,Value
bs0_1_0,18710796350.0
bs0_1_1,18674076350.0
bs0_1_2,18870596350.0
bs0_1_3,18818236350.0
bs0_1_4,18843226350.0
bs0_1_5,18862096350.0
bs0_1_6,17831216350.0
bs0_1_7,17719186350.0
bs0_1_8,17823566350.0
bs0_1_9,18415846350.0
bs0_1_10,18449336350.0
bs0_1_11,18381506350.0
bs0_1_12,18623926350.0
bs0_1_13,18582446350.0
bs0_1_14,18463616350.0
bs0_1_15,17016406350.0
bs0_1_16,16912876350.0
bs0_1_17,17326146350.0
bs0_1_18,18562386350.0
bs0_1_19,18484696350.0
bs0_1_20,18536546350.0
bs0_1_21,18323196350.0
bs0_1_22,18465826350.0
bs0_1_23,18508666350.0
bs0_2_0,21242256965.0
bs0_2_1,21200568965.0
bs0_2_2,21423676965.0
bs0_2_3,21364232965.0
bs0_2_4,21392603965.0
bs0_2_5,21414026965.0
bs0_2_6,20243674965.0
bs0_2_7,20116487965.0
bs0_2_8,20234989965.0
bs0_2_9,20907401965.0
bs0_2_10,20945422965.0
bs0_2_11,20868415965.0
bs0_2_12,21143633965.0
bs0_2_13,21096541965.0
bs0_2_14,20961634965.0
bs0_2_15,19318625965.0
bs0_2_16,19201088965.0
bs0_2_17,19670271965.0
bs0_2_18,21073767965.0
bs0_2_19,20985566965.0
bs0_2_20,21044431965.0
bs0_2_21,20802216965.0
bs0_2_22,20964143965.0
bs0_2_23,21012779965.0
bs0_3_0,23773717580.0
bs0_3_1,23727061580.0
bs0_3_2,23976757580.0
bs0_3_3,23910229580.0
bs0_3_4,23941981580.0
bs0_3_5,23965957580.0
bs0_3_6,22656133580.0
bs0_3_7,22513789580.0
bs0_3_8,22646413580.0
bs0_3_9,23398957580.0
bs0_3_10,23441509580.0
bs0_3_11,23355325580.0
bs0_3_12,23663341580.0
bs0_3_13,23610637580.0
bs0_3_14,23459653580.0
bs0_3_15,21620845580.0
bs0_3_16,21489301580.0
bs0_3_17,22014397580.0
bs0_3_18,23585149580.0
bs0_3_19,23486437580.0
bs0_3_20,23552317580.0
bs0_3_21,23281237580.0
bs0_3_22,23462461580.0
bs0_3_23,23516893580.0
bs0_4_0,26305178195.0
bs0_4_1,26253554195.0
bs0_4_2,26529838195.0
bs0_4_3,26456226195.0
bs0_4_4,26491359195.0
bs0_4_5,26517888195.0
bs0_4_6,25068592195.0
bs0_4_7,24911091195.0
bs0_4_8,25057837195.0
bs0_4_9,25890513195.0
bs0_4_10,25937596195.0
bs0_4_11,25842235195.0
bs0_4_12,26183049195.0
bs0_4_13,26124733195.0
bs0_4_14,25957672195.0
bs0_4_15,23923065195.0
bs0_4_16,23777514195.0
bs0_4_17,24358523195.0
bs0_4_18,26096531195.0
bs0_4_19,25987308195.0
bs0_4_20,26060203195.0
bs0_4_21,25760258195.0
bs0_4_22,25960779195.0
bs0_4_23,26021007195.0
bs0_5_0,28836638810.0
bs0_5_1,28780046810.0
bs0_5_2,29082918810.0
bs0_5_3,29002222810.0
bs0_5_4,29040736810.0
bs0_5_5,29069818810.0
bs0_5_6,27481050810.0
bs0_5_7,27308392810.0
bs0_5_8,27469260810.0
bs0_5_9,28382068810.0
bs0_5_10,28433682810.0
bs0_5_11,28329144810.0
bs0_5_12,28702756810.0
bs0_5_13,28638828810.0
bs0_5_14,28455690810.0
bs0_5_15,26225284810.0
bs0_5_16,26065726810.0
bs0_5_17,26702648810.0
bs0_5_18,28607912810.0
bs0_5_19,28488178810.0
bs0_5_20,28568088810.0
bs0_5_21,28239278810.0
bs0_5_22,28459096810.0
bs0_5_23,28525120810.0
bs0_6_0,31368099425.0
bs0_6_1,31306539425.0
bs0_6_2,31635999425.0
bs0_6_3,31548219425.0
bs0_6_4,31590114425.0
bs0_6_5,31621749425.0
bs0_6_6,29893509425.0
bs0_6_7,29705694425.0
bs0_6_8,29880684425.0
bs0_6_9,30873624425.0
bs0_6_10,30929769425.0
bs0_6_11,30816054425.0
bs0_6_12,31222464425.0
bs0_6_13,31152924425.0
bs0_6_14,30953709425.0
bs0_6_15,28527504425.0
bs0_6_16,28353939425.0
bs0_6_17,29046774425.0
bs0_6_18,31119294425.0
bs0_6_19,30989049425.0
bs0_6_20,31075974425.0
bs0_6_21,30718299425.0
bs0_6_22,30957414425.0
bs0_6_23,31029234425.0
bs0_7_0,33899560040.0
bs0_7_1,33833032040.0
bs0_7_2,34189080040.0
bs0_7_3,34094216040.0
bs0_7_4,34139492040.0
bs0_7_5,34173680040.0
bs0_7_6,32305968040.0
bs0_7_7,32102996040.0
bs0_7_8,32292108040.0
bs0_7_9,33365180040.0
