,Value
bs0_1_0,18879606350.0
bs0_1_1,18636846350.0
bs0_1_2,18798346350.0
bs0_1_3,18826566350.0
bs0_1_4,18750236350.0
bs0_1_5,18726776350.0
bs0_1_6,17696406350.0
bs0_1_7,17844136350.0
bs0_1_8,17166176350.0
bs0_1_9,18442196350.0
bs0_1_10,18678836350.0
bs0_1_11,18493706350.0
bs0_1_12,18332716350.0
bs0_1_13,18563576350.0
bs0_1_14,18492856350.0
bs0_1_15,17144756350.0
bs0_1_16,16639686350.0
bs0_1_17,17433076350.0
bs0_1_18,18446276350.0
bs0_1_19,18518866350.0
bs0_1_20,18508326350.0
bs0_1_21,18315376350.0
bs0_1_22,18335946350.0
bs0_1_23,18635316350.0
bs0_2_0,21433905965.0
bs0_2_1,21158301965.0
bs0_2_2,21341651965.0
bs0_2_3,21373689965.0
bs0_2_4,21287032965.0
bs0_2_5,21260398965.0
bs0_2_6,20090625965.0
bs0_2_7,20258342965.0
bs0_2_8,19488658965.0
bs0_2_9,20937316965.0
bs0_2_10,21205972965.0
bs0_2_11,20995795965.0
bs0_2_12,20813024965.0
bs0_2_13,21075118965.0
bs0_2_14,20994830965.0
bs0_2_15,19464340965.0
bs0_2_16,18890937965.0
bs0_2_17,19791668965.0
bs0_2_18,20941948965.0
bs0_2_19,21024359965.0
bs0_2_20,21012393965.0
bs0_2_21,20793338965.0
bs0_2_22,20816691965.0
bs0_2_23,21156564965.0
bs0_3_0,23988205580.0
bs0_3_1,23679757580.0
bs0_3_2,23884957580.0
bs0_3_3,23920813580.0
bs0_3_4,23823829580.0
bs0_3_5,23794021580.0
bs0_3_6,22484845580.0
bs0_3_7,22672549580.0
bs0_3_8,21811141580.0
bs0_3_9,23432437580.0
bs0_3_10,23733109580.0
bs0_3_11,23497885580.0
bs0_3_12,23293333580.0
bs0_3_13,23586661580.0
bs0_3_14,23496805580.0
bs0_3_15,21783925580.0
bs0_3_16,21142189580.0
bs0_3_17,22150261580.0
bs0_3_18,23437621580.0
bs0_3_19,23529853580.0
bs0_3_20,23516461580.0
bs0_3_21,23271301580.0
bs0_3_22,23297437580.0
bs0_3_23,23677813580.0
bs0_4_0,26542505195.0
bs0_4_1,26201213195.0
bs0_4_2,26428263195.0
bs0_4_3,26467937195.0
bs0_4_4,26360626195.0
bs0_4_5,26327644195.0
bs0_4_6,24879065195.0
bs0_4_7,25086756195.0
bs0_4_8,24133624195.0
bs0_4_9,25927558195.0
bs0_4_10,26260246195.0
bs0_4_11,25999975195.0
bs0_4_12,25773642195.0
bs0_4_13,26098204195.0
bs0_4_14,25998780195.0
bs0_4_15,24103510195.0
bs0_4_16,23393441195.0
bs0_4_17,24508854195.0
bs0_4_18,25933294195.0
bs0_4_19,26035347195.0
bs0_4_20,26020529195.0
bs0_4_21,25749264195.0
bs0_4_22,25778183195.0
bs0_4_23,26199062195.0
bs0_5_0,29096804810.0
bs0_5_1,28722668810.0
bs0_5_2,28971568810.0
bs0_5_3,29015060810.0
bs0_5_4,28897422810.0
bs0_5_5,28861266810.0
bs0_5_6,27273284810.0
bs0_5_7,27500962810.0
bs0_5_8,26456106810.0
bs0_5_9,28422678810.0
bs0_5_10,28787382810.0
bs0_5_11,28502064810.0
bs0_5_12,28253950810.0
bs0_5_13,28609746810.0
bs0_5_14,28500754810.0
bs0_5_15,26423094810.0
bs0_5_16,25644692810.0
bs0_5_17,26867446810.0
bs0_5_18,28428966810.0
bs0_5_19,28540840810.0
bs0_5_20,28524596810.0
bs0_5_21,28227226810.0
bs0_5_22,28258928810.0
bs0_5_23,28720310810.0
bs0_6_0,31651104425.0
bs0_6_1,31244124425.0
bs0_6_2,31514874425.0
bs0_6_3,31562184425.0
bs0_6_4,31434219425.0
bs0_6_5,31394889425.0
bs0_6_6,29667504425.0
bs0_6_7,29915169425.0
bs0_6_8,28778589425.0
bs0_6_9,30917799425.0
bs0_6_10,31314519425.0
bs0_6_11,31004154425.0
bs0_6_12,30734259425.0
bs0_6_13,31121289425.0
bs0_6_14,31002729425.0
bs0_6_15,28742679425.0
bs0_6_16,27895944425.0
bs0_6_17,29226039425.0
bs0_6_18,30924639425.0
bs0_6_19,31046334425.0
bs0_6_20,31028664425.0
bs0_6_21,30705189425.0
bs0_6_22,30739674425.0
bs0_6_23,31241559425.0
bs0_7_0,34205404040.0
bs0_7_1,33765580040.0
bs0_7_2,34058180040.0
bs0_7_3,34109308040.0
bs0_7_4,33971016040.0
bs0_7_5,33928512040.0
bs0_7_6,32061724040.0
bs0_7_7,32329376040.0
bs0_7_8,31101072040.0
bs0_7_9,33412920040.0
bs0_7_10,33841656040.0
bs0_7_11,33506244040.0
bs0_7_12,33214568040.0
bs0_7_13,33632832040.0
bs0_7_14,33504704040.0
bs0_7_15,31062264040.0
bs0_7_16,30147196040.0
bs0_7_17,31584632040.0
bs0_7_18,33420312040.0
bs0_7_19,33551828040.0
bs0_7_20,33532732040.0
bs0_7_21,33183152040.0
bs0_7_22,33220420040.0
bs0_7_23,33762808040.0
bs0_8_0,36759703655.0
bs0_8_1,36287035655.0
bs0_8_2,36601485655.0
bs0_8_3,36656431655.0
bs0_8_4,36507812655.0
bs0_8_5,36462134655.0
bs0_8_6,34455943655.0
bs0_8_7,34743582655.0
bs0_8_8,33423554655.0
bs0_8_9,35908040655.0
bs0_8_10,36368792655.0
bs0_8_11,36008333655.0
bs0_8_12,35694876655.0
bs0_8_13,36144374655.0
bs0_8_14,36006678655.0
bs0_8_15,33381848655.0
bs0_8_16,32398447655.0
bs0_8_17,33943224655.0
bs0_8_18,35915984655.0
bs0_8_19,36057321655.0
bs0_8_20,36036799655.0
bs0_8_21,35661114655.0
bs0_8_22,35701165655.0
bs0_8_23,36284056655.0
bs0_9_0,39314003270.0
bs0_9_1,38808491270.0
bs0_9_2,39144791270.0
bs0_9_3,39203555270.0
bs0_9_4,39044609270.0
bs0_9_5,38995757270.0
bs0_9_6,36850163270.0
bs0_9_7,37157789270.0
bs0_9_8,35746037270.0
bs0_9_9,38403161270.0
bs0_9_10,38895929270.0
bs0_9_11,38510423270.0
bs0_9_12,38175185270.0
bs0_9_13,38655917270.0
bs0_9_14,38508653270.0
bs0_9_15,35701433270.0
bs0_9_16,34649699270.0
bs0_9_17,36301817270.0
bs0_9_18,38411657270.0
bs0_9_19,38562815270.0
bs0_9_20,38540867270.0
bs0_9_21,38139077270.0
bs0_9_22,38181911270.0
bs0_9_23,38805305270.0
bs0_10_0,41868302885.0
bs0_10_1,41329946885.0
bs0_10_2,41688096885.0
bs0_10_3,41750678885.0
bs0_10_4,41581405885.0
bs0_10_5,41529379885.0
bs0_10_6,39244382885.0
bs0_10_7,39571995885.0
bs0_10_8,38068519885.0
bs0_10_9,40898281885.0
bs0_10_10,41423065885.0
bs0_10_11,41012512885.0
bs0_10_12,40655493885.0
bs0_10_13,41167459885.0
bs0_10_14,41010627885.0
bs0_10_15,38021017885.0
bs0_10_16,36900950885.0
bs0_10_17,38660409885.0
bs0_10_18,40907329885.0
bs0_10_19,41068308885.0
bs0_10_20,41044934885.0
bs0_10_21,40617039885.0
bs0_10_22,40662656885.0
bs0_10_23,41326553885.0
bs1_1_0,27764127112.5
bs1_1_1,27407127112.5
bs1_1_2,27644627112.5
bs1_1_3,27686127112.5
bs1_1_4,27573877112.5
bs1_1_5,27539377112.5
bs1_1_6,26024127112.5
bs1_1_7,26241377112.5
bs1_1_8,25244377112.5
bs1_1_9,27120877112.5
bs1_1_10,27468877112.5
bs1_1_11,27196627112.5
bs1_1_12,26959877112.5
bs1_1_13,27299377112.5
bs1_1_14,27195377112.5
bs1_1_15,25212877112.5
bs1_1_16,24470127112.5
bs1_1_17,25636877112.5
bs1_1_18,27126877112.5
bs1_1_19,27233627112.5
bs1_1_20,27218127112.5
bs1_1_21,26934377112.5
bs1_1_22,26964627112.5
bs1_1_23,27404877112.5
bs1_2_0,28874692145.0
bs1_2_1,28503412145.0
bs1_2_2,28750412145.0
bs1_2_3,28793572145.0
bs1_2_4,28676832145.0
bs1_2_5,28640952145.0
bs1_2_6,27065092145.0
bs1_2_7,27291032145.0
bs1_2_8,26254152145.0
bs1_2_9,28205712145.0
bs1_2_10,28567632145.0
bs1_2_11,28284492145.0
bs1_2_12,28038272145.0
bs1_2_13,28391352145.0
bs1_2_14,28283192145.0
bs1_2_15,26221392145.0
bs1_2_16,25448932145.0
bs1_2_17,26662352145.0
bs1_2_18,28211952145.0
bs1_2_19,28322972145.0
bs1_2_20,28306852145.0
bs1_2_21,28011752145.0
bs1_2_22,28043212145.0
bs1_2_23,28501072145.0
bs1_3_0,29985257177.5
bs1_3_1,29599697177.5
bs1_3_2,29856197177.5
bs1_3_3,29901017177.5
bs1_3_4,29779787177.5
bs1_3_5,29742527177.5
bs1_3_6,28106057177.5
bs1_3_7,28340687177.5
bs1_3_8,27263927177.5
bs1_3_9,29290547177.5
bs1_3_10,29666387177.5
bs1_3_11,29372357177.5
bs1_3_12,29116667177.5
bs1_3_13,29483327177.5
bs1_3_14,29371007177.5
bs1_3_15,27229907177.5
bs1_3_16,26427737177.5
bs1_3_17,27687827177.5
bs1_3_18,29297027177.5
bs1_3_19,29412317177.5
bs1_3_20,29395577177.5
bs1_3_21,29089127177.5
bs1_3_22,29121797177.5
bs1_3_23,29597267177.5
bs1_4_0,31095822210.0
bs1_4_1,30695982210.0
bs1_4_2,30961982210.0
bs1_4_3,31008462210.0
bs1_4_4,30882742210.0
bs1_4_5,30844102210.0
bs1_4_6,29147022210.0
bs1_4_7,29390342210.0
bs1_4_8,28273702210.0
bs1_4_9,30375382210.0
bs1_4_10,30765142210.0
bs1_4_11,30460222210.0
bs1_4_12,30195062210.0
bs1_4_13,30575302210.0
bs1_4_14,30458822210.0
bs1_4_15,28238422210.0
bs1_4_16,27406542210.0
bs1_4_17,28713302210.0
bs1_4_18,30382102210.0
bs1_4_19,30501662210.0
bs1_4_20,30484302210.0
bs1_4_21,30166502210.0
bs1_4_22,30200382210.0
bs1_4_23,30693462210.0
bs1_5_0,32206387242.5
bs1_5_1,31792267242.5
bs1_5_2,32067767242.5
bs1_5_3,32115907242.5
bs1_5_4,31985697242.5
bs1_5_5,31945677242.5
bs1_5_6,30187987242.5
bs1_5_7,30439997242.5
bs1_5_8,29283477242.5
bs1_5_9,31460217242.5
bs1_5_10,31863897242.5
bs1_5_11,31548087242.5
bs1_5_12,31273457242.5
bs1_5_13,31667277242.5
bs1_5_14,31546637242.5
bs1_5_15,29246937242.5
bs1_5_16,28385347242.5
bs1_5_17,29738777242.5
bs1_5_18,31467177242.5
bs1_5_19,31591007242.5
bs1_5_20,31573027242.5
bs1_5_21,31243877242.5
bs1_5_22,31278967242.5
bs1_5_23,31789657242.5
bs1_6_0,33316952275.0
bs1_6_1,32888552275.0
bs1_6_2,33173552275.0
bs1_6_3,33223352275.0
bs1_6_4,33088652275.0
bs1_6_5,33047252275.0
bs1_6_6,31228952275.0
bs1_6_7,31489652275.0
bs1_6_8,30293252275.0
bs1_6_9,32545052275.0
bs1_6_10,32962652275.0
bs1_6_11,32635952275.0
bs1_6_12,32351852275.0
bs1_6_13,32759252275.0
bs1_6_14,32634452275.0
bs1_6_15,30255452275.0
bs1_6_16,29364152275.0
bs1_6_17,30764252275.0
bs1_6_18,32552252275.0
bs1_6_19,32680352275.0
bs1_6_20,32661752275.0
bs1_6_21,32321252275.0
bs1_6_22,32357552275.0
bs1_6_23,32885852275.0
bs1_7_0,34427517307.5
bs1_7_1,33984837307.5
bs1_7_2,34279337307.5
bs1_7_3,34330797307.5
bs1_7_4,34191607307.5
bs1_7_5,34148827307.5
bs1_7_6,32269917307.5
bs1_7_7,32539307307.5
bs1_7_8,31303027307.5
bs1_7_9,33629887307.5
bs1_7_10,34061407307.5
bs1_7_11,33723817307.5
bs1_7_12,33430247307.5
bs1_7_13,33851227307.5
bs1_7_14,33722267307.5
bs1_7_15,31263967307.5
bs1_7_16,30342957307.5
bs1_7_17,31789727307.5
bs1_7_18,33637327307.5
bs1_7_19,33769697307.5
bs1_7_20,33750477307.5
bs1_7_21,33398627307.5
bs1_7_22,33436137307.5
bs1_7_23,33982047307.5
bs1_8_0,35538082340.0
bs1_8_1,35081122340.0
bs1_8_2,35385122340.0
bs1_8_3,35438242340.0
bs1_8_4,35294562340.0
bs1_8_5,35250402340.0
bs1_8_6,33310882340.0
bs1_8_7,33588962340.0
bs1_8_8,32312802340.0
bs1_8_9,34714722340.0
bs1_8_10,35160162340.0
bs1_8_11,34811682340.0
bs1_8_12,34508642340.0
bs1_8_13,34943202340.0
bs1_8_14,34810082340.0
bs1_8_15,32272482340.0
bs1_8_16,31321762340.0
bs1_8_17,32815202340.0
bs1_8_18,34722402340.0
bs1_8_19,34859042340.0
bs1_8_20,34839202340.0
bs1_8_21,34476002340.0
bs1_8_22,34514722340.0
bs1_8_23,35078242340.0
bs1_9_0,36648647372.5
bs1_9_1,36177407372.5
bs1_9_2,36490907372.5
bs1_9_3,36545687372.5
bs1_9_4,36397517372.5
bs1_9_5,36351977372.5
bs1_9_6,34351847372.5
bs1_9_7,34638617372.5
bs1_9_8,33322577372.5
bs1_9_9,35799557372.5
bs1_9_10,36258917372.5
bs1_9_11,35899547372.5
bs1_9_12,35587037372.5
bs1_9_13,36035177372.5
bs1_9_14,35897897372.5
bs1_9_15,33280997372.5
bs1_9_16,32300567372.5
bs1_9_17,33840677372.5
bs1_9_18,35807477372.5
bs1_9_19,35948387372.5
bs1_9_20,35927927372.5
bs1_9_21,35553377372.5
bs1_9_22,35593307372.5
bs1_9_23,36174437372.5
bs1_10_0,37759212405.0
bs1_10_1,37273692405.0
bs1_10_2,37596692405.0
bs1_10_3,37653132405.0
bs1_10_4,37500472405.0
bs1_10_5,37453552405.0
bs1_10_6,35392812405.0
bs1_10_7,35688272405.0
bs1_10_8,34332352405.0
bs1_10_9,36884392405.0
bs1_10_10,37357672405.0
bs1_10_11,36987412405.0
bs1_10_12,36665432405.0
bs1_10_13,37127152405.0
bs1_10_14,36985712405.0
bs1_10_15,34289512405.0
bs1_10_16,33279372405.0
bs1_10_17,34866152405.0
bs1_10_18,36892552405.0
bs1_10_19,37037732405.0
bs1_10_20,37016652405.0
bs1_10_21,36630752405.0
bs1_10_22,36671892405.0
bs1_10_23,37270632405.0
bs2_1_0,33316953750.0
bs2_1_1,32888553750.0
bs2_1_2,33173553750.0
bs2_1_3,33223353750.0
bs2_1_4,33088653750.0
bs2_1_5,33047253750.0
bs2_1_6,31228953750.0
bs2_1_7,31489653750.0
bs2_1_8,30293253750.0
bs2_1_9,32545053750.0
bs2_1_10,32962653750.0
bs2_1_11,32635953750.0
bs2_1_12,32351853750.0
bs2_1_13,32759253750.0
bs2_1_14,32634453750.0
bs2_1_15,30255453750.0
bs2_1_16,29364153750.0
bs2_1_17,30764253750.0
bs2_1_18,32552253750.0
bs2_1_19,32680353750.0
bs2_1_20,32661753750.0
bs2_1_21,32321253750.0
bs2_1_22,32357553750.0
bs2_1_23,32885853750.0
bs2_2_0,38869779125.0
bs2_2_1,38369979125.0
bs2_2_2,38702479125.0
bs2_2_3,38760579125.0
bs2_2_4,38603429125.0
bs2_2_5,38555129125.0
bs2_2_6,36433779125.0
bs2_2_7,36737929125.0
bs2_2_8,35342129125.0
bs2_2_9,37969229125.0
bs2_2_10,38456429125.0
bs2_2_11,38075279125.0
bs2_2_12,37743829125.0
bs2_2_13,38219129125.0
bs2_2_14,38073529125.0
bs2_2_15,35298029125.0
bs2_2_16,34258179125.0
bs2_2_17,35891629125.0
bs2_2_18,37977629125.0
bs2_2_19,38127079125.0
bs2_2_20,38105379125.0
bs2_2_21,37708129125.0
bs2_2_22,37750479125.0
bs2_2_23,38366829125.0
bs2_3_0,44422604500.0
bs2_3_1,43851404500.0
bs2_3_2,44231404500.0
bs2_3_3,44297804500.0
bs2_3_4,44118204500.0
bs2_3_5,44063004500.0
bs2_3_6,41638604500.0
bs2_3_7,41986204500.0
bs2_3_8,40391004500.0
bs2_3_9,43393404500.0
bs2_3_10,43950204500.0
bs2_3_11,43514604500.0
bs2_3_12,43135804500.0
bs2_3_13,43679004500.0
bs2_3_14,43512604500.0
bs2_3_15,40340604500.0
bs2_3_16,39152204500.0
bs2_3_17,41019004500.0
bs2_3_18,43403004500.0
bs2_3_19,43573804500.0
bs2_3_20,43549004500.0
bs2_3_21,43095004500.0
bs2_3_22,43143404500.0
bs2_3_23,43847804500.0
bs2_4_0,49975429875.0
bs2_4_1,49332829875.0
bs2_4_2,49760329875.0
bs2_4_3,49835029875.0
bs2_4_4,49632979875.0
bs2_4_5,49570879875.0
bs2_4_6,46843429875.0
bs2_4_7,47234479875.0
bs2_4_8,45439879875.0
bs2_4_9,48817579875.0
bs2_4_10,49443979875.0
bs2_4_11,48953929875.0
bs2_4_12,48527779875.0
bs2_4_13,49138879875.0
bs2_4_14,48951679875.0
bs2_4_15,45383179875.0
bs2_4_16,44046229875.0
bs2_4_17,46146379875.0
bs2_4_18,48828379875.0
bs2_4_19,49020529875.0
bs2_4_20,48992629875.0
bs2_4_21,48481879875.0
bs2_4_22,48536329875.0
bs2_4_23,49328779875.0
bs2_5_0,55528255250.0
bs2_5_1,54814255250.0
bs2_5_2,55289255250.0
bs2_5_3,55372255250.0
bs2_5_4,55147755250.0
bs2_5_5,55078755250.0
bs2_5_6,52048255250.0
bs2_5_7,52482755250.0
bs2_5_8,50488755250.0
bs2_5_9,54241755250.0
bs2_5_10,54937755250.0
bs2_5_11,54393255250.0
bs2_5_12,53919755250.0
bs2_5_13,54598755250.0
bs2_5_14,54390755250.0
bs2_5_15,50425755250.0
bs2_5_16,48940255250.0
bs2_5_17,51273755250.0
bs2_5_18,54253755250.0
bs2_5_19,54467255250.0
bs2_5_20,54436255250.0
bs2_5_21,53868755250.0
bs2_5_22,53929255250.0
bs2_5_23,54809755250.0
bs2_6_0,61081080625.0
bs2_6_1,60295680625.0
bs2_6_2,60818180625.0
bs2_6_3,60909480625.0
bs2_6_4,60662530625.0
bs2_6_5,60586630625.0
bs2_6_6,57253080625.0
bs2_6_7,57731030625.0
bs2_6_8,55537630625.0
bs2_6_9,59665930625.0
bs2_6_10,60431530625.0
bs2_6_11,59832580625.0
bs2_6_12,59311730625.0
bs2_6_13,60058630625.0
bs2_6_14,59829830625.0
bs2_6_15,55468330625.0
bs2_6_16,53834280625.0
bs2_6_17,56401130625.0
bs2_6_18,59679130625.0
bs2_6_19,59913980625.0
bs2_6_20,59879880625.0
bs2_6_21,59255630625.0
bs2_6_22,59322180625.0
bs2_6_23,60290730625.0
bs2_7_0,66633906000.0
bs2_7_1,65777106000.0
bs2_7_2,66347106000.0
bs2_7_3,66446706000.0
bs2_7_4,66177306000.0
bs2_7_5,66094506000.0
bs2_7_6,62457906000.0
bs2_7_7,62979306000.0
bs2_7_8,60586506000.0
bs2_7_9,65090106000.0
bs2_7_10,65925306000.0
bs2_7_11,65271906000.0
bs2_7_12,64703706000.0
bs2_7_13,65518506000.0
bs2_7_14,65268906000.0
bs2_7_15,60510906000.0
bs2_7_16,58728306000.0
bs2_7_17,61528506000.0
bs2_7_18,65104506000.0
bs2_7_19,65360706000.0
bs2_7_20,65323506000.0
bs2_7_21,64642506000.0
bs2_7_22,64715106000.0
bs2_7_23,65771706000.0
bs2_8_0,72186731375.0
bs2_8_1,71258531375.0
bs2_8_2,71876031375.0
bs2_8_3,71983931375.0
bs2_8_4,71692081375.0
bs2_8_5,71602381375.0
bs2_8_6,67662731375.0
bs2_8_7,68227581375.0
bs2_8_8,65635381375.0
bs2_8_9,70514281375.0
bs2_8_10,71419081375.0
bs2_8_11,70711231375.0
bs2_8_12,70095681375.0
bs2_8_13,70978381375.0
bs2_8_14,70707981375.0
bs2_8_15,65553481375.0
bs2_8_16,63622331375.0
bs2_8_17,66655881375.0
bs2_8_18,70529881375.0
bs2_8_19,70807431375.0
bs2_8_20,70767131375.0
bs2_8_21,70029381375.0
bs2_8_22,70108031375.0
bs2_8_23,71252681375.0
bs2_9_0,77739556750.0
bs2_9_1,76739956750.0
bs2_9_2,77404956750.0
bs2_9_3,77521156750.0
bs2_9_4,77206856750.0
bs2_9_5,77110256750.0
bs2_9_6,72867556750.0
bs2_9_7,73475856750.0
bs2_9_8,70684256750.0
bs2_9_9,75938456750.0
bs2_9_10,76912856750.0
bs2_9_11,76150556750.0
bs2_9_12,75487656750.0
bs2_9_13,76438256750.0
bs2_9_14,76147056750.0
bs2_9_15,70596056750.0
bs2_9_16,68516356750.0
bs2_9_17,71783256750.0
bs2_9_18,75955256750.0
bs2_9_19,76254156750.0
bs2_9_20,76210756750.0
bs2_9_21,75416256750.0
bs2_9_22,75500956750.0
bs2_9_23,76733656750.0
bs2_10_0,83292382125.0
bs2_10_1,82221382125.0
bs2_10_2,82933882125.0
bs2_10_3,83058382125.0
bs2_10_4,82721632125.0
bs2_10_5,82618132125.0
bs2_10_6,78072382125.0
bs2_10_7,78724132125.0
bs2_10_8,75733132125.0
bs2_10_9,81362632125.0
bs2_10_10,82406632125.0
bs2_10_11,81589882125.0
bs2_10_12,80879632125.0
bs2_10_13,81898132125.0
bs2_10_14,81586132125.0
bs2_10_15,75638632125.0
bs2_10_16,73410382125.0
bs2_10_17,76910632125.0
bs2_10_18,81380632125.0
bs2_10_19,81700882125.0
bs2_10_20,81654382125.0
bs2_10_21,80803132125.0
bs2_10_22,80893882125.0
bs2_10_23,82214632125.0
bs3_1_0,66633904950.0
bs3_1_1,65777104950.0
bs3_1_2,66347104950.0
bs3_1_3,66446704950.0
bs3_1_4,66177304950.0
bs3_1_5,66094504950.0
bs3_1_6,62457904950.0
bs3_1_7,62979304950.0
bs3_1_8,60586504950.0
bs3_1_9,65090104950.0
bs3_1_10,65925304950.0
bs3_1_11,65271904950.0
bs3_1_12,64703704950.0
bs3_1_13,65518504950.0
bs3_1_14,65268904950.0
bs3_1_15,60510904950.0
bs3_1_16,58728304950.0
bs3_1_17,61528504950.0
bs3_1_18,65104504950.0
bs3_1_19,65360704950.0
bs3_1_20,65323504950.0
bs3_1_21,64642504950.0
bs3_1_22,64715104950.0
bs3_1_23,65771704950.0
bs3_2_0,79960685640.0
bs3_2_1,78932525640.0
bs3_2_2,79616525640.0
bs3_2_3,79736045640.0
bs3_2_4,79412765640.0
bs3_2_5,79313405640.0
bs3_2_6,74949485640.0
bs3_2_7,75575165640.0
bs3_2_8,72703805640.0
bs3_2_9,78108125640.0
bs3_2_10,79110365640.0
bs3_2_11,78326285640.0
bs3_2_12,77644445640.0
bs3_2_13,78622205640.0
bs3_2_14,78322685640.0
bs3_2_15,72613085640.0
bs3_2_16,70473965640.0
bs3_2_17,73834205640.0
bs3_2_18,78125405640.0
bs3_2_19,78432845640.0
bs3_2_20,78388205640.0
bs3_2_21,77571005640.0
bs3_2_22,77658125640.0
bs3_2_23,78926045640.0
bs3_3_0,93287466330.0
bs3_3_1,92087946330.0
bs3_3_2,92885946330.0
bs3_3_3,93025386330.0
bs3_3_4,92648226330.0
