,Value
bs0_1_0,18633956350.0
bs0_1_1,18799196350.0
bs0_1_2,18653676350.0
bs0_1_3,18827586350.0
bs0_1_4,18654186350.0
bs0_1_5,18846626350.0
bs0_1_6,17793476350.0
bs0_1_7,17437666350.0
bs0_1_8,17371876350.0
bs0_1_9,18586526350.0
bs0_1_10,18350396350.0
bs0_1_11,18689546350.0
bs0_1_12,18693116350.0
bs0_1_13,18525326350.0
bs0_1_14,18434546350.0
bs0_1_15,16840796350.0
bs0_1_16,17269706350.0
bs0_1_17,16676066350.0
bs0_1_18,18580576350.0
bs0_1_19,18282056350.0
bs0_1_20,18378106350.0
bs0_1_21,18610156350.0
bs0_1_22,18211166350.0
bs0_1_23,18434546350.0
bs0_2_0,21155020965.0
bs0_2_1,21342616965.0
bs0_2_2,21177408965.0
bs0_2_3,21374847965.0
bs0_2_4,21177987965.0
bs0_2_5,21396463965.0
bs0_2_6,20200828965.0
bs0_2_7,19796879965.0
bs0_2_8,19722188965.0
bs0_2_9,21101173965.0
bs0_2_10,20833096965.0
bs0_2_11,21218131965.0
bs0_2_12,21222184965.0
bs0_2_13,21031693965.0
bs0_2_14,20928631965.0
bs0_2_15,19119256965.0
bs0_2_16,19606195965.0
bs0_2_17,18932239965.0
bs0_2_18,21094418965.0
bs0_2_19,20755510965.0
bs0_2_20,20864555965.0
bs0_2_21,21128000965.0
bs0_2_22,20675029965.0
bs0_2_23,20928631965.0
bs0_3_0,23676085580.0
bs0_3_1,23886037580.0
bs0_3_2,23701141580.0
bs0_3_3,23922109580.0
bs0_3_4,23701789580.0
bs0_3_5,23946301580.0
bs0_3_6,22608181580.0
bs0_3_7,22156093580.0
bs0_3_8,22072501580.0
bs0_3_9,23615821580.0
bs0_3_10,23315797580.0
bs0_3_11,23746717580.0
bs0_3_12,23751253580.0
bs0_3_13,23538061580.0
bs0_3_14,23422717580.0
bs0_3_15,21397717580.0
bs0_3_16,21942685580.0
bs0_3_17,21188413580.0
bs0_3_18,23608261580.0
bs0_3_19,23228965580.0
bs0_3_20,23351005580.0
bs0_3_21,23645845580.0
bs0_3_22,23138893580.0
bs0_3_23,23422717580.0
bs0_4_0,26197150195.0
bs0_4_1,26429458195.0
bs0_4_2,26224874195.0
bs0_4_3,26469371195.0
bs0_4_4,26225591195.0
bs0_4_5,26496139195.0
bs0_4_6,25015534195.0
bs0_4_7,24515307195.0
bs0_4_8,24422814195.0
bs0_4_9,26130469195.0
bs0_4_10,25798498195.0
bs0_4_11,26275303195.0
bs0_4_12,26280322195.0
bs0_4_13,26044429195.0
bs0_4_14,25916803195.0
bs0_4_15,23676178195.0
bs0_4_16,24279175195.0
bs0_4_17,23444587195.0
bs0_4_18,26122104195.0
bs0_4_19,25702420195.0
bs0_4_20,25837455195.0
bs0_4_21,26163690195.0
bs0_4_22,25602757195.0
bs0_4_23,25916803195.0
bs0_5_0,28718214810.0
bs0_5_1,28972878810.0
bs0_5_2,28748606810.0
bs0_5_3,29016632810.0
bs0_5_4,28749392810.0
bs0_5_5,29045976810.0
bs0_5_6,27422886810.0
bs0_5_7,26874520810.0
bs0_5_8,26773126810.0
bs0_5_9,28645116810.0
bs0_5_10,28281198810.0
bs0_5_11,28803888810.0
bs0_5_12,28809390810.0
bs0_5_13,28550796810.0
bs0_5_14,28410888810.0
bs0_5_15,25954638810.0
bs0_5_16,26615664810.0
bs0_5_17,25700760810.0
bs0_5_18,28635946810.0
bs0_5_19,28175874810.0
bs0_5_20,28323904810.0
bs0_5_21,28681534810.0
bs0_5_22,28066620810.0
bs0_5_23,28410888810.0
bs0_6_0,31239279425.0
bs0_6_1,31516299425.0
bs0_6_2,31272339425.0
bs0_6_3,31563894425.0
bs0_6_4,31273194425.0
bs0_6_5,31595814425.0
bs0_6_6,29830239425.0
bs0_6_7,29233734425.0
bs0_6_8,29123439425.0
bs0_6_9,31159764425.0
bs0_6_10,30763899425.0
bs0_6_11,31332474425.0
bs0_6_12,31338459425.0
bs0_6_13,31057164425.0
bs0_6_14,30904974425.0
bs0_6_15,28233099425.0
bs0_6_16,28952154425.0
bs0_6_17,27956934425.0
bs0_6_18,31149789425.0
bs0_6_19,30649329425.0
bs0_6_20,30810354425.0
bs0_6_21,31199379425.0
bs0_6_22,30530484425.0
bs0_6_23,30904974425.0
bs0_7_0,33760344040.0
bs0_7_1,34059720040.0
bs0_7_2,33796072040.0
bs0_7_3,34111156040.0
bs0_7_4,33796996040.0
bs0_7_5,34145652040.0
bs0_7_6,32237592040.0
bs0_7_7,31592948040.0
bs0_7_8,31473752040.0
bs0_7_9,33674412040.0
bs0_7_10,33246600040.0
bs0_7_11,33861060040.0
bs0_7_12,33867528040.0
bs0_7_13,33563532040.0
bs0_7_14,33399060040.0
bs0_7_15,30511560040.0
bs0_7_16,31288644040.0
bs0_7_17,30213108040.0
bs0_7_18,33663632040.0
bs0_7_19,33122784040.0
bs0_7_20,33296804040.0
bs0_7_21,33717224040.0
bs0_7_22,32994348040.0
bs0_7_23,33399060040.0
bs0_8_0,36281408655.0
bs0_8_1,36603140655.0
bs0_8_2,36319804655.0
bs0_8_3,36658417655.0
bs0_8_4,36320797655.0
bs0_8_5,36695489655.0
bs0_8_6,34644944655.0
bs0_8_7,33952161655.0
bs0_8_8,33824064655.0
bs0_8_9,36189059655.0
bs0_8_10,35729300655.0
bs0_8_11,36389645655.0
bs0_8_12,36396596655.0
bs0_8_13,36069899655.0
bs0_8_14,35893145655.0
bs0_8_15,32790020655.0
bs0_8_16,33625133655.0
bs0_8_17,32469281655.0
bs0_8_18,36177474655.0
bs0_8_19,35596238655.0
bs0_8_20,35783253655.0
bs0_8_21,36235068655.0
bs0_8_22,35458211655.0
bs0_8_23,35893145655.0
bs0_9_0,38802473270.0
bs0_9_1,39146561270.0
bs0_9_2,38843537270.0
bs0_9_3,39205679270.0
bs0_9_4,38844599270.0
bs0_9_5,39245327270.0
bs0_9_6,37052297270.0
bs0_9_7,36311375270.0
bs0_9_8,36174377270.0
bs0_9_9,38703707270.0
bs0_9_10,38212001270.0
bs0_9_11,38918231270.0
bs0_9_12,38925665270.0
bs0_9_13,38576267270.0
bs0_9_14,38387231270.0
bs0_9_15,35068481270.0
bs0_9_16,35961623270.0
bs0_9_17,34725455270.0
bs0_9_18,38691317270.0
bs0_9_19,38069693270.0
bs0_9_20,38269703270.0
