,Value
bs0_1_0,18722526350.0
bs0_1_1,18649086350.0
bs0_1_2,18653676350.0
bs0_1_3,18740546350.0
bs0_1_4,18656396350.0
bs0_1_5,18825886350.0
bs0_1_6,17640646350.0
bs0_1_7,17008756350.0
bs0_1_8,17114666350.0
bs0_1_9,18647386350.0
bs0_1_10,18353286350.0
bs0_1_11,18662006350.0
bs0_1_12,18614066350.0
bs0_1_13,18507646350.0
bs0_1_14,18613386350.0
bs0_1_15,17611746350.0
bs0_1_16,16759536350.0
bs0_1_17,17211396350.0
bs0_1_18,18645006350.0
bs0_1_19,18337986350.0
bs0_1_20,18304836350.0
bs0_1_21,18383716350.0
bs0_1_22,18419076350.0
bs0_1_23,18402756350.0
bs0_2_0,21255573965.0
bs0_2_1,21172197965.0
bs0_2_2,21177408965.0
bs0_2_3,21276031965.0
bs0_2_4,21180496965.0
bs0_2_5,21372917965.0
bs0_2_6,20027321965.0
bs0_2_7,19309940965.0
bs0_2_8,19430179965.0
bs0_2_9,21170267965.0
bs0_2_10,20836377965.0
bs0_2_11,21186865965.0
bs0_2_12,21132439965.0
bs0_2_13,21011621965.0
bs0_2_14,21131667965.0
bs0_2_15,19994511965.0
bs0_2_16,19027002965.0
bs0_2_17,19539996965.0
bs0_2_18,21167565965.0
bs0_2_19,20819007965.0
bs0_2_20,20781372965.0
bs0_2_21,20870924965.0
bs0_2_22,20911068965.0
bs0_2_23,20892540965.0
bs0_3_0,23788621580.0
bs0_3_1,23695309580.0
bs0_3_2,23701141580.0
bs0_3_3,23811517580.0
bs0_3_4,23704597580.0
bs0_3_5,23919949580.0
bs0_3_6,22413997580.0
bs0_3_7,21611125580.0
bs0_3_8,21745693580.0
bs0_3_9,23693149580.0
bs0_3_10,23319469580.0
bs0_3_11,23711725580.0
bs0_3_12,23650813580.0
bs0_3_13,23515597580.0
bs0_3_14,23649949580.0
bs0_3_15,22377277580.0
bs0_3_16,21294469580.0
bs0_3_17,21868597580.0
bs0_3_18,23690125580.0
bs0_3_19,23300029580.0
bs0_3_20,23257909580.0
bs0_3_21,23358133580.0
bs0_3_22,23403061580.0
bs0_3_23,23382325580.0
bs0_4_0,26321669195.0
bs0_4_1,26218421195.0
bs0_4_2,26224874195.0
bs0_4_3,26347003195.0
bs0_4_4,26228698195.0
bs0_4_5,26466981195.0
bs0_4_6,24800673195.0
bs0_4_7,23912310195.0
bs0_4_8,24061207195.0
bs0_4_9,26216031195.0
bs0_4_10,25802561195.0
bs0_4_11,26236585195.0
bs0_4_12,26169187195.0
bs0_4_13,26019573195.0
bs0_4_14,26168231195.0
bs0_4_15,24760043195.0
bs0_4_16,23561936195.0
bs0_4_17,24197198195.0
bs0_4_18,26212685195.0
bs0_4_19,25781051195.0
bs0_4_20,25734446195.0
bs0_4_21,25845342195.0
bs0_4_22,25895054195.0
bs0_4_23,25872110195.0
bs0_5_0,28854716810.0
bs0_5_1,28741532810.0
bs0_5_2,28748606810.0
bs0_5_3,28882488810.0
bs0_5_4,28752798810.0
bs0_5_5,29014012810.0
bs0_5_6,27187348810.0
bs0_5_7,26213494810.0
bs0_5_8,26376720810.0
bs0_5_9,28738912810.0
bs0_5_10,28285652810.0
bs0_5_11,28761444810.0
bs0_5_12,28687560810.0
bs0_5_13,28523548810.0
bs0_5_14,28686512810.0
bs0_5_15,27142808810.0
bs0_5_16,25829402810.0
bs0_5_17,26525798810.0
bs0_5_18,28735244810.0
bs0_5_19,28262072810.0
bs0_5_20,28210982810.0
bs0_5_21,28332550810.0
bs0_5_22,28387046810.0
bs0_5_23,28361894810.0
bs0_6_0,31387764425.0
bs0_6_1,31264644425.0
bs0_6_2,31272339425.0
bs0_6_3,31417974425.0
bs0_6_4,31276899425.0
bs0_6_5,31561044425.0
bs0_6_6,29574024425.0
bs0_6_7,28514679425.0
bs0_6_8,28692234425.0
bs0_6_9,31261794425.0
bs0_6_10,30768744425.0
bs0_6_11,31286304425.0
bs0_6_12,31205934425.0
bs0_6_13,31027524425.0
bs0_6_14,31204794425.0
bs0_6_15,29525574425.0
bs0_6_16,28096869425.0
bs0_6_17,28854399425.0
bs0_6_18,31257804425.0
bs0_6_19,30743094425.0
bs0_6_20,30687519425.0
bs0_6_21,30819759425.0
bs0_6_22,30879039425.0
bs0_6_23,30851679425.0
bs0_7_0,33920812040.0
bs0_7_1,33787756040.0
bs0_7_2,33796072040.0
bs0_7_3,33953460040.0
bs0_7_4,33801000040.0
bs0_7_5,34108076040.0
bs0_7_6,31960700040.0
bs0_7_7,30815864040.0
bs0_7_8,31007748040.0
bs0_7_9,33784676040.0
bs0_7_10,33251836040.0
bs0_7_11,33811164040.0
bs0_7_12,33724308040.0
bs0_7_13,33531500040.0
bs0_7_14,33723076040.0
bs0_7_15,31908340040.0
bs0_7_16,30364336040.0
bs0_7_17,31183000040.0
bs0_7_18,33780364040.0
bs0_7_19,33224116040.0
bs0_7_20,33164056040.0
bs0_7_21,33306968040.0
bs0_7_22,33371032040.0
bs0_7_23,33341464040.0
bs0_8_0,36453859655.0
bs0_8_1,36310867655.0
bs0_8_2,36319804655.0
bs0_8_3,36488945655.0
bs0_8_4,36325100655.0
bs0_8_5,36655107655.0
bs0_8_6,34347375655.0
bs0_8_7,33117048655.0
bs0_8_8,33323261655.0
bs0_8_9,36307557655.0
bs0_8_10,35734927655.0
bs0_8_11,36336023655.0
bs0_8_12,36242681655.0
bs0_8_13,36035475655.0
bs0_8_14,36241357655.0
bs0_8_15,34291105655.0
bs0_8_16,32631802655.0
bs0_8_17,33511600655.0
bs0_8_18,36302923655.0
bs0_8_19,35705137655.0
bs0_8_20,35640592655.0
bs0_8_21,35794176655.0
bs0_8_22,35863024655.0
bs0_8_23,35831248655.0
bs0_9_0,38986907270.0
bs0_9_1,38833979270.0
bs0_9_2,38843537270.0
bs0_9_3,39024431270.0
bs0_9_4,38849201270.0
bs0_9_5,39202139270.0
bs0_9_6,36734051270.0
bs0_9_7,35418233270.0
bs0_9_8,35638775270.0
bs0_9_9,38830439270.0
bs0_9_10,38218019270.0
bs0_9_11,38860883270.0
bs0_9_12,38761055270.0
bs0_9_13,38539451270.0
bs0_9_14,38759639270.0
bs0_9_15,36673871270.0
bs0_9_16,34899269270.0
bs0_9_17,35840201270.0
bs0_9_18,38825483270.0
bs0_9_19,38186159270.0
bs0_9_20,38117129270.0
bs0_9_21,38281385270.0
bs0_9_22,38355017270.0
bs0_9_23,38321033270.0
bs0_10_0,41519954885.0
bs0_10_1,41357090885.0
bs0_10_2,41367269885.0
bs0_10_3,41559916885.0
bs0_10_4,41373301885.0
bs0_10_5,41749170885.0
bs0_10_6,39120726885.0
bs0_10_7,37719417885.0
bs0_10_8,37954288885.0
bs0_10_9,41353320885.0
bs0_10_10,40701110885.0
bs0_10_11,41385742885.0
bs0_10_12,41279428885.0
bs0_10_13,41043426885.0
bs0_10_14,41277920885.0
bs0_10_15,39056636885.0
bs0_10_16,37166735885.0
bs0_10_17,38168801885.0
bs0_10_18,41348042885.0
bs0_10_19,40667180885.0
bs0_10_20,40593665885.0
bs0_10_21,40768593885.0
bs0_10_22,40847009885.0
bs0_10_23,40810817885.0
bs1_1_0,27533127112.5
bs1_1_1,27425127112.5
bs1_1_2,27431877112.5
bs1_1_3,27559627112.5
bs1_1_4,27435877112.5
bs1_1_5,27685127112.5
bs1_1_6,25942127112.5
bs1_1_7,25012877112.5
bs1_1_8,25168627112.5
bs1_1_9,27422627112.5
bs1_1_10,26990127112.5
bs1_1_11,27444127112.5
bs1_1_12,27373627112.5
bs1_1_13,27217127112.5
bs1_1_14,27372627112.5
bs1_1_15,25899627112.5
bs1_1_16,24646377112.5
bs1_1_17,25310877112.5
bs1_1_18,27419127112.5
bs1_1_19,26967627112.5
bs1_1_20,26918877112.5
bs1_1_21,27034877112.5
bs1_1_22,27086877112.5
bs1_1_23,27062877112.5
bs1_2_0,28634452145.0
bs1_2_1,28522132145.0
bs1_2_2,28529152145.0
bs1_2_3,28662012145.0
bs1_2_4,28533312145.0
bs1_2_5,28792532145.0
bs1_2_6,26979812145.0
bs1_2_7,26013392145.0
bs1_2_8,26175372145.0
bs1_2_9,28519532145.0
bs1_2_10,28069732145.0
bs1_2_11,28541892145.0
bs1_2_12,28468572145.0
bs1_2_13,28305812145.0
bs1_2_14,28467532145.0
bs1_2_15,26935612145.0
bs1_2_16,25632232145.0
bs1_2_17,26323312145.0
bs1_2_18,28515892145.0
bs1_2_19,28046332145.0
bs1_2_20,27995632145.0
bs1_2_21,28116272145.0
bs1_2_22,28170352145.0
bs1_2_23,28145392145.0
bs1_3_0,29735777177.5
bs1_3_1,29619137177.5
bs1_3_2,29626427177.5
bs1_3_3,29764397177.5
bs1_3_4,29630747177.5
bs1_3_5,29899937177.5
bs1_3_6,28017497177.5
bs1_3_7,27013907177.5
bs1_3_8,27182117177.5
bs1_3_9,29616437177.5
bs1_3_10,29149337177.5
bs1_3_11,29639657177.5
bs1_3_12,29563517177.5
bs1_3_13,29394497177.5
bs1_3_14,29562437177.5
bs1_3_15,27971597177.5
bs1_3_16,26618087177.5
bs1_3_17,27335747177.5
bs1_3_18,29612657177.5
bs1_3_19,29125037177.5
bs1_3_20,29072387177.5
bs1_3_21,29197667177.5
bs1_3_22,29253827177.5
bs1_3_23,29227907177.5
bs1_4_0,30837102210.0
bs1_4_1,30716142210.0
bs1_4_2,30723702210.0
bs1_4_3,30866782210.0
bs1_4_4,30728182210.0
bs1_4_5,31007342210.0
bs1_4_6,29055182210.0
bs1_4_7,28014422210.0
