,Value
bs0_1_0,18726096350.0
bs0_1_1,18820446350.0
bs0_1_2,18706546350.0
bs0_1_3,18657756350.0
bs0_1_4,18632766350.0
bs0_1_5,18657416350.0
bs0_1_6,17576726350.0
bs0_1_7,17981496350.0
bs0_1_8,17873886350.0
bs0_1_9,18413126350.0
bs0_1_10,18385246350.0
bs0_1_11,18673906350.0
bs0_1_12,18385756350.0
bs0_1_13,18466846350.0
bs0_1_14,18494046350.0
bs0_1_15,16792516350.0
bs0_1_16,17398906350.0
bs0_1_17,17614806350.0
bs0_1_18,18275766350.0
bs0_1_19,18275256350.0
bs0_1_20,18568846350.0
bs0_1_21,18504416350.0
bs0_1_22,18582956350.0
bs0_1_23,18399186350.0
bs0_2_0,21259626965.0
bs0_2_1,21366741965.0
bs0_2_2,21237431965.0
bs0_2_3,21182040965.0
bs0_2_4,21153669965.0
bs0_2_5,21181654965.0
bs0_2_6,19954753965.0
bs0_2_7,20414286965.0
bs0_2_8,20292117965.0
bs0_2_9,20904313965.0
bs0_2_10,20872661965.0
bs0_2_11,21200375965.0
bs0_2_12,20873240965.0
bs0_2_13,20965301965.0
bs0_2_14,20996181965.0
bs0_2_15,19064444965.0
bs0_2_16,19752875965.0
bs0_2_17,19997985965.0
bs0_2_18,20748369965.0
bs0_2_19,20747790965.0
bs0_2_20,21081101965.0
bs0_2_21,21007954965.0
bs0_2_22,21097120965.0
bs0_2_23,20888487965.0
bs0_3_0,23793157580.0
bs0_3_1,23913037580.0
bs0_3_2,23768317580.0
bs0_3_3,23706325580.0
bs0_3_4,23674573580.0
bs0_3_5,23705893580.0
bs0_3_6,22332781580.0
bs0_3_7,22847077580.0
bs0_3_8,22710349580.0
bs0_3_9,23395501580.0
bs0_3_10,23360077580.0
bs0_3_11,23726845580.0
bs0_3_12,23360725580.0
bs0_3_13,23463757580.0
bs0_3_14,23498317580.0
bs0_3_15,21336373580.0
bs0_3_16,22106845580.0
bs0_3_17,22381165580.0
bs0_3_18,23220973580.0
bs0_3_19,23220325580.0
bs0_3_20,23593357580.0
bs0_3_21,23511493580.0
bs0_3_22,23611285580.0
bs0_3_23,23377789580.0
bs0_4_0,26326688195.0
bs0_4_1,26459333195.0
bs0_4_2,26299203195.0
bs0_4_3,26230610195.0
bs0_4_4,26195477195.0
bs0_4_5,26230132195.0
bs0_4_6,24710809195.0
bs0_4_7,25279868195.0
bs0_4_8,25128581195.0
bs0_4_9,25886689195.0
bs0_4_10,25847493195.0
bs0_4_11,26253315195.0
bs0_4_12,25848210195.0
bs0_4_13,25962213195.0
bs0_4_14,26000453195.0
bs0_4_15,23608302195.0
bs0_4_16,24460815195.0
bs0_4_17,24764345195.0
bs0_4_18,25693577195.0
bs0_4_19,25692860195.0
bs0_4_20,26105613195.0
bs0_4_21,26015032195.0
bs0_4_22,26125450195.0
bs0_4_23,25867091195.0
bs0_5_0,28860218810.0
bs0_5_1,29005628810.0
bs0_5_2,28830088810.0
bs0_5_3,28754894810.0
bs0_5_4,28716380810.0
bs0_5_5,28754370810.0
bs0_5_6,27088836810.0
bs0_5_7,27712658810.0
bs0_5_8,27546812810.0
bs0_5_9,28377876810.0
bs0_5_10,28334908810.0
bs0_5_11,28779784810.0
bs0_5_12,28335694810.0
bs0_5_13,28460668810.0
bs0_5_14,28502588810.0
bs0_5_15,25880230810.0
bs0_5_16,26814784810.0
bs0_5_17,27147524810.0
bs0_5_18,28166180810.0
bs0_5_19,28165394810.0
bs0_5_20,28617868810.0
bs0_5_21,28518570810.0
bs0_5_22,28639614810.0
bs0_5_23,28356392810.0
bs0_6_0,31393749425.0
bs0_6_1,31551924425.0
bs0_6_2,31360974425.0
bs0_6_3,31279179425.0
bs0_6_4,31237284425.0
bs0_6_5,31278609425.0
bs0_6_6,29466864425.0
bs0_6_7,30145449425.0
bs0_6_8,29965044425.0
bs0_6_9,30869064425.0
bs0_6_10,30822324425.0
bs0_6_11,31306254425.0
bs0_6_12,30823179425.0
bs0_6_13,30959124425.0
bs0_6_14,31004724425.0
bs0_6_15,28152159425.0
bs0_6_16,29168754425.0
bs0_6_17,29530704425.0
bs0_6_18,30638784425.0
bs0_6_19,30637929425.0
bs0_6_20,31130124425.0
bs0_6_21,31022109425.0
bs0_6_22,31153779425.0
bs0_6_23,30845694425.0
bs0_7_0,33927280040.0
bs0_7_1,34098220040.0
bs0_7_2,33891860040.0
bs0_7_3,33803464040.0
bs0_7_4,33758188040.0
bs0_7_5,33802848040.0
bs0_7_6,31844892040.0
bs0_7_7,32578240040.0
bs0_7_8,32383276040.0
bs0_7_9,33360252040.0
bs0_7_10,33309740040.0
bs0_7_11,33832724040.0
bs0_7_12,33310664040.0
