,Value
bs0_1_0,18751086350.0
bs0_1_1,18740886350.0
bs0_1_2,18827246350.0
bs0_1_3,18686486350.0
bs0_1_4,18720316350.0
bs0_1_5,18779816350.0
bs0_1_6,17650166350.0
bs0_1_7,17884256350.0
bs0_1_8,17764066350.0
bs0_1_9,18706206350.0
bs0_1_10,18351076350.0
bs0_1_11,18323876350.0
bs0_1_12,18309936350.0
bs0_1_13,18462766350.0
bs0_1_14,18377426350.0
bs0_1_15,16463056350.0
bs0_1_16,16908796350.0
bs0_1_17,16667566350.0
bs0_1_18,18543516350.0
bs0_1_19,18229356350.0
bs0_1_20,18368246350.0
bs0_1_21,18595706350.0
bs0_1_22,18225616350.0
bs0_1_23,18556776350.0
bs0_2_0,21287997965.0
bs0_2_1,21276417965.0
bs0_2_2,21374461965.0
bs0_2_3,21214657965.0
bs0_2_4,21253064965.0
bs0_2_5,21320614965.0
bs0_2_6,20038129965.0
bs0_2_7,20303890965.0
bs0_2_8,20167439965.0
bs0_2_9,21237045965.0
bs0_2_10,20833868965.0
bs0_2_11,20802988965.0
bs0_2_12,20787162965.0
bs0_2_13,20960669965.0
bs0_2_14,20863783965.0
bs0_2_15,18690410965.0
bs0_2_16,19196456965.0
bs0_2_17,18922589965.0
bs0_2_18,21052344965.0
bs0_2_19,20695680965.0
bs0_2_20,20853361965.0
bs0_2_21,21111595965.0
bs0_2_22,20691434965.0
bs0_2_23,21067398965.0
bs0_3_0,23824909580.0
bs0_3_1,23811949580.0
bs0_3_2,23921677580.0
bs0_3_3,23742829580.0
bs0_3_4,23785813580.0
bs0_3_5,23861413580.0
bs0_3_6,22426093580.0
bs0_3_7,22723525580.0
bs0_3_8,22570813580.0
bs0_3_9,23767885580.0
bs0_3_10,23316661580.0
bs0_3_11,23282101580.0
bs0_3_12,23264389580.0
bs0_3_13,23458573580.0
bs0_3_14,23350141580.0
bs0_3_15,20917765580.0
bs0_3_16,21484117580.0
bs0_3_17,21177613580.0
bs0_3_18,23561173580.0
bs0_3_19,23162005580.0
bs0_3_20,23338477580.0
bs0_3_21,23627485580.0
bs0_3_22,23157253580.0
bs0_3_23,23578021580.0
bs0_4_0,26361821195.0
bs0_4_1,26347481195.0
bs0_4_2,26468893195.0
bs0_4_3,26271001195.0
bs0_4_4,26318562195.0
bs0_4_5,26402212195.0
bs0_4_6,24814057195.0
bs0_4_7,25143160195.0
bs0_4_8,24974187195.0
bs0_4_9,26298725195.0
bs0_4_10,25799454195.0
bs0_4_11,25761214195.0
bs0_4_12,25741616195.0
bs0_4_13,25956477195.0
bs0_4_14,25836499195.0
bs0_4_15,23145120195.0
bs0_4_16,23771778195.0
bs0_4_17,23432637195.0
bs0_4_18,26070002195.0
bs0_4_19,25628330195.0
bs0_4_20,25823593195.0
bs0_4_21,26143375195.0
bs0_4_22,25623072195.0
bs0_4_23,26088644195.0
bs0_5_0,28898732810.0
bs0_5_1,28883012810.0
bs0_5_2,29016108810.0
bs0_5_3,28799172810.0
bs0_5_4,28851310810.0
bs0_5_5,28943010810.0
bs0_5_6,27202020810.0
bs0_5_7,27562794810.0
bs0_5_8,27377560810.0
bs0_5_9,28829564810.0
bs0_5_10,28282246810.0
bs0_5_11,28240326810.0
bs0_5_12,28218842810.0
bs0_5_13,28454380810.0
bs0_5_14,28322856810.0
bs0_5_15,25372474810.0
bs0_5_16,26059438810.0
bs0_5_17,25687660810.0
bs0_5_18,28578830810.0
bs0_5_19,28094654810.0
bs0_5_20,28308708810.0
bs0_5_21,28659264810.0
bs0_5_22,28088890810.0
bs0_5_23,28599266810.0
bs0_6_0,31435644425.0
bs0_6_1,31418544425.0
bs0_6_2,31563324425.0
bs0_6_3,31327344425.0
bs0_6_4,31384059425.0
bs0_6_5,31483809425.0
bs0_6_6,29589984425.0
bs0_6_7,29982429425.0
bs0_6_8,29780934425.0
bs0_6_9,31360404425.0
bs0_6_10,30765039425.0
bs0_6_11,30719439425.0
bs0_6_12,30696069425.0
bs0_6_13,30952284425.0
bs0_6_14,30809214425.0
bs0_6_15,27599829425.0
bs0_6_16,28347099425.0
bs0_6_17,27942684425.0
bs0_6_18,31087659425.0
bs0_6_19,30560979425.0
bs0_6_20,30793824425.0
bs0_6_21,31175154425.0
bs0_6_22,30554709425.0
bs0_6_23,31109889425.0
bs0_7_0,33972556040.0
bs0_7_1,33954076040.0
bs0_7_2,34110540040.0
bs0_7_3,33855516040.0
bs0_7_4,33916808040.0
bs0_7_5,34024608040.0
bs0_7_6,31977948040.0
bs0_7_7,32402064040.0
bs0_7_8,32184308040.0
bs0_7_9,33891244040.0
bs0_7_10,33247832040.0
bs0_7_11,33198552040.0
bs0_7_12,33173296040.0
bs0_7_13,33450188040.0
bs0_7_14,33295572040.0
bs0_7_15,29827184040.0
bs0_7_16,30634760040.0
bs0_7_17,30197708040.0
bs0_7_18,33596488040.0
bs0_7_19,33027304040.0
bs0_7_20,33278940040.0
bs0_7_21,33691044040.0
bs0_7_22,33020528040.0
bs0_7_23,33620512040.0
bs0_8_0,36509467655.0
bs0_8_1,36489607655.0
bs0_8_2,36657755655.0
bs0_8_3,36383687655.0
bs0_8_4,36449556655.0
bs0_8_5,36565406655.0
bs0_8_6,34365911655.0
bs0_8_7,34821698655.0
bs0_8_8,34587681655.0
bs0_8_9,36422083655.0
bs0_8_10,35730624655.0
bs0_8_11,35677664655.0
bs0_8_12,35650522655.0
bs0_8_13,35948091655.0
