,Value
bs0_1_0,18643136350.0
bs0_1_1,18645856350.0
bs0_1_2,18782706350.0
bs0_1_3,18877396350.0
bs0_1_4,18835746350.0
bs0_1_5,18746156350.0
bs0_1_6,17178246350.0
bs0_1_7,17380886350.0
bs0_1_8,17568736350.0
bs0_1_9,18304326350.0
bs0_1_10,18402246350.0
bs0_1_11,18504926350.0
bs0_1_12,18460216350.0
bs0_1_13,18310956350.0
bs0_1_14,18500166350.0
bs0_1_15,16645636350.0
bs0_1_16,17197626350.0
bs0_1_17,16341676350.0
bs0_1_18,18380486350.0
bs0_1_19,18205726350.0
bs0_1_20,18509346350.0
bs0_1_21,18622736350.0
bs0_1_22,18496086350.0
bs0_1_23,18618656350.0
bs0_2_0,21165442965.0
bs0_2_1,21168530965.0
bs0_2_2,21323895965.0
bs0_2_3,21431396965.0
bs0_2_4,21384111965.0
bs0_2_5,21282400965.0
bs0_2_6,19502361965.0
bs0_2_7,19732417965.0
bs0_2_8,19945682965.0
bs0_2_9,20780793965.0
bs0_2_10,20891961965.0
bs0_2_11,21008533965.0
bs0_2_12,20957774965.0
bs0_2_13,20788320965.0
bs0_2_14,21003129965.0
bs0_2_15,18897692965.0
bs0_2_16,19524363965.0
bs0_2_17,18552608965.0
bs0_2_18,20867257965.0
bs0_2_19,20668853965.0
bs0_2_20,21013551965.0
bs0_2_21,21142282965.0
bs0_2_22,20998497965.0
bs0_2_23,21137650965.0
bs0_3_0,23687749580.0
bs0_3_1,23691205580.0
bs0_3_2,23865085580.0
bs0_3_3,23985397580.0
bs0_3_4,23932477580.0
bs0_3_5,23818645580.0
bs0_3_6,21826477580.0
bs0_3_7,22083949580.0
bs0_3_8,22322629580.0
bs0_3_9,23257261580.0
bs0_3_10,23381677580.0
bs0_3_11,23512141580.0
bs0_3_12,23455333580.0
bs0_3_13,23265685580.0
bs0_3_14,23506093580.0
bs0_3_15,21149749580.0
bs0_3_16,21851101580.0
bs0_3_17,20763541580.0
bs0_3_18,23354029580.0
bs0_3_19,23131981580.0
bs0_3_20,23517757580.0
bs0_3_21,23661829580.0
bs0_3_22,23500909580.0
bs0_3_23,23656645580.0
bs0_4_0,26210056195.0
bs0_4_1,26213880195.0
bs0_4_2,26406275195.0
bs0_4_3,26539398195.0
bs0_4_4,26480843195.0
bs0_4_5,26354890195.0
bs0_4_6,24150593195.0
bs0_4_7,24435481195.0
bs0_4_8,24699576195.0
bs0_4_9,25733729195.0
bs0_4_10,25871393195.0
bs0_4_11,26015749195.0
bs0_4_12,25952892195.0
bs0_4_13,25743050195.0
bs0_4_14,26009057195.0
bs0_4_15,23401806195.0
bs0_4_16,24177839195.0
bs0_4_17,22974474195.0
bs0_4_18,25840801195.0
bs0_4_19,25595109195.0
bs0_4_20,26021963195.0
bs0_4_21,26181376195.0
bs0_4_22,26003321195.0
bs0_4_23,26175640195.0
bs0_5_0,28732362810.0
bs0_5_1,28736554810.0
bs0_5_2,28947464810.0
bs0_5_3,29093398810.0
bs0_5_4,29029208810.0
bs0_5_5,28891134810.0
bs0_5_6,26474708810.0
bs0_5_7,26787012810.0
bs0_5_8,27076522810.0
bs0_5_9,28210196810.0
bs0_5_10,28361108810.0
bs0_5_11,28519356810.0
bs0_5_12,28450450810.0
bs0_5_13,28220414810.0
bs0_5_14,28512020810.0
bs0_5_15,25653862810.0
bs0_5_16,26504576810.0
bs0_5_17,25185406810.0
bs0_5_18,28327572810.0
bs0_5_19,28058236810.0
bs0_5_20,28526168810.0
bs0_5_21,28700922810.0
bs0_5_22,28505732810.0
bs0_5_23,28694634810.0
bs0_6_0,31254669425.0
bs0_6_1,31259229425.0
bs0_6_2,31488654425.0
bs0_6_3,31647399425.0
bs0_6_4,31577574425.0
bs0_6_5,31427379425.0
bs0_6_6,28798824425.0
bs0_6_7,29138544425.0
bs0_6_8,29453469425.0
bs0_6_9,30686664425.0
bs0_6_10,30850824425.0
bs0_6_11,31022964425.0
bs0_6_12,30948009425.0
bs0_6_13,30697779425.0
bs0_6_14,31014984425.0
bs0_6_15,27905919425.0
bs0_6_16,28831314425.0
bs0_6_17,27396339425.0
bs0_6_18,30814344425.0
bs0_6_19,30521364425.0
bs0_6_20,31030374425.0
bs0_6_21,31220469425.0
bs0_6_22,31008144425.0
bs0_6_23,31213629425.0
bs0_7_0,33776976040.0
bs0_7_1,33781904040.0
bs0_7_2,34029844040.0
bs0_7_3,34201400040.0
bs0_7_4,34125940040.0
bs0_7_5,33963624040.0
bs0_7_6,31122940040.0
bs0_7_7,31490076040.0
