,Value
bs0_1_0,18866346350.0
bs0_1_1,18821976350.0
bs0_1_2,18750406350.0
bs0_1_3,18782366350.0
bs0_1_4,18713176350.0
bs0_1_5,18719636350.0
bs0_1_6,17556326350.0
bs0_1_7,17505496350.0
bs0_1_8,17271746350.0
bs0_1_9,18615086350.0
bs0_1_10,18510876350.0
bs0_1_11,18424176350.0
bs0_1_12,18498636350.0
bs0_1_13,18464466350.0
bs0_1_14,18680876350.0
bs0_1_15,16750696350.0
bs0_1_16,17325636350.0
bs0_1_17,17525046350.0
bs0_1_18,18501016350.0
bs0_1_19,18199776350.0
bs0_1_20,18292086350.0
bs0_1_21,18469396350.0
bs0_1_22,18354136350.0
bs0_1_23,18630556350.0
bs0_2_0,21418851965.0
bs0_2_1,21368478965.0
bs0_2_2,21287225965.0
bs0_2_3,21323509965.0
bs0_2_4,21244958965.0
bs0_2_5,21252292965.0
bs0_2_6,19931593965.0
bs0_2_7,19873886965.0
bs0_2_8,19608511965.0
bs0_2_9,21133597965.0
bs0_2_10,21015288965.0
bs0_2_11,20916858965.0
bs0_2_12,21001392965.0
bs0_2_13,20962599965.0
bs0_2_14,21208288965.0
bs0_2_15,19016966965.0
bs0_2_16,19669692965.0
bs0_2_17,19896081965.0
bs0_2_18,21004094965.0
bs0_2_19,20662098965.0
bs0_2_20,20766897965.0
bs0_2_21,20968196965.0
bs0_2_22,20837342965.0
bs0_2_23,21151160965.0
bs0_3_0,23971357580.0
bs0_3_1,23914981580.0
bs0_3_2,23824045580.0
bs0_3_3,23864653580.0
bs0_3_4,23776741580.0
bs0_3_5,23784949580.0
bs0_3_6,22306861580.0
bs0_3_7,22242277580.0
bs0_3_8,21945277580.0
bs0_3_9,23652109580.0
bs0_3_10,23519701580.0
bs0_3_11,23409541580.0
bs0_3_12,23504149580.0
bs0_3_13,23460733580.0
bs0_3_14,23735701580.0
bs0_3_15,21283237580.0
bs0_3_16,22013749580.0
bs0_3_17,22267117580.0
bs0_3_18,23507173580.0
bs0_3_19,23124421580.0
bs0_3_20,23241709580.0
bs0_3_21,23466997580.0
bs0_3_22,23320549580.0
bs0_3_23,23671765580.0
bs0_4_0,26523863195.0
bs0_4_1,26461484195.0
bs0_4_2,26360865195.0
bs0_4_3,26405797195.0
bs0_4_4,26308524195.0
bs0_4_5,26317606195.0
bs0_4_6,24682129195.0
bs0_4_7,24610668195.0
bs0_4_8,24282043195.0
bs0_4_9,26170621195.0
bs0_4_10,26024114195.0
bs0_4_11,25902224195.0
bs0_4_12,26006906195.0
bs0_4_13,25958867195.0
bs0_4_14,26263114195.0
bs0_4_15,23549508195.0
bs0_4_16,24357806195.0
bs0_4_17,24638153195.0
bs0_4_18,26010252195.0
bs0_4_19,25586744195.0
bs0_4_20,25716521195.0
bs0_4_21,25965798195.0
bs0_4_22,25803756195.0
bs0_4_23,26192370195.0
bs0_5_0,29076368810.0
bs0_5_1,29007986810.0
bs0_5_2,28897684810.0
bs0_5_3,28946940810.0
bs0_5_4,28840306810.0
bs0_5_5,28850262810.0
bs0_5_6,27057396810.0
bs0_5_7,26979058810.0
bs0_5_8,26618808810.0
bs0_5_9,28689132810.0
bs0_5_10,28528526810.0
bs0_5_11,28394906810.0
bs0_5_12,28509662810.0
bs0_5_13,28457000810.0
bs0_5_14,28790526810.0
bs0_5_15,25815778810.0
bs0_5_16,26701862810.0
bs0_5_17,27009188810.0
bs0_5_18,28513330810.0
bs0_5_19,28049066810.0
bs0_5_20,28191332810.0
bs0_5_21,28464598810.0
bs0_5_22,28286962810.0
bs0_5_23,28712974810.0
bs0_6_0,31628874425.0
bs0_6_1,31554489425.0
bs0_6_2,31434504425.0
bs0_6_3,31488084425.0
bs0_6_4,31372089425.0
bs0_6_5,31382919425.0
bs0_6_6,29432664425.0
bs0_6_7,29347449425.0
bs0_6_8,28955574425.0
bs0_6_9,31207644425.0
bs0_6_10,31032939425.0
bs0_6_11,30887589425.0
bs0_6_12,31012419425.0
bs0_6_13,30955134425.0
bs0_6_14,31317939425.0
bs0_6_15,28082049425.0
bs0_6_16,29045919425.0
bs0_6_17,29380224425.0
bs0_6_18,31016409425.0
bs0_6_19,30511389425.0
bs0_6_20,30666144425.0
bs0_6_21,30963399425.0
bs0_6_22,30770169425.0
bs0_6_23,31233579425.0
bs0_7_0,34181380040.0
bs0_7_1,34100992040.0
bs0_7_2,33971324040.0
bs0_7_3,34029228040.0
bs0_7_4,33903872040.0
bs0_7_5,33915576040.0
bs0_7_6,31807932040.0
bs0_7_7,31715840040.0
bs0_7_8,31292340040.0
bs0_7_9,33726156040.0
bs0_7_10,33537352040.0
bs0_7_11,33380272040.0
bs0_7_12,33515176040.0
bs0_7_13,33453268040.0
bs0_7_14,33845352040.0
bs0_7_15,30348320040.0
bs0_7_16,31389976040.0
bs0_7_17,31751260040.0
bs0_7_18,33519488040.0
bs0_7_19,32973712040.0
