,Value
bs0_1_0,18708076350.0
bs0_1_1,18818746350.0
bs0_1_2,18786956350.0
bs0_1_3,18765536350.0
bs0_1_4,18656906350.0
bs0_1_5,18840676350.0
bs0_1_6,17951406350.0
bs0_1_7,17893096350.0
bs0_1_8,17934236350.0
bs0_1_9,18416356350.0
bs0_1_10,18678666350.0
bs0_1_11,18457156350.0
bs0_1_12,18442196350.0
bs0_1_13,18315886350.0
bs0_1_14,18353796350.0
bs0_1_15,16468326350.0
bs0_1_16,16432796350.0
bs0_1_17,16951806350.0
bs0_1_18,18475856350.0
bs0_1_19,18234286350.0
bs0_1_20,18563066350.0
bs0_1_21,18454946350.0
bs0_1_22,18519036350.0
bs0_1_23,18528896350.0
bs0_2_0,21239168965.0
bs0_2_1,21364811965.0
bs0_2_2,21328720965.0
bs0_2_3,21304402965.0
bs0_2_4,21181075965.0
bs0_2_5,21389708965.0
bs0_2_6,20380125965.0
bs0_2_7,20313926965.0
bs0_2_8,20360632965.0
bs0_2_9,20907980965.0
bs0_2_10,21205779965.0
bs0_2_11,20954300965.0
bs0_2_12,20937316965.0
bs0_2_13,20793917965.0
bs0_2_14,20836956965.0
bs0_2_15,18696393965.0
bs0_2_16,18656056965.0
bs0_2_17,19245285965.0
bs0_2_18,20975530965.0
bs0_2_19,20701277965.0
bs0_2_20,21074539965.0
bs0_2_21,20951791965.0
bs0_2_22,21024552965.0
bs0_2_23,21035746965.0
bs0_3_0,23770261580.0
bs0_3_1,23910877580.0
bs0_3_2,23870485580.0
bs0_3_3,23843269580.0
bs0_3_4,23705245580.0
bs0_3_5,23938741580.0
bs0_3_6,22808845580.0
bs0_3_7,22734757580.0
bs0_3_8,22787029580.0
bs0_3_9,23399605580.0
bs0_3_10,23732893580.0
bs0_3_11,23451445580.0
bs0_3_12,23432437580.0
bs0_3_13,23271949580.0
bs0_3_14,23320117580.0
bs0_3_15,20924461580.0
bs0_3_16,20879317580.0
bs0_3_17,21538765580.0
bs0_3_18,23475205580.0
bs0_3_19,23168269580.0
bs0_3_20,23586013580.0
