,Value
bs0_1_0,18775566350.0
bs0_1_1,18723546350.0
bs0_1_2,18776926350.0
bs0_1_3,18828096350.0
bs0_1_4,18813136350.0
bs0_1_5,18795626350.0
bs0_1_6,17060946350.0
bs0_1_7,17446166350.0
bs0_1_8,17439876350.0
bs0_1_9,18450526350.0
bs0_1_10,18395956350.0
bs0_1_11,18676966350.0
bs0_1_12,18633276350.0
bs0_1_13,18309256350.0
bs0_1_14,18607096350.0
bs0_1_15,16523916350.0
bs0_1_16,16418856350.0
bs0_1_17,17521476350.0
bs0_1_18,18610156350.0
bs0_1_19,18347336350.0
bs0_1_20,18617466350.0
bs0_1_21,18558986350.0
bs0_1_22,18545896350.0
bs0_1_23,18331356350.0
bs0_2_0,21315789965.0
bs0_2_1,21256731965.0
bs0_2_2,21317333965.0
bs0_2_3,21375426965.0
bs0_2_4,21358442965.0
bs0_2_5,21338563965.0
bs0_2_6,19369191965.0
bs0_2_7,19806529965.0
bs0_2_8,19799388965.0
bs0_2_9,20946773965.0
bs0_2_10,20884820965.0
bs0_2_11,21203849965.0
bs0_2_12,21154248965.0
bs0_2_13,20786390965.0
bs0_2_14,21124526965.0
bs0_2_15,18759504965.0
bs0_2_16,18640230965.0
bs0_2_17,19892028965.0
bs0_2_18,21128000965.0
bs0_2_19,20829622965.0
bs0_2_20,21136299965.0
bs0_2_21,21069907965.0
bs0_2_22,21055046965.0
bs0_2_23,20811480965.0
bs0_3_0,23856013580.0
bs0_3_1,23789917580.0
bs0_3_2,23857741580.0
bs0_3_3,23922757580.0
bs0_3_4,23903749580.0
bs0_3_5,23881501580.0
bs0_3_6,21677437580.0
bs0_3_7,22166893580.0
bs0_3_8,22158901580.0
bs0_3_9,23443021580.0
bs0_3_10,23373685580.0
bs0_3_11,23730733580.0
bs0_3_12,23675221580.0
bs0_3_13,23263525580.0
bs0_3_14,23641957580.0
bs0_3_15,20995093580.0
bs0_3_16,20861605580.0
bs0_3_17,22262581580.0
bs0_3_18,23645845580.0
bs0_3_19,23311909580.0
bs0_3_20,23655133580.0
bs0_3_21,23580829580.0
bs0_3_22,23564197580.0
bs0_3_23,23291605580.0
bs0_4_0,26396237195.0
bs0_4_1,26323103195.0
bs0_4_2,26398149195.0
bs0_4_3,26470088195.0
bs0_4_4,26449056195.0
bs0_4_5,26424439195.0
bs0_4_6,23985683195.0
bs0_4_7,24527257195.0
bs0_4_8,24518414195.0
