,Value
bs0_1_0,18801576350.0
bs0_1_1,18748366350.0
bs0_1_2,18657926350.0
bs0_1_3,18735956350.0
bs0_1_4,18767066350.0
bs0_1_5,18697706350.0
bs0_1_6,17509916350.0
bs0_1_7,17815406350.0
bs0_1_8,17179096350.0
bs0_1_9,18485546350.0
bs0_1_10,18689886350.0
bs0_1_11,18426216350.0
bs0_1_12,18305686350.0
bs0_1_13,18620866350.0
bs0_1_14,18421116350.0
bs0_1_15,16826686350.0
bs0_1_16,16685076350.0
bs0_1_17,17235706350.0
bs0_1_18,18632086350.0
bs0_1_19,18583296350.0
bs0_1_20,18415336350.0
bs0_1_21,18353116350.0
bs0_1_22,18471436350.0
bs0_1_23,18599446350.0
bs0_2_0,21345318965.0
bs0_2_1,21284909965.0
bs0_2_2,21182233965.0
bs0_2_3,21270820965.0
bs0_2_4,21306139965.0
bs0_2_5,21227395965.0
bs0_2_6,19878904965.0
bs0_2_7,20225725965.0
bs0_2_8,19503326965.0
bs0_2_9,20986531965.0
bs0_2_10,21218517965.0
bs0_2_11,20919174965.0
bs0_2_12,20782337965.0
bs0_2_13,21140159965.0
bs0_2_14,20913384965.0
bs0_2_15,19103237965.0
bs0_2_16,18942468965.0
bs0_2_17,19567595965.0
bs0_2_18,21152897965.0
bs0_2_19,21097506965.0
bs0_2_20,20906822965.0
bs0_2_21,20836184965.0
bs0_2_22,20970512965.0
bs0_2_23,21115841965.0
bs0_3_0,23889061580.0
bs0_3_1,23821453580.0
bs0_3_2,23706541580.0
bs0_3_3,23805685580.0
bs0_3_4,23845213580.0
bs0_3_5,23757085580.0
bs0_3_6,22247893580.0
bs0_3_7,22636045580.0
bs0_3_8,21827557580.0
bs0_3_9,23487517580.0
bs0_3_10,23747149580.0
bs0_3_11,23412133580.0
bs0_3_12,23258989580.0
bs0_3_13,23659453580.0
bs0_3_14,23405653580.0
bs0_3_15,21379789580.0
bs0_3_16,21199861580.0
bs0_3_17,21899485580.0
bs0_3_18,23673709580.0
bs0_3_19,23611717580.0
bs0_3_20,23398309580.0
bs0_3_21,23319253580.0
bs0_3_22,23469589580.0
bs0_3_23,23632237580.0
bs0_4_0,26432804195.0
bs0_4_1,26357997195.0
bs0_4_2,26230849195.0
bs0_4_3,26340550195.0
bs0_4_4,26384287195.0
bs0_4_5,26286775195.0
bs0_4_6,24616882195.0
bs0_4_7,25046365195.0
bs0_4_8,24151788195.0
bs0_4_9,25988503195.0
bs0_4_10,26275781195.0
bs0_4_11,25905092195.0
bs0_4_12,25735641195.0
bs0_4_13,26178747195.0
bs0_4_14,25897922195.0
bs0_4_15,23656341195.0
bs0_4_16,23457254195.0
bs0_4_17,24231375195.0
bs0_4_18,26194521195.0
bs0_4_19,26125928195.0
bs0_4_20,25889796195.0
bs0_4_21,25802322195.0
bs0_4_22,25968666195.0
bs0_4_23,26148633195.0
bs0_5_0,28976546810.0
bs0_5_1,28894540810.0
bs0_5_2,28755156810.0
bs0_5_3,28875414810.0
bs0_5_4,28923360810.0
bs0_5_5,28816464810.0
bs0_5_6,26985870810.0
bs0_5_7,27456684810.0
bs0_5_8,26476018810.0
bs0_5_9,28489488810.0
bs0_5_10,28804412810.0
bs0_5_11,28398050810.0
bs0_5_12,28212292810.0
bs0_5_13,28698040810.0
bs0_5_14,28390190810.0
bs0_5_15,25932892810.0
bs0_5_16,25714646810.0
bs0_5_17,26563264810.0
bs0_5_18,28715332810.0
bs0_5_19,28640138810.0
bs0_5_20,28381282810.0
bs0_5_21,28285390810.0
bs0_5_22,28467742810.0
bs0_5_23,28665028810.0
bs0_6_0,31520289425.0
bs0_6_1,31431084425.0
bs0_6_2,31279464425.0
bs0_6_3,31410279425.0
bs0_6_4,31462434425.0
bs0_6_5,31346154425.0
bs0_6_6,29354859425.0
bs0_6_7,29867004425.0
bs0_6_8,28800249425.0
bs0_6_9,30990474425.0
bs0_6_10,31333044425.0
bs0_6_11,30891009425.0
bs0_6_12,30688944425.0
bs0_6_13,31217334425.0
bs0_6_14,30882459425.0
bs0_6_15,28209444425.0
bs0_6_16,27972039425.0
bs0_6_17,28895154425.0
bs0_6_18,31236144425.0
bs0_6_19,31154349425.0
bs0_6_20,30872769425.0
bs0_6_21,30768459425.0
bs0_6_22,30966819425.0
bs0_6_23,31181424425.0
bs0_7_0,34064032040.0
bs0_7_1,33967628040.0
bs0_7_2,33803772040.0
bs0_7_3,33945144040.0
bs0_7_4,34001508040.0
bs0_7_5,33875844040.0
bs0_7_6,31723848040.0
bs0_7_7,32277324040.0
bs0_7_8,31124480040.0
bs0_7_9,33491460040.0
bs0_7_10,33861676040.0
bs0_7_11,33383968040.0
bs0_7_12,33165596040.0
bs0_7_13,33736628040.0
bs0_7_14,33374728040.0
bs0_7_15,30485996040.0
bs0_7_16,30229432040.0
bs0_7_17,31227044040.0
bs0_7_18,33756956040.0
bs0_7_19,33668560040.0
bs0_7_20,33364256040.0
bs0_7_21,33251528040.0
bs0_7_22,33465896040.0
bs0_7_23,33697820040.0
bs0_8_0,36607774655.0
bs0_8_1,36504171655.0
bs0_8_2,36328079655.0
bs0_8_3,36480008655.0
bs0_8_4,36540581655.0
bs0_8_5,36405533655.0
bs0_8_6,34092836655.0
bs0_8_7,34687643655.0
bs0_8_8,33448710655.0
bs0_8_9,35992445655.0
bs0_8_10,36390307655.0
bs0_8_11,35876926655.0
bs0_8_12,35642247655.0
bs0_8_13,36255921655.0
bs0_8_14,35866996655.0
bs0_8_15,32762547655.0
bs0_8_16,32486824655.0
bs0_8_17,33558933655.0
bs0_8_18,36277767655.0
bs0_8_19,36182770655.0
bs0_8_20,35855742655.0
bs0_8_21,35734596655.0
bs0_8_22,35964972655.0
bs0_8_23,36214215655.0
bs0_9_0,39151517270.0
bs0_9_1,39040715270.0
bs0_9_2,38852387270.0
bs0_9_3,39014873270.0
bs0_9_4,39079655270.0
bs0_9_5,38935223270.0
bs0_9_6,36461825270.0
bs0_9_7,37097963270.0
bs0_9_8,35772941270.0
bs0_9_9,38493431270.0
bs0_9_10,38918939270.0
bs0_9_11,38369885270.0
bs0_9_12,38118899270.0
bs0_9_13,38775215270.0
bs0_9_14,38359265270.0
bs0_9_15,35039099270.0
bs0_9_16,34744217270.0
bs0_9_17,35890823270.0
bs0_9_18,38798579270.0
bs0_9_19,38696981270.0
bs0_9_20,38347229270.0
bs0_9_21,38217665270.0
bs0_9_22,38464049270.0
bs0_9_23,38730611270.0
bs0_10_0,41695259885.0
