,Value
bs0_1_0,18783556350.0
bs0_1_1,18706206350.0
bs0_1_2,18666256350.0
bs0_1_3,18682066350.0
bs0_1_4,18872636350.0
bs0_1_5,18784746350.0
bs0_1_6,17447696350.0
bs0_1_7,17508386350.0
bs0_1_8,17813706350.0
bs0_1_9,18597576350.0
bs0_1_10,18701276350.0
bs0_1_11,18418906350.0
bs0_1_12,18659286350.0
bs0_1_13,18440836350.0
bs0_1_14,18586186350.0
bs0_1_15,17069786350.0
bs0_1_16,16414096350.0
bs0_1_17,16603816350.0
bs0_1_18,18199776350.0
bs0_1_19,18621716350.0
bs0_1_20,18525666350.0
bs0_1_21,18598596350.0
bs0_1_22,18620696350.0
bs0_1_23,18542496350.0
bs0_2_0,21324860965.0
bs0_2_1,21237045965.0
bs0_2_2,21191690965.0
bs0_2_3,21209639965.0
bs0_2_4,21425992965.0
bs0_2_5,21326211965.0
bs0_2_6,19808266965.0
bs0_2_7,19877167965.0
bs0_2_8,20223795965.0
bs0_2_9,21113718965.0
bs0_2_10,21231448965.0
bs0_2_11,20910875965.0
bs0_2_12,21183777965.0
bs0_2_13,20935772965.0
bs0_2_14,21100787965.0
bs0_2_15,19379227965.0
bs0_2_16,18634826965.0
bs0_2_17,18850214965.0
bs0_2_18,20662098965.0
bs0_2_19,21141124965.0
bs0_2_20,21032079965.0
bs0_2_21,21114876965.0
bs0_2_22,21139966965.0
bs0_2_23,21051186965.0
bs0_3_0,23866165580.0
bs0_3_1,23767885580.0
bs0_3_2,23717125580.0
bs0_3_3,23737213580.0
bs0_3_4,23979349580.0
bs0_3_5,23867677580.0
bs0_3_6,22168837580.0
bs0_3_7,22245949580.0
bs0_3_8,22633885580.0
bs0_3_9,23629861580.0
bs0_3_10,23761621580.0
bs0_3_11,23402845580.0
bs0_3_12,23708269580.0
bs0_3_13,23430709580.0
bs0_3_14,23615389580.0
bs0_3_15,21688669580.0
bs0_3_16,20855557580.0
bs0_3_17,21096613580.0
bs0_3_18,23124421580.0
bs0_3_19,23660533580.0
bs0_3_20,23538493580.0
bs0_3_21,23631157580.0
bs0_3_22,23659237580.0
bs0_3_23,23559877580.0
bs0_4_0,26407470195.0
bs0_4_1,26298725195.0
bs0_4_2,26242560195.0
bs0_4_3,26264787195.0
bs0_4_4,26532706195.0
bs0_4_5,26409143195.0
bs0_4_6,24529408195.0
bs0_4_7,24614731195.0
bs0_4_8,25043975195.0
bs0_4_9,26146004195.0
bs0_4_10,26291794195.0
bs0_4_11,25894815195.0
bs0_4_12,26232761195.0
bs0_4_13,25925646195.0
bs0_4_14,26129991195.0
bs0_4_15,23998111195.0
bs0_4_16,23076288195.0
bs0_4_17,23343012195.0
bs0_4_18,25586744195.0
bs0_4_19,26179942195.0
bs0_4_20,26044907195.0
bs0_4_21,26147438195.0
bs0_4_22,26178508195.0
bs0_4_23,26068568195.0
bs0_5_0,28948774810.0
bs0_5_1,28829564810.0
bs0_5_2,28767994810.0
bs0_5_3,28792360810.0
bs0_5_4,29086062810.0
bs0_5_5,28950608810.0
bs0_5_6,26889978810.0
bs0_5_7,26983512810.0
bs0_5_8,27454064810.0
bs0_5_9,28662146810.0
bs0_5_10,28821966810.0
bs0_5_11,28386784810.0
bs0_5_12,28757252810.0
bs0_5_13,28420582810.0
bs0_5_14,28644592810.0
bs0_5_15,26307552810.0
bs0_5_16,25297018810.0
bs0_5_17,25589410810.0
bs0_5_18,28049066810.0
bs0_5_19,28699350810.0
bs0_5_20,28551320810.0
bs0_5_21,28663718810.0
bs0_5_22,28697778810.0
bs0_5_23,28577258810.0
bs0_6_0,31490079425.0
bs0_6_1,31360404425.0
bs0_6_2,31293429425.0
bs0_6_3,31319934425.0
bs0_6_4,31639419425.0
bs0_6_5,31492074425.0
bs0_6_6,29250549425.0
bs0_6_7,29352294425.0
bs0_6_8,29864154425.0
bs0_6_9,31178289425.0
bs0_6_10,31352139425.0
bs0_6_11,30878754425.0
bs0_6_12,31281744425.0
bs0_6_13,30915519425.0
bs0_6_14,31159194425.0
bs0_6_15,28616994425.0
bs0_6_16,27517749425.0
bs0_6_17,27835809425.0
bs0_6_18,30511389425.0
bs0_6_19,31218759425.0
bs0_6_20,31057734425.0
bs0_6_21,31179999425.0
bs0_6_22,31217049425.0
bs0_6_23,31085949425.0
bs0_7_0,34031384040.0
bs0_7_1,33891244040.0
bs0_7_2,33818864040.0
bs0_7_3,33847508040.0
bs0_7_4,34192776040.0
bs0_7_5,34033540040.0
bs0_7_6,31611120040.0
bs0_7_7,31721076040.0
bs0_7_8,32274244040.0
bs0_7_9,33694432040.0
bs0_7_10,33882312040.0
bs0_7_11,33370724040.0
bs0_7_12,33806236040.0
bs0_7_13,33410456040.0
bs0_7_14,33673796040.0
bs0_7_15,30926436040.0
bs0_7_16,29738480040.0
bs0_7_17,30082208040.0
bs0_7_18,32973712040.0
bs0_7_19,33738168040.0
bs0_7_20,33564148040.0
bs0_7_21,33696280040.0
bs0_7_22,33736320040.0
bs0_7_23,33594640040.0
bs0_8_0,36572688655.0
bs0_8_1,36422083655.0
bs0_8_2,36344298655.0
bs0_8_3,36375081655.0
bs0_8_4,36746132655.0
bs0_8_5,36575005655.0
bs0_8_6,33971690655.0
bs0_8_7,34089857655.0
bs0_8_8,34684333655.0
bs0_8_9,36210574655.0
bs0_8_10,36412484655.0
bs0_8_11,35862693655.0
bs0_8_12,36330727655.0
bs0_8_13,35905392655.0
bs0_8_14,36188397655.0
bs0_8_15,33235877655.0
bs0_8_16,31959210655.0
bs0_8_17,32328606655.0
bs0_8_18,35436034655.0
bs0_8_19,36257576655.0
bs0_8_20,36070561655.0
bs0_8_21,36212560655.0
bs0_8_22,36255590655.0
bs0_8_23,36103330655.0
bs0_9_0,39113993270.0
bs0_9_1,38952923270.0
bs0_9_2,38869733270.0
bs0_9_3,38902655270.0
bs0_9_4,39299489270.0
bs0_9_5,39116471270.0
bs0_9_6,36332261270.0
bs0_9_7,36458639270.0
bs0_9_8,37094423270.0
bs0_9_9,38726717270.0
bs0_9_10,38942657270.0
bs0_9_11,38354663270.0
bs0_9_12,38855219270.0
bs0_9_13,38400329270.0
bs0_9_14,38702999270.0
bs0_9_15,35545319270.0
bs0_9_16,34179941270.0
bs0_9_17,34575005270.0
bs0_9_18,37898357270.0
bs0_9_19,38776985270.0
bs0_9_20,38576975270.0
bs0_9_21,38728841270.0
bs0_9_22,38774861270.0
bs0_9_23,38612021270.0
bs0_10_0,41655297885.0
bs0_10_1,41483762885.0
bs0_10_2,41395167885.0
bs0_10_3,41430228885.0
bs0_10_4,41852845885.0
bs0_10_5,41657936885.0
bs0_10_6,38692831885.0
bs0_10_7,38827420885.0
bs0_10_8,39504512885.0
bs0_10_9,41242859885.0
bs0_10_10,41472829885.0
bs0_10_11,40846632885.0
