,Value
bs0_1_0,18631406350.0
bs0_1_1,18792226350.0
bs0_1_2,18842886350.0
bs0_1_3,18781686350.0
bs0_1_4,18837616350.0
bs0_1_5,18768086350.0
bs0_1_6,17346036350.0
bs0_1_7,17109906350.0
bs0_1_8,17209696350.0
bs0_1_9,18531616350.0
bs0_1_10,18542326350.0
bs0_1_11,18607946350.0
bs0_1_12,18678666350.0
bs0_1_13,18331356350.0
bs0_1_14,18333056350.0
bs0_1_15,16839266350.0
bs0_1_16,17112456350.0
bs0_1_17,16480226350.0
bs0_1_18,18548276350.0
bs0_1_19,18240066350.0
bs0_1_20,18639566350.0
bs0_1_21,18248396350.0
bs0_1_22,18476196350.0
bs0_1_23,18495236350.0
bs0_2_0,21152125965.0
bs0_2_1,21334703965.0
bs0_2_2,21392217965.0
bs0_2_3,21322737965.0
bs0_2_4,21386234965.0
bs0_2_5,21307297965.0
bs0_2_6,19692852965.0
bs0_2_7,19424775965.0
bs0_2_8,19538066965.0
bs0_2_9,21038834965.0
bs0_2_10,21050993965.0
bs0_2_11,21125491965.0
bs0_2_12,21205779965.0
bs0_2_13,20811480965.0
bs0_2_14,20813410965.0
bs0_2_15,19117519965.0
bs0_2_16,19427670965.0
bs0_2_17,18709903965.0
bs0_2_18,21057748965.0
bs0_2_19,20707839965.0
bs0_2_20,21161389965.0
bs0_2_21,20717296965.0
bs0_2_22,20975916965.0
bs0_2_23,20997532965.0
bs0_3_0,23672845580.0
bs0_3_1,23877181580.0
bs0_3_2,23941549580.0
bs0_3_3,23863789580.0
bs0_3_4,23934853580.0
bs0_3_5,23846509580.0
bs0_3_6,22039669580.0
bs0_3_7,21739645580.0
bs0_3_8,21866437580.0
bs0_3_9,23546053580.0
bs0_3_10,23559661580.0
bs0_3_11,23643037580.0
bs0_3_12,23732893580.0
bs0_3_13,23291605580.0
bs0_3_14,23293765580.0
bs0_3_15,21395773580.0
bs0_3_16,21742885580.0
bs0_3_17,20939581580.0
bs0_3_18,23567221580.0
bs0_3_19,23175613580.0
bs0_3_20,23683213580.0
bs0_3_21,23186197580.0
bs0_3_22,23475637580.0
bs0_3_23,23499829580.0
bs0_4_0,26193565195.0
bs0_4_1,26419659195.0
bs0_4_2,26490881195.0
bs0_4_3,26404841195.0
bs0_4_4,26483472195.0
bs0_4_5,26385721195.0
bs0_4_6,24386486195.0
bs0_4_7,24054515195.0
bs0_4_8,24194808195.0
bs0_4_9,26053272195.0
bs0_4_10,26068329195.0
bs0_4_11,26160583195.0
bs0_4_12,26260007195.0
bs0_4_13,25771730195.0
bs0_4_14,25774120195.0
bs0_4_15,23674027195.0
bs0_4_16,24058100195.0
bs0_4_17,23169259195.0
bs0_4_18,26076694195.0
bs0_4_19,25643387195.0
bs0_4_20,26205037195.0
bs0_4_21,25655098195.0
bs0_4_22,25975358195.0
bs0_4_23,26002126195.0
bs0_5_0,28714284810.0
bs0_5_1,28962136810.0
bs0_5_2,29040212810.0
bs0_5_3,28945892810.0
bs0_5_4,29032090810.0
bs0_5_5,28924932810.0
bs0_5_6,26733302810.0
bs0_5_7,26369384810.0
bs0_5_8,26523178810.0
bs0_5_9,28560490810.0
bs0_5_10,28576996810.0
bs0_5_11,28678128810.0
bs0_5_12,28787120810.0
bs0_5_13,28251854810.0
bs0_5_14,28254474810.0
bs0_5_15,25952280810.0
bs0_5_16,26373314810.0
bs0_5_17,25398936810.0
bs0_5_18,28586166810.0
bs0_5_19,28111160810.0
bs0_5_20,28726860810.0
bs0_5_21,28123998810.0
bs0_5_22,28475078810.0
bs0_5_23,28504422810.0
bs0_6_0,31235004425.0
bs0_6_1,31504614425.0
bs0_6_2,31589544425.0
bs0_6_3,31486944425.0
bs0_6_4,31580709425.0
bs0_6_5,31464144425.0
bs0_6_6,29080119425.0
bs0_6_7,28684254425.0
bs0_6_8,28851549425.0
bs0_6_9,31067709425.0
bs0_6_10,31085664425.0
bs0_6_11,31195674425.0
bs0_6_12,31314234425.0
bs0_6_13,30731979425.0
bs0_6_14,30734829425.0
bs0_6_15,28230534425.0
bs0_6_16,28688529425.0
bs0_6_17,27628614425.0
bs0_6_18,31095639425.0
bs0_6_19,30578934425.0
bs0_6_20,31248684425.0
bs0_6_21,30592899425.0
bs0_6_22,30974799425.0
bs0_6_23,31006719425.0
bs0_7_0,33755724040.0
bs0_7_1,34047092040.0
bs0_7_2,34138876040.0
bs0_7_3,34027996040.0
bs0_7_4,34129328040.0
bs0_7_5,34003356040.0
bs0_7_6,31426936040.0
bs0_7_7,30999124040.0
bs0_7_8,31179920040.0
bs0_7_9,33574928040.0
bs0_7_10,33594332040.0
bs0_7_11,33713220040.0
bs0_7_12,33841348040.0
bs0_7_13,33212104040.0
bs0_7_14,33215184040.0
bs0_7_15,30508788040.0
bs0_7_16,31003744040.0
bs0_7_17,29858292040.0
bs0_7_18,33605112040.0
bs0_7_19,33046708040.0
bs0_7_20,33770508040.0
bs0_7_21,33061800040.0
bs0_7_22,33474520040.0
bs0_7_23,33509016040.0
bs0_8_0,36276443655.0
bs0_8_1,36589569655.0
bs0_8_2,36688207655.0
bs0_8_3,36569047655.0
bs0_8_4,36677946655.0
bs0_8_5,36542567655.0
bs0_8_6,33773752655.0
bs0_8_7,33313993655.0
bs0_8_8,33508290655.0
bs0_8_9,36082146655.0
bs0_8_10,36102999655.0
bs0_8_11,36230765655.0
bs0_8_12,36368461655.0
bs0_8_13,35692228655.0
bs0_8_14,35695538655.0
bs0_8_15,32787041655.0
bs0_8_16,33318958655.0
bs0_8_17,32087969655.0
bs0_8_18,36114584655.0
bs0_8_19,35514481655.0
bs0_8_20,36292331655.0
bs0_8_21,35530700655.0
bs0_8_22,35974240655.0
bs0_8_23,36011312655.0
bs0_9_0,38797163270.0
bs0_9_1,39132047270.0
bs0_9_2,39237539270.0
bs0_9_3,39110099270.0
bs0_9_4,39226565270.0
bs0_9_5,39081779270.0
bs0_9_6,36120569270.0
bs0_9_7,35628863270.0
bs0_9_8,35836661270.0
bs0_9_9,38589365270.0
bs0_9_10,38611667270.0
bs0_9_11,38748311270.0
bs0_9_12,38895575270.0
bs0_9_13,38172353270.0
bs0_9_14,38175893270.0
bs0_9_15,35065295270.0
bs0_9_16,35634173270.0
bs0_9_17,34317647270.0
bs0_9_18,38624057270.0
bs0_9_19,37982255270.0
bs0_9_20,38814155270.0
bs0_9_21,37999601270.0
bs0_9_22,38473961270.0
bs0_9_23,38513609270.0
bs0_10_0,41317882885.0
bs0_10_1,41674524885.0
bs0_10_2,41786870885.0
bs0_10_3,41651150885.0
bs0_10_4,41775183885.0
bs0_10_5,41620990885.0
bs0_10_6,38467385885.0
bs0_10_7,37943732885.0
bs0_10_8,38165031885.0
bs0_10_9,41096583885.0
bs0_10_10,41120334885.0
bs0_10_11,41265856885.0
bs0_10_12,41422688885.0
bs0_10_13,40652477885.0
bs0_10_14,40656247885.0
bs0_10_15,37343548885.0
bs0_10_16,37949387885.0
bs0_10_17,36547324885.0
bs0_10_18,41133529885.0
bs0_10_19,40450028885.0
bs0_10_20,41335978885.0
bs0_10_21,40468501885.0
bs0_10_22,40973681885.0
bs0_10_23,41015905885.0
bs1_1_0,27399127112.5
bs1_1_1,27635627112.5
bs1_1_2,27710127112.5
bs1_1_3,27620127112.5
bs1_1_4,27702377112.5
bs1_1_5,27600127112.5
bs1_1_6,25508877112.5
bs1_1_7,25161627112.5
bs1_1_8,25308377112.5
bs1_1_9,27252377112.5
bs1_1_10,27268127112.5
bs1_1_11,27364627112.5
bs1_1_12,27468627112.5
bs1_1_13,26957877112.5
bs1_1_14,26960377112.5
bs1_1_15,24763627112.5
bs1_1_16,25165377112.5
bs1_1_17,24235627112.5
bs1_1_18,27276877112.5
bs1_1_19,26823627112.5
bs1_1_20,27411127112.5
bs1_1_21,26835877112.5
bs1_1_22,27170877112.5
bs1_1_23,27198877112.5
bs1_2_0,28495092145.0
bs1_2_1,28741052145.0
bs1_2_2,28818532145.0
bs1_2_3,28724932145.0
bs1_2_4,28810472145.0
bs1_2_5,28704132145.0
bs1_2_6,26529232145.0
bs1_2_7,26168092145.0
bs1_2_8,26320712145.0
bs1_2_9,28342472145.0
bs1_2_10,28358852145.0
bs1_2_11,28459212145.0
bs1_2_12,28567372145.0
bs1_2_13,28036192145.0
bs1_2_14,28038792145.0
bs1_2_15,25754172145.0
bs1_2_16,26171992145.0
bs1_2_17,25205052145.0
bs1_2_18,28367952145.0
bs1_2_19,27896572145.0
bs1_2_20,28507572145.0
bs1_2_21,27909312145.0
bs1_2_22,28257712145.0
bs1_2_23,28286832145.0
bs1_3_0,29591057177.5
bs1_3_1,29846477177.5
bs1_3_2,29926937177.5
bs1_3_3,29829737177.5
bs1_3_4,29918567177.5
bs1_3_5,29808137177.5
bs1_3_6,27549587177.5
bs1_3_7,27174557177.5
bs1_3_8,27333047177.5
bs1_3_9,29432567177.5
bs1_3_10,29449577177.5
bs1_3_11,29553797177.5
bs1_3_12,29666117177.5
bs1_3_13,29114507177.5
bs1_3_14,29117207177.5
bs1_3_15,26744717177.5
bs1_3_16,27178607177.5
bs1_3_17,26174477177.5
bs1_3_18,29459027177.5
bs1_3_19,28969517177.5
bs1_3_20,29604017177.5
bs1_3_21,28982747177.5
bs1_3_22,29344547177.5
bs1_3_23,29374787177.5
bs1_4_0,30687022210.0
bs1_4_1,30951902210.0
bs1_4_2,31035342210.0
bs1_4_3,30934542210.0
bs1_4_4,31026662210.0
bs1_4_5,30912142210.0
bs1_4_6,28569942210.0
bs1_4_7,28181022210.0
bs1_4_8,28345382210.0
bs1_4_9,30522662210.0
bs1_4_10,30540302210.0
bs1_4_11,30648382210.0
bs1_4_12,30764862210.0
bs1_4_13,30192822210.0
bs1_4_14,30195622210.0
bs1_4_15,27735262210.0
bs1_4_16,28185222210.0
bs1_4_17,27143902210.0
bs1_4_18,30550102210.0
bs1_4_19,30042462210.0
bs1_4_20,30700462210.0
bs1_4_21,30056182210.0
bs1_4_22,30431382210.0
bs1_4_23,30462742210.0
bs1_5_0,31782987242.5
bs1_5_1,32057327242.5
bs1_5_2,32143747242.5
bs1_5_3,32039347242.5
bs1_5_4,32134757242.5
bs1_5_5,32016147242.5
bs1_5_6,29590297242.5
bs1_5_7,29187487242.5
bs1_5_8,29357717242.5
bs1_5_9,31612757242.5
bs1_5_10,31631027242.5
bs1_5_11,31742967242.5
bs1_5_12,31863607242.5
bs1_5_13,31271137242.5
bs1_5_14,31274037242.5
bs1_5_15,28725807242.5
bs1_5_16,29191837242.5
bs1_5_17,28113327242.5
bs1_5_18,31641177242.5
bs1_5_19,31115407242.5
bs1_5_20,31796907242.5
bs1_5_21,31129617242.5
bs1_5_22,31518217242.5
bs1_5_23,31550697242.5
bs1_6_0,32878952275.0
bs1_6_1,33162752275.0
bs1_6_2,33252152275.0
bs1_6_3,33144152275.0
bs1_6_4,33242852275.0
bs1_6_5,33120152275.0
bs1_6_6,30610652275.0
bs1_6_7,30193952275.0
bs1_6_8,30370052275.0
bs1_6_9,32702852275.0
bs1_6_10,32721752275.0
bs1_6_11,32837552275.0
bs1_6_12,32962352275.0
bs1_6_13,32349452275.0
bs1_6_14,32352452275.0
bs1_6_15,29716352275.0
bs1_6_16,30198452275.0
bs1_6_17,29082752275.0
bs1_6_18,32732252275.0
bs1_6_19,32188352275.0
bs1_6_20,32893352275.0
bs1_6_21,32203052275.0
bs1_6_22,32605052275.0
bs1_6_23,32638652275.0
bs1_7_0,33974917307.5
bs1_7_1,34268177307.5
bs1_7_2,34360557307.5
bs1_7_3,34248957307.5
bs1_7_4,34350947307.5
bs1_7_5,34224157307.5
bs1_7_6,31631007307.5
bs1_7_7,31200417307.5
bs1_7_8,31382387307.5
bs1_7_9,33792947307.5
bs1_7_10,33812477307.5
bs1_7_11,33932137307.5
bs1_7_12,34061097307.5
bs1_7_13,33427767307.5
bs1_7_14,33430867307.5
bs1_7_15,30706897307.5
bs1_7_16,31205067307.5
bs1_7_17,30052177307.5
bs1_7_18,33823327307.5
bs1_7_19,33261297307.5
bs1_7_20,33989797307.5
bs1_7_21,33276487307.5
bs1_7_22,33691887307.5
bs1_7_23,33726607307.5
bs1_8_0,35070882340.0
bs1_8_1,35373602340.0
bs1_8_2,35468962340.0
bs1_8_3,35353762340.0
bs1_8_4,35459042340.0
bs1_8_5,35328162340.0
bs1_8_6,32651362340.0
bs1_8_7,32206882340.0
bs1_8_8,32394722340.0
bs1_8_9,34883042340.0
bs1_8_10,34903202340.0
bs1_8_11,35026722340.0
bs1_8_12,35159842340.0
bs1_8_13,34506082340.0
bs1_8_14,34509282340.0
bs1_8_15,31697442340.0
bs1_8_16,32211682340.0
bs1_8_17,31021602340.0
bs1_8_18,34914402340.0
bs1_8_19,34334242340.0
bs1_8_20,35086242340.0
bs1_8_21,34349922340.0
bs1_8_22,34778722340.0
bs1_8_23,34814562340.0
bs1_9_0,36166847372.5
bs1_9_1,36479027372.5
bs1_9_2,36577367372.5
bs1_9_3,36458567372.5
bs1_9_4,36567137372.5
bs1_9_5,36432167372.5
bs1_9_6,33671717372.5
bs1_9_7,33213347372.5
bs1_9_8,33407057372.5
bs1_9_9,35973137372.5
bs1_9_10,35993927372.5
bs1_9_11,36121307372.5
bs1_9_12,36258587372.5
bs1_9_13,35584397372.5
bs1_9_14,35587697372.5
bs1_9_15,32687987372.5
bs1_9_16,33218297372.5
bs1_9_17,31991027372.5
bs1_9_18,36005477372.5
bs1_9_19,35407187372.5
bs1_9_20,36182687372.5
bs1_9_21,35423357372.5
bs1_9_22,35865557372.5
bs1_9_23,35902517372.5
bs1_10_0,37262812405.0
bs1_10_1,37584452405.0
bs1_10_2,37685772405.0
bs1_10_3,37563372405.0
bs1_10_4,37675232405.0
bs1_10_5,37536172405.0
bs1_10_6,34692072405.0
bs1_10_7,34219812405.0
bs1_10_8,34419392405.0
bs1_10_9,37063232405.0
bs1_10_10,37084652405.0
bs1_10_11,37215892405.0
bs1_10_12,37357332405.0
bs1_10_13,36662712405.0
bs1_10_14,36666112405.0
bs1_10_15,33678532405.0
bs1_10_16,34224912405.0
bs1_10_17,32960452405.0
bs1_10_18,37096552405.0
bs1_10_19,36480132405.0
bs1_10_20,37279132405.0
bs1_10_21,36496792405.0
bs1_10_22,36952392405.0
bs1_10_23,36990472405.0
bs2_1_0,32878953750.0
bs2_1_1,33162753750.0
bs2_1_2,33252153750.0
bs2_1_3,33144153750.0
bs2_1_4,33242853750.0
bs2_1_5,33120153750.0
bs2_1_6,30610653750.0
bs2_1_7,30193953750.0
bs2_1_8,30370053750.0
bs2_1_9,32702853750.0
bs2_1_10,32721753750.0
bs2_1_11,32837553750.0
bs2_1_12,32962353750.0
bs2_1_13,32349453750.0
bs2_1_14,32352453750.0
bs2_1_15,29716353750.0
bs2_1_16,30198453750.0
bs2_1_17,29082753750.0
bs2_1_18,32732253750.0
bs2_1_19,32188353750.0
bs2_1_20,32893353750.0
bs2_1_21,32203053750.0
bs2_1_22,32605053750.0
bs2_1_23,32638653750.0
bs2_2_0,38358779125.0
bs2_2_1,38689879125.0
bs2_2_2,38794179125.0
bs2_2_3,38668179125.0
bs2_2_4,38783329125.0
bs2_2_5,38640179125.0
bs2_2_6,35712429125.0
bs2_2_7,35226279125.0
bs2_2_8,35431729125.0
bs2_2_9,38153329125.0
bs2_2_10,38175379125.0
bs2_2_11,38310479125.0
bs2_2_12,38456079125.0
bs2_2_13,37741029125.0
bs2_2_14,37744529125.0
bs2_2_15,34669079125.0
bs2_2_16,35231529125.0
bs2_2_17,33929879125.0
bs2_2_18,38187629125.0
bs2_2_19,37553079125.0
bs2_2_20,38375579125.0
bs2_2_21,37570229125.0
bs2_2_22,38039229125.0
bs2_2_23,38078429125.0
bs2_3_0,43838604500.0
bs2_3_1,44217004500.0
bs2_3_2,44336204500.0
bs2_3_3,44192204500.0
bs2_3_4,44323804500.0
bs2_3_5,44160204500.0
bs2_3_6,40814204500.0
bs2_3_7,40258604500.0
bs2_3_8,40493404500.0
bs2_3_9,43603804500.0
bs2_3_10,43629004500.0
bs2_3_11,43783404500.0
bs2_3_12,43949804500.0
bs2_3_13,43132604500.0
bs2_3_14,43136604500.0
bs2_3_15,39621804500.0
bs2_3_16,40264604500.0
bs2_3_17,38777004500.0
bs2_3_18,43643004500.0
bs2_3_19,42917804500.0
bs2_3_20,43857804500.0
bs2_3_21,42937404500.0
bs2_3_22,43473404500.0
bs2_3_23,43518204500.0
bs2_4_0,49318429875.0
bs2_4_1,49744129875.0
bs2_4_2,49878229875.0
bs2_4_3,49716229875.0
bs2_4_4,49864279875.0
bs2_4_5,49680229875.0
bs2_4_6,45915979875.0
bs2_4_7,45290929875.0
bs2_4_8,45555079875.0
bs2_4_9,49054279875.0
bs2_4_10,49082629875.0
bs2_4_11,49256329875.0
bs2_4_12,49443529875.0
bs2_4_13,48524179875.0
bs2_4_14,48528679875.0
bs2_4_15,44574529875.0
bs2_4_16,45297679875.0
bs2_4_17,43624129875.0
bs2_4_18,49098379875.0
bs2_4_19,48282529875.0
bs2_4_20,49340029875.0
bs2_4_21,48304579875.0
bs2_4_22,48907579875.0
bs2_4_23,48957979875.0
bs2_5_0,54798255250.0
bs2_5_1,55271255250.0
bs2_5_2,55420255250.0
bs2_5_3,55240255250.0
bs2_5_4,55404755250.0
bs2_5_5,55200255250.0
bs2_5_6,51017755250.0
bs2_5_7,50323255250.0
bs2_5_8,50616755250.0
bs2_5_9,54504755250.0
bs2_5_10,54536255250.0
bs2_5_11,54729255250.0
bs2_5_12,54937255250.0
bs2_5_13,53915755250.0
bs2_5_14,53920755250.0
bs2_5_15,49527255250.0
bs2_5_16,50330755250.0
bs2_5_17,48471255250.0
bs2_5_18,54553755250.0
bs2_5_19,53647255250.0
bs2_5_20,54822255250.0
bs2_5_21,53671755250.0
bs2_5_22,54341755250.0
bs2_5_23,54397755250.0
bs2_6_0,60278080625.0
bs2_6_1,60798380625.0
bs2_6_2,60962280625.0
bs2_6_3,60764280625.0
bs2_6_4,60945230625.0
bs2_6_5,60720280625.0
bs2_6_6,56119530625.0
bs2_6_7,55355580625.0
bs2_6_8,55678430625.0
bs2_6_9,59955230625.0
bs2_6_10,59989880625.0
bs2_6_11,60202180625.0
bs2_6_12,60430980625.0
bs2_6_13,59307330625.0
bs2_6_14,59312830625.0
bs2_6_15,54479980625.0
bs2_6_16,55363830625.0
bs2_6_17,53318380625.0
bs2_6_18,60009130625.0
bs2_6_19,59011980625.0
bs2_6_20,60304480625.0
bs2_6_21,59038930625.0
bs2_6_22,59775930625.0
bs2_6_23,59837530625.0
bs2_7_0,65757906000.0
bs2_7_1,66325506000.0
bs2_7_2,66504306000.0
bs2_7_3,66288306000.0
bs2_7_4,66485706000.0
bs2_7_5,66240306000.0
bs2_7_6,61221306000.0
bs2_7_7,60387906000.0
bs2_7_8,60740106000.0
