,Value
bs0_1_0,18767576350.0
bs0_1_1,18713176350.0
bs0_1_2,18787296350.0
bs0_1_3,18633786350.0
bs0_1_4,18884876350.0
bs0_1_5,18796816350.0
bs0_1_6,17298096350.0
bs0_1_7,17205616350.0
bs0_1_8,17132686350.0
bs0_1_9,18438456350.0
bs0_1_10,18641606350.0
bs0_1_11,18428426350.0
bs0_1_12,18677646350.0
bs0_1_13,18335776350.0
bs0_1_14,18650956350.0
bs0_1_15,17308126350.0
bs0_1_16,16454386350.0
bs0_1_17,16732336350.0
bs0_1_18,18555416350.0
bs0_1_19,18370286350.0
bs0_1_20,18268966350.0
bs0_1_21,18319626350.0
bs0_1_22,18481296350.0
bs0_1_23,18349376350.0
bs0_2_0,21306718965.0
bs0_2_1,21244958965.0
bs0_2_2,21329106965.0
bs0_2_3,21154827965.0
bs0_2_4,21439888965.0
bs0_2_5,21339914965.0
bs0_2_6,19638426965.0
bs0_2_7,19533434965.0
bs0_2_8,19450637965.0
bs0_2_9,20933070965.0
bs0_2_10,21163705965.0
bs0_2_11,20921683965.0
bs0_2_12,21204621965.0
bs0_2_13,20816498965.0
bs0_2_14,21174320965.0
bs0_2_15,19649813965.0
bs0_2_16,18680567965.0
bs0_2_17,18996122965.0
bs0_2_18,21065854965.0
bs0_2_19,20855677965.0
bs0_2_20,20740649965.0
bs0_2_21,20798163965.0
bs0_2_22,20981706965.0
bs0_2_23,20831938965.0
bs0_3_0,23845861580.0
bs0_3_1,23776741580.0
bs0_3_2,23870917580.0
bs0_3_3,23675869580.0
bs0_3_4,23994901580.0
bs0_3_5,23883013580.0
bs0_3_6,21978757580.0
bs0_3_7,21861253580.0
bs0_3_8,21768589580.0
bs0_3_9,23427685580.0
bs0_3_10,23685805580.0
bs0_3_11,23414941580.0
bs0_3_12,23731597580.0
bs0_3_13,23297221580.0
bs0_3_14,23697685580.0
bs0_3_15,21991501580.0
bs0_3_16,20906749580.0
bs0_3_17,21259909580.0
bs0_3_18,23576293580.0
bs0_3_19,23341069580.0
bs0_3_20,23212333580.0
bs0_3_21,23276701580.0
bs0_3_22,23482117580.0
bs0_3_23,23314501580.0
bs0_4_0,26385004195.0
bs0_4_1,26308524195.0
bs0_4_2,26412728195.0
bs0_4_3,26196911195.0
bs0_4_4,26549914195.0
bs0_4_5,26426112195.0
bs0_4_6,24319088195.0
bs0_4_7,24189072195.0
bs0_4_8,24086541195.0
bs0_4_9,25922300195.0
bs0_4_10,26207905195.0
bs0_4_11,25908199195.0
bs0_4_12,26258573195.0
bs0_4_13,25777944195.0
bs0_4_14,26221050195.0
bs0_4_15,24333189195.0
bs0_4_16,23132931195.0
bs0_4_17,23523696195.0
bs0_4_18,26086732195.0
bs0_4_19,25826461195.0
bs0_4_20,25684017195.0
bs0_4_21,25755239195.0
bs0_4_22,25982528195.0
bs0_4_23,25797064195.0
bs0_5_0,28924146810.0
bs0_5_1,28840306810.0
bs0_5_2,28954538810.0
bs0_5_3,28717952810.0
bs0_5_4,29104926810.0
bs0_5_5,28969210810.0
bs0_5_6,26659418810.0
bs0_5_7,26516890810.0
bs0_5_8,26404492810.0
bs0_5_9,28416914810.0
bs0_5_10,28730004810.0
bs0_5_11,28401456810.0
bs0_5_12,28785548810.0
bs0_5_13,28258666810.0
bs0_5_14,28744414810.0
bs0_5_15,26674876810.0
bs0_5_16,25359112810.0
bs0_5_17,25787482810.0
bs0_5_18,28597170810.0
bs0_5_19,28311852810.0
bs0_5_20,28155700810.0
bs0_5_21,28233776810.0
bs0_5_22,28482938810.0
bs0_5_23,28279626810.0
bs0_6_0,31463289425.0
bs0_6_1,31372089425.0
bs0_6_2,31496349425.0
bs0_6_3,31238994425.0
bs0_6_4,31659939425.0
bs0_6_5,31512309425.0
bs0_6_6,28999749425.0
bs0_6_7,28844709425.0
bs0_6_8,28722444425.0
bs0_6_9,30911529425.0
bs0_6_10,31252104425.0
bs0_6_11,30894714425.0
bs0_6_12,31312524425.0
bs0_6_13,30739389425.0
bs0_6_14,31267779425.0
bs0_6_15,29016564425.0
bs0_6_16,27585294425.0
bs0_6_17,28051269425.0
bs0_6_18,31107609425.0
bs0_6_19,30797244425.0
bs0_6_20,30627384425.0
bs0_6_21,30712314425.0
bs0_6_22,30983349425.0
bs0_6_23,30762189425.0
bs0_7_0,34002432040.0
bs0_7_1,33903872040.0
bs0_7_2,34038160040.0
bs0_7_3,33760036040.0
bs0_7_4,34214952040.0
bs0_7_5,34055408040.0
bs0_7_6,31340080040.0
bs0_7_7,31172528040.0
bs0_7_8,31040396040.0
bs0_7_9,33406144040.0
bs0_7_10,33774204040.0
bs0_7_11,33387972040.0
bs0_7_12,33839500040.0
bs0_7_13,33220112040.0
bs0_7_14,33791144040.0
bs0_7_15,31358252040.0
bs0_7_16,29811476040.0
bs0_7_17,30315056040.0
bs0_7_18,33618048040.0
bs0_7_19,33282636040.0
bs0_7_20,33099068040.0
bs0_7_21,33190852040.0
bs0_7_22,33483760040.0
bs0_7_23,33244752040.0
bs0_8_0,36541574655.0
bs0_8_1,36435654655.0
bs0_8_2,36579970655.0
bs0_8_3,36281077655.0
bs0_8_4,36769964655.0
bs0_8_5,36598506655.0
bs0_8_6,33680410655.0
bs0_8_7,33500346655.0
bs0_8_8,33358347655.0
bs0_8_9,35900758655.0
bs0_8_10,36296303655.0
bs0_8_11,35881229655.0
bs0_8_12,36366475655.0
bs0_8_13,35700834655.0
bs0_8_14,36314508655.0
bs0_8_15,33699939655.0
bs0_8_16,32037657655.0
bs0_8_17,32578842655.0
bs0_8_18,36128486655.0
bs0_8_19,35768027655.0
bs0_8_20,35570751655.0
bs0_8_21,35669389655.0
bs0_8_22,35984170655.0
bs0_8_23,35727314655.0
bs0_9_0,39080717270.0
bs0_9_1,38967437270.0
bs0_9_2,39121781270.0
bs0_9_3,38802119270.0
bs0_9_4,39324977270.0
bs0_9_5,39141605270.0
bs0_9_6,36020741270.0
bs0_9_7,35828165270.0
bs0_9_8,35676299270.0
bs0_9_9,38395373270.0
bs0_9_10,38818403270.0
bs0_9_11,38374487270.0
bs0_9_12,38893451270.0
bs0_9_13,38181557270.0
bs0_9_14,38837873270.0
bs0_9_15,36041627270.0
bs0_9_16,34263839270.0
bs0_9_17,34842629270.0
bs0_9_18,38638925270.0
bs0_9_19,38253419270.0
bs0_9_20,38042435270.0
