,Value
bs0_1_0,18725416350.0
bs0_1_1,18747006350.0
bs0_1_2,18878076350.0
bs0_1_3,18735956350.0
bs0_1_4,18736126350.0
bs0_1_5,18850536350.0
bs0_1_6,17321386350.0
bs0_1_7,17037656350.0
bs0_1_8,17235536350.0
bs0_1_9,18430126350.0
bs0_1_10,18662856350.0
bs0_1_11,18373346350.0
bs0_1_12,18542156350.0
bs0_1_13,18443556350.0
bs0_1_14,18494896350.0
bs0_1_15,17441406350.0
bs0_1_16,17485266350.0
bs0_1_17,17377146350.0
bs0_1_18,18460726350.0
bs0_1_19,18326936350.0
bs0_1_20,18263016350.0
bs0_1_21,18459366350.0
bs0_1_22,18574286350.0
bs0_1_23,18419246350.0
bs0_2_0,21258854965.0
bs0_2_1,21283365965.0
bs0_2_2,21432168965.0
bs0_2_3,21270820965.0
bs0_2_4,21271013965.0
bs0_2_5,21400902965.0
bs0_2_6,19664867965.0
bs0_2_7,19342750965.0
bs0_2_8,19567402965.0
bs0_2_9,20923613965.0
bs0_2_10,21187830965.0
bs0_2_11,20859151965.0
bs0_2_12,21050800965.0
bs0_2_13,20938860965.0
bs0_2_14,20997146965.0
bs0_2_15,19801125965.0
bs0_2_16,19850919965.0
bs0_2_17,19728171965.0
bs0_2_18,20958353965.0
bs0_2_19,20806462965.0
bs0_2_20,20733894965.0
bs0_2_21,20956809965.0
bs0_2_22,21087277965.0
bs0_2_23,20911261965.0
bs0_3_0,23792293580.0
bs0_3_1,23819725580.0
bs0_3_2,23986261580.0
bs0_3_3,23805685580.0
bs0_3_4,23805901580.0
bs0_3_5,23951269580.0
bs0_3_6,22008349580.0
bs0_3_7,21647845580.0
bs0_3_8,21899269580.0
bs0_3_9,23417101580.0
bs0_3_10,23712805580.0
bs0_3_11,23344957580.0
bs0_3_12,23559445580.0
bs0_3_13,23434165580.0
bs0_3_14,23499397580.0
bs0_3_15,22160845580.0
bs0_3_16,22216573580.0
bs0_3_17,22079197580.0
bs0_3_18,23455981580.0
bs0_3_19,23285989580.0
bs0_3_20,23204773580.0
bs0_3_21,23454253580.0
bs0_3_22,23600269580.0
bs0_3_23,23403277580.0
bs0_4_0,26325732195.0
bs0_4_1,26356085195.0
bs0_4_2,26540354195.0
bs0_4_3,26340550195.0
bs0_4_4,26340789195.0
bs0_4_5,26501636195.0
bs0_4_6,24351831195.0
bs0_4_7,23952940195.0
bs0_4_8,24231136195.0
bs0_4_9,25910589195.0
bs0_4_10,26237780195.0
bs0_4_11,25830763195.0
bs0_4_12,26068090195.0
bs0_4_13,25929470195.0
bs0_4_14,26001648195.0
bs0_4_15,24520565195.0
bs0_4_16,24582227195.0
bs0_4_17,24430223195.0
bs0_4_18,25953609195.0
bs0_4_19,25765516195.0
bs0_4_20,25675652195.0
bs0_4_21,25951697195.0
bs0_4_22,26113261195.0
bs0_4_23,25895293195.0
bs0_5_0,28859170810.0
bs0_5_1,28892444810.0
bs0_5_2,29094446810.0
bs0_5_3,28875414810.0
bs0_5_4,28875676810.0
bs0_5_5,29052002810.0
bs0_5_6,26695312810.0
bs0_5_7,26258034810.0
bs0_5_8,26563002810.0
bs0_5_9,28404076810.0
bs0_5_10,28762754810.0
bs0_5_11,28316568810.0
bs0_5_12,28576734810.0
bs0_5_13,28424774810.0
bs0_5_14,28503898810.0
bs0_5_15,26880284810.0
bs0_5_16,26947880810.0
bs0_5_17,26781248810.0
bs0_5_18,28451236810.0
bs0_5_19,28245042810.0
bs0_5_20,28146530810.0
bs0_5_21,28449140810.0
bs0_5_22,28626252810.0
bs0_5_23,28387308810.0
bs0_6_0,31392609425.0
bs0_6_1,31428804425.0
bs0_6_2,31648539425.0
bs0_6_3,31410279425.0
bs0_6_4,31410564425.0
bs0_6_5,31602369425.0
bs0_6_6,29038794425.0
bs0_6_7,28563129425.0
bs0_6_8,28894869425.0
bs0_6_9,30897564425.0
bs0_6_10,31287729425.0
bs0_6_11,30802374425.0
bs0_6_12,31085379425.0
bs0_6_13,30920079425.0
bs0_6_14,31006149425.0
bs0_6_15,29240004425.0
bs0_6_16,29313534425.0
bs0_6_17,29132274425.0
bs0_6_18,30948864425.0
bs0_6_19,30724569425.0
bs0_6_20,30617409425.0
bs0_6_21,30946584425.0
bs0_6_22,31139244425.0
bs0_6_23,30879324425.0
bs0_7_0,33926048040.0
bs0_7_1,33965164040.0
bs0_7_2,34202632040.0
bs0_7_3,33945144040.0
bs0_7_4,33945452040.0
bs0_7_5,34152736040.0
bs0_7_6,31382276040.0
bs0_7_7,30868224040.0
bs0_7_8,31226736040.0
bs0_7_9,33391052040.0
bs0_7_10,33812704040.0
bs0_7_11,33288180040.0
bs0_7_12,33594024040.0
bs0_7_13,33415384040.0
bs0_7_14,33508400040.0
bs0_7_15,31599724040.0
bs0_7_16,31679188040.0
bs0_7_17,31483300040.0
bs0_7_18,33446492040.0
bs0_7_19,33204096040.0
bs0_7_20,33088288040.0
bs0_7_21,33444028040.0
bs0_7_22,33652236040.0
bs0_7_23,33371340040.0
bs0_8_0,36459486655.0
bs0_8_1,36501523655.0
bs0_8_2,36756724655.0
bs0_8_3,36480008655.0
bs0_8_4,36480339655.0
bs0_8_5,36703102655.0
bs0_8_6,33725757655.0
bs0_8_7,33173318655.0
bs0_8_8,33558602655.0
bs0_8_9,35884539655.0
bs0_8_10,36337678655.0
bs0_8_11,35773985655.0
bs0_8_12,36102668655.0
bs0_8_13,35910688655.0
bs0_8_14,36010650655.0
bs0_8_15,33959443655.0
bs0_8_16,34044841655.0
bs0_8_17,33834325655.0
bs0_8_18,35944119655.0
bs0_8_19,35683622655.0
bs0_8_20,35559166655.0
bs0_8_21,35941471655.0
bs0_8_22,36165227655.0
bs0_8_23,35863355655.0
bs0_9_0,38992925270.0
bs0_9_1,39037883270.0
bs0_9_2,39310817270.0
bs0_9_3,39014873270.0
bs0_9_4,39015227270.0
bs0_9_5,39253469270.0
bs0_9_6,36069239270.0
bs0_9_7,35478413270.0
bs0_9_8,35890469270.0
bs0_9_9,38378027270.0
bs0_9_10,38862653270.0
bs0_9_11,38259791270.0
bs0_9_12,38611313270.0
bs0_9_13,38405993270.0
bs0_9_14,38512901270.0
bs0_9_15,36319163270.0
bs0_9_16,36410495270.0
bs0_9_17,36185351270.0
bs0_9_18,38441747270.0
bs0_9_19,38163149270.0
bs0_9_20,38030045270.0
bs0_9_21,38438915270.0
bs0_9_22,38678219270.0
bs0_9_23,38355371270.0
bs0_10_0,41526363885.0
bs0_10_1,41574242885.0
bs0_10_2,41864909885.0
bs0_10_3,41549737885.0
bs0_10_4,41550114885.0
bs0_10_5,41803835885.0
bs0_10_6,38412720885.0
bs0_10_7,37783507885.0
bs0_10_8,38222335885.0
bs0_10_9,40871514885.0
bs0_10_10,41387627885.0
bs0_10_11,40745596885.0
bs0_10_12,41119957885.0
bs0_10_13,40901297885.0
bs0_10_14,41015151885.0
bs0_10_15,38678882885.0
bs0_10_16,38776148885.0
bs0_10_17,38536376885.0
bs0_10_18,40939374885.0
bs0_10_19,40642675885.0
bs0_10_20,40500923885.0
bs0_10_21,40936358885.0
bs0_10_22,41191210885.0
bs0_10_23,40847386885.0
bs1_1_0,27537377112.5
bs1_1_1,27569127112.5
bs1_1_2,27761877112.5
bs1_1_3,27552877112.5
bs1_1_4,27553127112.5
bs1_1_5,27721377112.5
bs1_1_6,25472627112.5
bs1_1_7,25055377112.5
bs1_1_8,25346377112.5
bs1_1_9,27103127112.5
bs1_1_10,27445377112.5
bs1_1_11,27019627112.5
bs1_1_12,27267877112.5
bs1_1_13,27122877112.5
bs1_1_14,27198377112.5
bs1_1_15,25649127112.5
bs1_1_16,25713627112.5
bs1_1_17,25554627112.5
bs1_1_18,27148127112.5
bs1_1_19,26951377112.5
bs1_1_20,26857377112.5
bs1_1_21,27146127112.5
bs1_1_22,27315127112.5
bs1_1_23,27087127112.5
bs1_2_0,28638872145.0
bs1_2_1,28671892145.0
bs1_2_2,28872352145.0
bs1_2_3,28654992145.0
bs1_2_4,28655252145.0
bs1_2_5,28830232145.0
bs1_2_6,26491532145.0
bs1_2_7,26057592145.0
bs1_2_8,26360232145.0
bs1_2_9,28187252145.0
bs1_2_10,28543192145.0
bs1_2_11,28100412145.0
bs1_2_12,28358592145.0
bs1_2_13,28207792145.0
bs1_2_14,28286312145.0
bs1_2_15,26675092145.0
bs1_2_16,26742172145.0
bs1_2_17,26576812145.0
bs1_2_18,28234052145.0
bs1_2_19,28029432145.0
bs1_2_20,27931672145.0
bs1_2_21,28231972145.0
bs1_2_22,28407732145.0
bs1_2_23,28170612145.0
bs1_3_0,29740367177.5
bs1_3_1,29774657177.5
bs1_3_2,29982827177.5
bs1_3_3,29757107177.5
bs1_3_4,29757377177.5
bs1_3_5,29939087177.5
bs1_3_6,27510437177.5
bs1_3_7,27059807177.5
bs1_3_8,27374087177.5
bs1_3_9,29271377177.5
bs1_3_10,29641007177.5
bs1_3_11,29181197177.5
bs1_3_12,29449307177.5
bs1_3_13,29292707177.5
bs1_3_14,29374247177.5
bs1_3_15,27701057177.5
bs1_3_16,27770717177.5
bs1_3_17,27598997177.5
bs1_3_18,29319977177.5
bs1_3_19,29107487177.5
bs1_3_20,29005967177.5
bs1_3_21,29317817177.5
bs1_3_22,29500337177.5
bs1_3_23,29254097177.5
bs1_4_0,30841862210.0
bs1_4_1,30877422210.0
bs1_4_2,31093302210.0
bs1_4_3,30859222210.0
bs1_4_4,30859502210.0
bs1_4_5,31047942210.0
bs1_4_6,28529342210.0
bs1_4_7,28062022210.0
bs1_4_8,28387942210.0
bs1_4_9,30355502210.0
bs1_4_10,30738822210.0
bs1_4_11,30261982210.0
bs1_4_12,30540022210.0
bs1_4_13,30377622210.0
bs1_4_14,30462182210.0
bs1_4_15,28727022210.0
bs1_4_16,28799262210.0
bs1_4_17,28621182210.0
bs1_4_18,30405902210.0
bs1_4_19,30185542210.0
bs1_4_20,30080262210.0
bs1_4_21,30403662210.0
bs1_4_22,30592942210.0
bs1_4_23,30337582210.0
bs1_5_0,31943357242.5
bs1_5_1,31980187242.5
bs1_5_2,32203777242.5
bs1_5_3,31961337242.5
bs1_5_4,31961627242.5
bs1_5_5,32156797242.5
bs1_5_6,29548247242.5
bs1_5_7,29064237242.5
bs1_5_8,29401797242.5
bs1_5_9,31439627242.5
bs1_5_10,31836637242.5
bs1_5_11,31342767242.5
bs1_5_12,31630737242.5
bs1_5_13,31462537242.5
bs1_5_14,31550117242.5
bs1_5_15,29752987242.5
bs1_5_16,29827807242.5
bs1_5_17,29643367242.5
bs1_5_18,31491827242.5
bs1_5_19,31263597242.5
bs1_5_20,31154557242.5
bs1_5_21,31489507242.5
bs1_5_22,31685547242.5
bs1_5_23,31421067242.5
bs1_6_0,33044852275.0
bs1_6_1,33082952275.0
bs1_6_2,33314252275.0
bs1_6_3,33063452275.0
bs1_6_4,33063752275.0
bs1_6_5,33265652275.0
bs1_6_6,30567152275.0
bs1_6_7,30066452275.0
bs1_6_8,30415652275.0
bs1_6_9,32523752275.0
bs1_6_10,32934452275.0
bs1_6_11,32423552275.0
bs1_6_12,32721452275.0
bs1_6_13,32547452275.0
bs1_6_14,32638052275.0
bs1_6_15,30778952275.0
bs1_6_16,30856352275.0
bs1_6_17,30665552275.0
bs1_6_18,32577752275.0
bs1_6_19,32341652275.0
bs1_6_20,32228852275.0
bs1_6_21,32575352275.0
bs1_6_22,32778152275.0
bs1_6_23,32504552275.0
bs1_7_0,34146347307.5
bs1_7_1,34185717307.5
bs1_7_2,34424727307.5
bs1_7_3,34165567307.5
bs1_7_4,34165877307.5
bs1_7_5,34374507307.5
bs1_7_6,31586057307.5
bs1_7_7,31068667307.5
bs1_7_8,31429507307.5
bs1_7_9,33607877307.5
bs1_7_10,34032267307.5
bs1_7_11,33504337307.5
bs1_7_12,33812167307.5
bs1_7_13,33632367307.5
bs1_7_14,33725987307.5
bs1_7_15,31804917307.5
bs1_7_16,31884897307.5
bs1_7_17,31687737307.5
bs1_7_18,33663677307.5
bs1_7_19,33419707307.5
bs1_7_20,33303147307.5
bs1_7_21,33661197307.5
bs1_7_22,33870757307.5
bs1_7_23,33588037307.5
bs1_8_0,35247842340.0
bs1_8_1,35288482340.0
bs1_8_2,35535202340.0
bs1_8_3,35267682340.0
bs1_8_4,35268002340.0
bs1_8_5,35483362340.0
bs1_8_6,32604962340.0
bs1_8_7,32070882340.0
bs1_8_8,32443362340.0
bs1_8_9,34692002340.0
bs1_8_10,35130082340.0
bs1_8_11,34585122340.0
bs1_8_12,34902882340.0
bs1_8_13,34717282340.0
bs1_8_14,34813922340.0
bs1_8_15,32830882340.0
bs1_8_16,32913442340.0
bs1_8_17,32709922340.0
bs1_8_18,34749602340.0
bs1_8_19,34497762340.0
bs1_8_20,34377442340.0
bs1_8_21,34747042340.0
bs1_8_22,34963362340.0
bs1_8_23,34671522340.0
bs1_9_0,36349337372.5
bs1_9_1,36391247372.5
bs1_9_2,36645677372.5
bs1_9_3,36369797372.5
bs1_9_4,36370127372.5
bs1_9_5,36592217372.5
bs1_9_6,33623867372.5
bs1_9_7,33073097372.5
bs1_9_8,33457217372.5
bs1_9_9,35776127372.5
bs1_9_10,36227897372.5
bs1_9_11,35665907372.5
bs1_9_12,35993597372.5
bs1_9_13,35802197372.5
bs1_9_14,35901857372.5
bs1_9_15,33856847372.5
bs1_9_16,33941987372.5
bs1_9_17,33732107372.5
bs1_9_18,35835527372.5
bs1_9_19,35575817372.5
bs1_9_20,35451737372.5
bs1_9_21,35832887372.5
bs1_9_22,36055967372.5
bs1_9_23,35755007372.5
bs1_10_0,37450832405.0
bs1_10_1,37494012405.0
bs1_10_2,37756152405.0
bs1_10_3,37471912405.0
bs1_10_4,37472252405.0
bs1_10_5,37701072405.0
bs1_10_6,34642772405.0
bs1_10_7,34075312405.0
bs1_10_8,34471072405.0
bs1_10_9,36860252405.0
bs1_10_10,37325712405.0
bs1_10_11,36746692405.0
bs1_10_12,37084312405.0
bs1_10_13,36887112405.0
bs1_10_14,36989792405.0
bs1_10_15,34882812405.0
bs1_10_16,34970532405.0
bs1_10_17,34754292405.0
bs1_10_18,36921452405.0
bs1_10_19,36653872405.0
bs1_10_20,36526032405.0
bs1_10_21,36918732405.0
bs1_10_22,37148572405.0
bs1_10_23,36838492405.0
bs2_1_0,33044853750.0
bs2_1_1,33082953750.0
bs2_1_2,33314253750.0
bs2_1_3,33063453750.0
bs2_1_4,33063753750.0
bs2_1_5,33265653750.0
bs2_1_6,30567153750.0
bs2_1_7,30066453750.0
bs2_1_8,30415653750.0
bs2_1_9,32523753750.0
bs2_1_10,32934453750.0
bs2_1_11,32423553750.0
bs2_1_12,32721453750.0
bs2_1_13,32547453750.0
bs2_1_14,32638053750.0
bs2_1_15,30778953750.0
bs2_1_16,30856353750.0
bs2_1_17,30665553750.0
bs2_1_18,32577753750.0
bs2_1_19,32341653750.0
bs2_1_20,32228853750.0
bs2_1_21,32575353750.0
bs2_1_22,32778153750.0
bs2_1_23,32504553750.0
bs2_2_0,38552329125.0
bs2_2_1,38596779125.0
bs2_2_2,38866629125.0
bs2_2_3,38574029125.0
bs2_2_4,38574379125.0
bs2_2_5,38809929125.0
bs2_2_6,35661679125.0
bs2_2_7,35077529125.0
bs2_2_8,35484929125.0
bs2_2_9,37944379125.0
bs2_2_10,38423529125.0
bs2_2_11,37827479125.0
bs2_2_12,38175029125.0
bs2_2_13,37972029125.0
bs2_2_14,38077729125.0
bs2_2_15,35908779125.0
bs2_2_16,35999079125.0
bs2_2_17,35776479125.0
bs2_2_18,38007379125.0
bs2_2_19,37731929125.0
bs2_2_20,37600329125.0
bs2_2_21,38004579125.0
bs2_2_22,38241179125.0
bs2_2_23,37921979125.0
bs2_3_0,44059804500.0
bs2_3_1,44110604500.0
bs2_3_2,44419004500.0
bs2_3_3,44084604500.0
bs2_3_4,44085004500.0
bs2_3_5,44354204500.0
bs2_3_6,40756204500.0
bs2_3_7,40088604500.0
bs2_3_8,40554204500.0
bs2_3_9,43365004500.0
bs2_3_10,43912604500.0
bs2_3_11,43231404500.0
bs2_3_12,43628604500.0
bs2_3_13,43396604500.0
bs2_3_14,43517404500.0
bs2_3_15,41038604500.0
bs2_3_16,41141804500.0
bs2_3_17,40887404500.0
bs2_3_18,43437004500.0
bs2_3_19,43122204500.0
bs2_3_20,42971804500.0
bs2_3_21,43433804500.0
bs2_3_22,43704204500.0
bs2_3_23,43339404500.0
bs2_4_0,49567279875.0
bs2_4_1,49624429875.0
bs2_4_2,49971379875.0
bs2_4_3,49595179875.0
bs2_4_4,49595629875.0
bs2_4_5,49898479875.0
bs2_4_6,45850729875.0
bs2_4_7,45099679875.0
bs2_4_8,45623479875.0
bs2_4_9,48785629875.0
bs2_4_10,49401679875.0
bs2_4_11,48635329875.0
bs2_4_12,49082179875.0
bs2_4_13,48821179875.0
bs2_4_14,48957079875.0
bs2_4_15,46168429875.0
bs2_4_16,46284529875.0
bs2_4_17,45998329875.0
bs2_4_18,48866629875.0
bs2_4_19,48512479875.0
bs2_4_20,48343279875.0
bs2_4_21,48863029875.0
bs2_4_22,49167229875.0
bs2_4_23,48756829875.0
bs2_5_0,55074755250.0
bs2_5_1,55138255250.0
bs2_5_2,55523755250.0
bs2_5_3,55105755250.0
bs2_5_4,55106255250.0
bs2_5_5,55442755250.0
bs2_5_6,50945255250.0
bs2_5_7,50110755250.0
bs2_5_8,50692755250.0
bs2_5_9,54206255250.0
bs2_5_10,54890755250.0
bs2_5_11,54039255250.0
bs2_5_12,54535755250.0
bs2_5_13,54245755250.0
bs2_5_14,54396755250.0
