,Value
bs0_1_0,18784066350.0
bs0_1_1,18788316350.0
bs0_1_2,18763836350.0
bs0_1_3,18730856350.0
bs0_1_4,18860736350.0
bs0_1_5,18827416350.0
bs0_1_6,17548846350.0
bs0_1_7,17830536350.0
bs0_1_8,17507876350.0
bs0_1_9,18340876350.0
bs0_1_10,18577856350.0
bs0_1_11,18452396350.0
bs0_1_12,18436756350.0
bs0_1_13,18497956350.0
bs0_1_14,18322856350.0
bs0_1_15,16535306350.0
bs0_1_16,17068936350.0
bs0_1_17,16376696350.0
bs0_1_18,18570036350.0
bs0_1_19,18301266350.0
bs0_1_20,18397146350.0
bs0_1_21,18531446350.0
bs0_1_22,18309596350.0
bs0_1_23,18538076350.0
bs0_2_0,21325439965.0
bs0_2_1,21330264965.0
bs0_2_2,21302472965.0
bs0_2_3,21265030965.0
bs0_2_4,21412482965.0
bs0_2_5,21374654965.0
bs0_2_6,19923101965.0
bs0_2_7,20242902965.0
bs0_2_8,19876588965.0
bs0_2_9,20822288965.0
bs0_2_10,21091330965.0
bs0_2_11,20948896965.0
bs0_2_12,20931140965.0
bs0_2_13,21000620965.0
bs0_2_14,20801830965.0
bs0_2_15,18772435965.0
bs0_2_16,19378262965.0
bs0_2_17,18592366965.0
bs0_2_18,21082452965.0
bs0_2_19,20777319965.0
bs0_2_20,20886171965.0
bs0_2_21,21038641965.0
bs0_2_22,20786776965.0
bs0_2_23,21046168965.0
bs0_3_0,23866813580.0
bs0_3_1,23872213580.0
bs0_3_2,23841109580.0
bs0_3_3,23799205580.0
bs0_3_4,23964229580.0
bs0_3_5,23921893580.0
bs0_3_6,22297357580.0
bs0_3_7,22655269580.0
bs0_3_8,22245301580.0
bs0_3_9,23303701580.0
bs0_3_10,23604805580.0
bs0_3_11,23445397580.0
bs0_3_12,23425525580.0
bs0_3_13,23503285580.0
bs0_3_14,23280805580.0
bs0_3_15,21009565580.0
bs0_3_16,21687589580.0
bs0_3_17,20808037580.0
bs0_3_18,23594869580.0
bs0_3_19,23253373580.0
bs0_3_20,23375197580.0
bs0_3_21,23545837580.0
bs0_3_22,23263957580.0
bs0_3_23,23554261580.0
bs0_4_0,26408187195.0
bs0_4_1,26414162195.0
bs0_4_2,26379746195.0
bs0_4_3,26333380195.0
bs0_4_4,26515976195.0
bs0_4_5,26469132195.0
bs0_4_6,24671613195.0
bs0_4_7,25067636195.0
bs0_4_8,24614014195.0
bs0_4_9,25785114195.0
bs0_4_10,26118280195.0
bs0_4_11,25941898195.0
bs0_4_12,25919910195.0
bs0_4_13,26005950195.0
bs0_4_14,25759780195.0
bs0_4_15,23246695195.0
bs0_4_16,23996916195.0
bs0_4_17,23023708195.0
bs0_4_18,26107286195.0
bs0_4_19,25729427195.0
bs0_4_20,25864223195.0
bs0_4_21,26053033195.0
bs0_4_22,25741138195.0
bs0_4_23,26062354195.0
bs0_5_0,28949560810.0
bs0_5_1,28956110810.0
bs0_5_2,28918382810.0
bs0_5_3,28867554810.0
bs0_5_4,29067722810.0
bs0_5_5,29016370810.0
bs0_5_6,27045868810.0
bs0_5_7,27480002810.0
bs0_5_8,26982726810.0
bs0_5_9,28266526810.0
bs0_5_10,28631754810.0
bs0_5_11,28438398810.0
bs0_5_12,28414294810.0
bs0_5_13,28508614810.0
bs0_5_14,28238754810.0
bs0_5_15,25483824810.0
bs0_5_16,26306242810.0
bs0_5_17,25239378810.0
bs0_5_18,28619702810.0
bs0_5_19,28205480810.0
bs0_5_20,28353248810.0
bs0_5_21,28560228810.0
bs0_5_22,28218318810.0
bs0_5_23,28570446810.0
