,Value
bs0_1_0,18646026350.0
bs0_1_1,18720486350.0
bs0_1_2,18856316350.0
bs0_1_3,18811946350.0
bs0_1_4,18671356350.0
bs0_1_5,18671696350.0
bs0_1_6,17878476350.0
bs0_1_7,17140676350.0
bs0_1_8,17405536350.0
bs0_1_9,18693626350.0
bs0_1_10,18565276350.0
bs0_1_11,18522606350.0
bs0_1_12,18392216350.0
bs0_1_13,18485716350.0
bs0_1_14,18319966350.0
bs0_1_15,16744746350.0
bs0_1_16,16790136350.0
bs0_1_17,16702076350.0
bs0_1_18,18390346350.0
bs0_1_19,18563576350.0
bs0_1_20,18381676350.0
bs0_1_21,18397486350.0
bs0_1_22,18428936350.0
bs0_1_23,18273046350.0
bs0_2_0,21168723965.0
bs0_2_1,21253257965.0
bs0_2_2,21407464965.0
bs0_2_3,21357091965.0
bs0_2_4,21197480965.0
bs0_2_5,21197866965.0
bs0_2_6,20297328965.0
bs0_2_7,19459708965.0
bs0_2_8,19760402965.0
bs0_2_9,21222763965.0
bs0_2_10,21077048965.0
bs0_2_11,21028605965.0
bs0_2_12,20880574965.0
bs0_2_13,20986724965.0
bs0_2_14,20798549965.0
bs0_2_15,19010211965.0
bs0_2_16,19061742965.0
bs0_2_17,18961768965.0
bs0_2_18,20878451965.0
bs0_2_19,21075118965.0
bs0_2_20,20868608965.0
bs0_2_21,20886557965.0
bs0_2_22,20922262965.0
bs0_2_23,20745281965.0
bs0_3_0,23691421580.0
bs0_3_1,23786029580.0
bs0_3_2,23958613580.0
bs0_3_3,23902237580.0
bs0_3_4,23723605580.0
bs0_3_5,23724037580.0
bs0_3_6,22716181580.0
bs0_3_7,21778741580.0
bs0_3_8,22115269580.0
bs0_3_9,23751901580.0
bs0_3_10,23588821580.0
bs0_3_11,23534605580.0
bs0_3_12,23368933580.0
bs0_3_13,23487733580.0
bs0_3_14,23277133580.0
bs0_3_15,21275677580.0
bs0_3_16,21333349580.0
bs0_3_17,21221461580.0
bs0_3_18,23366557580.0
bs0_3_19,23586661580.0
bs0_3_20,23355541580.0
bs0_3_21,23375629580.0
bs0_3_22,23415589580.0
bs0_3_23,23217517580.0
bs0_4_0,26214119195.0
bs0_4_1,26318801195.0
bs0_4_2,26509762195.0
bs0_4_3,26447383195.0
bs0_4_4,26249730195.0
bs0_4_5,26250208195.0
bs0_4_6,25135034195.0
bs0_4_7,24097774195.0
bs0_4_8,24470136195.0
bs0_4_9,26281039195.0
bs0_4_10,26100594195.0
bs0_4_11,26040605195.0
bs0_4_12,25857292195.0
bs0_4_13,25988742195.0
bs0_4_14,25755717195.0
bs0_4_15,23541143195.0
bs0_4_16,23604956195.0
bs0_4_17,23481154195.0
bs0_4_18,25854663195.0
bs0_4_19,26098204195.0
bs0_4_20,25842474195.0
bs0_4_21,25864701195.0
bs0_4_22,25908916195.0
bs0_4_23,25689753195.0
bs0_5_0,28736816810.0
bs0_5_1,28851572810.0
bs0_5_2,29060910810.0
bs0_5_3,28992528810.0
bs0_5_4,28775854810.0
bs0_5_5,28776378810.0
bs0_5_6,27553886810.0
bs0_5_7,26416806810.0
bs0_5_8,26825002810.0
bs0_5_9,28810176810.0
bs0_5_10,28612366810.0
bs0_5_11,28546604810.0
bs0_5_12,28345650810.0
bs0_5_13,28489750810.0
bs0_5_14,28234300810.0
bs0_5_15,25806608810.0
bs0_5_16,25876562810.0
bs0_5_17,25740846810.0
bs0_5_18,28342768810.0
