,Value
bs0_1_0,18694646350.0
bs0_1_1,18699916350.0
bs0_1_2,18883516350.0
bs0_1_3,18714536350.0
bs0_1_4,18642966350.0
bs0_1_5,18782366350.0
bs0_1_6,17356746350.0
bs0_1_7,17524876350.0
bs0_1_8,17362696350.0
bs0_1_9,18551676350.0
bs0_1_10,18682916350.0
bs0_1_11,18534846350.0
bs0_1_12,18393576350.0
bs0_1_13,18300756350.0
bs0_1_14,18399526350.0
bs0_1_15,16704286350.0
bs0_1_16,17168896350.0
bs0_1_17,16894686350.0
bs0_1_18,18356346350.0
bs0_1_19,18230886350.0
bs0_1_20,18250266350.0
bs0_1_21,18392556350.0
bs0_1_22,18439136350.0
bs0_1_23,18517676350.0
bs0_2_0,21223921965.0
bs0_2_1,21229904965.0
bs0_2_2,21438344965.0
bs0_2_3,21246502965.0
bs0_2_4,21165249965.0
bs0_2_5,21323509965.0
bs0_2_6,19705011965.0
bs0_2_7,19895888965.0
bs0_2_8,19711766965.0
bs0_2_9,21061608965.0
bs0_2_10,21210604965.0
bs0_2_11,21042501965.0
bs0_2_12,20882118965.0
bs0_2_13,20776740965.0
bs0_2_14,20888873965.0
bs0_2_15,18964277965.0
bs0_2_16,19491746965.0
bs0_2_17,19180437965.0
bs0_2_18,20839851965.0
bs0_2_19,20697417965.0
bs0_2_20,20719419965.0
bs0_2_21,20880960965.0
bs0_2_22,20933842965.0
bs0_2_23,21023008965.0
bs0_3_0,23753197580.0
bs0_3_1,23759893580.0
bs0_3_2,23993173580.0
bs0_3_3,23778469580.0
bs0_3_4,23687533580.0
bs0_3_5,23864653580.0
bs0_3_6,22053277580.0
bs0_3_7,22266901580.0
bs0_3_8,22060837580.0
bs0_3_9,23571541580.0
bs0_3_10,23738293580.0
bs0_3_11,23550157580.0
bs0_3_12,23370661580.0
bs0_3_13,23252725580.0
bs0_3_14,23378221580.0
bs0_3_15,21224269580.0
bs0_3_16,21814597580.0
bs0_3_17,21466189580.0
bs0_3_18,23323357580.0
bs0_3_19,23163949580.0
bs0_3_20,23188573580.0
bs0_3_21,23369365580.0
bs0_3_22,23428549580.0
bs0_3_23,23528341580.0
bs0_4_0,26282473195.0
bs0_4_1,26289882195.0
bs0_4_2,26548002195.0
bs0_4_3,26310436195.0
bs0_4_4,26209817195.0
bs0_4_5,26405797195.0
bs0_4_6,24401543195.0
bs0_4_7,24637914195.0
bs0_4_8,24409908195.0
bs0_4_9,26081474195.0
bs0_4_10,26265982195.0
bs0_4_11,26057813195.0
bs0_4_12,25859204195.0
bs0_4_13,25728710195.0
bs0_4_14,25867569195.0
bs0_4_15,23484261195.0
bs0_4_16,24137448195.0
bs0_4_17,23751941195.0
bs0_4_18,25806863195.0
bs0_4_19,25630481195.0
bs0_4_20,25657727195.0
bs0_4_21,25857770195.0
bs0_4_22,25923256195.0
bs0_4_23,26033674195.0
bs0_5_0,28811748810.0
bs0_5_1,28819870810.0
bs0_5_2,29102830810.0
bs0_5_3,28842402810.0
bs0_5_4,28732100810.0
bs0_5_5,28946940810.0
bs0_5_6,26749808810.0
bs0_5_7,27008926810.0
bs0_5_8,26758978810.0
bs0_5_9,28591406810.0
bs0_5_10,28793670810.0
bs0_5_11,28565468810.0
bs0_5_12,28347746810.0
bs0_5_13,28204694810.0
bs0_5_14,28356916810.0
bs0_5_15,25744252810.0
bs0_5_16,26460298810.0
bs0_5_17,26037692810.0
bs0_5_18,28290368810.0
bs0_5_19,28097012810.0
bs0_5_20,28126880810.0
bs0_5_21,28346174810.0
bs0_5_22,28417962810.0
bs0_5_23,28539006810.0
bs0_6_0,31341024425.0
bs0_6_1,31349859425.0
bs0_6_2,31657659425.0
bs0_6_3,31374369425.0
bs0_6_4,31254384425.0
bs0_6_5,31488084425.0
bs0_6_6,29098074425.0
bs0_6_7,29379939425.0
bs0_6_8,29108049425.0
bs0_6_9,31101339425.0
bs0_6_10,31321359425.0
bs0_6_11,31073124425.0
bs0_6_12,30836289425.0
bs0_6_13,30680679425.0
bs0_6_14,30846264425.0
bs0_6_15,28004244425.0
bs0_6_16,28783149425.0
bs0_6_17,28323444425.0
bs0_6_18,30773874425.0
bs0_6_19,30563544425.0
bs0_6_20,30596034425.0
bs0_6_21,30834579425.0
bs0_6_22,30912669425.0
bs0_6_23,31044339425.0
bs0_7_0,33870300040.0
bs0_7_1,33879848040.0
bs0_7_2,34212488040.0
bs0_7_3,33906336040.0
bs0_7_4,33776668040.0
bs0_7_5,34029228040.0
bs0_7_6,31446340040.0
bs0_7_7,31750952040.0
bs0_7_8,31457120040.0
bs0_7_9,33611272040.0
bs0_7_10,33849048040.0
bs0_7_11,33580780040.0
bs0_7_12,33324832040.0
bs0_7_13,33156664040.0
bs0_7_14,33335612040.0
bs0_7_15,30264236040.0
bs0_7_16,31106000040.0
bs0_7_17,30609196040.0
bs0_7_18,33257380040.0
bs0_7_19,33030076040.0
bs0_7_20,33065188040.0
bs0_7_21,33322984040.0
bs0_7_22,33407376040.0
bs0_7_23,33549672040.0
bs0_8_0,36399575655.0
bs0_8_1,36409836655.0
bs0_8_2,36767316655.0
bs0_8_3,36438302655.0
bs0_8_4,36298951655.0
bs0_8_5,36570371655.0
bs0_8_6,33794605655.0
bs0_8_7,34121964655.0
bs0_8_8,33806190655.0
bs0_8_9,36121204655.0
bs0_8_10,36376736655.0
bs0_8_11,36088435655.0
bs0_8_12,35813374655.0
bs0_8_13,35632648655.0
bs0_8_14,35824959655.0
bs0_8_15,32524227655.0
