,Value
bs0_1_0,18688526350.0
bs0_1_1,18737486350.0
bs0_1_2,18658436350.0
bs0_1_3,18844926350.0
bs0_1_4,18646536350.0
bs0_1_5,18740716350.0
bs0_1_6,17468776350.0
bs0_1_7,17248796350.0
bs0_1_8,17134726350.0
bs0_1_9,18573096350.0
bs0_1_10,18306706350.0
bs0_1_11,18692606350.0
bs0_1_12,18525666350.0
bs0_1_13,18486906350.0
bs0_1_14,18505946350.0
bs0_1_15,17585396350.0
bs0_1_16,16616056350.0
bs0_1_17,16819376350.0
bs0_1_18,18530426350.0
bs0_1_19,18216096350.0
bs0_1_20,18496256350.0
bs0_1_21,18359236350.0
bs0_1_22,18345806350.0
bs0_1_23,18236326350.0
bs0_2_0,21216973965.0
bs0_2_1,21272557965.0
bs0_2_2,21182812965.0
bs0_2_3,21394533965.0
bs0_2_4,21169302965.0
bs0_2_5,21276224965.0
bs0_2_6,19832198965.0
bs0_2_7,19582456965.0
bs0_2_8,19452953965.0
bs0_2_9,21085926965.0
bs0_2_10,20783495965.0
bs0_2_11,21221605965.0
bs0_2_12,21032079965.0
bs0_2_13,20988075965.0
bs0_2_14,21009691965.0
bs0_2_15,19964596965.0
bs0_2_16,18864110965.0
bs0_2_17,19094938965.0
bs0_2_18,21037483965.0
bs0_2_19,20680626965.0
bs0_2_20,20998690965.0
bs0_2_21,20843132965.0
bs0_2_22,20827885965.0
bs0_2_23,20703593965.0
bs0_3_0,23745421580.0
bs0_3_1,23807629580.0
bs0_3_2,23707189580.0
bs0_3_3,23944141580.0
bs0_3_4,23692069580.0
bs0_3_5,23811733580.0
bs0_3_6,22195621580.0
bs0_3_7,21916117580.0
bs0_3_8,21771181580.0
bs0_3_9,23598757580.0
bs0_3_10,23260285580.0
bs0_3_11,23750605580.0
bs0_3_12,23538493580.0
bs0_3_13,23489245580.0
bs0_3_14,23513437580.0
bs0_3_15,22343797580.0
bs0_3_16,21112165580.0
bs0_3_17,21370501580.0
bs0_3_18,23544541580.0
bs0_3_19,23145157580.0
bs0_3_20,23501125580.0
bs0_3_21,23327029580.0
bs0_3_22,23309965580.0
bs0_3_23,23170861580.0
bs0_4_0,26273869195.0
bs0_4_1,26342701195.0
bs0_4_2,26231566195.0
bs0_4_3,26493749195.0
bs0_4_4,26214836195.0
bs0_4_5,26347242195.0
bs0_4_6,24559044195.0
bs0_4_7,24249778195.0
bs0_4_8,24089409195.0
bs0_4_9,26111588195.0
bs0_4_10,25737075195.0
bs0_4_11,26279605195.0
bs0_4_12,26044907195.0
bs0_4_13,25990415195.0
bs0_4_14,26017183195.0
bs0_4_15,24722998195.0
bs0_4_16,23360220195.0
bs0_4_17,23646064195.0
bs0_4_18,26051599195.0
bs0_4_19,25609688195.0
bs0_4_20,26003560195.0
bs0_4_21,25810926195.0
