,Value
bs0_1_0,18832006350.0
bs0_1_1,18650446350.0
bs0_1_2,18674076350.0
bs0_1_3,18836426350.0
bs0_1_4,18825546350.0
bs0_1_5,18802936350.0
bs0_1_6,17844816350.0
bs0_1_7,17183176350.0
bs0_1_8,17728876350.0
bs0_1_9,18440836350.0
bs0_1_10,18519886350.0
bs0_1_11,18462426350.0
bs0_1_12,18325406350.0
bs0_1_13,18502546350.0
bs0_1_14,18434036350.0
bs0_1_15,16447076350.0
bs0_1_16,16492806350.0
bs0_1_17,17625686350.0
bs0_1_18,18286646350.0
bs0_1_19,18396976350.0
bs0_1_20,18210146350.0
bs0_1_21,18434546350.0
bs0_1_22,18459196350.0
bs0_1_23,18356516350.0
bs0_2_0,21379865965.0
bs0_2_1,21173741965.0
bs0_2_2,21200568965.0
bs0_2_3,21384883965.0
bs0_2_4,21372531965.0
bs0_2_5,21346862965.0
bs0_2_6,20259114965.0
bs0_2_7,19507958965.0
bs0_2_8,20127488965.0
bs0_2_9,20935772965.0
bs0_2_10,21025517965.0
bs0_2_11,20960283965.0
bs0_2_12,20804725965.0
bs0_2_13,21005831965.0
bs0_2_14,20928052965.0
bs0_2_15,18672268965.0
bs0_2_16,18724185965.0
bs0_2_17,20010337965.0
bs0_2_18,20760721965.0
bs0_2_19,20885978965.0
bs0_2_20,20673871965.0
bs0_2_21,20928631965.0
bs0_2_22,20956616965.0
bs0_2_23,20840044965.0
bs0_3_0,23927725580.0
bs0_3_1,23697037580.0
bs0_3_2,23727061580.0
bs0_3_3,23933341580.0
bs0_3_4,23919517580.0
bs0_3_5,23890789580.0
bs0_3_6,22673413580.0
bs0_3_7,21832741580.0
bs0_3_8,22526101580.0
bs0_3_9,23430709580.0
bs0_3_10,23531149580.0
bs0_3_11,23458141580.0
bs0_3_12,23284045580.0
bs0_3_13,23509117580.0
bs0_3_14,23422069580.0
bs0_3_15,20897461580.0
bs0_3_16,20955565580.0
bs0_3_17,22394989580.0
bs0_3_18,23234797580.0
bs0_3_19,23374981580.0
bs0_3_20,23137597580.0
bs0_3_21,23422717580.0
bs0_3_22,23454037580.0
bs0_3_23,23323573580.0
bs0_4_0,26475585195.0
bs0_4_1,26220333195.0
bs0_4_2,26253554195.0
bs0_4_3,26481799195.0
bs0_4_4,26466503195.0
bs0_4_5,26434716195.0
bs0_4_6,25087712195.0
bs0_4_7,24157524195.0
bs0_4_8,24924714195.0
bs0_4_9,25925646195.0
bs0_4_10,26036781195.0
bs0_4_11,25955999195.0
bs0_4_12,25763365195.0
bs0_4_13,26012403195.0
bs0_4_14,25916086195.0
bs0_4_15,23122654195.0
bs0_4_16,23186945195.0
bs0_4_17,24779641195.0
bs0_4_18,25708873195.0
bs0_4_19,25863984195.0
bs0_4_20,25601323195.0
bs0_4_21,25916803195.0
bs0_4_22,25951458195.0
bs0_4_23,25807102195.0
bs0_5_0,29023444810.0
bs0_5_1,28743628810.0
bs0_5_2,28780046810.0
bs0_5_3,29030256810.0
bs0_5_4,29013488810.0
bs0_5_5,28978642810.0
bs0_5_6,27502010810.0
bs0_5_7,26482306810.0
bs0_5_8,27323326810.0
bs0_5_9,28420582810.0
bs0_5_10,28542412810.0
bs0_5_11,28453856810.0
bs0_5_12,28242684810.0
bs0_5_13,28515688810.0
bs0_5_14,28410102810.0
bs0_5_15,25347846810.0
bs0_5_16,25418324810.0
bs0_5_17,27164292810.0
bs0_5_18,28182948810.0
bs0_5_19,28352986810.0
bs0_5_20,28065048810.0
bs0_5_21,28410888810.0
bs0_5_22,28448878810.0
bs0_5_23,28290630810.0
bs0_6_0,31571304425.0
bs0_6_1,31266924425.0
bs0_6_2,31306539425.0
bs0_6_3,31578714425.0
bs0_6_4,31560474425.0
bs0_6_5,31522569425.0
bs0_6_6,29916309425.0
bs0_6_7,28807089425.0
bs0_6_8,29721939425.0
bs0_6_9,30915519425.0
bs0_6_10,31048044425.0
bs0_6_11,30951714425.0
bs0_6_12,30722004425.0
bs0_6_13,31018974425.0
bs0_6_14,30904119425.0
bs0_6_15,27573039425.0
bs0_6_16,27649704425.0
bs0_6_17,29548944425.0
bs0_6_18,30657024425.0
bs0_6_19,30841989425.0
bs0_6_20,30528774425.0
bs0_6_21,30904974425.0
bs0_6_22,30946299425.0
bs0_6_23,30774159425.0
bs0_7_0,34119164040.0
bs0_7_1,33790220040.0
bs0_7_2,33833032040.0
bs0_7_3,34127172040.0
bs0_7_4,34107460040.0
bs0_7_5,34066496040.0
bs0_7_6,32330608040.0
bs0_7_7,31131872040.0
bs0_7_8,32120552040.0
bs0_7_9,33410456040.0
bs0_7_10,33553676040.0
bs0_7_11,33449572040.0
bs0_7_12,33201324040.0
bs0_7_13,33522260040.0
bs0_7_14,33398136040.0
bs0_7_15,29798232040.0
bs0_7_16,29881084040.0
bs0_7_17,31933596040.0
bs0_7_18,33131100040.0
bs0_7_19,33330992040.0
bs0_7_20,32992500040.0
bs0_7_21,33399060040.0
bs0_7_22,33443720040.0
bs0_7_23,33257688040.0
bs0_8_0,36667023655.0
bs0_8_1,36313515655.0
bs0_8_2,36359524655.0
bs0_8_3,36675629655.0
bs0_8_4,36654445655.0
bs0_8_5,36610422655.0
bs0_8_6,34744906655.0
bs0_8_7,33456654655.0
bs0_8_8,34519164655.0
bs0_8_9,35905392655.0
bs0_8_10,36059307655.0
bs0_8_11,35947429655.0
bs0_8_12,35680643655.0
bs0_8_13,36025545655.0
bs0_8_14,35892152655.0
bs0_8_15,32023424655.0
bs0_8_16,32112463655.0
bs0_8_17,34318247655.0
bs0_8_18,35605175655.0
bs0_8_19,35819994655.0
bs0_8_20,35456225655.0
bs0_8_21,35893145655.0
bs0_8_22,35941140655.0
bs0_8_23,35741216655.0
bs0_9_0,39214883270.0
bs0_9_1,38836811270.0
bs0_9_2,38886017270.0
bs0_9_3,39224087270.0
bs0_9_4,39201431270.0
bs0_9_5,39154349270.0
bs0_9_6,37159205270.0
bs0_9_7,35781437270.0
bs0_9_8,36917777270.0
bs0_9_9,38400329270.0
bs0_9_10,38564939270.0
bs0_9_11,38445287270.0
bs0_9_12,38159963270.0
bs0_9_13,38528831270.0
bs0_9_14,38386169270.0
bs0_9_15,34248617270.0
bs0_9_16,34343843270.0
bs0_9_17,36702899270.0
bs0_9_18,38079251270.0
bs0_9_19,38308997270.0
bs0_9_20,37919951270.0
bs0_9_21,38387231270.0
bs0_9_22,38438561270.0
bs0_9_23,38224745270.0
bs0_10_0,41762742885.0
bs0_10_1,41360106885.0
bs0_10_2,41412509885.0
bs0_10_3,41772544885.0
bs0_10_4,41748416885.0
bs0_10_5,41698275885.0
bs0_10_6,39573503885.0
bs0_10_7,38106219885.0
bs0_10_8,39316389885.0
bs0_10_9,40895265885.0
bs0_10_10,41070570885.0
bs0_10_11,40943144885.0
bs0_10_12,40639282885.0
bs0_10_13,41032116885.0
bs0_10_14,40880185885.0
bs0_10_15,36473809885.0
bs0_10_16,36575222885.0
bs0_10_17,39087550885.0
bs0_10_18,40553326885.0
bs0_10_19,40797999885.0
bs0_10_20,40383676885.0
bs0_10_21,40881316885.0
bs0_10_22,40935981885.0
bs0_10_23,40708273885.0
bs1_1_0,27694127112.5
bs1_1_1,27427127112.5
bs1_1_2,27461877112.5
bs1_1_3,27700627112.5
bs1_1_4,27684627112.5
bs1_1_5,27651377112.5
bs1_1_6,26242377112.5
bs1_1_7,25269377112.5
bs1_1_8,26071877112.5
bs1_1_9,27118877112.5
bs1_1_10,27235127112.5
bs1_1_11,27150627112.5
bs1_1_12,26949127112.5
bs1_1_13,27209627112.5
bs1_1_14,27108877112.5
bs1_1_15,24186877112.5
bs1_1_16,24254127112.5
bs1_1_17,25920127112.5
bs1_1_18,26892127112.5
bs1_1_19,27054377112.5
bs1_1_20,26779627112.5
bs1_1_21,27109627112.5
bs1_1_22,27145877112.5
bs1_1_23,26994877112.5
bs1_2_0,28801892145.0
bs1_2_1,28524212145.0
bs1_2_2,28560352145.0
bs1_2_3,28808652145.0
bs1_2_4,28792012145.0
bs1_2_5,28757432145.0
bs1_2_6,27292072145.0
bs1_2_7,26280152145.0
bs1_2_8,27114752145.0
bs1_2_9,28203632145.0
bs1_2_10,28324532145.0
bs1_2_11,28236652145.0
bs1_2_12,28027092145.0
bs1_2_13,28298012145.0
bs1_2_14,28193232145.0
bs1_2_15,25154352145.0
bs1_2_16,25224292145.0
bs1_2_17,26956932145.0
bs1_2_18,27967812145.0
bs1_2_19,28136552145.0
bs1_2_20,27850812145.0
bs1_2_21,28194012145.0
bs1_2_22,28231712145.0
bs1_2_23,28074672145.0
bs1_3_0,29909657177.5
bs1_3_1,29621297177.5
bs1_3_2,29658827177.5
bs1_3_3,29916677177.5
bs1_3_4,29899397177.5
bs1_3_5,29863487177.5
bs1_3_6,28341767177.5
bs1_3_7,27290927177.5
bs1_3_8,28157627177.5
bs1_3_9,29288387177.5
bs1_3_10,29413937177.5
bs1_3_11,29322677177.5
bs1_3_12,29105057177.5
bs1_3_13,29386397177.5
bs1_3_14,29277587177.5
bs1_3_15,26121827177.5
bs1_3_16,26194457177.5
bs1_3_17,27993737177.5
bs1_3_18,29043497177.5
bs1_3_19,29218727177.5
bs1_3_20,28921997177.5
bs1_3_21,29278397177.5
bs1_3_22,29317547177.5
bs1_3_23,29154467177.5
bs1_4_0,31017422210.0
bs1_4_1,30718382210.0
bs1_4_2,30757302210.0
bs1_4_3,31024702210.0
bs1_4_4,31006782210.0
bs1_4_5,30969542210.0
bs1_4_6,29391462210.0
bs1_4_7,28301702210.0
bs1_4_8,29200502210.0
bs1_4_9,30373142210.0
bs1_4_10,30503342210.0
bs1_4_11,30408702210.0
bs1_4_12,30183022210.0
bs1_4_13,30474782210.0
bs1_4_14,30361942210.0
bs1_4_15,27089302210.0
bs1_4_16,27164622210.0
bs1_4_17,29030542210.0
bs1_4_18,30119182210.0
bs1_4_19,30300902210.0
bs1_4_20,29993182210.0
bs1_4_21,30362782210.0
bs1_4_22,30403382210.0
bs1_4_23,30234262210.0
bs1_5_0,32125187242.5
bs1_5_1,31815467242.5
bs1_5_2,31855777242.5
bs1_5_3,32132727242.5
bs1_5_4,32114167242.5
bs1_5_5,32075597242.5
bs1_5_6,30441157242.5
bs1_5_7,29312477242.5
bs1_5_8,30243377242.5
bs1_5_9,31457897242.5
bs1_5_10,31592747242.5
bs1_5_11,31494727242.5
bs1_5_12,31260987242.5
bs1_5_13,31563167242.5
bs1_5_14,31446297242.5
bs1_5_15,28056777242.5
bs1_5_16,28134787242.5
bs1_5_17,30067347242.5
bs1_5_18,31194867242.5
bs1_5_19,31383077242.5
bs1_5_20,31064367242.5
bs1_5_21,31447167242.5
bs1_5_22,31489217242.5
bs1_5_23,31314057242.5
bs1_6_0,33232952275.0
bs1_6_1,32912552275.0
bs1_6_2,32954252275.0
bs1_6_3,33240752275.0
bs1_6_4,33221552275.0
bs1_6_5,33181652275.0
bs1_6_6,31490852275.0
bs1_6_7,30323252275.0
bs1_6_8,31286252275.0
bs1_6_9,32542652275.0
bs1_6_10,32682152275.0
bs1_6_11,32580752275.0
bs1_6_12,32338952275.0
bs1_6_13,32651552275.0
bs1_6_14,32530652275.0
bs1_6_15,29024252275.0
bs1_6_16,29104952275.0
bs1_6_17,31104152275.0
bs1_6_18,32270552275.0
bs1_6_19,32465252275.0
bs1_6_20,32135552275.0
bs1_6_21,32531552275.0
bs1_6_22,32575052275.0
bs1_6_23,32393852275.0
bs1_7_0,34340717307.5
bs1_7_1,34009637307.5
bs1_7_2,34052727307.5
bs1_7_3,34348777307.5
bs1_7_4,34328937307.5
bs1_7_5,34287707307.5
bs1_7_6,32540547307.5
bs1_7_7,31334027307.5
bs1_7_8,32329127307.5
bs1_7_9,33627407307.5
bs1_7_10,33771557307.5
bs1_7_11,33666777307.5
bs1_7_12,33416917307.5
bs1_7_13,33739937307.5
bs1_7_14,33615007307.5
bs1_7_15,29991727307.5
bs1_7_16,30075117307.5
bs1_7_17,32140957307.5
bs1_7_18,33346237307.5
bs1_7_19,33547427307.5
bs1_7_20,33206737307.5
bs1_7_21,33615937307.5
bs1_7_22,33660887307.5
bs1_7_23,33473647307.5
bs1_8_0,35448482340.0
bs1_8_1,35106722340.0
bs1_8_2,35151202340.0
bs1_8_3,35456802340.0
bs1_8_4,35436322340.0
bs1_8_5,35393762340.0
bs1_8_6,33590242340.0
bs1_8_7,32344802340.0
bs1_8_8,33372002340.0
bs1_8_9,34712162340.0
bs1_8_10,34860962340.0
bs1_8_11,34752802340.0
bs1_8_12,34494882340.0
bs1_8_13,34828322340.0
bs1_8_14,34699362340.0
bs1_8_15,30959202340.0
bs1_8_16,31045282340.0
bs1_8_17,33177762340.0
bs1_8_18,34421922340.0
bs1_8_19,34629602340.0
bs1_8_20,34277922340.0
bs1_8_21,34700322340.0
bs1_8_22,34746722340.0
bs1_8_23,34553442340.0
bs1_9_0,36556247372.5
bs1_9_1,36203807372.5
bs1_9_2,36249677372.5
bs1_9_3,36564827372.5
bs1_9_4,36543707372.5
bs1_9_5,36499817372.5
bs1_9_6,34639937372.5
bs1_9_7,33355577372.5
bs1_9_8,34414877372.5
bs1_9_9,35796917372.5
bs1_9_10,35950367372.5
bs1_9_11,35838827372.5
bs1_9_12,35572847372.5
bs1_9_13,35916707372.5
bs1_9_14,35783717372.5
bs1_9_15,31926677372.5
bs1_9_16,32015447372.5
bs1_9_17,34214567372.5
bs1_9_18,35497607372.5
bs1_9_19,35711777372.5
bs1_9_20,35349107372.5
bs1_9_21,35784707372.5
bs1_9_22,35832557372.5
bs1_9_23,35633237372.5
bs1_10_0,37664012405.0
bs1_10_1,37300892405.0
bs1_10_2,37348152405.0
bs1_10_3,37672852405.0
bs1_10_4,37651092405.0
bs1_10_5,37605872405.0
bs1_10_6,35689632405.0
bs1_10_7,34366352405.0
bs1_10_8,35457752405.0
bs1_10_9,36881672405.0
bs1_10_10,37039772405.0
bs1_10_11,36924852405.0
bs1_10_12,36650812405.0
bs1_10_13,37005092405.0
bs1_10_14,36868072405.0
bs1_10_15,32894152405.0
bs1_10_16,32985612405.0
bs1_10_17,35251372405.0
bs1_10_18,36573292405.0
bs1_10_19,36793952405.0
bs1_10_20,36420292405.0
bs1_10_21,36869092405.0
bs1_10_22,36918392405.0
bs1_10_23,36713032405.0
bs2_1_0,33232953750.0
bs2_1_1,32912553750.0
bs2_1_2,32954253750.0
bs2_1_3,33240753750.0
bs2_1_4,33221553750.0
bs2_1_5,33181653750.0
bs2_1_6,31490853750.0
bs2_1_7,30323253750.0
bs2_1_8,31286253750.0
bs2_1_9,32542653750.0
bs2_1_10,32682153750.0
bs2_1_11,32580753750.0
bs2_1_12,32338953750.0
bs2_1_13,32651553750.0
bs2_1_14,32530653750.0
