,Value
bs0_1_0,18867366350.0
bs0_1_1,18779816350.0
bs0_1_2,18642796350.0
bs0_1_3,18748366350.0
bs0_1_4,18635656350.0
bs0_1_5,18859886350.0
bs0_1_6,17472176350.0
bs0_1_7,17174336350.0
bs0_1_8,17279056350.0
bs0_1_9,18441346350.0
bs0_1_10,18649936350.0
bs0_1_11,18644156350.0
bs0_1_12,18317926350.0
bs0_1_13,18461406350.0
bs0_1_14,18584316350.0
bs0_1_15,16636796350.0
bs0_1_16,16510486350.0
bs0_1_17,17366776350.0
bs0_1_18,18338836350.0
bs0_1_19,18324386350.0
bs0_1_20,18207426350.0
bs0_1_21,18565786350.0
bs0_1_22,18230886350.0
bs0_1_23,18348016350.0
bs0_2_0,21420009965.0
bs0_2_1,21320614965.0
bs0_2_2,21165056965.0
bs0_2_3,21284909965.0
bs0_2_4,21156950965.0
bs0_2_5,21411517965.0
bs0_2_6,19836058965.0
bs0_2_7,19497922965.0
bs0_2_8,19616810965.0
bs0_2_9,20936351965.0
bs0_2_10,21173162965.0
bs0_2_11,21166600965.0
bs0_2_12,20796233965.0
bs0_2_13,20959125965.0
bs0_2_14,21098664965.0
bs0_2_15,18887656965.0
bs0_2_16,18744257965.0
bs0_2_17,19716398965.0
bs0_2_18,20819972965.0
bs0_2_19,20803567965.0
bs0_2_20,20670783965.0
bs0_2_21,21077627965.0
bs0_2_22,20697417965.0
bs0_2_23,20830394965.0
bs0_3_0,23972653580.0
bs0_3_1,23861413580.0
bs0_3_2,23687317580.0
bs0_3_3,23821453580.0
bs0_3_4,23678245580.0
bs0_3_5,23963149580.0
bs0_3_6,22199941580.0
bs0_3_7,21821509580.0
bs0_3_8,21954565580.0
bs0_3_9,23431357580.0
bs0_3_10,23696389580.0
bs0_3_11,23689045580.0
bs0_3_12,23274541580.0
bs0_3_13,23456845580.0
bs0_3_14,23613013580.0
bs0_3_15,21138517580.0
bs0_3_16,20978029580.0
bs0_3_17,22066021580.0
bs0_3_18,23301109580.0
bs0_3_19,23282749580.0
bs0_3_20,23134141580.0
bs0_3_21,23589469580.0
bs0_3_22,23163949580.0
bs0_3_23,23312773580.0
bs0_4_0,26525297195.0
bs0_4_1,26402212195.0
bs0_4_2,26209578195.0
bs0_4_3,26357997195.0
bs0_4_4,26199540195.0
bs0_4_5,26514781195.0
bs0_4_6,24563824195.0
bs0_4_7,24145096195.0
bs0_4_8,24292320195.0
bs0_4_9,25926363195.0
bs0_4_10,26219616195.0
bs0_4_11,26211490195.0
bs0_4_12,25752849195.0
bs0_4_13,25954565195.0
bs0_4_14,26127362195.0
bs0_4_15,23389378195.0
bs0_4_16,23211801195.0
bs0_4_17,24415644195.0
bs0_4_18,25782246195.0
bs0_4_19,25761931195.0
bs0_4_20,25597499195.0
bs0_4_21,26101311195.0
bs0_4_22,25630481195.0
bs0_4_23,25795152195.0
bs0_5_0,29077940810.0
bs0_5_1,28943010810.0
bs0_5_2,28731838810.0
bs0_5_3,28894540810.0
bs0_5_4,28720834810.0
bs0_5_5,29066412810.0
bs0_5_6,26927706810.0
bs0_5_7,26468682810.0
bs0_5_8,26630074810.0
bs0_5_9,28421368810.0
bs0_5_10,28742842810.0
bs0_5_11,28733934810.0
bs0_5_12,28231156810.0
bs0_5_13,28452284810.0
bs0_5_14,28641710810.0
bs0_5_15,25640238810.0
bs0_5_16,25445572810.0
bs0_5_17,26765266810.0
bs0_5_18,28263382810.0
bs0_5_19,28241112810.0
