,Value
bs0_1_0,18650956350.0
bs0_1_1,18729156350.0
bs0_1_2,18861246350.0
bs0_1_3,18708076350.0
bs0_1_4,18763836350.0
bs0_1_5,18648406350.0
bs0_1_6,17933216350.0
bs0_1_7,17492406350.0
bs0_1_8,17489516350.0
bs0_1_9,18450186350.0
bs0_1_10,18580406350.0
bs0_1_11,18598086350.0
bs0_1_12,18624096350.0
bs0_1_13,18642966350.0
bs0_1_14,18571226350.0
bs0_1_15,17363036350.0
bs0_1_16,16748146350.0
bs0_1_17,17614296350.0
bs0_1_18,18604716350.0
bs0_1_19,18401906350.0
bs0_1_20,18482656350.0
bs0_1_21,18250266350.0
bs0_1_22,18544366350.0
bs0_1_23,18339686350.0
bs0_2_0,21174320965.0
bs0_2_1,21263100965.0
bs0_2_2,21413061965.0
bs0_2_3,21239168965.0
bs0_2_4,21302472965.0
bs0_2_5,21171425965.0
bs0_2_6,20359474965.0
bs0_2_7,19859025965.0
bs0_2_8,19855744965.0
bs0_2_9,20946387965.0
bs0_2_10,21094225965.0
bs0_2_11,21114297965.0
bs0_2_12,21143826965.0
bs0_2_13,21165249965.0
bs0_2_14,21083803965.0
bs0_2_15,19712152965.0
bs0_2_16,19014071965.0
bs0_2_17,19997406965.0
bs0_2_18,21121824965.0
bs0_2_19,20891575965.0
bs0_2_20,20983250965.0
bs0_2_21,20719419965.0
bs0_2_22,21053309965.0
bs0_2_23,20820937965.0
bs0_3_0,23697685580.0
bs0_3_1,23797045580.0
bs0_3_2,23964877580.0
bs0_3_3,23770261580.0
bs0_3_4,23841109580.0
bs0_3_5,23694445580.0
bs0_3_6,22785733580.0
bs0_3_7,22225645580.0
bs0_3_8,22221973580.0
bs0_3_9,23442589580.0
bs0_3_10,23608045580.0
bs0_3_11,23630509580.0
bs0_3_12,23663557580.0
bs0_3_13,23687533580.0
bs0_3_14,23596381580.0
bs0_3_15,22061269580.0
bs0_3_16,21279997580.0
bs0_3_17,22380517580.0
bs0_3_18,23638933580.0
bs0_3_19,23381245580.0
bs0_3_20,23483845580.0
bs0_3_21,23188573580.0
bs0_3_22,23562253580.0
bs0_3_23,23302189580.0
bs0_4_0,26221050195.0
bs0_4_1,26330990195.0
bs0_4_2,26516693195.0
bs0_4_3,26301354195.0
bs0_4_4,26379746195.0
bs0_4_5,26217465195.0
bs0_4_6,25211992195.0
bs0_4_7,24592265195.0
bs0_4_8,24588202195.0
bs0_4_9,25938791195.0
bs0_4_10,26121865195.0
bs0_4_11,26146721195.0
bs0_4_12,26183288195.0
bs0_4_13,26209817195.0
bs0_4_14,26108959195.0
bs0_4_15,24410386195.0
bs0_4_16,23545923195.0
bs0_4_17,24763628195.0
bs0_4_18,26156042195.0
bs0_4_19,25870915195.0
bs0_4_20,25984440195.0
bs0_4_21,25657727195.0
bs0_4_22,26071197195.0
bs0_4_23,25783441195.0
bs0_5_0,28744414810.0
bs0_5_1,28864934810.0
bs0_5_2,29068508810.0
bs0_5_3,28832446810.0
bs0_5_4,28918382810.0
bs0_5_5,28740484810.0
bs0_5_6,27638250810.0
bs0_5_7,26958884810.0
bs0_5_8,26954430810.0
bs0_5_9,28434992810.0
bs0_5_10,28635684810.0
bs0_5_11,28662932810.0
bs0_5_12,28703018810.0
bs0_5_13,28732100810.0
bs0_5_14,28621536810.0
bs0_5_15,26759502810.0
bs0_5_16,25811848810.0
bs0_5_17,27146738810.0
bs0_5_18,28673150810.0
bs0_5_19,28360584810.0
bs0_5_20,28485034810.0
bs0_5_21,28126880810.0
bs0_5_22,28580140810.0
bs0_5_23,28264692810.0
bs0_6_0,31267779425.0
bs0_6_1,31398879425.0
bs0_6_2,31620324425.0
bs0_6_3,31363539425.0
bs0_6_4,31457019425.0
bs0_6_5,31263504425.0
bs0_6_6,30064509425.0
bs0_6_7,29325504425.0
bs0_6_8,29320659425.0
bs0_6_9,30931194425.0
bs0_6_10,31149504425.0
bs0_6_11,31179144425.0
bs0_6_12,31222749425.0
bs0_6_13,31254384425.0
bs0_6_14,31134114425.0
bs0_6_15,29108619425.0
bs0_6_16,28077774425.0
bs0_6_17,29529849425.0
bs0_6_18,31190259425.0
bs0_6_19,30850254425.0
bs0_6_20,30985629425.0
bs0_6_21,30596034425.0
bs0_6_22,31089084425.0
bs0_6_23,30745944425.0
bs0_7_0,33791144040.0
