,Value
bs0_1_0,18797666350.0
bs0_1_1,18733066350.0
bs0_1_2,18876206350.0
bs0_1_3,18726776350.0
bs0_1_4,18709606350.0
bs0_1_5,18654526350.0
bs0_1_6,17028136350.0
bs0_1_7,17006206350.0
bs0_1_8,17157846350.0
bs0_1_9,18625116350.0
bs0_1_10,18490646350.0
bs0_1_11,18425876350.0
bs0_1_12,18630896350.0
bs0_1_13,18537736350.0
bs0_1_14,18543516350.0
bs0_1_15,16479036350.0
bs0_1_16,16756306350.0
bs0_1_17,16998386350.0
bs0_1_18,18542496350.0
bs0_1_19,18534846350.0
bs0_1_20,18403946350.0
bs0_1_21,18477556350.0
bs0_1_22,18471776350.0
bs0_1_23,18580406350.0
bs0_2_0,21340879965.0
bs0_2_1,21267539965.0
bs0_2_2,21430045965.0
bs0_2_3,21260398965.0
bs0_2_4,21240905965.0
bs0_2_5,21178373965.0
bs0_2_6,19331942965.0
bs0_2_7,19307045965.0
bs0_2_8,19479201965.0
bs0_2_9,21144984965.0
bs0_2_10,20992321965.0
bs0_2_11,20918788965.0
bs0_2_12,21151546965.0
bs0_2_13,21045782965.0
bs0_2_14,21052344965.0
bs0_2_15,18708552965.0
bs0_2_16,19023335965.0
bs0_2_17,19298167965.0
bs0_2_18,21051186965.0
bs0_2_19,21042501965.0
bs0_2_20,20893891965.0
bs0_2_21,20977460965.0
bs0_2_22,20970898965.0
bs0_2_23,21094225965.0
bs0_3_0,23884093580.0
bs0_3_1,23802013580.0
bs0_3_2,23983885580.0
bs0_3_3,23794021580.0
bs0_3_4,23772205580.0
bs0_3_5,23702221580.0
bs0_3_6,21635749580.0
bs0_3_7,21607885580.0
bs0_3_8,21800557580.0
bs0_3_9,23664853580.0
bs0_3_10,23493997580.0
bs0_3_11,23411701580.0
bs0_3_12,23672197580.0
bs0_3_13,23553829580.0
bs0_3_14,23561173580.0
bs0_3_15,20938069580.0
bs0_3_16,21290365580.0
bs0_3_17,21597949580.0
bs0_3_18,23559877580.0
bs0_3_19,23550157580.0
bs0_3_20,23383837580.0
bs0_3_21,23477365580.0
bs0_3_22,23470021580.0
bs0_3_23,23608045580.0
bs0_4_0,26427307195.0
bs0_4_1,26336487195.0
bs0_4_2,26537725195.0
bs0_4_3,26327644195.0
bs0_4_4,26303505195.0
bs0_4_5,26226069195.0
bs0_4_6,23939556195.0
bs0_4_7,23908725195.0
bs0_4_8,24121913195.0
bs0_4_9,26184722195.0
bs0_4_10,25995673195.0
bs0_4_11,25904614195.0
bs0_4_12,26192848195.0
bs0_4_13,26061876195.0
bs0_4_14,26070002195.0
bs0_4_15,23167586195.0
bs0_4_16,23557395195.0
bs0_4_17,23897731195.0
bs0_4_18,26068568195.0
bs0_4_19,26057813195.0
bs0_4_20,25873783195.0
bs0_4_21,25977270195.0
bs0_4_22,25969144195.0
bs0_4_23,26121865195.0
bs0_5_0,28970520810.0
bs0_5_1,28870960810.0
bs0_5_2,29091564810.0
bs0_5_3,28861266810.0
bs0_5_4,28834804810.0
bs0_5_5,28749916810.0
bs0_5_6,26243362810.0
bs0_5_7,26209564810.0
bs0_5_8,26443268810.0
bs0_5_9,28704590810.0
bs0_5_10,28497348810.0
bs0_5_11,28397526810.0
bs0_5_12,28713498810.0
bs0_5_13,28569922810.0
bs0_5_14,28578830810.0
bs0_5_15,25397102810.0
bs0_5_16,25824424810.0
bs0_5_17,26197512810.0
bs0_5_18,28577258810.0
bs0_5_19,28565468810.0
bs0_5_20,28363728810.0
bs0_5_21,28477174810.0
bs0_5_22,28468266810.0
bs0_5_23,28635684810.0
bs0_6_0,31513734425.0
bs0_6_1,31405434425.0
bs0_6_2,31645404425.0
bs0_6_3,31394889425.0
bs0_6_4,31366104425.0
bs0_6_5,31273764425.0
bs0_6_6,28547169425.0
bs0_6_7,28510404425.0
bs0_6_8,28764624425.0
bs0_6_9,31224459425.0
bs0_6_10,30999024425.0
bs0_6_11,30890439425.0
bs0_6_12,31234149425.0
bs0_6_13,31077969425.0
bs0_6_14,31087659425.0
bs0_6_15,27626619425.0
bs0_6_16,28091454425.0
bs0_6_17,28497294425.0
bs0_6_18,31085949425.0
bs0_6_19,31073124425.0
bs0_6_20,30853674425.0
bs0_6_21,30977079425.0
bs0_6_22,30967389425.0
bs0_6_23,31149504425.0
bs0_7_0,34056948040.0
bs0_7_1,33939908040.0
bs0_7_2,34199244040.0
bs0_7_3,33928512040.0
bs0_7_4,33897404040.0
bs0_7_5,33797612040.0
bs0_7_6,30850976040.0
bs0_7_7,30811244040.0
bs0_7_8,31085980040.0
bs0_7_9,33744328040.0
bs0_7_10,33500700040.0
bs0_7_11,33383352040.0
bs0_7_12,33754800040.0
bs0_7_13,33586016040.0
bs0_7_14,33596488040.0
bs0_7_15,29856136040.0
bs0_7_16,30358484040.0
bs0_7_17,30797076040.0
bs0_7_18,33594640040.0
bs0_7_19,33580780040.0
bs0_7_20,33343620040.0
bs0_7_21,33476984040.0
bs0_7_22,33466512040.0
bs0_7_23,33663324040.0
bs0_8_0,36600161655.0
bs0_8_1,36474381655.0
bs0_8_2,36753083655.0
bs0_8_3,36462134655.0
bs0_8_4,36428703655.0
bs0_8_5,36321459655.0
bs0_8_6,33154782655.0
bs0_8_7,33112083655.0
bs0_8_8,33407335655.0
bs0_8_9,36264196655.0
bs0_8_10,36002375655.0
bs0_8_11,35876264655.0
bs0_8_12,36275450655.0
bs0_8_13,36094062655.0
bs0_8_14,36105316655.0
bs0_8_15,32085652655.0
bs0_8_16,32625513655.0
bs0_8_17,33096857655.0
bs0_8_18,36103330655.0
bs0_8_19,36088435655.0
bs0_8_20,35833565655.0
bs0_8_21,35976888655.0
bs0_8_22,35965634655.0
bs0_8_23,36177143655.0
bs0_9_0,39143375270.0
bs0_9_1,39008855270.0
bs0_9_2,39306923270.0
bs0_9_3,38995757270.0
bs0_9_4,38960003270.0
bs0_9_5,38845307270.0
bs0_9_6,35458589270.0
bs0_9_7,35412923270.0
bs0_9_8,35728691270.0
bs0_9_9,38784065270.0
bs0_9_10,38504051270.0
bs0_9_11,38369177270.0
bs0_9_12,38796101270.0
bs0_9_13,38602109270.0
bs0_9_14,38614145270.0
bs0_9_15,34315169270.0
bs0_9_16,34892543270.0
bs0_9_17,35396639270.0
bs0_9_18,38612021270.0
bs0_9_19,38596091270.0
bs0_9_20,38323511270.0
bs0_9_21,38476793270.0
bs0_9_22,38464757270.0
bs0_9_23,38690963270.0
bs0_10_0,41686588885.0
bs0_10_1,41543328885.0
bs0_10_2,41860762885.0
bs0_10_3,41529379885.0
bs0_10_4,41491302885.0
bs0_10_5,41369154885.0
bs0_10_6,37762395885.0
bs0_10_7,37713762885.0
bs0_10_8,38050046885.0
bs0_10_9,41303933885.0
bs0_10_10,41005726885.0
bs0_10_11,40862089885.0
bs0_10_12,41316751885.0
bs0_10_13,41110155885.0
bs0_10_14,41122973885.0
bs0_10_15,36544685885.0
bs0_10_16,37159572885.0
bs0_10_17,37696420885.0
bs0_10_18,41120711885.0
bs0_10_19,41103746885.0
bs0_10_20,40813456885.0
bs0_10_21,40976697885.0
bs0_10_22,40963879885.0
bs0_10_23,41204782885.0
bs1_1_0,27643627112.5
bs1_1_1,27548627112.5
