,Value
bs0_1_0,18637356350.0
bs0_1_1,18861586350.0
bs0_1_2,18802256350.0
bs0_1_3,18784066350.0
bs0_1_4,18649426350.0
bs0_1_5,18727456350.0
bs0_1_6,17254576350.0
bs0_1_7,16989376350.0
bs0_1_8,17159886350.0
bs0_1_9,18426046350.0
bs0_1_10,18356346350.0
bs0_1_11,18621036350.0
bs0_1_12,18459366350.0
bs0_1_13,18352776350.0
bs0_1_14,18460046350.0
bs0_1_15,17345866350.0
bs0_1_16,17098516350.0
bs0_1_17,16791156350.0
bs0_1_18,18580576350.0
bs0_1_19,18395786350.0
bs0_1_20,18373516350.0
bs0_1_21,18354136350.0
bs0_1_22,18303816350.0
bs0_1_23,18271516350.0
bs0_2_0,21158880965.0
bs0_2_1,21413447965.0
bs0_2_2,21346090965.0
bs0_2_3,21325439965.0
bs0_2_4,21172583965.0
bs0_2_5,21261170965.0
bs0_2_6,19589018965.0
bs0_2_7,19287938965.0
bs0_2_8,19481517965.0
bs0_2_9,20918981965.0
bs0_2_10,20839851965.0
bs0_2_11,21140352965.0
bs0_2_12,20956809965.0
bs0_2_13,20835798965.0
bs0_2_14,20957581965.0
bs0_2_15,19692659965.0
bs0_2_16,19411844965.0
bs0_2_17,19062900965.0
bs0_2_18,21094418965.0
bs0_2_19,20884627965.0
bs0_2_20,20859344965.0
bs0_2_21,20837342965.0
bs0_2_22,20780214965.0
bs0_2_23,20743544965.0
bs0_3_0,23680405580.0
bs0_3_1,23965309580.0
bs0_3_2,23889925580.0
bs0_3_3,23866813580.0
bs0_3_4,23695741580.0
bs0_3_5,23794885580.0
bs0_3_6,21923461580.0
bs0_3_7,21586501580.0
bs0_3_8,21803149580.0
bs0_3_9,23411917580.0
bs0_3_10,23323357580.0
bs0_3_11,23659669580.0
bs0_3_12,23454253580.0
bs0_3_13,23318821580.0
bs0_3_14,23455117580.0
bs0_3_15,22039453580.0
bs0_3_16,21725173580.0
bs0_3_17,21334645580.0
bs0_3_18,23608261580.0
bs0_3_19,23373469580.0
bs0_3_20,23345173580.0
bs0_3_21,23320549580.0
bs0_3_22,23256613580.0
bs0_3_23,23215573580.0
bs0_4_0,26201930195.0
bs0_4_1,26517171195.0
bs0_4_2,26433760195.0
bs0_4_3,26408187195.0
bs0_4_4,26218899195.0
bs0_4_5,26328600195.0
bs0_4_6,24257904195.0
bs0_4_7,23885064195.0
bs0_4_8,24124781195.0
bs0_4_9,25904853195.0
bs0_4_10,25806863195.0
bs0_4_11,26178986195.0
bs0_4_12,25951697195.0
bs0_4_13,25801844195.0
bs0_4_14,25952653195.0
bs0_4_15,24386247195.0
bs0_4_16,24038502195.0
bs0_4_17,23606390195.0
bs0_4_18,26122104195.0
bs0_4_19,25862311195.0
bs0_4_20,25831002195.0
bs0_4_21,25803756195.0
bs0_4_22,25733012195.0
bs0_4_23,25687602195.0
bs0_5_0,28723454810.0
bs0_5_1,29069032810.0
bs0_5_2,28977594810.0
bs0_5_3,28949560810.0
bs0_5_4,28742056810.0
bs0_5_5,28862314810.0
bs0_5_6,26592346810.0
bs0_5_7,26183626810.0
bs0_5_8,26446412810.0
bs0_5_9,28397788810.0
bs0_5_10,28290368810.0
bs0_5_11,28698302810.0
bs0_5_12,28449140810.0
bs0_5_13,28284866810.0
bs0_5_14,28450188810.0
bs0_5_15,26733040810.0
bs0_5_16,26351830810.0
bs0_5_17,25878134810.0
bs0_5_18,28635946810.0
bs0_5_19,28351152810.0
bs0_5_20,28316830810.0
bs0_5_21,28286962810.0
bs0_5_22,28209410810.0
bs0_5_23,28159630810.0
bs0_6_0,31244979425.0
bs0_6_1,31620894425.0
bs0_6_2,31521429425.0
bs0_6_3,31490934425.0
bs0_6_4,31265214425.0
bs0_6_5,31396029425.0
bs0_6_6,28926789425.0
bs0_6_7,28482189425.0
bs0_6_8,28768044425.0
