,Value
bs0_1_0,18709096350.0
bs0_1_1,18737996350.0
bs0_1_2,18630556350.0
bs0_1_3,18664556350.0
bs0_1_4,18845266350.0
bs0_1_5,18809056350.0
bs0_1_6,17631296350.0
bs0_1_7,17016746350.0
bs0_1_8,17593046350.0
bs0_1_9,18322006350.0
bs0_1_10,18368756350.0
bs0_1_11,18651466350.0
bs0_1_12,18569866350.0
bs0_1_13,18625626350.0
bs0_1_14,18332716350.0
bs0_1_15,16324676350.0
bs0_1_16,17313566350.0
bs0_1_17,17155806350.0
bs0_1_18,18564766350.0
bs0_1_19,18605566350.0
bs0_1_20,18373176350.0
bs0_1_21,18596216350.0
bs0_1_22,18442536350.0
bs0_1_23,18237516350.0
bs0_2_0,21240326965.0
bs0_2_1,21273136965.0
bs0_2_2,21151160965.0
bs0_2_3,21189760965.0
bs0_2_4,21394919965.0
bs0_2_5,21353810965.0
bs0_2_6,20016706965.0
bs0_2_7,19319011965.0
bs0_2_8,19973281965.0
bs0_2_9,20800865965.0
bs0_2_10,20853940965.0
bs0_2_11,21174899965.0
bs0_2_12,21082259965.0
bs0_2_13,21145563965.0
bs0_2_14,20813024965.0
bs0_2_15,18533308965.0
bs0_2_16,19655989965.0
bs0_2_17,19476885965.0
bs0_2_18,21076469965.0
bs0_2_19,21122789965.0
bs0_2_20,20858958965.0
bs0_2_21,21112174965.0
bs0_2_22,20937702965.0
bs0_2_23,20704944965.0
bs0_3_0,23771557580.0
bs0_3_1,23808277580.0
bs0_3_2,23671765580.0
bs0_3_3,23714965580.0
bs0_3_4,23944573580.0
bs0_3_5,23898565580.0
bs0_3_6,22402117580.0
bs0_3_7,21621277580.0
bs0_3_8,22353517580.0
bs0_3_9,23279725580.0
bs0_3_10,23339125580.0
bs0_3_11,23698333580.0
bs0_3_12,23594653580.0
bs0_3_13,23665501580.0
bs0_3_14,23293333580.0
bs0_3_15,20741941580.0
bs0_3_16,21998413580.0
bs0_3_17,21797965580.0
bs0_3_18,23588173580.0
bs0_3_19,23640013580.0
bs0_3_20,23344741580.0
bs0_3_21,23628133580.0
bs0_3_22,23432869580.0
bs0_3_23,23172373580.0
bs0_4_0,26302788195.0
bs0_4_1,26343418195.0
bs0_4_2,26192370195.0
bs0_4_3,26240170195.0
bs0_4_4,26494227195.0
bs0_4_5,26443320195.0
bs0_4_6,24787528195.0
bs0_4_7,23923543195.0
bs0_4_8,24733753195.0
bs0_4_9,25758585195.0
bs0_4_10,25824310195.0
bs0_4_11,26221767195.0
bs0_4_12,26107047195.0
bs0_4_13,26185439195.0
bs0_4_14,25773642195.0
bs0_4_15,22950574195.0
bs0_4_16,24340837195.0
bs0_4_17,24119045195.0
bs0_4_18,26099877195.0
bs0_4_19,26157237195.0
bs0_4_20,25830524195.0
bs0_4_21,26144092195.0
bs0_4_22,25928036195.0
bs0_4_23,25639802195.0
bs0_5_0,28834018810.0
bs0_5_1,28878558810.0
bs0_5_2,28712974810.0
bs0_5_3,28765374810.0
bs0_5_4,29043880810.0
bs0_5_5,28988074810.0
bs0_5_6,27172938810.0
bs0_5_7,26225808810.0
bs0_5_8,27113988810.0
bs0_5_9,28237444810.0
bs0_5_10,28309494810.0
bs0_5_11,28745200810.0
bs0_5_12,28619440810.0
bs0_5_13,28705376810.0
bs0_5_14,28253950810.0
bs0_5_15,25159206810.0
bs0_5_16,26683260810.0
bs0_5_17,26440124810.0
bs0_5_18,28611580810.0
bs0_5_19,28674460810.0
bs0_5_20,28316306810.0
bs0_5_21,28660050810.0
bs0_5_22,28423202810.0
bs0_5_23,28107230810.0
bs0_6_0,31365249425.0
bs0_6_1,31413699425.0
bs0_6_2,31233579425.0
bs0_6_3,31290579425.0
bs0_6_4,31593534425.0
bs0_6_5,31532829425.0
bs0_6_6,29558349425.0
bs0_6_7,28528074425.0
bs0_6_8,29494224425.0
bs0_6_9,30716304425.0
bs0_6_10,30794679425.0
bs0_6_11,31268634425.0
bs0_6_12,31131834425.0
bs0_6_13,31225314425.0
bs0_6_14,30734259425.0
bs0_6_15,27367839425.0
bs0_6_16,29025684425.0
bs0_6_17,28761204425.0
bs0_6_18,31123284425.0
bs0_6_19,31191684425.0
bs0_6_20,30802089425.0
bs0_6_21,31176009425.0
bs0_6_22,30918369425.0
bs0_6_23,30574659425.0
bs0_7_0,33896480040.0
bs0_7_1,33948840040.0
bs0_7_2,33754184040.0
bs0_7_3,33815784040.0
bs0_7_4,34143188040.0
bs0_7_5,34077584040.0
bs0_7_6,31943760040.0
bs0_7_7,30830340040.0
bs0_7_8,31874460040.0
bs0_7_9,33195164040.0
bs0_7_10,33279864040.0
bs0_7_11,33792068040.0
bs0_7_12,33644228040.0
bs0_7_13,33745252040.0
bs0_7_14,33214568040.0
bs0_7_15,29576472040.0
bs0_7_16,31368108040.0
bs0_7_17,31082284040.0
bs0_7_18,33634988040.0
bs0_7_19,33708908040.0
bs0_7_20,33287872040.0
bs0_7_21,33691968040.0
bs0_7_22,33413536040.0
bs0_7_23,33042088040.0
bs0_8_0,36427710655.0
bs0_8_1,36483980655.0
bs0_8_2,36274788655.0
bs0_8_3,36340988655.0
bs0_8_4,36692841655.0
bs0_8_5,36622338655.0
bs0_8_6,34329170655.0
bs0_8_7,33132605655.0
bs0_8_8,34254695655.0
bs0_8_9,35674023655.0
bs0_8_10,35765048655.0
bs0_8_11,36315501655.0
bs0_8_12,36156621655.0
bs0_8_13,36265189655.0
bs0_8_14,35694876655.0
bs0_8_15,31785104655.0
bs0_8_16,33710531655.0
bs0_8_17,33403363655.0
bs0_8_18,36146691655.0
bs0_8_19,36226131655.0
bs0_8_20,35773654655.0
bs0_8_21,36207926655.0
bs0_8_22,35908702655.0
bs0_8_23,35509516655.0
bs0_9_0,38958941270.0
bs0_9_1,39019121270.0
bs0_9_2,38795393270.0
bs0_9_3,38866193270.0
bs0_9_4,39242495270.0
bs0_9_5,39167093270.0
bs0_9_6,36714581270.0
bs0_9_7,35434871270.0
bs0_9_8,36634931270.0
bs0_9_9,38152883270.0
bs0_9_10,38250233270.0
bs0_9_11,38838935270.0
bs0_9_12,38669015270.0
bs0_9_13,38785127270.0
bs0_9_14,38175185270.0
bs0_9_15,33993737270.0
bs0_9_16,36052955270.0
bs0_9_17,35724443270.0
bs0_9_18,38658395270.0
bs0_9_19,38743355270.0
bs0_9_20,38259437270.0
bs0_9_21,38723885270.0
bs0_9_22,38403869270.0
bs0_9_23,37976945270.0
bs0_10_0,41490171885.0
bs0_10_1,41554261885.0
bs0_10_2,41315997885.0
bs0_10_3,41391397885.0
bs0_10_4,41792148885.0
bs0_10_5,41711847885.0
bs0_10_6,39099991885.0
bs0_10_7,37737136885.0
bs0_10_8,39015166885.0
bs0_10_9,40631742885.0
bs0_10_10,40735417885.0
bs0_10_11,41362368885.0
bs0_10_12,41181408885.0
bs0_10_13,41305064885.0
bs0_10_14,40655493885.0
bs0_10_15,36202369885.0
bs0_10_16,38395378885.0
bs0_10_17,38045522885.0
bs0_10_18,41170098885.0
bs0_10_19,41260578885.0
bs0_10_20,40745219885.0
bs0_10_21,41239843885.0
bs0_10_22,40899035885.0
bs0_10_23,40444373885.0
bs1_1_0,27513377112.5
bs1_1_1,27555877112.5
bs1_1_2,27397877112.5
bs1_1_3,27447877112.5
bs1_1_4,27713627112.5
bs1_1_5,27660377112.5
bs1_1_6,25928377112.5
bs1_1_7,25024627112.5
bs1_1_8,25872127112.5
bs1_1_9,26944127112.5
bs1_1_10,27012877112.5
bs1_1_11,27428627112.5
bs1_1_12,27308627112.5
bs1_1_13,27390627112.5
bs1_1_14,26959877112.5
bs1_1_15,24006877112.5
bs1_1_16,25461127112.5
bs1_1_17,25229127112.5
bs1_1_18,27301127112.5
bs1_1_19,27361127112.5
bs1_1_20,27019377112.5
bs1_1_21,27347377112.5
bs1_1_22,27121377112.5
bs1_1_23,26819877112.5
bs1_2_0,28613912145.0
bs1_2_1,28658112145.0
bs1_2_2,28493792145.0
bs1_2_3,28545792145.0
bs1_2_4,28822172145.0
bs1_2_5,28766792145.0
bs1_2_6,26965512145.0
bs1_2_7,26025612145.0
bs1_2_8,26907012145.0
bs1_2_9,28021892145.0
bs1_2_10,28093392145.0
bs1_2_11,28525772145.0
bs1_2_12,28400972145.0
bs1_2_13,28486252145.0
bs1_2_14,28038272145.0
bs1_2_15,24967152145.0
bs1_2_16,26479572145.0
bs1_2_17,26238292145.0
bs1_2_18,28393172145.0
bs1_2_19,28455572145.0
bs1_2_20,28100152145.0
bs1_2_21,28441272145.0
bs1_2_22,28206232145.0
bs1_2_23,27892672145.0
bs1_3_0,29714447177.5
bs1_3_1,29760347177.5
bs1_3_2,29589707177.5
bs1_3_3,29643707177.5
bs1_3_4,29930717177.5
bs1_3_5,29873207177.5
bs1_3_6,28002647177.5
bs1_3_7,27026597177.5
bs1_3_8,27941897177.5
bs1_3_9,29099657177.5
bs1_3_10,29173907177.5
bs1_3_11,29622917177.5
bs1_3_12,29493317177.5
bs1_3_13,29581877177.5
bs1_3_14,29116667177.5
bs1_3_15,25927427177.5
bs1_3_16,27498017177.5
bs1_3_17,27247457177.5
bs1_3_18,29485217177.5
bs1_3_19,29550017177.5
bs1_3_20,29180927177.5
bs1_3_21,29535167177.5
bs1_3_22,29291087177.5
bs1_3_23,28965467177.5
bs1_4_0,30814982210.0
bs1_4_1,30862582210.0
bs1_4_2,30685622210.0
bs1_4_3,30741622210.0
bs1_4_4,31039262210.0
