,Value
bs0_1_0,18678836350.0
bs0_1_1,18828776350.0
bs0_1_2,18672716350.0
bs0_1_3,18665236350.0
bs0_1_4,18812966350.0
bs0_1_5,18660986350.0
bs0_1_6,16988356350.0
bs0_1_7,17889696350.0
bs0_1_8,17598656350.0
bs0_1_9,18630726350.0
bs0_1_10,18616616350.0
bs0_1_11,18482826350.0
bs0_1_12,18517336350.0
bs0_1_13,18469056350.0
bs0_1_14,18637186350.0
bs0_1_15,16701566350.0
bs0_1_16,16758516350.0
bs0_1_17,16424976350.0
bs0_1_18,18312656350.0
bs0_1_19,18343936350.0
bs0_1_20,18351246350.0
bs0_1_21,18415506350.0
bs0_1_22,18537396350.0
bs0_1_23,18347846350.0
bs0_2_0,21205972965.0
bs0_2_1,21376198965.0
bs0_2_2,21199024965.0
bs0_2_3,21190532965.0
bs0_2_4,21358249965.0
bs0_2_5,21185707965.0
bs0_2_6,19286780965.0
bs0_2_7,20310066965.0
bs0_2_8,19979650965.0
bs0_2_9,21151353965.0
bs0_2_10,21135334965.0
bs0_2_11,20983443965.0
bs0_2_12,21022622965.0
bs0_2_13,20967810965.0
bs0_2_14,21158687965.0
bs0_2_15,18961189965.0
bs0_2_16,19025844965.0
bs0_2_17,18647178965.0
bs0_2_18,20790250965.0
bs0_2_19,20825762965.0
bs0_2_20,20834061965.0
bs0_2_21,20907015965.0
bs0_2_22,21045396965.0
bs0_2_23,20830201965.0
bs0_3_0,23733109580.0
bs0_3_1,23923621580.0
bs0_3_2,23725333580.0
bs0_3_3,23715829580.0
bs0_3_4,23903533580.0
bs0_3_5,23710429580.0
bs0_3_6,21585205580.0
bs0_3_7,22730437580.0
bs0_3_8,22360645580.0
bs0_3_9,23671981580.0
bs0_3_10,23654053580.0
bs0_3_11,23484061580.0
bs0_3_12,23527909580.0
bs0_3_13,23466565580.0
bs0_3_14,23680189580.0
bs0_3_15,21220813580.0
bs0_3_16,21293173580.0
bs0_3_17,20869381580.0
bs0_3_18,23267845580.0
bs0_3_19,23307589580.0
bs0_3_20,23316877580.0
bs0_3_21,23398525580.0
bs0_3_22,23553397580.0
bs0_3_23,23312557580.0
bs0_4_0,26260246195.0
bs0_4_1,26471044195.0
bs0_4_2,26251642195.0
bs0_4_3,26241126195.0
bs0_4_4,26448817195.0
bs0_4_5,26235151195.0
bs0_4_6,23883630195.0
bs0_4_7,25150808195.0
bs0_4_8,24741640195.0
bs0_4_9,26192609195.0
bs0_4_10,26172772195.0
bs0_4_11,25984679195.0
bs0_4_12,26033196195.0
bs0_4_13,25965320195.0
bs0_4_14,26201691195.0
bs0_4_15,23480437195.0
bs0_4_16,23560502195.0
bs0_4_17,23091584195.0
bs0_4_18,25745440195.0
bs0_4_19,25789416195.0
bs0_4_20,25799693195.0
bs0_4_21,25890035195.0
bs0_4_22,26061398195.0
bs0_4_23,25794913195.0
bs0_5_0,28787382810.0
bs0_5_1,29018466810.0
bs0_5_2,28777950810.0
bs0_5_3,28766422810.0
bs0_5_4,28994100810.0
bs0_5_5,28759872810.0
bs0_5_6,26182054810.0
bs0_5_7,27571178810.0
bs0_5_8,27122634810.0
bs0_5_9,28713236810.0
bs0_5_10,28691490810.0
bs0_5_11,28485296810.0
bs0_5_12,28538482810.0
bs0_5_13,28464074810.0
bs0_5_14,28723192810.0
bs0_5_15,25740060810.0
bs0_5_16,25827830810.0
bs0_5_17,25313786810.0
bs0_5_18,28223034810.0
bs0_5_19,28271242810.0
bs0_5_20,28282508810.0
bs0_5_21,28381544810.0
bs0_5_22,28569398810.0
bs0_5_23,28277268810.0
bs0_6_0,31314519425.0
bs0_6_1,31565889425.0
bs0_6_2,31304259425.0
bs0_6_3,31291719425.0
bs0_6_4,31539384425.0
bs0_6_5,31284594425.0
bs0_6_6,28480479425.0
bs0_6_7,29991549425.0
bs0_6_8,29503629425.0
bs0_6_9,31233864425.0
bs0_6_10,31210209425.0
bs0_6_11,30985914425.0
bs0_6_12,31043769425.0
bs0_6_13,30962829425.0
bs0_6_14,31244694425.0
bs0_6_15,27999684425.0
bs0_6_16,28095159425.0
bs0_6_17,27535989425.0
bs0_6_18,30700629425.0
bs0_6_19,30753069425.0
bs0_6_20,30765324425.0
bs0_6_21,30873054425.0
bs0_6_22,31077399425.0
bs0_6_23,30759624425.0
bs0_7_0,33841656040.0
bs0_7_1,34113312040.0
bs0_7_2,33830568040.0
bs0_7_3,33817016040.0
bs0_7_4,34084668040.0
bs0_7_5,33809316040.0
bs0_7_6,30778904040.0
bs0_7_7,32411920040.0
bs0_7_8,31884624040.0
bs0_7_9,33754492040.0
bs0_7_10,33728928040.0
bs0_7_11,33486532040.0
bs0_7_12,33549056040.0
bs0_7_13,33461584040.0
bs0_7_14,33766196040.0
bs0_7_15,30259308040.0
bs0_7_16,30362488040.0
bs0_7_17,29758192040.0
bs0_7_18,33178224040.0
bs0_7_19,33234896040.0
bs0_7_20,33248140040.0
bs0_7_21,33364564040.0
bs0_7_22,33585400040.0
bs0_7_23,33241980040.0
bs0_8_0,36368792655.0
bs0_8_1,36660734655.0
bs0_8_2,36356876655.0
bs0_8_3,36342312655.0
bs0_8_4,36629951655.0
bs0_8_5,36334037655.0
bs0_8_6,33077328655.0
bs0_8_7,34832290655.0
bs0_8_8,34265618655.0
bs0_8_9,36275119655.0
bs0_8_10,36247646655.0
bs0_8_11,35987149655.0
bs0_8_12,36054342655.0
bs0_8_13,35960338655.0
bs0_8_14,36287697655.0
bs0_8_15,32518931655.0
bs0_8_16,32629816655.0
bs0_8_17,31980394655.0
bs0_8_18,35655818655.0
bs0_8_19,35716722655.0
bs0_8_20,35730955655.0
bs0_8_21,35856073655.0
bs0_8_22,36093400655.0
bs0_8_23,35724335655.0
bs0_9_0,38895929270.0
bs0_9_1,39208157270.0
bs0_9_2,38883185270.0
bs0_9_3,38867609270.0
bs0_9_4,39175235270.0
