,Value
bs0_1_0,18682066350.0
bs0_1_1,18723546350.0
bs0_1_2,18727286350.0
bs0_1_3,18725756350.0
bs0_1_4,18669146350.0
bs0_1_5,18770806350.0
bs0_1_6,17732276350.0
bs0_1_7,17393126350.0
bs0_1_8,17813196350.0
bs0_1_9,18684446350.0
bs0_1_10,18484016350.0
bs0_1_11,18568166350.0
bs0_1_12,18419246350.0
bs0_1_13,18652146350.0
bs0_1_14,18617976350.0
bs0_1_15,16619456350.0
bs0_1_16,17505836350.0
bs0_1_17,16930726350.0
bs0_1_18,18401906350.0
bs0_1_19,18378446350.0
bs0_1_20,18605396350.0
bs0_1_21,18424346350.0
bs0_1_22,18623076350.0
bs0_1_23,18456816350.0
bs0_2_0,21209639965.0
bs0_2_1,21256731965.0
bs0_2_2,21260977965.0
bs0_2_3,21259240965.0
bs0_2_4,21194971965.0
bs0_2_5,21310385965.0
bs0_2_6,20131348965.0
bs0_2_7,19746313965.0
bs0_2_8,20223216965.0
bs0_2_9,21212341965.0
bs0_2_10,20984794965.0
bs0_2_11,21080329965.0
bs0_2_12,20911261965.0
bs0_2_13,21175671965.0
bs0_2_14,21136878965.0
bs0_2_15,18867970965.0
bs0_2_16,19874272965.0
bs0_2_17,19221353965.0
bs0_2_18,20891575965.0
bs0_2_19,20864941965.0
bs0_2_20,21122596965.0
bs0_2_21,20917051965.0
bs0_2_22,21142668965.0
bs0_2_23,20953914965.0
bs0_3_0,23737213580.0
bs0_3_1,23789917580.0
bs0_3_2,23794669580.0
bs0_3_3,23792725580.0
bs0_3_4,23720797580.0
bs0_3_5,23849965580.0
bs0_3_6,22530421580.0
bs0_3_7,22099501580.0
bs0_3_8,22633237580.0
bs0_3_9,23740237580.0
bs0_3_10,23485573580.0
bs0_3_11,23592493580.0
bs0_3_12,23403277580.0
bs0_3_13,23699197580.0
bs0_3_14,23655781580.0
bs0_3_15,21116485580.0
bs0_3_16,22242709580.0
bs0_3_17,21511981580.0
bs0_3_18,23381245580.0
bs0_3_19,23351437580.0
bs0_3_20,23639797580.0
bs0_3_21,23409757580.0
bs0_3_22,23662261580.0
bs0_3_23,23451013580.0
bs0_4_0,26264787195.0
bs0_4_1,26323103195.0
bs0_4_2,26328361195.0
bs0_4_3,26326210195.0
bs0_4_4,26246623195.0
bs0_4_5,26389545195.0
bs0_4_6,24929494195.0
bs0_4_7,24452689195.0
bs0_4_8,25043258195.0
bs0_4_9,26268133195.0
bs0_4_10,25986352195.0
bs0_4_11,26104657195.0
bs0_4_12,25895293195.0
bs0_4_13,26222723195.0
bs0_4_14,26174684195.0
bs0_4_15,23365000195.0
bs0_4_16,24611146195.0
bs0_4_17,23802609195.0
bs0_4_18,25870915195.0
bs0_4_19,25837933195.0
bs0_4_20,26156998195.0
bs0_4_21,25902463195.0
bs0_4_22,26181854195.0
bs0_4_23,25948112195.0
bs0_5_0,28792360810.0
bs0_5_1,28856288810.0
bs0_5_2,28862052810.0
bs0_5_3,28859694810.0
bs0_5_4,28772448810.0
bs0_5_5,28929124810.0
bs0_5_6,27328566810.0
bs0_5_7,26805876810.0
bs0_5_8,27453278810.0
bs0_5_9,28796028810.0
bs0_5_10,28487130810.0
bs0_5_11,28616820810.0
bs0_5_12,28387308810.0
bs0_5_13,28746248810.0
bs0_5_14,28693586810.0
bs0_5_15,25613514810.0
bs0_5_16,26979582810.0
bs0_5_17,26093236810.0
bs0_5_18,28360584810.0
bs0_5_19,28324428810.0
bs0_5_20,28674198810.0
bs0_5_21,28395168810.0
bs0_5_22,28701446810.0
bs0_5_23,28445210810.0
bs0_6_0,31319934425.0
bs0_6_1,31389474425.0
bs0_6_2,31395744425.0
bs0_6_3,31393179425.0
bs0_6_4,31298274425.0
bs0_6_5,31468704425.0
bs0_6_6,29727639425.0
bs0_6_7,29159064425.0
bs0_6_8,29863299425.0
bs0_6_9,31323924425.0
bs0_6_10,30987909425.0
bs0_6_11,31128984425.0
bs0_6_12,30879324425.0
bs0_6_13,31269774425.0
bs0_6_14,31212489425.0
bs0_6_15,27862029425.0
bs0_6_16,29348019425.0
bs0_6_17,28383864425.0
bs0_6_18,30850254425.0
bs0_6_19,30810924425.0
bs0_6_20,31191399425.0
bs0_6_21,30887874425.0
bs0_6_22,31221039425.0
bs0_6_23,30942309425.0
bs0_7_0,33847508040.0
bs0_7_1,33922660040.0
bs0_7_2,33929436040.0
bs0_7_3,33926664040.0
bs0_7_4,33824100040.0
bs0_7_5,34008284040.0
bs0_7_6,32126712040.0
bs0_7_7,31512252040.0
bs0_7_8,32273320040.0
bs0_7_9,33851820040.0
bs0_7_10,33488688040.0
bs0_7_11,33641148040.0
bs0_7_12,33371340040.0
bs0_7_13,33793300040.0
bs0_7_14,33731392040.0
bs0_7_15,30110544040.0
bs0_7_16,31716456040.0
bs0_7_17,30674492040.0
bs0_7_18,33339924040.0
bs0_7_19,33297420040.0
bs0_7_20,33708600040.0
bs0_7_21,33380580040.0
bs0_7_22,33740632040.0
