,Value
bs0_1_0,18779816350.0
bs0_1_1,18751766350.0
bs0_1_2,18630726350.0
bs0_1_3,18770466350.0
bs0_1_4,18808716350.0
bs0_1_5,18796646350.0
bs0_1_6,17588116350.0
bs0_1_7,17328016350.0
bs0_1_8,17754206350.0
bs0_1_9,18476706350.0
bs0_1_10,18498126350.0
bs0_1_11,18405986350.0
bs0_1_12,18299566350.0
bs0_1_13,18564086350.0
bs0_1_14,18348526350.0
bs0_1_15,16631526350.0
bs0_1_16,16460336350.0
bs0_1_17,17240636350.0
bs0_1_18,18198076350.0
bs0_1_19,18321836350.0
bs0_1_20,18209636350.0
bs0_1_21,18432166350.0
bs0_1_22,18575306350.0
bs0_1_23,18253496350.0
bs0_2_0,21320614965.0
bs0_2_1,21288769965.0
bs0_2_2,21151353965.0
bs0_2_3,21309999965.0
bs0_2_4,21353424965.0
bs0_2_5,21339721965.0
bs0_2_6,19967684965.0
bs0_2_7,19672394965.0
bs0_2_8,20156245965.0
bs0_2_9,20976495965.0
bs0_2_10,21000813965.0
bs0_2_11,20896207965.0
bs0_2_12,20775389965.0
bs0_2_13,21075697965.0
bs0_2_14,20830973965.0
bs0_2_15,18881673965.0
bs0_2_16,18687322965.0
bs0_2_17,19573192965.0
bs0_2_18,20660168965.0
bs0_2_19,20800672965.0
bs0_2_20,20673292965.0
bs0_2_21,20925929965.0
bs0_2_22,21088435965.0
bs0_2_23,20723086965.0
bs0_3_0,23861413580.0
bs0_3_1,23825773580.0
bs0_3_2,23671981580.0
bs0_3_3,23849533580.0
bs0_3_4,23898133580.0
bs0_3_5,23882797580.0
bs0_3_6,22347253580.0
bs0_3_7,22016773580.0
bs0_3_8,22558285580.0
bs0_3_9,23476285580.0
bs0_3_10,23503501580.0
bs0_3_11,23386429580.0
bs0_3_12,23251213580.0
bs0_3_13,23587309580.0
bs0_3_14,23313421580.0
bs0_3_15,21131821580.0
bs0_3_16,20914309580.0
bs0_3_17,21905749580.0
bs0_3_18,23122261580.0
bs0_3_19,23279509580.0
bs0_3_20,23136949580.0
bs0_3_21,23419693580.0
bs0_3_22,23601565580.0
bs0_3_23,23192677580.0
bs0_4_0,26402212195.0
bs0_4_1,26362777195.0
bs0_4_2,26192609195.0
bs0_4_3,26389067195.0
bs0_4_4,26442842195.0
bs0_4_5,26425873195.0
bs0_4_6,24726822195.0
bs0_4_7,24361152195.0
bs0_4_8,24960325195.0
bs0_4_9,25976075195.0
bs0_4_10,26006189195.0
bs0_4_11,25876651195.0
bs0_4_12,25727037195.0
bs0_4_13,26098921195.0
bs0_4_14,25795869195.0
bs0_4_15,23381969195.0
bs0_4_16,23141296195.0
bs0_4_17,24238306195.0
bs0_4_18,25584354195.0
bs0_4_19,25758346195.0
bs0_4_20,25600606195.0
bs0_4_21,25913457195.0
bs0_4_22,26114695195.0
bs0_4_23,25662268195.0
bs0_5_0,28943010810.0
bs0_5_1,28899780810.0
bs0_5_2,28713236810.0
bs0_5_3,28928600810.0
bs0_5_4,28987550810.0
bs0_5_5,28968948810.0
bs0_5_6,27106390810.0
bs0_5_7,26705530810.0
bs0_5_8,27362364810.0
bs0_5_9,28475864810.0
bs0_5_10,28508876810.0
bs0_5_11,28366872810.0
bs0_5_12,28202860810.0
bs0_5_13,28610532810.0
bs0_5_14,28278316810.0
bs0_5_15,25632116810.0
bs0_5_16,25368282810.0
bs0_5_17,26570862810.0
bs0_5_18,28046446810.0
bs0_5_19,28237182810.0
bs0_5_20,28064262810.0
bs0_5_21,28407220810.0
bs0_5_22,28627824810.0
bs0_5_23,28131858810.0
bs0_6_0,31483809425.0
bs0_6_1,31436784425.0
bs0_6_2,31233864425.0
bs0_6_3,31468134425.0
bs0_6_4,31532259425.0
bs0_6_5,31512024425.0
bs0_6_6,29485959425.0
bs0_6_7,29049909425.0
bs0_6_8,29764404425.0
bs0_6_9,30975654425.0
bs0_6_10,31011564425.0
bs0_6_11,30857094425.0
bs0_6_12,30678684425.0
bs0_6_13,31122144425.0
bs0_6_14,30760764425.0
bs0_6_15,27882264425.0
bs0_6_16,27595269425.0
bs0_6_17,28903419425.0
bs0_6_18,30508539425.0
bs0_6_19,30716019425.0
bs0_6_20,30527919425.0
bs0_6_21,30900984425.0
bs0_6_22,31140954425.0
bs0_6_23,30601449425.0
bs0_7_0,34024608040.0
bs0_7_1,33973788040.0
bs0_7_2,33754492040.0
bs0_7_3,34007668040.0
bs0_7_4,34076968040.0
bs0_7_5,34055100040.0
bs0_7_6,31865528040.0
bs0_7_7,31394288040.0
bs0_7_8,32166444040.0
bs0_7_9,33475444040.0
bs0_7_10,33514252040.0
bs0_7_11,33347316040.0
bs0_7_12,33154508040.0
bs0_7_13,33633756040.0
bs0_7_14,33243212040.0
bs0_7_15,30132412040.0
bs0_7_16,29822256040.0
bs0_7_17,31235976040.0
bs0_7_18,32970632040.0
bs0_7_19,33194856040.0
bs0_7_20,32991576040.0
bs0_7_21,33394748040.0
bs0_7_22,33654084040.0
bs0_7_23,33071040040.0
bs0_8_0,36565406655.0
bs0_8_1,36510791655.0
bs0_8_2,36275119655.0
bs0_8_3,36547201655.0
bs0_8_4,36621676655.0
bs0_8_5,36598175655.0
bs0_8_6,34245096655.0
bs0_8_7,33738666655.0
bs0_8_8,34568483655.0
bs0_8_9,35975233655.0
bs0_8_10,36016939655.0
bs0_8_11,35837537655.0
bs0_8_12,35630331655.0
bs0_8_13,36145367655.0
bs0_8_14,35725659655.0
bs0_8_15,32382559655.0
bs0_8_16,32049242655.0
bs0_8_17,33568532655.0
bs0_8_18,35432724655.0
bs0_8_19,35673692655.0
bs0_8_20,35455232655.0
bs0_8_21,35888511655.0
bs0_8_22,36167213655.0
bs0_8_23,35540630655.0
bs0_9_0,39106205270.0
bs0_9_1,39047795270.0
bs0_9_2,38795747270.0
bs0_9_3,39086735270.0
bs0_9_4,39166385270.0
bs0_9_5,39141251270.0
bs0_9_6,36624665270.0
bs0_9_7,36083045270.0
bs0_9_8,36970523270.0
bs0_9_9,38475023270.0
bs0_9_10,38519627270.0
bs0_9_11,38327759270.0
bs0_9_12,38106155270.0
bs0_9_13,38656979270.0
bs0_9_14,38208107270.0
bs0_9_15,34632707270.0
bs0_9_16,34276229270.0
bs0_9_17,35901089270.0
bs0_9_18,37894817270.0
bs0_9_19,38152529270.0
bs0_9_20,37918889270.0
bs0_9_21,38382275270.0
bs0_9_22,38680343270.0
bs0_9_23,38010221270.0
bs0_10_0,41647003885.0
bs0_10_1,41584798885.0
bs0_10_2,41316374885.0
bs0_10_3,41626268885.0
bs0_10_4,41711093885.0
bs0_10_5,41684326885.0
bs0_10_6,39004233885.0
bs0_10_7,38427423885.0
bs0_10_8,39372562885.0
bs0_10_9,40974812885.0
bs0_10_10,41022314885.0
bs0_10_11,40817980885.0
bs0_10_12,40581978885.0
bs0_10_13,41168590885.0
bs0_10_14,40690554885.0
bs0_10_15,36882854885.0
bs0_10_16,36503215885.0
bs0_10_17,38233645885.0
bs0_10_18,40356909885.0
bs0_10_19,40631365885.0
bs0_10_20,40382545885.0
bs0_10_21,40876038885.0
bs0_10_22,41193472885.0
bs0_10_23,40479811885.0
bs1_1_0,27617377112.5
bs1_1_1,27576127112.5
bs1_1_2,27398127112.5
bs1_1_3,27603627112.5
bs1_1_4,27659877112.5
bs1_1_5,27642127112.5
bs1_1_6,25864877112.5
bs1_1_7,25482377112.5
bs1_1_8,26109127112.5
bs1_1_9,27171627112.5
bs1_1_10,27203127112.5
bs1_1_11,27067627112.5
bs1_1_12,26911127112.5
bs1_1_13,27300127112.5
bs1_1_14,26983127112.5
bs1_1_15,24458127112.5
bs1_1_16,24206377112.5
bs1_1_17,25353877112.5
bs1_1_18,26761877112.5
bs1_1_19,26943877112.5
bs1_1_20,26778877112.5
bs1_1_21,27106127112.5
bs1_1_22,27316627112.5
bs1_1_23,26843377112.5
bs1_2_0,28722072145.0
bs1_2_1,28679172145.0
bs1_2_2,28494052145.0
bs1_2_3,28707772145.0
bs1_2_4,28766272145.0
bs1_2_5,28747812145.0
bs1_2_6,26899472145.0
bs1_2_7,26501672145.0
bs1_2_8,27153492145.0
bs1_2_9,28258492145.0
bs1_2_10,28291252145.0
bs1_2_11,28150332145.0
bs1_2_12,27987572145.0
bs1_2_13,28392132145.0
bs1_2_14,28062452145.0
bs1_2_15,25436452145.0
bs1_2_16,25174632145.0
bs1_2_17,26368032145.0
bs1_2_18,27832352145.0
bs1_2_19,28021632145.0
bs1_2_20,27850032145.0
bs1_2_21,28190372145.0
bs1_2_22,28409292145.0
bs1_2_23,27917112145.0
bs1_3_0,29826767177.5
bs1_3_1,29782217177.5
bs1_3_2,29589977177.5
bs1_3_3,29811917177.5
bs1_3_4,29872667177.5
bs1_3_5,29853497177.5
bs1_3_6,27934067177.5
bs1_3_7,27520967177.5
bs1_3_8,28197857177.5
bs1_3_9,29345357177.5
bs1_3_10,29379377177.5
bs1_3_11,29233037177.5
bs1_3_12,29064017177.5
bs1_3_13,29484137177.5
bs1_3_14,29141777177.5
bs1_3_15,26414777177.5
bs1_3_16,26142887177.5
bs1_3_17,27382187177.5
bs1_3_18,28902827177.5
bs1_3_19,29099387177.5
bs1_3_20,28921187177.5
bs1_3_21,29274617177.5
bs1_3_22,29501957177.5
bs1_3_23,28990847177.5
bs1_4_0,30931462210.0
bs1_4_1,30885262210.0
bs1_4_2,30685902210.0
bs1_4_3,30916062210.0
bs1_4_4,30979062210.0
bs1_4_5,30959182210.0
bs1_4_6,28968662210.0
bs1_4_7,28540262210.0
bs1_4_8,29242222210.0
bs1_4_9,30432222210.0
bs1_4_10,30467502210.0
bs1_4_11,30315742210.0
bs1_4_12,30140462210.0
bs1_4_13,30576142210.0
bs1_4_14,30221102210.0
bs1_4_15,27393102210.0
bs1_4_16,27111142210.0
bs1_4_17,28396342210.0
bs1_4_18,29973302210.0
bs1_4_19,30177142210.0
bs1_4_20,29992342210.0
bs1_4_21,30358862210.0
bs1_4_22,30594622210.0
bs1_4_23,30064582210.0
bs1_5_0,32036157242.5
bs1_5_1,31988307242.5
bs1_5_2,31781827242.5
bs1_5_3,32020207242.5
bs1_5_4,32085457242.5
bs1_5_5,32064867242.5
bs1_5_6,30003257242.5
bs1_5_7,29559557242.5
bs1_5_8,30286587242.5
bs1_5_9,31519087242.5
bs1_5_10,31555627242.5
bs1_5_11,31398447242.5
bs1_5_12,31216907242.5
bs1_5_13,31668147242.5
bs1_5_14,31300427242.5
bs1_5_15,28371427242.5
bs1_5_16,28079397242.5
bs1_5_17,29410497242.5
bs1_5_18,31043777242.5
bs1_5_19,31254897242.5
bs1_5_20,31063497242.5
bs1_5_21,31443107242.5
bs1_5_22,31687287242.5
bs1_5_23,31138317242.5
bs1_6_0,33140852275.0
bs1_6_1,33091352275.0
bs1_6_2,32877752275.0
bs1_6_3,33124352275.0
bs1_6_4,33191852275.0
bs1_6_5,33170552275.0
bs1_6_6,31037852275.0
bs1_6_7,30578852275.0
bs1_6_8,31330952275.0
bs1_6_9,32605952275.0
bs1_6_10,32643752275.0
bs1_6_11,32481152275.0
bs1_6_12,32293352275.0
bs1_6_13,32760152275.0
bs1_6_14,32379752275.0
bs1_6_15,29349752275.0
bs1_6_16,29047652275.0
bs1_6_17,30424652275.0
bs1_6_18,32114252275.0
bs1_6_19,32332652275.0
bs1_6_20,32134652275.0
bs1_6_21,32527352275.0
bs1_6_22,32779952275.0
bs1_6_23,32212052275.0
bs1_7_0,34245547307.5
bs1_7_1,34194397307.5
bs1_7_2,33973677307.5
bs1_7_3,34228497307.5
bs1_7_4,34298247307.5
bs1_7_5,34276237307.5
bs1_7_6,32072447307.5
bs1_7_7,31598147307.5
bs1_7_8,32375317307.5
bs1_7_9,33692817307.5
bs1_7_10,33731877307.5
bs1_7_11,33563857307.5
bs1_7_12,33369797307.5
bs1_7_13,33852157307.5
bs1_7_14,33459077307.5
bs1_7_15,30328077307.5
bs1_7_16,30015907307.5
bs1_7_17,31438807307.5
bs1_7_18,33184727307.5
bs1_7_19,33410407307.5
bs1_7_20,33205807307.5
bs1_7_21,33611597307.5
bs1_7_22,33872617307.5
bs1_7_23,33285787307.5
bs1_8_0,35350242340.0
bs1_8_1,35297442340.0
bs1_8_2,35069602340.0
bs1_8_3,35332642340.0
bs1_8_4,35404642340.0
bs1_8_5,35381922340.0
bs1_8_6,33107042340.0
bs1_8_7,32617442340.0
bs1_8_8,33419682340.0
bs1_8_9,34779682340.0
bs1_8_10,34820002340.0
bs1_8_11,34646562340.0
bs1_8_12,34446242340.0
bs1_8_13,34944162340.0
bs1_8_14,34538402340.0
bs1_8_15,31306402340.0
bs1_8_16,30984162340.0
bs1_8_17,32452962340.0
bs1_8_18,34255202340.0
bs1_8_19,34488162340.0
bs1_8_20,34276962340.0
bs1_8_21,34695842340.0
bs1_8_22,34965282340.0
bs1_8_23,34359522340.0
bs1_9_0,36454937372.5
bs1_9_1,36400487372.5
bs1_9_2,36165527372.5
bs1_9_3,36436787372.5
bs1_9_4,36511037372.5
bs1_9_5,36487607372.5
bs1_9_6,34141637372.5
bs1_9_7,33636737372.5
bs1_9_8,34464047372.5
bs1_9_9,35866547372.5
bs1_9_10,35908127372.5
bs1_9_11,35729267372.5
bs1_9_12,35522687372.5
bs1_9_13,36036167372.5
bs1_9_14,35617727372.5
bs1_9_15,32284727372.5
bs1_9_16,31952417372.5
bs1_9_17,33467117372.5
bs1_9_18,35325677372.5
bs1_9_19,35565917372.5
bs1_9_20,35348117372.5
bs1_9_21,35780087372.5
bs1_9_22,36057947372.5
bs1_9_23,35433257372.5
bs1_10_0,37559632405.0
bs1_10_1,37503532405.0
bs1_10_2,37261452405.0
bs1_10_3,37540932405.0
bs1_10_4,37617432405.0
bs1_10_5,37593292405.0
bs1_10_6,35176232405.0
bs1_10_7,34656032405.0
bs1_10_8,35508412405.0
bs1_10_9,36953412405.0
bs1_10_10,36996252405.0
bs1_10_11,36811972405.0
bs1_10_12,36599132405.0
bs1_10_13,37128172405.0
bs1_10_14,36697052405.0
bs1_10_15,33263052405.0
bs1_10_16,32920672405.0
bs1_10_17,34481272405.0
bs1_10_18,36396152405.0
bs1_10_19,36643672405.0
bs1_10_20,36419272405.0
bs1_10_21,36864332405.0
bs1_10_22,37150612405.0
bs1_10_23,36506992405.0
bs2_1_0,33140853750.0
bs2_1_1,33091353750.0
bs2_1_2,32877753750.0
bs2_1_3,33124353750.0
bs2_1_4,33191853750.0
bs2_1_5,33170553750.0
bs2_1_6,31037853750.0
bs2_1_7,30578853750.0
bs2_1_8,31330953750.0
bs2_1_9,32605953750.0
bs2_1_10,32643753750.0
bs2_1_11,32481153750.0
bs2_1_12,32293353750.0
bs2_1_13,32760153750.0
bs2_1_14,32379753750.0
bs2_1_15,29349753750.0
bs2_1_16,29047653750.0
bs2_1_17,30424653750.0
bs2_1_18,32114253750.0
bs2_1_19,32332653750.0
bs2_1_20,32134653750.0
bs2_1_21,32527353750.0
bs2_1_22,32779953750.0
bs2_1_23,32212053750.0
bs2_2_0,38664329125.0
bs2_2_1,38606579125.0
bs2_2_2,38357379125.0
bs2_2_3,38645079125.0
bs2_2_4,38723829125.0
bs2_2_5,38698979125.0
bs2_2_6,36210829125.0
bs2_2_7,35675329125.0
bs2_2_8,36552779125.0
bs2_2_9,38040279125.0
bs2_2_10,38084379125.0
bs2_2_11,37894679125.0
bs2_2_12,37675579125.0
bs2_2_13,38220179125.0
bs2_2_14,37776379125.0
bs2_2_15,34241379125.0
bs2_2_16,33888929125.0
bs2_2_17,35495429125.0
bs2_2_18,37466629125.0
bs2_2_19,37721429125.0
bs2_2_20,37490429125.0
bs2_2_21,37948579125.0
bs2_2_22,38243279125.0
bs2_2_23,37580729125.0
bs2_3_0,44187804500.0
bs2_3_1,44121804500.0
bs2_3_2,43837004500.0
bs2_3_3,44165804500.0
bs2_3_4,44255804500.0
bs2_3_5,44227404500.0
bs2_3_6,41383804500.0
bs2_3_7,40771804500.0
bs2_3_8,41774604500.0
bs2_3_9,43474604500.0
bs2_3_10,43525004500.0
bs2_3_11,43308204500.0
bs2_3_12,43057804500.0
bs2_3_13,43680204500.0
bs2_3_14,43173004500.0
bs2_3_15,39133004500.0
bs2_3_16,38730204500.0
bs2_3_17,40566204500.0
bs2_3_18,42819004500.0
bs2_3_19,43110204500.0
bs2_3_20,42846204500.0
bs2_3_21,43369804500.0
bs2_3_22,43706604500.0
bs2_3_23,42949404500.0
bs2_4_0,49711279875.0
bs2_4_1,49637029875.0
bs2_4_2,49316629875.0
bs2_4_3,49686529875.0
bs2_4_4,49787779875.0
bs2_4_5,49755829875.0
