,Value
bs0_1_0,18799026350.0
bs0_1_1,18741056350.0
bs0_1_2,18879606350.0
bs0_1_3,18781856350.0
bs0_1_4,18636166350.0
bs0_1_5,18779986350.0
bs0_1_6,17447186350.0
bs0_1_7,17605116350.0
bs0_1_8,17449226350.0
bs0_1_9,18410916350.0
bs0_1_10,18382186350.0
bs0_1_11,18384226350.0
bs0_1_12,18584486350.0
bs0_1_13,18650616350.0
bs0_1_14,18387286350.0
bs0_1_15,16377716350.0
bs0_1_16,17134556350.0
bs0_1_17,17138296350.0
bs0_1_18,18356516350.0
bs0_1_19,18301776350.0
bs0_1_20,18408366350.0
bs0_1_21,18590266350.0
bs0_1_22,18408026350.0
bs0_1_23,18312826350.0
bs0_2_0,21342423965.0
bs0_2_1,21276610965.0
bs0_2_2,21433905965.0
bs0_2_3,21322930965.0
bs0_2_4,21157529965.0
bs0_2_5,21320807965.0
bs0_2_6,19807687965.0
bs0_2_7,19986984965.0
bs0_2_8,19810003965.0
bs0_2_9,20901804965.0
bs0_2_10,20869187965.0
bs0_2_11,20871503965.0
bs0_2_12,21098857965.0
bs0_2_13,21173934965.0
bs0_2_14,20874977965.0
bs0_2_15,18593524965.0
bs0_2_16,19452760965.0
bs0_2_17,19457006965.0
bs0_2_18,20840044965.0
bs0_2_19,20777898965.0
bs0_2_20,20898909965.0
bs0_2_21,21105419965.0
bs0_2_22,20898523965.0
bs0_2_23,20790443965.0
bs0_3_0,23885821580.0
bs0_3_1,23812165580.0
bs0_3_2,23988205580.0
bs0_3_3,23864005580.0
bs0_3_4,23678893580.0
bs0_3_5,23861629580.0
bs0_3_6,22168189580.0
bs0_3_7,22368853580.0
bs0_3_8,22170781580.0
bs0_3_9,23392693580.0
bs0_3_10,23356189580.0
bs0_3_11,23358781580.0
bs0_3_12,23613229580.0
bs0_3_13,23697253580.0
bs0_3_14,23362669580.0
bs0_3_15,20809333580.0
bs0_3_16,21770965580.0
bs0_3_17,21775717580.0
bs0_3_18,23323573580.0
bs0_3_19,23254021580.0
bs0_3_20,23389453580.0
bs0_3_21,23620573580.0
bs0_3_22,23389021580.0
bs0_3_23,23268061580.0
bs0_4_0,26429219195.0
bs0_4_1,26347720195.0
bs0_4_2,26542505195.0
bs0_4_3,26405080195.0
bs0_4_4,26200257195.0
bs0_4_5,26402451195.0
bs0_4_6,24528691195.0
bs0_4_7,24750722195.0
bs0_4_8,24531559195.0
bs0_4_9,25883582195.0
bs0_4_10,25843191195.0
bs0_4_11,25846059195.0
bs0_4_12,26127601195.0
bs0_4_13,26220572195.0
bs0_4_14,25850361195.0
bs0_4_15,23025142195.0
bs0_4_16,24089170195.0
bs0_4_17,24094428195.0
bs0_4_18,25807102195.0
bs0_4_19,25730144195.0
bs0_4_20,25879997195.0
bs0_4_21,26135727195.0
bs0_4_22,25879519195.0
bs0_4_23,25745679195.0
bs0_5_0,28972616810.0
bs0_5_1,28883274810.0
bs0_5_2,29096804810.0
bs0_5_3,28946154810.0
bs0_5_4,28721620810.0
bs0_5_5,28943272810.0
bs0_5_6,26889192810.0
bs0_5_7,27132590810.0
bs0_5_8,26892336810.0
bs0_5_9,28374470810.0
bs0_5_10,28330192810.0
bs0_5_11,28333336810.0
bs0_5_12,28641972810.0
bs0_5_13,28743890810.0
bs0_5_14,28338052810.0
bs0_5_15,25240950810.0
bs0_5_16,26407374810.0
bs0_5_17,26413138810.0
bs0_5_18,28290630810.0
bs0_5_19,28206266810.0
bs0_5_20,28370540810.0
bs0_5_21,28650880810.0
bs0_5_22,28370016810.0
bs0_5_23,28223296810.0
bs0_6_0,31516014425.0
bs0_6_1,31418829425.0
bs0_6_2,31651104425.0
bs0_6_3,31487229425.0
bs0_6_4,31242984425.0
bs0_6_5,31484094425.0
bs0_6_6,29249694425.0
bs0_6_7,29514459425.0
bs0_6_8,29253114425.0
bs0_6_9,30865359425.0
bs0_6_10,30817194425.0
bs0_6_11,30820614425.0
bs0_6_12,31156344425.0
bs0_6_13,31267209425.0
bs0_6_14,30825744425.0
bs0_6_15,27456759425.0
bs0_6_16,28725579425.0
bs0_6_17,28731849425.0
bs0_6_18,30774159425.0
bs0_6_19,30682389425.0
bs0_6_20,30861084425.0
bs0_6_21,31166034425.0
bs0_6_22,30860514425.0
bs0_6_23,30700914425.0
bs0_7_0,34059412040.0
bs0_7_1,33954384040.0
bs0_7_2,34205404040.0
bs0_7_3,34028304040.0
bs0_7_4,33764348040.0
bs0_7_5,34024916040.0
bs0_7_6,31610196040.0
bs0_7_7,31896328040.0
bs0_7_8,31613892040.0
