,Value
bs0_1_0,18666596350.0
bs0_1_1,18653166350.0
bs0_1_2,18631066350.0
bs0_1_3,18871446350.0
bs0_1_4,18734936350.0
bs0_1_5,18641776350.0
bs0_1_6,17162776350.0
bs0_1_7,17792456350.0
bs0_1_8,17837506350.0
bs0_1_9,18687506350.0
bs0_1_10,18633616350.0
bs0_1_11,18440496350.0
bs0_1_12,18665236350.0
bs0_1_13,18497616350.0
bs0_1_14,18359746350.0
bs0_1_15,17458236350.0
bs0_1_16,16828556350.0
bs0_1_17,16369046350.0
bs0_1_18,18274916350.0
bs0_1_19,18617976350.0
bs0_1_20,18511386350.0
bs0_1_21,18322516350.0
bs0_1_22,18547936350.0
bs0_1_23,18405476350.0
bs0_2_0,21192076965.0
bs0_2_1,21176829965.0
bs0_2_2,21151739965.0
bs0_2_3,21424641965.0
bs0_2_4,21269662965.0
bs0_2_5,21163898965.0
bs0_2_6,19484798965.0
bs0_2_7,20199670965.0
bs0_2_8,20250815965.0
bs0_2_9,21215815965.0
bs0_2_10,21154634965.0
bs0_2_11,20935386965.0
bs0_2_12,21190532965.0
bs0_2_13,21000234965.0
bs0_2_14,20843711965.0
bs0_2_15,19820232965.0
bs0_2_16,19105360965.0
bs0_2_17,18583681965.0
bs0_2_18,20747404965.0
bs0_2_19,21136878965.0
bs0_2_20,21015867965.0
bs0_2_21,20801444965.0
bs0_2_22,21057362965.0
bs0_2_23,20895628965.0
bs0_3_0,23717557580.0
bs0_3_1,23700493580.0
bs0_3_2,23672413580.0
bs0_3_3,23977837580.0
bs0_3_4,23804389580.0
bs0_3_5,23686021580.0
bs0_3_6,21806821580.0
bs0_3_7,22606885580.0
bs0_3_8,22664125580.0
bs0_3_9,23744125580.0
bs0_3_10,23675653580.0
bs0_3_11,23430277580.0
bs0_3_12,23715829580.0
bs0_3_13,23502853580.0
bs0_3_14,23327677580.0
bs0_3_15,22182229580.0
bs0_3_16,21382165580.0
bs0_3_17,20798317580.0
bs0_3_18,23219893580.0
bs0_3_19,23655781580.0
bs0_3_20,23520349580.0
bs0_3_21,23280373580.0
bs0_3_22,23566789580.0
bs0_3_23,23385781580.0
bs0_4_0,26243038195.0
bs0_4_1,26224157195.0
bs0_4_2,26193087195.0
bs0_4_3,26531033195.0
bs0_4_4,26339116195.0
bs0_4_5,26208144195.0
bs0_4_6,24128844195.0
bs0_4_7,25014100195.0
bs0_4_8,25077435195.0
bs0_4_9,26272435195.0
bs0_4_10,26196672195.0
bs0_4_11,25925168195.0
bs0_4_12,26241126195.0
bs0_4_13,26005472195.0
bs0_4_14,25811643195.0
bs0_4_15,24544226195.0
bs0_4_16,23658970195.0
bs0_4_17,23012953195.0
bs0_4_18,25692382195.0
bs0_4_19,26174684195.0
bs0_4_20,26024831195.0
bs0_4_21,25759302195.0
bs0_4_22,26076216195.0
bs0_4_23,25875934195.0
bs0_5_0,28768518810.0
bs0_5_1,28747820810.0
bs0_5_2,28713760810.0
bs0_5_3,29084228810.0
bs0_5_4,28873842810.0
bs0_5_5,28730266810.0
bs0_5_6,26450866810.0
bs0_5_7,27421314810.0
bs0_5_8,27490744810.0
bs0_5_9,28800744810.0
bs0_5_10,28717690810.0
bs0_5_11,28420058810.0
bs0_5_12,28766422810.0
bs0_5_13,28508090810.0
bs0_5_14,28295608810.0
bs0_5_15,26906222810.0
bs0_5_16,25935774810.0
bs0_5_17,25227588810.0
bs0_5_18,28164870810.0
bs0_5_19,28693586810.0
bs0_5_20,28529312810.0
bs0_5_21,28238230810.0
bs0_5_22,28585642810.0
bs0_5_23,28366086810.0
bs0_6_0,31293999425.0
bs0_6_1,31271484425.0
bs0_6_2,31234434425.0
bs0_6_3,31637424425.0
bs0_6_4,31408569425.0
bs0_6_5,31252389425.0
bs0_6_6,28772889425.0
bs0_6_7,29828529425.0
bs0_6_8,29904054425.0
bs0_6_9,31329054425.0
bs0_6_10,31238709425.0
bs0_6_11,30914949425.0
bs0_6_12,31291719425.0
bs0_6_13,31010709425.0
bs0_6_14,30779574425.0
bs0_6_15,29268219425.0
bs0_6_16,28212579425.0
bs0_6_17,27442224425.0
bs0_6_18,30637359425.0
bs0_6_19,31212489425.0
bs0_6_20,31033794425.0
bs0_6_21,30717159425.0
bs0_6_22,31095069425.0
bs0_6_23,30856239425.0
bs0_7_0,33819480040.0
bs0_7_1,33795148040.0
bs0_7_2,33755108040.0
bs0_7_3,34190620040.0
bs0_7_4,33943296040.0
bs0_7_5,33774512040.0
bs0_7_6,31094912040.0
bs0_7_7,32235744040.0
bs0_7_8,32317364040.0
bs0_7_9,33857364040.0
bs0_7_10,33759728040.0
bs0_7_11,33409840040.0
bs0_7_12,33817016040.0
bs0_7_13,33513328040.0
bs0_7_14,33263540040.0
bs0_7_15,31630216040.0
bs0_7_16,30489384040.0
bs0_7_17,29656860040.0
bs0_7_18,33109848040.0
bs0_7_19,33731392040.0
bs0_7_20,33538276040.0
bs0_7_21,33196088040.0
bs0_7_22,33604496040.0
bs0_7_23,33346392040.0
bs0_8_0,36344960655.0
bs0_8_1,36318811655.0
bs0_8_2,36275781655.0
bs0_8_3,36743815655.0
bs0_8_4,36478022655.0
bs0_8_5,36296634655.0
bs0_8_6,33416934655.0
bs0_8_7,34642958655.0
bs0_8_8,34730673655.0
bs0_8_9,36385673655.0
bs0_8_10,36280746655.0
bs0_8_11,35904730655.0
bs0_8_12,36342312655.0
bs0_8_13,36015946655.0
bs0_8_14,35747505655.0
bs0_8_15,33992212655.0
bs0_8_16,32766188655.0
bs0_8_17,31871495655.0
bs0_8_18,35582336655.0
bs0_8_19,36250294655.0
bs0_8_20,36042757655.0
bs0_8_21,35675016655.0
bs0_8_22,36113922655.0
bs0_8_23,35836544655.0
bs0_9_0,38870441270.0
bs0_9_1,38842475270.0
bs0_9_2,38796455270.0
bs0_9_3,39297011270.0
bs0_9_4,39012749270.0
bs0_9_5,38818757270.0
bs0_9_6,35738957270.0
bs0_9_7,37050173270.0
bs0_9_8,37143983270.0
bs0_9_9,38913983270.0
bs0_9_10,38801765270.0
bs0_9_11,38399621270.0
bs0_9_12,38867609270.0
bs0_9_13,38518565270.0
bs0_9_14,38231471270.0
bs0_9_15,36354209270.0
bs0_9_16,35042993270.0
bs0_9_17,34086131270.0
bs0_9_18,38054825270.0
bs0_9_19,38769197270.0
bs0_9_20,38547239270.0
bs0_9_21,38153945270.0
bs0_9_22,38623349270.0
bs0_9_23,38326697270.0
bs0_10_0,41395921885.0
bs0_10_1,41366138885.0
bs0_10_2,41317128885.0
