,Value
bs0_1_0,18697366350.0
bs0_1_1,18781516350.0
bs0_1_2,18816196350.0
bs0_1_3,18706886350.0
bs0_1_4,18733576350.0
bs0_1_5,18742076350.0
bs0_1_6,17806396350.0
bs0_1_7,17743666350.0
bs0_1_8,17331926350.0
bs0_1_9,18701446350.0
bs0_1_10,18349546350.0
bs0_1_11,18646196350.0
bs0_1_12,18607606350.0
bs0_1_13,18585846350.0
bs0_1_14,18618486350.0
bs0_1_15,16537686350.0
bs0_1_16,16767866350.0
bs0_1_17,16423786350.0
bs0_1_18,18247036350.0
bs0_1_19,18621546350.0
bs0_1_20,18205896350.0
bs0_1_21,18223406350.0
bs0_1_22,18338496350.0
bs0_1_23,18343766350.0
bs0_2_0,21227009965.0
bs0_2_1,21322544965.0
bs0_2_2,21361916965.0
bs0_2_3,21237817965.0
bs0_2_4,21268118965.0
bs0_2_5,21277768965.0
bs0_2_6,20215496965.0
bs0_2_7,20144279965.0
bs0_2_8,19676833965.0
bs0_2_9,21231641965.0
bs0_2_10,20832131965.0
bs0_2_11,21168916965.0
bs0_2_12,21125105965.0
bs0_2_13,21100401965.0
bs0_2_14,21137457965.0
bs0_2_15,18775137965.0
bs0_2_16,19036459965.0
bs0_2_17,18645827965.0
bs0_2_18,20715752965.0
bs0_2_19,21140931965.0
bs0_2_20,20669046965.0
bs0_2_21,20688925965.0
bs0_2_22,20819586965.0
bs0_2_23,20825569965.0
bs0_3_0,23756653580.0
bs0_3_1,23863573580.0
bs0_3_2,23907637580.0
bs0_3_3,23768749580.0
bs0_3_4,23802661580.0
bs0_3_5,23813461580.0
bs0_3_6,22624597580.0
bs0_3_7,22544893580.0
bs0_3_8,22021741580.0
bs0_3_9,23761837580.0
bs0_3_10,23314717580.0
bs0_3_11,23691637580.0
bs0_3_12,23642605580.0
bs0_3_13,23614957580.0
bs0_3_14,23656429580.0
bs0_3_15,21012589580.0
bs0_3_16,21305053580.0
bs0_3_17,20867869580.0
bs0_3_18,23184469580.0
bs0_3_19,23660317580.0
bs0_3_20,23132197580.0
bs0_3_21,23154445580.0
bs0_3_22,23300677580.0
bs0_3_23,23307373580.0
bs0_4_0,26286297195.0
bs0_4_1,26404602195.0
bs0_4_2,26453358195.0
bs0_4_3,26299681195.0
bs0_4_4,26337204195.0
bs0_4_5,26349154195.0
bs0_4_6,25033698195.0
bs0_4_7,24945507195.0
bs0_4_8,24366649195.0
bs0_4_9,26292033195.0
bs0_4_10,25797303195.0
bs0_4_11,26214358195.0
bs0_4_12,26160105195.0
bs0_4_13,26129513195.0
bs0_4_14,26175401195.0
bs0_4_15,23250041195.0
bs0_4_16,23573647195.0
bs0_4_17,23089911195.0
bs0_4_18,25653186195.0
bs0_4_19,26179703195.0
bs0_4_20,25595348195.0
bs0_4_21,25619965195.0
bs0_4_22,25781768195.0
bs0_4_23,25789177195.0
bs0_5_0,28815940810.0
bs0_5_1,28945630810.0
bs0_5_2,28999078810.0
bs0_5_3,28830612810.0
bs0_5_4,28871746810.0
bs0_5_5,28884846810.0
bs0_5_6,27442798810.0
bs0_5_7,27346120810.0
bs0_5_8,26711556810.0
bs0_5_9,28822228810.0
bs0_5_10,28279888810.0
bs0_5_11,28737078810.0
bs0_5_12,28677604810.0
bs0_5_13,28644068810.0
bs0_5_14,28694372810.0
bs0_5_15,25487492810.0
bs0_5_16,25842240810.0
bs0_5_17,25311952810.0
bs0_5_18,28121902810.0
bs0_5_19,28699088810.0
bs0_5_20,28058498810.0
bs0_5_21,28085484810.0
bs0_5_22,28262858810.0
bs0_5_23,28270980810.0
bs0_6_0,31345584425.0
bs0_6_1,31486659425.0
bs0_6_2,31544799425.0
bs0_6_3,31361544425.0
bs0_6_4,31406289425.0
bs0_6_5,31420539425.0
bs0_6_6,29851899425.0
bs0_6_7,29746734425.0
bs0_6_8,29056464425.0
bs0_6_9,31352424425.0
bs0_6_10,30762474425.0
bs0_6_11,31259799425.0
bs0_6_12,31195104425.0
bs0_6_13,31158624425.0
bs0_6_14,31213344425.0
bs0_6_15,27724944425.0
bs0_6_16,28110834425.0
bs0_6_17,27533994425.0
bs0_6_18,30590619425.0
bs0_6_19,31218474425.0
bs0_6_20,30521649425.0
bs0_6_21,30551004425.0
bs0_6_22,30743949425.0
bs0_6_23,30752784425.0
bs0_7_0,33875228040.0
bs0_7_1,34027688040.0
bs0_7_2,34090520040.0
bs0_7_3,33892476040.0
bs0_7_4,33940832040.0
bs0_7_5,33956232040.0
bs0_7_6,32261000040.0
bs0_7_7,32147348040.0
bs0_7_8,31401372040.0
bs0_7_9,33882620040.0
bs0_7_10,33245060040.0
bs0_7_11,33782520040.0
bs0_7_12,33712604040.0
bs0_7_13,33673180040.0
bs0_7_14,33732316040.0
bs0_7_15,29962396040.0
bs0_7_16,30379428040.0
bs0_7_17,29756036040.0
bs0_7_18,33059336040.0
bs0_7_19,33737860040.0
bs0_7_20,32984800040.0
bs0_7_21,33016524040.0
bs0_7_22,33225040040.0
bs0_7_23,33234588040.0
bs0_8_0,36404871655.0
bs0_8_1,36568716655.0
bs0_8_2,36636240655.0
bs0_8_3,36423407655.0
bs0_8_4,36475374655.0
bs0_8_5,36491924655.0
bs0_8_6,34670100655.0
bs0_8_7,34547961655.0
bs0_8_8,33746279655.0
bs0_8_9,36412815655.0
bs0_8_10,35727645655.0
bs0_8_11,36305240655.0
bs0_8_12,36230103655.0
bs0_8_13,36187735655.0
bs0_8_14,36251287655.0
bs0_8_15,32199847655.0
bs0_8_16,32648021655.0
bs0_8_17,31978077655.0
bs0_8_18,35528052655.0
bs0_8_19,36257245655.0
bs0_8_20,35447950655.0
bs0_8_21,35482043655.0
bs0_8_22,35706130655.0
bs0_8_23,35716391655.0
bs0_9_0,38934515270.0
bs0_9_1,39109745270.0
bs0_9_2,39181961270.0
bs0_9_3,38954339270.0
bs0_9_4,39009917270.0
bs0_9_5,39027617270.0
bs0_9_6,37079201270.0
bs0_9_7,36948575270.0
bs0_9_8,36091187270.0
bs0_9_9,38943011270.0
