,Value
bs0_1_0,18702126350.0
bs0_1_1,18794096350.0
bs0_1_2,18694136350.0
bs0_1_3,18634126350.0
bs0_1_4,18694476350.0
bs0_1_5,18797666350.0
bs0_1_6,17123846350.0
bs0_1_7,17226016350.0
bs0_1_8,17675666350.0
bs0_1_9,18385586350.0
bs0_1_10,18674076350.0
bs0_1_11,18482316350.0
bs0_1_12,18664556350.0
bs0_1_13,18400036350.0
bs0_1_14,18366206350.0
bs0_1_15,17420666350.0
bs0_1_16,16919166350.0
bs0_1_17,17236556350.0
bs0_1_18,18529746350.0
bs0_1_19,18205726350.0
bs0_1_20,18387456350.0
bs0_1_21,18619166350.0
bs0_1_22,18621886350.0
bs0_1_23,18515466350.0
bs0_2_0,21232413965.0
bs0_2_1,21336826965.0
bs0_2_2,21223342965.0
bs0_2_3,21155213965.0
bs0_2_4,21223728965.0
bs0_2_5,21340879965.0
bs0_2_6,19440601965.0
bs0_2_7,19556594965.0
bs0_2_8,20067079965.0
bs0_2_9,20873047965.0
bs0_2_10,21200568965.0
bs0_2_11,20982864965.0
bs0_2_12,21189760965.0
bs0_2_13,20889452965.0
bs0_2_14,20851045965.0
bs0_2_15,19777579965.0
bs0_2_16,19208229965.0
bs0_2_17,19568560965.0
bs0_2_18,21036711965.0
bs0_2_19,20668853965.0
bs0_2_20,20875170965.0
bs0_2_21,21138229965.0
bs0_2_22,21141317965.0
bs0_2_23,21020499965.0
bs0_3_0,23762701580.0
bs0_3_1,23879557580.0
bs0_3_2,23752549580.0
bs0_3_3,23676301580.0
bs0_3_4,23752981580.0
bs0_3_5,23884093580.0
bs0_3_6,21757357580.0
bs0_3_7,21887173580.0
bs0_3_8,22458493580.0
bs0_3_9,23360509580.0
bs0_3_10,23727061580.0
bs0_3_11,23483413580.0
bs0_3_12,23714965580.0
bs0_3_13,23378869580.0
bs0_3_14,23335885580.0
bs0_3_15,22134493580.0
bs0_3_16,21497293580.0
bs0_3_17,21900565580.0
bs0_3_18,23543677580.0
bs0_3_19,23131981580.0
bs0_3_20,23362885580.0
bs0_3_21,23657293580.0
bs0_3_22,23660749580.0
bs0_3_23,23525533580.0
bs0_4_0,26292989195.0
bs0_4_1,26422288195.0
bs0_4_2,26281756195.0
bs0_4_3,26197389195.0
bs0_4_4,26282234195.0
bs0_4_5,26427307195.0
bs0_4_6,24074113195.0
bs0_4_7,24217752195.0
bs0_4_8,24849907195.0
bs0_4_9,25847971195.0
bs0_4_10,26253554195.0
bs0_4_11,25983962195.0
bs0_4_12,26240170195.0
bs0_4_13,25868286195.0
bs0_4_14,25820725195.0
bs0_4_15,24491407195.0
bs0_4_16,23786357195.0
bs0_4_17,24232570195.0
bs0_4_18,26050643195.0
bs0_4_19,25595109195.0
bs0_4_20,25850600195.0
bs0_4_21,26176357195.0
bs0_4_22,26180181195.0
bs0_4_23,26030567195.0
bs0_5_0,28823276810.0
bs0_5_1,28965018810.0
bs0_5_2,28810962810.0
bs0_5_3,28718476810.0
bs0_5_4,28811486810.0
bs0_5_5,28970520810.0
bs0_5_6,26390868810.0
bs0_5_7,26548330810.0
bs0_5_8,27241320810.0
bs0_5_9,28335432810.0
bs0_5_10,28780046810.0
bs0_5_11,28484510810.0
bs0_5_12,28765374810.0
bs0_5_13,28357702810.0
bs0_5_14,28305564810.0
bs0_5_15,26848320810.0
bs0_5_16,26075420810.0
bs0_5_17,26564574810.0
bs0_5_18,28557608810.0
bs0_5_19,28058236810.0
bs0_5_20,28338314810.0
bs0_5_21,28695420810.0
bs0_5_22,28699612810.0
bs0_5_23,28535600810.0
bs0_6_0,31353564425.0
bs0_6_1,31507749425.0
bs0_6_2,31340169425.0
bs0_6_3,31239564425.0
bs0_6_4,31340739425.0
bs0_6_5,31513734425.0
bs0_6_6,28707624425.0
bs0_6_7,28878909425.0
bs0_6_8,29632734425.0
bs0_6_9,30822894425.0
bs0_6_10,31306539425.0
bs0_6_11,30985059425.0
bs0_6_12,31290579425.0
bs0_6_13,30847119425.0
bs0_6_14,30790404425.0
bs0_6_15,29205234425.0
bs0_6_16,28364484425.0
bs0_6_17,28896579425.0
bs0_6_18,31064574425.0
bs0_6_19,30521364425.0
bs0_6_20,30826029425.0
bs0_6_21,31214484425.0
bs0_6_22,31219044425.0
bs0_6_23,31040634425.0
bs0_7_0,33883852040.0
bs0_7_1,34050480040.0
bs0_7_2,33869376040.0
bs0_7_3,33760652040.0
bs0_7_4,33869992040.0
bs0_7_5,34056948040.0
bs0_7_6,31024380040.0
bs0_7_7,31209488040.0
bs0_7_8,32024148040.0
bs0_7_9,33310356040.0
bs0_7_10,33833032040.0
bs0_7_11,33485608040.0
bs0_7_12,33815784040.0
bs0_7_13,33336536040.0
bs0_7_14,33275244040.0
bs0_7_15,31562148040.0
bs0_7_16,30653548040.0
bs0_7_17,31228584040.0
bs0_7_18,33571540040.0
bs0_7_19,32984492040.0
bs0_7_20,33313744040.0
bs0_7_21,33733548040.0
bs0_7_22,33738476040.0
bs0_7_23,33545668040.0
bs0_8_0,36414139655.0
bs0_8_1,36593210655.0
bs0_8_2,36398582655.0
bs0_8_3,36281739655.0
bs0_8_4,36399244655.0
bs0_8_5,36600161655.0
bs0_8_6,33341135655.0
bs0_8_7,33540066655.0
bs0_8_8,34415561655.0
bs0_8_9,35797817655.0
bs0_8_10,36359524655.0
bs0_8_11,35986156655.0
bs0_8_12,36340988655.0
bs0_8_13,35825952655.0
bs0_8_14,35760083655.0
bs0_8_15,33919061655.0
bs0_8_16,32942611655.0
bs0_8_17,33560588655.0
bs0_8_18,36078505655.0
bs0_8_19,35447619655.0
bs0_8_20,35801458655.0
bs0_8_21,36252611655.0
bs0_8_22,36257907655.0
bs0_8_23,36050701655.0
bs0_9_0,38944427270.0
bs0_9_1,39135941270.0
bs0_9_2,38927789270.0
bs0_9_3,38802827270.0
bs0_9_4,38928497270.0
bs0_9_5,39143375270.0
bs0_9_6,35657891270.0
bs0_9_7,35870645270.0
bs0_9_8,36806975270.0
bs0_9_9,38285279270.0
bs0_9_10,38886017270.0
bs0_9_11,38486705270.0
bs0_9_12,38866193270.0
bs0_9_13,38315369270.0
bs0_9_14,38244923270.0
bs0_9_15,36275975270.0
bs0_9_16,35231675270.0
bs0_9_17,35892593270.0
bs0_9_18,38585471270.0
bs0_9_19,37910747270.0
bs0_9_20,38289173270.0
bs0_9_21,38771675270.0
bs0_9_22,38777339270.0
bs0_9_23,38555735270.0
bs0_10_0,41474714885.0
bs0_10_1,41678671885.0
bs0_10_2,41456995885.0
bs0_10_3,41323914885.0
bs0_10_4,41457749885.0
bs0_10_5,41686588885.0
