,Value
bs0_1_0,18869746350.0
bs0_1_1,18684616350.0
bs0_1_2,18762136350.0
bs0_1_3,18760436350.0
bs0_1_4,18784066350.0
bs0_1_5,18692776350.0
bs0_1_6,17612086350.0
bs0_1_7,17650166350.0
bs0_1_8,17143566350.0
bs0_1_9,18303136350.0
bs0_1_10,18505436350.0
bs0_1_11,18304836350.0
bs0_1_12,18382356350.0
bs0_1_13,18400206350.0
bs0_1_14,18352096350.0
bs0_1_15,16877346350.0
bs0_1_16,17538646350.0
bs0_1_17,17126056350.0
bs0_1_18,18514106350.0
bs0_1_19,18535696350.0
bs0_1_20,18465316350.0
bs0_1_21,18297356350.0
bs0_1_22,18635486350.0
bs0_1_23,18485716350.0
bs0_2_0,21422711965.0
bs0_2_1,21212534965.0
bs0_2_2,21300542965.0
bs0_2_3,21298612965.0
bs0_2_4,21325439965.0
bs0_2_5,21221798965.0
bs0_2_6,19994897965.0
bs0_2_7,20038129965.0
bs0_2_8,19462989965.0
bs0_2_9,20779442965.0
bs0_2_10,21009112965.0
bs0_2_11,20781372965.0
bs0_2_12,20869380965.0
bs0_2_13,20889645965.0
bs0_2_14,20835026965.0
bs0_2_15,19160751965.0
bs0_2_16,19911521965.0
bs0_2_17,19443110965.0
bs0_2_18,21018955965.0
bs0_2_19,21043466965.0
bs0_2_20,20963564965.0
bs0_2_21,20772880965.0
bs0_2_22,21156757965.0
bs0_2_23,20986724965.0
bs0_3_0,23975677580.0
bs0_3_1,23740453580.0
bs0_3_2,23838949580.0
bs0_3_3,23836789580.0
bs0_3_4,23866813580.0
bs0_3_5,23750821580.0
bs0_3_6,22377709580.0
bs0_3_7,22426093580.0
bs0_3_8,21782413580.0
bs0_3_9,23255749580.0
bs0_3_10,23512789580.0
bs0_3_11,23257909580.0
bs0_3_12,23356405580.0
bs0_3_13,23379085580.0
bs0_3_14,23317957580.0
bs0_3_15,21444157580.0
bs0_3_16,22284397580.0
bs0_3_17,21760165580.0
bs0_3_18,23523805580.0
bs0_3_19,23551237580.0
bs0_3_20,23461813580.0
bs0_3_21,23248405580.0
bs0_3_22,23678029580.0
bs0_3_23,23487733580.0
bs0_4_0,26528643195.0
bs0_4_1,26268372195.0
bs0_4_2,26377356195.0
bs0_4_3,26374966195.0
bs0_4_4,26408187195.0
bs0_4_5,26279844195.0
bs0_4_6,24760521195.0
bs0_4_7,24814057195.0
bs0_4_8,24101837195.0
bs0_4_9,25732056195.0
bs0_4_10,26016466195.0
bs0_4_11,25734446195.0
bs0_4_12,25843430195.0
bs0_4_13,25868525195.0
bs0_4_14,25800888195.0
bs0_4_15,23727563195.0
bs0_4_16,24657273195.0
bs0_4_17,24077220195.0
bs0_4_18,26028655195.0
bs0_4_19,26059008195.0
bs0_4_20,25960062195.0
bs0_4_21,25723930195.0
bs0_4_22,26199301195.0
bs0_4_23,25988742195.0
bs0_5_0,29081608810.0
bs0_5_1,28796290810.0
bs0_5_2,28915762810.0
bs0_5_3,28913142810.0
bs0_5_4,28949560810.0
bs0_5_5,28808866810.0
bs0_5_6,27143332810.0
bs0_5_7,27202020810.0
bs0_5_8,26421260810.0
bs0_5_9,28208362810.0
bs0_5_10,28520142810.0
bs0_5_11,28210982810.0
bs0_5_12,28330454810.0
bs0_5_13,28357964810.0
bs0_5_14,28283818810.0
bs0_5_15,26010968810.0
bs0_5_16,27030148810.0
bs0_5_17,26394274810.0
bs0_5_18,28533504810.0
bs0_5_19,28566778810.0
bs0_5_20,28458310810.0
bs0_5_21,28199454810.0
bs0_5_22,28720572810.0
bs0_5_23,28489750810.0
bs0_6_0,31634574425.0
bs0_6_1,31324209425.0
bs0_6_2,31454169425.0
bs0_6_3,31451319425.0
bs0_6_4,31490934425.0
bs0_6_5,31337889425.0
bs0_6_6,29526144425.0
bs0_6_7,29589984425.0
bs0_6_8,28740684425.0
bs0_6_9,30684669425.0
bs0_6_10,31023819425.0
bs0_6_11,30687519425.0
bs0_6_12,30817479425.0
bs0_6_13,30847404425.0
bs0_6_14,30766749425.0
bs0_6_15,28294374425.0
bs0_6_16,29403024425.0
bs0_6_17,28711329425.0
bs0_6_18,31038354425.0
bs0_6_19,31074549425.0
bs0_6_20,30956559425.0
bs0_6_21,30674979425.0
bs0_6_22,31241844425.0
bs0_6_23,30990759425.0
bs0_7_0,34187540040.0
bs0_7_1,33852128040.0
bs0_7_2,33992576040.0
bs0_7_3,33989496040.0
bs0_7_4,34032308040.0
bs0_7_5,33866912040.0
bs0_7_6,31908956040.0
bs0_7_7,31977948040.0
bs0_7_8,31060108040.0
bs0_7_9,33160976040.0
bs0_7_10,33527496040.0
bs0_7_11,33164056040.0
bs0_7_12,33304504040.0
bs0_7_13,33336844040.0
bs0_7_14,33249680040.0
bs0_7_15,30577780040.0
bs0_7_16,31775900040.0
bs0_7_17,31028384040.0
bs0_7_18,33543204040.0
bs0_7_19,33582320040.0
bs0_7_20,33454808040.0
bs0_7_21,33150504040.0
bs0_7_22,33763116040.0
bs0_7_23,33491768040.0
bs0_8_0,36740505655.0
bs0_8_1,36380046655.0
bs0_8_2,36530982655.0
bs0_8_3,36527672655.0
bs0_8_4,36573681655.0
bs0_8_5,36395934655.0
bs0_8_6,34291767655.0
bs0_8_7,34365911655.0
bs0_8_8,33379531655.0
bs0_8_9,35637282655.0
bs0_8_10,36031172655.0
bs0_8_11,35640592655.0
bs0_8_12,35791528655.0
bs0_8_13,35826283655.0
bs0_8_14,35732610655.0
bs0_8_15,32861185655.0
bs0_8_16,34148775655.0
bs0_8_17,33345438655.0
bs0_8_18,36048053655.0
bs0_8_19,36090090655.0
bs0_8_20,35953056655.0
bs0_8_21,35626028655.0
bs0_8_22,36284387655.0
bs0_8_23,35992776655.0
bs0_9_0,39293471270.0
bs0_9_1,38907965270.0
bs0_9_2,39069389270.0
bs0_9_3,39065849270.0
bs0_9_4,39115055270.0
bs0_9_5,38924957270.0
bs0_9_6,36674579270.0
bs0_9_7,36753875270.0
bs0_9_8,35698955270.0
bs0_9_9,38113589270.0
bs0_9_10,38534849270.0
bs0_9_11,38117129270.0
bs0_9_12,38278553270.0
bs0_9_13,38315723270.0
bs0_9_14,38215541270.0
bs0_9_15,35144591270.0
bs0_9_16,36521651270.0
bs0_9_17,35662493270.0
bs0_9_18,38552903270.0
bs0_9_19,38597861270.0
bs0_9_20,38451305270.0
bs0_9_21,38101553270.0
bs0_9_22,38805659270.0
bs0_9_23,38493785270.0
bs0_10_0,41846436885.0
bs0_10_1,41435883885.0
bs0_10_2,41607795885.0
bs0_10_3,41604025885.0
bs0_10_4,41656428885.0
bs0_10_5,41453979885.0
bs0_10_6,39057390885.0
bs0_10_7,39141838885.0
bs0_10_8,38018378885.0
bs0_10_9,40589895885.0
bs0_10_10,41038525885.0
bs0_10_11,40593665885.0
bs0_10_12,40765577885.0
bs0_10_13,40805162885.0
bs0_10_14,40698471885.0
bs0_10_15,37427996885.0
bs0_10_16,38894526885.0
bs0_10_17,37979547885.0
bs0_10_18,41057752885.0
bs0_10_19,41105631885.0
bs0_10_20,40949553885.0
bs0_10_21,40577077885.0
bs0_10_22,41326930885.0
bs0_10_23,40994793885.0
bs1_1_0,27749627112.5
bs1_1_1,27477377112.5
bs1_1_2,27591377112.5
bs1_1_3,27588877112.5
bs1_1_4,27623627112.5
bs1_1_5,27489377112.5
bs1_1_6,25900127112.5
bs1_1_7,25956127112.5
bs1_1_8,25211127112.5
bs1_1_9,26916377112.5
bs1_1_10,27213877112.5
bs1_1_11,26918877112.5
bs1_1_12,27032877112.5
bs1_1_13,27059127112.5
bs1_1_14,26988377112.5
bs1_1_15,24819627112.5
bs1_1_16,25792127112.5
bs1_1_17,25185377112.5
bs1_1_18,27226627112.5
bs1_1_19,27258377112.5
bs1_1_20,27154877112.5
bs1_1_21,26907877112.5
bs1_1_22,27405127112.5
bs1_1_23,27184877112.5
bs1_2_0,28859612145.0
bs1_2_1,28576472145.0
bs1_2_2,28695032145.0
bs1_2_3,28692432145.0
bs1_2_4,28728572145.0
bs1_2_5,28588952145.0
bs1_2_6,26936132145.0
bs1_2_7,26994372145.0
bs1_2_8,26219572145.0
bs1_2_9,27993032145.0
bs1_2_10,28302432145.0
bs1_2_11,27995632145.0
bs1_2_12,28114192145.0
bs1_2_13,28141492145.0
bs1_2_14,28067912145.0
bs1_2_15,25812412145.0
bs1_2_16,26823812145.0
bs1_2_17,26192792145.0
bs1_2_18,28315692145.0
bs1_2_19,28348712145.0
bs1_2_20,28241072145.0
bs1_2_21,27984192145.0
bs1_2_22,28501332145.0
bs1_2_23,28272272145.0
bs1_3_0,29969597177.5
bs1_3_1,29675567177.5
bs1_3_2,29798687177.5
bs1_3_3,29795987177.5
bs1_3_4,29833517177.5
bs1_3_5,29688527177.5
bs1_3_6,27972137177.5
bs1_3_7,28032617177.5
bs1_3_8,27228017177.5
bs1_3_9,29069687177.5
bs1_3_10,29390987177.5
bs1_3_11,29072387177.5
bs1_3_12,29195507177.5
bs1_3_13,29223857177.5
bs1_3_14,29147447177.5
bs1_3_15,26805197177.5
bs1_3_16,27855497177.5
bs1_3_17,27200207177.5
bs1_3_18,29404757177.5
bs1_3_19,29439047177.5
bs1_3_20,29327267177.5
bs1_3_21,29060507177.5
bs1_3_22,29597537177.5
bs1_3_23,29359667177.5
bs1_4_0,31079582210.0
bs1_4_1,30774662210.0
bs1_4_2,30902342210.0
bs1_4_3,30899542210.0
bs1_4_4,30938462210.0
bs1_4_5,30788102210.0
bs1_4_6,29008142210.0
bs1_4_7,29070862210.0
bs1_4_8,28236462210.0
bs1_4_9,30146342210.0
bs1_4_10,30479542210.0
bs1_4_11,30149142210.0
bs1_4_12,30276822210.0
bs1_4_13,30306222210.0
bs1_4_14,30226982210.0
bs1_4_15,27797982210.0
bs1_4_16,28887182210.0
bs1_4_17,28207622210.0
bs1_4_18,30493822210.0
bs1_4_19,30529382210.0
bs1_4_20,30413462210.0
bs1_4_21,30136822210.0
bs1_4_22,30693742210.0
bs1_4_23,30447062210.0
bs1_5_0,32189567242.5
bs1_5_1,31873757242.5
bs1_5_2,32005997242.5
bs1_5_3,32003097242.5
bs1_5_4,32043407242.5
bs1_5_5,31887677242.5
bs1_5_6,30044147242.5
bs1_5_7,30109107242.5
bs1_5_8,29244907242.5
bs1_5_9,31222997242.5
bs1_5_10,31568097242.5
bs1_5_11,31225897242.5
bs1_5_12,31358137242.5
bs1_5_13,31388587242.5
bs1_5_14,31306517242.5
bs1_5_15,28790767242.5
bs1_5_16,29918867242.5
bs1_5_17,29215037242.5
bs1_5_18,31582887242.5
bs1_5_19,31619717242.5
bs1_5_20,31499657242.5
bs1_5_21,31213137242.5
bs1_5_22,31789947242.5
bs1_5_23,31534457242.5
bs1_6_0,33299552275.0
bs1_6_1,32972852275.0
bs1_6_2,33109652275.0
bs1_6_3,33106652275.0
bs1_6_4,33148352275.0
bs1_6_5,32987252275.0
bs1_6_6,31080152275.0
bs1_6_7,31147352275.0
bs1_6_8,30253352275.0
bs1_6_9,32299652275.0
bs1_6_10,32656652275.0
bs1_6_11,32302652275.0
bs1_6_12,32439452275.0
bs1_6_13,32470952275.0
bs1_6_14,32386052275.0
bs1_6_15,29783552275.0
bs1_6_16,30950552275.0
bs1_6_17,30222452275.0
bs1_6_18,32671952275.0
bs1_6_19,32710052275.0
bs1_6_20,32585852275.0
bs1_6_21,32289452275.0
bs1_6_22,32886152275.0
bs1_6_23,32621852275.0
bs1_7_0,34409537307.5
bs1_7_1,34071947307.5
bs1_7_2,34213307307.5
bs1_7_3,34210207307.5
bs1_7_4,34253297307.5
bs1_7_5,34086827307.5
bs1_7_6,32116157307.5
bs1_7_7,32185597307.5
bs1_7_8,31261797307.5
bs1_7_9,33376307307.5
bs1_7_10,33745207307.5
bs1_7_11,33379407307.5
bs1_7_12,33520767307.5
bs1_7_13,33553317307.5
bs1_7_14,33465587307.5
bs1_7_15,30776337307.5
bs1_7_16,31982237307.5
bs1_7_17,31229867307.5
bs1_7_18,33761017307.5
bs1_7_19,33800387307.5
bs1_7_20,33672047307.5
bs1_7_21,33365767307.5
bs1_7_22,33982357307.5
bs1_7_23,33709247307.5
bs1_8_0,35519522340.0
bs1_8_1,35171042340.0
bs1_8_2,35316962340.0
bs1_8_3,35313762340.0
bs1_8_4,35358242340.0
bs1_8_5,35186402340.0
bs1_8_6,33152162340.0
bs1_8_7,33223842340.0
bs1_8_8,32270242340.0
bs1_8_9,34452962340.0
bs1_8_10,34833762340.0
bs1_8_11,34456162340.0
bs1_8_12,34602082340.0
bs1_8_13,34635682340.0
bs1_8_14,34545122340.0
bs1_8_15,31769122340.0
bs1_8_16,33013922340.0
bs1_8_17,32237282340.0
bs1_8_18,34850082340.0
bs1_8_19,34890722340.0
bs1_8_20,34758242340.0
bs1_8_21,34442082340.0
bs1_8_22,35078562340.0
bs1_8_23,34796642340.0
bs1_9_0,36629507372.5
bs1_9_1,36270137372.5
bs1_9_2,36420617372.5
bs1_9_3,36417317372.5
bs1_9_4,36463187372.5
bs1_9_5,36285977372.5
bs1_9_6,34188167372.5
bs1_9_7,34262087372.5
bs1_9_8,33278687372.5
bs1_9_9,35529617372.5
bs1_9_10,35922317372.5
bs1_9_11,35532917372.5
bs1_9_12,35683397372.5
bs1_9_13,35718047372.5
bs1_9_14,35624657372.5
bs1_9_15,32761907372.5
bs1_9_16,34045607372.5
bs1_9_17,33244697372.5
bs1_9_18,35939147372.5
bs1_9_19,35981057372.5
bs1_9_20,35844437372.5
bs1_9_21,35518397372.5
bs1_9_22,36174767372.5
bs1_9_23,35884037372.5
bs1_10_0,37739492405.0
bs1_10_1,37369232405.0
bs1_10_2,37524272405.0
bs1_10_3,37520872405.0
bs1_10_4,37568132405.0
bs1_10_5,37385552405.0
bs1_10_6,35224172405.0
bs1_10_7,35300332405.0
bs1_10_8,34287132405.0
bs1_10_9,36606272405.0
bs1_10_10,37010872405.0
bs1_10_11,36609672405.0
bs1_10_12,36764712405.0
bs1_10_13,36800412405.0
bs1_10_14,36704192405.0
bs1_10_15,33754692405.0
bs1_10_16,35077292405.0
bs1_10_17,34252112405.0
bs1_10_18,37028212405.0
bs1_10_19,37071392405.0
bs1_10_20,36930632405.0
bs1_10_21,36594712405.0
bs1_10_22,37270972405.0
bs1_10_23,36971432405.0
bs2_1_0,33299553750.0
bs2_1_1,32972853750.0
bs2_1_2,33109653750.0
bs2_1_3,33106653750.0
bs2_1_4,33148353750.0
bs2_1_5,32987253750.0
bs2_1_6,31080153750.0
bs2_1_7,31147353750.0
bs2_1_8,30253353750.0
bs2_1_9,32299653750.0
bs2_1_10,32656653750.0
bs2_1_11,32302653750.0
bs2_1_12,32439453750.0
bs2_1_13,32470953750.0
bs2_1_14,32386053750.0
bs2_1_15,29783553750.0
bs2_1_16,30950553750.0
bs2_1_17,30222453750.0
bs2_1_18,32671953750.0
bs2_1_19,32710053750.0
bs2_1_20,32585853750.0
bs2_1_21,32289453750.0
bs2_1_22,32886153750.0
bs2_1_23,32621853750.0
bs2_2_0,38849479125.0
bs2_2_1,38468329125.0
bs2_2_2,38627929125.0
bs2_2_3,38624429125.0
bs2_2_4,38673079125.0
bs2_2_5,38485129125.0
bs2_2_6,36260179125.0
bs2_2_7,36338579125.0
bs2_2_8,35295579125.0
bs2_2_9,37682929125.0
bs2_2_10,38099429125.0
bs2_2_11,37686429125.0
bs2_2_12,37846029125.0
bs2_2_13,37882779125.0
bs2_2_14,37783729125.0
bs2_2_15,34747479125.0
bs2_2_16,36108979125.0
bs2_2_17,35259529125.0
bs2_2_18,38117279125.0
bs2_2_19,38161729125.0
bs2_2_20,38016829125.0
bs2_2_21,37671029125.0
bs2_2_22,38367179125.0
bs2_2_23,38058829125.0
bs2_3_0,44399404500.0
bs2_3_1,43963804500.0
bs2_3_2,44146204500.0
bs2_3_3,44142204500.0
bs2_3_4,44197804500.0
bs2_3_5,43983004500.0
bs2_3_6,41440204500.0
bs2_3_7,41529804500.0
bs2_3_8,40337804500.0
bs2_3_9,43066204500.0
bs2_3_10,43542204500.0
bs2_3_11,43070204500.0
bs2_3_12,43252604500.0
bs2_3_13,43294604500.0
bs2_3_14,43181404500.0
bs2_3_15,39711404500.0
bs2_3_16,41267404500.0
bs2_3_17,40296604500.0
bs2_3_18,43562604500.0
bs2_3_19,43613404500.0
bs2_3_20,43447804500.0
bs2_3_21,43052604500.0
bs2_3_22,43848204500.0
bs2_3_23,43495804500.0
bs2_4_0,49949329875.0
bs2_4_1,49459279875.0
bs2_4_2,49664479875.0
bs2_4_3,49659979875.0
bs2_4_4,49722529875.0
bs2_4_5,49480879875.0
bs2_4_6,46620229875.0
bs2_4_7,46721029875.0
bs2_4_8,45380029875.0
bs2_4_9,48449479875.0
bs2_4_10,48984979875.0
bs2_4_11,48453979875.0
bs2_4_12,48659179875.0
bs2_4_13,48706429875.0
bs2_4_14,48579079875.0
bs2_4_15,44675329875.0
bs2_4_16,46425829875.0
bs2_4_17,45333679875.0
bs2_4_18,49007929875.0
bs2_4_19,49065079875.0
bs2_4_20,48878779875.0
bs2_4_21,48434179875.0
bs2_4_22,49329229875.0
bs2_4_23,48932779875.0
bs2_5_0,55499255250.0
bs2_5_1,54954755250.0
bs2_5_2,55182755250.0
bs2_5_3,55177755250.0
bs2_5_4,55247255250.0
bs2_5_5,54978755250.0
bs2_5_6,51800255250.0
bs2_5_7,51912255250.0
bs2_5_8,50422255250.0
bs2_5_9,53832755250.0
bs2_5_10,54427755250.0
bs2_5_11,53837755250.0
bs2_5_12,54065755250.0
bs2_5_13,54118255250.0
bs2_5_14,53976755250.0
bs2_5_15,49639255250.0
bs2_5_16,51584255250.0
bs2_5_17,50370755250.0
bs2_5_18,54453255250.0
bs2_5_19,54516755250.0
bs2_5_20,54309755250.0
bs2_5_21,53815755250.0
bs2_5_22,54810255250.0
bs2_5_23,54369755250.0
bs2_6_0,61049180625.0
bs2_6_1,60450230625.0
bs2_6_2,60701030625.0
bs2_6_3,60695530625.0
bs2_6_4,60771980625.0
