,Value
bs0_1_0,18864986350.0
bs0_1_1,18750236350.0
bs0_1_2,18836766350.0
bs0_1_3,18723886350.0
bs0_1_4,18744456350.0
bs0_1_5,18820446350.0
bs0_1_6,17828836350.0
bs0_1_7,17189976350.0
bs0_1_8,16991246350.0
bs0_1_9,18418226350.0
bs0_1_10,18311126350.0
bs0_1_11,18678666350.0
bs0_1_12,18466676350.0
bs0_1_13,18658946350.0
bs0_1_14,18704336350.0
bs0_1_15,16668076350.0
bs0_1_16,17064176350.0
bs0_1_17,16662296350.0
bs0_1_18,18495066350.0
bs0_1_19,18332886350.0
bs0_1_20,18515806350.0
bs0_1_21,18260636350.0
bs0_1_22,18321156350.0
bs0_1_23,18252476350.0
bs0_2_0,21417307965.0
bs0_2_1,21287032965.0
bs0_2_2,21385269965.0
bs0_2_3,21257117965.0
bs0_2_4,21280470965.0
bs0_2_5,21366741965.0
bs0_2_6,20240972965.0
bs0_2_7,19515678965.0
bs0_2_8,19290061965.0
bs0_2_9,20910103965.0
bs0_2_10,20788513965.0
bs0_2_11,21205779965.0
bs0_2_12,20965108965.0
bs0_2_13,21183391965.0
bs0_2_14,21234922965.0
bs0_2_15,18923168965.0
bs0_2_16,19372858965.0
bs0_2_17,18916606965.0
bs0_2_18,20997339965.0
bs0_2_19,20813217965.0
bs0_2_20,21020885965.0
bs0_2_21,20731192965.0
bs0_2_22,20799900965.0
bs0_2_23,20721928965.0
bs0_3_0,23969629580.0
bs0_3_1,23823829580.0
bs0_3_2,23933773580.0
bs0_3_3,23790349580.0
bs0_3_4,23816485580.0
bs0_3_5,23913037580.0
bs0_3_6,22653109580.0
bs0_3_7,21841381580.0
bs0_3_8,21588877580.0
bs0_3_9,23401981580.0
bs0_3_10,23265901580.0
bs0_3_11,23732893580.0
bs0_3_12,23463541580.0
bs0_3_13,23707837580.0
bs0_3_14,23765509580.0
bs0_3_15,21178261580.0
bs0_3_16,21681541580.0
bs0_3_17,21170917580.0
bs0_3_18,23499613580.0
bs0_3_19,23293549580.0
bs0_3_20,23525965580.0
bs0_3_21,23201749580.0
bs0_3_22,23278645580.0
bs0_3_23,23191381580.0
bs0_4_0,26521951195.0
bs0_4_1,26360626195.0
bs0_4_2,26482277195.0
bs0_4_3,26323581195.0
bs0_4_4,26352500195.0
bs0_4_5,26459333195.0
bs0_4_6,25065246195.0
bs0_4_7,24167084195.0
bs0_4_8,23887693195.0
bs0_4_9,25893859195.0
bs0_4_10,25743289195.0
bs0_4_11,26260007195.0
bs0_4_12,25961974195.0
bs0_4_13,26232283195.0
bs0_4_14,26296096195.0
bs0_4_15,23433354195.0
bs0_4_16,23990224195.0
bs0_4_17,23425228195.0
bs0_4_18,26001887195.0
bs0_4_19,25773881195.0
bs0_4_20,26031045195.0
bs0_4_21,25672306195.0
bs0_4_22,25757390195.0
bs0_4_23,25660834195.0
bs0_5_0,29074272810.0
bs0_5_1,28897422810.0
bs0_5_2,29030780810.0
bs0_5_3,28856812810.0
bs0_5_4,28888514810.0
bs0_5_5,29005628810.0
bs0_5_6,27477382810.0
bs0_5_7,26492786810.0
bs0_5_8,26186508810.0
bs0_5_9,28385736810.0
bs0_5_10,28220676810.0
bs0_5_11,28787120810.0
bs0_5_12,28460406810.0
bs0_5_13,28756728810.0
bs0_5_14,28826682810.0
bs0_5_15,25688446810.0
bs0_5_16,26298906810.0
bs0_5_17,25679538810.0
bs0_5_18,28504160810.0
bs0_5_19,28254212810.0
bs0_5_20,28536124810.0
bs0_5_21,28142862810.0
bs0_5_22,28236134810.0
bs0_5_23,28130286810.0
bs0_6_0,31626594425.0
bs0_6_1,31434219425.0
bs0_6_2,31579284425.0
bs0_6_3,31390044425.0
bs0_6_4,31424529425.0
bs0_6_5,31551924425.0
bs0_6_6,29889519425.0
bs0_6_7,28818489425.0
bs0_6_8,28485324425.0
bs0_6_9,30877614425.0
bs0_6_10,30698064425.0
bs0_6_11,31314234425.0
bs0_6_12,30958839425.0
bs0_6_13,31281174425.0
bs0_6_14,31357269425.0
bs0_6_15,27943539425.0
bs0_6_16,28607589425.0
bs0_6_17,27933849425.0
bs0_6_18,31006434425.0
bs0_6_19,30734544425.0
bs0_6_20,31041204425.0
bs0_6_21,30613419425.0
bs0_6_22,30714879425.0
bs0_6_23,30599739425.0
bs0_7_0,34178916040.0
bs0_7_1,33971016040.0
bs0_7_2,34127788040.0
bs0_7_3,33923276040.0
bs0_7_4,33960544040.0
bs0_7_5,34098220040.0
bs0_7_6,32301656040.0
bs0_7_7,31144192040.0
bs0_7_8,30784140040.0
bs0_7_9,33369492040.0
bs0_7_10,33175452040.0
bs0_7_11,33841348040.0
bs0_7_12,33457272040.0
bs0_7_13,33805620040.0
bs0_7_14,33887856040.0
bs0_7_15,30198632040.0
