,Value
bs0_1_0,18680196350.0
bs0_1_1,18774716350.0
bs0_1_2,18710796350.0
bs0_1_3,18822826350.0
bs0_1_4,18753296350.0
bs0_1_5,18852236350.0
bs0_1_6,17589646350.0
bs0_1_7,17383436350.0
bs0_1_8,17268686350.0
bs0_1_9,18443896350.0
bs0_1_10,18349376350.0
bs0_1_11,18664386350.0
bs0_1_12,18299906350.0
bs0_1_13,18593156350.0
bs0_1_14,18673226350.0
bs0_1_15,17105146350.0
bs0_1_16,16378566350.0
bs0_1_17,16635436350.0
bs0_1_18,18640246350.0
bs0_1_19,18602506350.0
bs0_1_20,18335606350.0
bs0_1_21,18598086350.0
bs0_1_22,18635826350.0
bs0_1_23,18433356350.0
bs0_2_0,21207516965.0
bs0_2_1,21314824965.0
bs0_2_2,21242256965.0
bs0_2_3,21369443965.0
bs0_2_4,21290506965.0
bs0_2_5,21402832965.0
bs0_2_6,19969421965.0
bs0_2_7,19735312965.0
bs0_2_8,19605037965.0
bs0_2_9,20939246965.0
bs0_2_10,20831938965.0
bs0_2_11,21189567965.0
bs0_2_12,20775775965.0
bs0_2_13,21108700965.0
bs0_2_14,21199603965.0
bs0_2_15,19419371965.0
bs0_2_16,18594489965.0
bs0_2_17,18886112965.0
bs0_2_18,21162161965.0
bs0_2_19,21119315965.0
bs0_2_20,20816305965.0
bs0_2_21,21114297965.0
bs0_2_22,21157143965.0
bs0_2_23,20927280965.0
bs0_3_0,23734837580.0
bs0_3_1,23854933580.0
bs0_3_2,23773717580.0
bs0_3_3,23916061580.0
bs0_3_4,23827717580.0
bs0_3_5,23953429580.0
bs0_3_6,22349197580.0
bs0_3_7,22087189580.0
bs0_3_8,21941389580.0
bs0_3_9,23434597580.0
bs0_3_10,23314501580.0
bs0_3_11,23714749580.0
bs0_3_12,23251645580.0
bs0_3_13,23624245580.0
bs0_3_14,23725981580.0
bs0_3_15,21733597580.0
bs0_3_16,20810413580.0
bs0_3_17,21136789580.0
bs0_3_18,23684077580.0
bs0_3_19,23636125580.0
bs0_3_20,23297005580.0
bs0_3_21,23630509580.0
bs0_3_22,23678461580.0
bs0_3_23,23421205580.0
bs0_4_0,26262158195.0
bs0_4_1,26395042195.0
bs0_4_2,26305178195.0
bs0_4_3,26462679195.0
bs0_4_4,26364928195.0
bs0_4_5,26504026195.0
bs0_4_6,24728973195.0
bs0_4_7,24439066195.0
bs0_4_8,24277741195.0
bs0_4_9,25929948195.0
bs0_4_10,25797064195.0
bs0_4_11,26239931195.0
bs0_4_12,25727515195.0
bs0_4_13,26139790195.0
bs0_4_14,26252359195.0
bs0_4_15,24047823195.0
bs0_4_16,23026337195.0
bs0_4_17,23387466195.0
bs0_4_18,26205993195.0
bs0_4_19,26152935195.0
bs0_4_20,25777705195.0
bs0_4_21,26146721195.0
bs0_4_22,26199779195.0
bs0_4_23,25915130195.0
bs0_5_0,28789478810.0
bs0_5_1,28935150810.0
bs0_5_2,28836638810.0
bs0_5_3,29009296810.0
bs0_5_4,28902138810.0
bs0_5_5,29054622810.0
bs0_5_6,27108748810.0
bs0_5_7,26790942810.0
bs0_5_8,26614092810.0
bs0_5_9,28425298810.0
bs0_5_10,28279626810.0
bs0_5_11,28765112810.0
bs0_5_12,28203384810.0
bs0_5_13,28655334810.0
bs0_5_14,28778736810.0
bs0_5_15,26362048810.0
bs0_5_16,25242260810.0
bs0_5_17,25638142810.0
bs0_5_18,28727908810.0
bs0_5_19,28669744810.0
bs0_5_20,28258404810.0
bs0_5_21,28662932810.0
bs0_5_22,28721096810.0
bs0_5_23,28409054810.0
bs0_6_0,31316799425.0
bs0_6_1,31475259425.0
bs0_6_2,31368099425.0
bs0_6_3,31555914425.0
bs0_6_4,31439349425.0
bs0_6_5,31605219425.0
bs0_6_6,29488524425.0
bs0_6_7,29142819425.0
bs0_6_8,28950444425.0
bs0_6_9,30920649425.0
bs0_6_10,30762189425.0
bs0_6_11,31290294425.0
bs0_6_12,30679254425.0
bs0_6_13,31170879425.0
bs0_6_14,31305114425.0
bs0_6_15,28676274425.0
bs0_6_16,27458184425.0
bs0_6_17,27888819425.0
bs0_6_18,31249824425.0
bs0_6_19,31186554425.0
bs0_6_20,30739104425.0
bs0_6_21,31179144425.0
bs0_6_22,31242414425.0
bs0_6_23,30902979425.0
bs0_7_0,33844120040.0
bs0_7_1,34015368040.0
bs0_7_2,33899560040.0
bs0_7_3,34102532040.0
bs0_7_4,33976560040.0
bs0_7_5,34155816040.0
bs0_7_6,31868300040.0
bs0_7_7,31494696040.0
bs0_7_8,31286796040.0
bs0_7_9,33416000040.0
bs0_7_10,33244752040.0
bs0_7_11,33815476040.0
bs0_7_12,33155124040.0
bs0_7_13,33686424040.0
bs0_7_14,33831492040.0
bs0_7_15,30990500040.0
bs0_7_16,29674108040.0
bs0_7_17,30139496040.0
bs0_7_18,33771740040.0
bs0_7_19,33703364040.0
bs0_7_20,33219804040.0
bs0_7_21,33695356040.0
bs0_7_22,33763732040.0
bs0_7_23,33396904040.0
bs0_8_0,36371440655.0
bs0_8_1,36555476655.0
bs0_8_2,36431020655.0
bs0_8_3,36649149655.0
bs0_8_4,36513770655.0
bs0_8_5,36706412655.0
bs0_8_6,34248075655.0
bs0_8_7,33846572655.0
bs0_8_8,33623147655.0
bs0_8_9,35911350655.0
bs0_8_10,35727314655.0
bs0_8_11,36340657655.0
bs0_8_12,35630993655.0
bs0_8_13,36201968655.0
bs0_8_14,36357869655.0
bs0_8_15,33304725655.0
bs0_8_16,31890031655.0
bs0_8_17,32390172655.0
bs0_8_18,36293655655.0
bs0_8_19,36220173655.0
bs0_8_20,35700503655.0
bs0_8_21,36211567655.0
bs0_8_22,36285049655.0
bs0_8_23,35890828655.0
bs0_9_0,38898761270.0
bs0_9_1,39095585270.0
bs0_9_2,38962481270.0
bs0_9_3,39195767270.0
bs0_9_4,39050981270.0
bs0_9_5,39257009270.0
bs0_9_6,36627851270.0
bs0_9_7,36198449270.0
bs0_9_8,35959499270.0
bs0_9_9,38406701270.0
bs0_9_10,38209877270.0
bs0_9_11,38865839270.0
bs0_9_12,38106863270.0
bs0_9_13,38717513270.0
bs0_9_14,38884247270.0
bs0_9_15,35618951270.0
bs0_9_16,34105955270.0
bs0_9_17,34640849270.0
bs0_9_18,38815571270.0
bs0_9_19,38736983270.0
bs0_9_20,38181203270.0
bs0_9_21,38727779270.0
bs0_9_22,38806367270.0
bs0_9_23,38384753270.0
bs0_10_0,41426081885.0
bs0_10_1,41635693885.0
bs0_10_2,41493941885.0
bs0_10_3,41742384885.0
bs0_10_4,41588191885.0
bs0_10_5,41807605885.0
bs0_10_6,39007626885.0
bs0_10_7,38550325885.0
bs0_10_8,38295850885.0
bs0_10_9,40902051885.0
bs0_10_10,40692439885.0
bs0_10_11,41391020885.0
bs0_10_12,40582732885.0
bs0_10_13,41233057885.0
bs0_10_14,41410624885.0
bs0_10_15,37933176885.0
bs0_10_16,36321878885.0
bs0_10_17,36891525885.0
bs0_10_18,41337486885.0
bs0_10_19,41253792885.0
bs0_10_20,40661902885.0
bs0_10_21,41243990885.0
bs0_10_22,41327684885.0
bs0_10_23,40878677885.0
bs1_1_0,27470877112.5
bs1_1_1,27609877112.5
bs1_1_2,27515877112.5
bs1_1_3,27680627112.5
bs1_1_4,27578377112.5
bs1_1_5,27723877112.5
