,Value
bs0_1_0,18748536350.0
bs0_1_1,18822996350.0
bs0_1_2,18644326350.0
bs0_1_3,18675096350.0
bs0_1_4,18708756350.0
bs0_1_5,18753296350.0
bs0_1_6,17814896350.0
bs0_1_7,17057036350.0
bs0_1_8,17177396350.0
bs0_1_9,18438286350.0
bs0_1_10,18515466350.0
bs0_1_11,18409896350.0
bs0_1_12,18326256350.0
bs0_1_13,18412106350.0
bs0_1_14,18612876350.0
bs0_1_15,17299796350.0
bs0_1_16,16445546350.0
bs0_1_17,17358616350.0
bs0_1_18,18478066350.0
bs0_1_19,18463276350.0
bs0_1_20,18333736350.0
bs0_1_21,18549806350.0
bs0_1_22,18438796350.0
bs0_1_23,18313166350.0
bs0_2_0,21285102965.0
bs0_2_1,21369636965.0
bs0_2_2,21166793965.0
bs0_2_3,21201726965.0
bs0_2_4,21239940965.0
bs0_2_5,21290506965.0
bs0_2_6,20225146965.0
bs0_2_7,19364752965.0
bs0_2_8,19501396965.0
bs0_2_9,20932877965.0
bs0_2_10,21020499965.0
bs0_2_11,20900646965.0
bs0_2_12,20805690965.0
bs0_2_13,20903155965.0
bs0_2_14,21131088965.0
bs0_2_15,19640356965.0
bs0_2_16,18670531965.0
bs0_2_17,19707134965.0
bs0_2_18,20978039965.0
bs0_2_19,20961248965.0
bs0_2_20,20814182965.0
bs0_2_21,21059485965.0
bs0_2_22,20933456965.0
bs0_2_23,20790829965.0
bs0_3_0,23821669580.0
bs0_3_1,23916277580.0
bs0_3_2,23689261580.0
bs0_3_3,23728357580.0
bs0_3_4,23771125580.0
bs0_3_5,23827717580.0
bs0_3_6,22635397580.0
bs0_3_7,21672469580.0
bs0_3_8,21825397580.0
bs0_3_9,23427469580.0
bs0_3_10,23525533580.0
bs0_3_11,23391397580.0
bs0_3_12,23285125580.0
bs0_3_13,23394205580.0
bs0_3_14,23649301580.0
bs0_3_15,21980917580.0
bs0_3_16,20895517580.0
bs0_3_17,22055653580.0
bs0_3_18,23478013580.0
bs0_3_19,23459221580.0
bs0_3_20,23294629580.0
bs0_3_21,23569165580.0
bs0_3_22,23428117580.0
bs0_3_23,23268493580.0
bs0_4_0,26358236195.0
bs0_4_1,26462918195.0
bs0_4_2,26211729195.0
bs0_4_3,26254988195.0
bs0_4_4,26302310195.0
bs0_4_5,26364928195.0
bs0_4_6,25045648195.0
bs0_4_7,23980186195.0
bs0_4_8,24149398195.0
bs0_4_9,25922061195.0
bs0_4_10,26030567195.0
bs0_4_11,25882148195.0
bs0_4_12,25764560195.0
bs0_4_13,25885255195.0
bs0_4_14,26167514195.0
bs0_4_15,24321478195.0
bs0_4_16,23120503195.0
bs0_4_17,24404172195.0
bs0_4_18,25977987195.0
bs0_4_19,25957194195.0
bs0_4_20,25775076195.0
bs0_4_21,26078845195.0
bs0_4_22,25922778195.0
bs0_4_23,25746157195.0
bs0_5_0,28894802810.0
bs0_5_1,29009558810.0
bs0_5_2,28734196810.0
bs0_5_3,28781618810.0
bs0_5_4,28833494810.0
bs0_5_5,28902138810.0
bs0_5_6,27455898810.0
bs0_5_7,26287902810.0
bs0_5_8,26473398810.0
bs0_5_9,28416652810.0
bs0_5_10,28535600810.0
bs0_5_11,28372898810.0
bs0_5_12,28243994810.0
bs0_5_13,28376304810.0
bs0_5_14,28685726810.0
bs0_5_15,26662038810.0
bs0_5_16,25345488810.0
bs0_5_17,26752690810.0
bs0_5_18,28477960810.0
bs0_5_19,28455166810.0
bs0_5_20,28255522810.0
bs0_5_21,28588524810.0
bs0_5_22,28417438810.0
bs0_5_23,28223820810.0
bs0_6_0,31431369425.0
bs0_6_1,31556199425.0
bs0_6_2,31256664425.0
bs0_6_3,31308249425.0
bs0_6_4,31364679425.0
bs0_6_5,31439349425.0
bs0_6_6,29866149425.0
bs0_6_7,28595619425.0
bs0_6_8,28797399425.0
bs0_6_9,30911244425.0
bs0_6_10,31040634425.0
bs0_6_11,30863649425.0
bs0_6_12,30723429425.0
bs0_6_13,30867354425.0
bs0_6_14,31203939425.0
bs0_6_15,29002599425.0
bs0_6_16,27570474425.0
bs0_6_17,29101209425.0
bs0_6_18,30977934425.0
bs0_6_19,30953139425.0
bs0_6_20,30735969425.0
bs0_6_21,31098204425.0
bs0_6_22,30912099425.0
bs0_6_23,30701484425.0
bs0_7_0,33967936040.0
bs0_7_1,34102840040.0
bs0_7_2,33779132040.0
bs0_7_3,33834880040.0
bs0_7_4,33895864040.0
bs0_7_5,33976560040.0
bs0_7_6,32276400040.0
bs0_7_7,30903336040.0
bs0_7_8,31121400040.0
bs0_7_9,33405836040.0
bs0_7_10,33545668040.0
bs0_7_11,33354400040.0
bs0_7_12,33202864040.0
bs0_7_13,33358404040.0
bs0_7_14,33722152040.0
bs0_7_15,31343160040.0
bs0_7_16,29795460040.0
bs0_7_17,31449728040.0
bs0_7_18,33477908040.0
bs0_7_19,33451112040.0
bs0_7_20,33216416040.0
bs0_7_21,33607884040.0
bs0_7_22,33406760040.0
bs0_7_23,33179148040.0
bs0_8_0,36504502655.0
bs0_8_1,36649480655.0
bs0_8_2,36301599655.0
bs0_8_3,36361510655.0
bs0_8_4,36427048655.0
bs0_8_5,36513770655.0
bs0_8_6,34686650655.0
bs0_8_7,33211052655.0
bs0_8_8,33445400655.0
bs0_8_9,35900427655.0
bs0_8_10,36050701655.0
bs0_8_11,35845150655.0
bs0_8_12,35682298655.0
bs0_8_13,35849453655.0
bs0_8_14,36240364655.0
bs0_8_15,33683720655.0
bs0_8_16,32020445655.0
bs0_8_17,33798246655.0
bs0_8_18,35977881655.0
bs0_8_19,35949084655.0
bs0_8_20,35696862655.0
bs0_8_21,36117563655.0
bs0_8_22,35901420655.0
bs0_8_23,35656811655.0
bs0_9_0,39041069270.0
bs0_9_1,39196121270.0
bs0_9_2,38824067270.0
bs0_9_3,38888141270.0
bs0_9_4,38958233270.0
bs0_9_5,39050981270.0
bs0_9_6,37096901270.0
bs0_9_7,35518769270.0
bs0_9_8,35769401270.0
bs0_9_9,38395019270.0
bs0_9_10,38555735270.0
bs0_9_11,38335901270.0
bs0_9_12,38161733270.0
bs0_9_13,38340503270.0
bs0_9_14,38758577270.0
bs0_9_15,36024281270.0
bs0_9_16,34245431270.0
bs0_9_17,36146765270.0
bs0_9_18,38477855270.0
bs0_9_19,38447057270.0
bs0_9_20,38177309270.0
bs0_9_21,38627243270.0
bs0_9_22,38396081270.0
bs0_9_23,38134475270.0
bs0_10_0,41577635885.0
bs0_10_1,41742761885.0
bs0_10_2,41346534885.0
bs0_10_3,41414771885.0
bs0_10_4,41489417885.0
bs0_10_5,41588191885.0
bs0_10_6,39507151885.0
bs0_10_7,37826485885.0
bs0_10_8,38093401885.0
bs0_10_9,40889610885.0
bs0_10_10,41060768885.0
bs0_10_11,40826651885.0
bs0_10_12,40641167885.0
bs0_10_13,40831552885.0
bs0_10_14,41276789885.0
bs0_10_15,38364841885.0
bs0_10_16,36470416885.0
bs0_10_17,38495283885.0
