,Value
bs0_1_0,18713856350.0
bs0_1_1,18744286350.0
bs0_1_2,18640246350.0
bs0_1_3,18755676350.0
bs0_1_4,18683256350.0
bs0_1_5,18873656350.0
bs0_1_6,16994816350.0
bs0_1_7,17638266350.0
bs0_1_8,17672606350.0
bs0_1_9,18563236350.0
bs0_1_10,18436926350.0
bs0_1_11,18537226350.0
bs0_1_12,18704166350.0
bs0_1_13,18518526350.0
bs0_1_14,18378786350.0
bs0_1_15,16391996350.0
bs0_1_16,16683886350.0
bs0_1_17,17398226350.0
bs0_1_18,18350056350.0
bs0_1_19,18241256350.0
bs0_1_20,18516996350.0
bs0_1_21,18346486350.0
bs0_1_22,18291066350.0
bs0_1_23,18561876350.0
bs0_2_0,21245730965.0
bs0_2_1,21280277965.0
bs0_2_2,21162161965.0
bs0_2_3,21293208965.0
bs0_2_4,21210990965.0
bs0_2_5,21427150965.0
bs0_2_6,19294114965.0
bs0_2_7,20024619965.0
bs0_2_8,20063605965.0
bs0_2_9,21074732965.0
bs0_2_10,20931333965.0
bs0_2_11,21045203965.0
bs0_2_12,21234729965.0
bs0_2_13,21023973965.0
bs0_2_14,20865327965.0
bs0_2_15,18609736965.0
bs0_2_16,18941117965.0
bs0_2_17,19752103965.0
bs0_2_18,20832710965.0
bs0_2_19,20709190965.0
bs0_2_20,21022236965.0
bs0_2_21,20828657965.0
bs0_2_22,20765739965.0
bs0_2_23,21073188965.0
bs0_3_0,23777605580.0
bs0_3_1,23816269580.0
bs0_3_2,23684077580.0
bs0_3_3,23830741580.0
bs0_3_4,23738725580.0
bs0_3_5,23980645580.0
bs0_3_6,21593413580.0
bs0_3_7,22410973580.0
bs0_3_8,22454605580.0
bs0_3_9,23586229580.0
bs0_3_10,23425741580.0
bs0_3_11,23553181580.0
bs0_3_12,23765293580.0
bs0_3_13,23529421580.0
bs0_3_14,23351869580.0
bs0_3_15,20827477580.0
bs0_3_16,21198349580.0
bs0_3_17,22105981580.0
bs0_3_18,23315365580.0
bs0_3_19,23177125580.0
bs0_3_20,23527477580.0
bs0_3_21,23310829580.0
bs0_3_22,23240413580.0
bs0_3_23,23584501580.0
bs0_4_0,26309480195.0
bs0_4_1,26352261195.0
bs0_4_2,26205993195.0
bs0_4_3,26368274195.0
bs0_4_4,26266460195.0
bs0_4_5,26534140195.0
bs0_4_6,23892712195.0
bs0_4_7,24797327195.0
bs0_4_8,24845605195.0
bs0_4_9,26097726195.0
bs0_4_10,25920149195.0
bs0_4_11,26061159195.0
bs0_4_12,26295857195.0
bs0_4_13,26034869195.0
bs0_4_14,25838411195.0
bs0_4_15,23045218195.0
bs0_4_16,23455581195.0
bs0_4_17,24459859195.0
bs0_4_18,25798020195.0
bs0_4_19,25645060195.0
bs0_4_20,26032718195.0
bs0_4_21,25793001195.0
bs0_4_22,25715087195.0
bs0_4_23,26095814195.0
bs0_5_0,28841354810.0
bs0_5_1,28888252810.0
bs0_5_2,28727908810.0
bs0_5_3,28905806810.0
bs0_5_4,28794194810.0
bs0_5_5,29087634810.0
bs0_5_6,26192010810.0
bs0_5_7,27183680810.0
bs0_5_8,27236604810.0
bs0_5_9,28609222810.0
bs0_5_10,28414556810.0
bs0_5_11,28569136810.0
bs0_5_12,28826420810.0
bs0_5_13,28540316810.0
bs0_5_14,28324952810.0
bs0_5_15,25262958810.0
bs0_5_16,25712812810.0
bs0_5_17,26813736810.0
bs0_5_18,28280674810.0
bs0_5_19,28112994810.0
bs0_5_20,28537958810.0
bs0_5_21,28275172810.0
bs0_5_22,28189760810.0
bs0_5_23,28607126810.0
bs0_6_0,31373229425.0
bs0_6_1,31424244425.0
bs0_6_2,31249824425.0
bs0_6_3,31443339425.0
bs0_6_4,31321929425.0
bs0_6_5,31641129425.0
bs0_6_6,28491309425.0
bs0_6_7,29570034425.0
bs0_6_8,29627604425.0
bs0_6_9,31120719425.0
bs0_6_10,30908964425.0
bs0_6_11,31077114425.0
bs0_6_12,31356984425.0
bs0_6_13,31045764425.0
bs0_6_14,30811494425.0
bs0_6_15,27480699425.0
bs0_6_16,27970044425.0
bs0_6_17,29167614425.0
bs0_6_18,30763329425.0
bs0_6_19,30580929425.0
bs0_6_20,31043199425.0
bs0_6_21,30757344425.0
bs0_6_22,30664434425.0
bs0_6_23,31118439425.0
bs0_7_0,33905104040.0
bs0_7_1,33960236040.0
bs0_7_2,33771740040.0
bs0_7_3,33980872040.0
bs0_7_4,33849664040.0
bs0_7_5,34194624040.0
bs0_7_6,30790608040.0
bs0_7_7,31956388040.0
bs0_7_8,32018604040.0
bs0_7_9,33632216040.0
bs0_7_10,33403372040.0
bs0_7_11,33585092040.0
bs0_7_12,33887548040.0
bs0_7_13,33551212040.0
bs0_7_14,33298036040.0
bs0_7_15,29698440040.0
bs0_7_16,30227276040.0
bs0_7_17,31521492040.0
bs0_7_18,33245984040.0
bs0_7_19,33048864040.0
bs0_7_20,33548440040.0
bs0_7_21,33239516040.0
bs0_7_22,33139108040.0
bs0_7_23,33629752040.0
bs0_8_0,36436978655.0
bs0_8_1,36496227655.0
bs0_8_2,36293655655.0
bs0_8_3,36518404655.0
bs0_8_4,36377398655.0
bs0_8_5,36748118655.0
bs0_8_6,33089906655.0
bs0_8_7,34342741655.0
bs0_8_8,34409603655.0
bs0_8_9,36143712655.0
bs0_8_10,35897779655.0
bs0_8_11,36093069655.0
bs0_8_12,36418111655.0
bs0_8_13,36056659655.0
bs0_8_14,35784577655.0
bs0_8_15,31916180655.0
bs0_8_16,32484507655.0
bs0_8_17,33875369655.0
bs0_8_18,35728638655.0
bs0_8_19,35516798655.0
bs0_8_20,36053680655.0
bs0_8_21,35721687655.0
bs0_8_22,35613781655.0
bs0_8_23,36141064655.0
bs0_9_0,38968853270.0
bs0_9_1,39032219270.0
bs0_9_2,38815571270.0
bs0_9_3,39055937270.0
bs0_9_4,38905133270.0
bs0_9_5,39301613270.0
bs0_9_6,35389205270.0
bs0_9_7,36729095270.0
bs0_9_8,36800603270.0
bs0_9_9,38655209270.0
bs0_9_10,38392187270.0
bs0_9_11,38601047270.0
bs0_9_12,38948675270.0
bs0_9_13,38562107270.0
bs0_9_14,38271119270.0
bs0_9_15,34133921270.0
bs0_9_16,34741739270.0
bs0_9_17,36229247270.0
bs0_9_18,38211293270.0
bs0_9_19,37984733270.0
bs0_9_20,38558921270.0
bs0_9_21,38203859270.0
bs0_9_22,38088455270.0
bs0_9_23,38652377270.0
bs0_10_0,41500727885.0
bs0_10_1,41568210885.0
bs0_10_2,41337486885.0
bs0_10_3,41593469885.0
bs0_10_4,41432867885.0
bs0_10_5,41855107885.0
bs0_10_6,37688503885.0
bs0_10_7,39115448885.0
bs0_10_8,39191602885.0
bs0_10_9,41166705885.0
bs0_10_10,40886594885.0
bs0_10_11,41109024885.0
bs0_10_12,41479238885.0
bs0_10_13,41067554885.0
bs0_10_14,40757660885.0
bs0_10_15,36351661885.0
bs0_10_16,36998970885.0
bs0_10_17,38583124885.0
