,Value
bs0_1_0,18764856350.0
bs0_1_1,18719806350.0
bs0_1_2,18745646350.0
bs0_1_3,18657586350.0
bs0_1_4,18752106350.0
bs0_1_5,18749726350.0
bs0_1_6,17385306350.0
bs0_1_7,17248626350.0
bs0_1_8,17190146350.0
bs0_1_9,18602336350.0
bs0_1_10,18629876350.0
bs0_1_11,18646706350.0
bs0_1_12,18332206350.0
bs0_1_13,18588566350.0
bs0_1_14,18616786350.0
bs0_1_15,17148836350.0
bs0_1_16,17321726350.0
bs0_1_17,17351816350.0
bs0_1_18,18422476350.0
bs0_1_19,18251966350.0
bs0_1_20,18587886350.0
bs0_1_21,18442026350.0
bs0_1_22,18280186350.0
bs0_1_23,18387966350.0
bs0_2_0,21303630965.0
bs0_2_1,21252485965.0
bs0_2_2,21281821965.0
bs0_2_3,21181847965.0
bs0_2_4,21289155965.0
bs0_2_5,21286453965.0
bs0_2_6,19737435965.0
bs0_2_7,19582263965.0
bs0_2_8,19515871965.0
bs0_2_9,21119122965.0
bs0_2_10,21150388965.0
bs0_2_11,21169495965.0
bs0_2_12,20812445965.0
bs0_2_13,21103489965.0
bs0_2_14,21135527965.0
bs0_2_15,19468972965.0
bs0_2_16,19665253965.0
bs0_2_17,19699414965.0
bs0_2_18,20914928965.0
bs0_2_19,20721349965.0
bs0_2_20,21102717965.0
bs0_2_21,20937123965.0
bs0_2_22,20753387965.0
bs0_2_23,20875749965.0
bs0_3_0,23842405580.0
bs0_3_1,23785165580.0
bs0_3_2,23817997580.0
bs0_3_3,23706109580.0
bs0_3_4,23826205580.0
bs0_3_5,23823181580.0
bs0_3_6,22089565580.0
bs0_3_7,21915901580.0
bs0_3_8,21841597580.0
bs0_3_9,23635909580.0
bs0_3_10,23670901580.0
bs0_3_11,23692285580.0
bs0_3_12,23292685580.0
bs0_3_13,23618413580.0
bs0_3_14,23654269580.0
bs0_3_15,21789109580.0
bs0_3_16,22008781580.0
bs0_3_17,22047013580.0
bs0_3_18,23407381580.0
bs0_3_19,23190733580.0
bs0_3_20,23617549580.0
bs0_3_21,23432221580.0
bs0_3_22,23226589580.0
bs0_3_23,23363533580.0
bs0_4_0,26381180195.0
bs0_4_1,26317845195.0
bs0_4_2,26354173195.0
