,Value
bs0_1_0,18704506350.0
bs0_1_1,18871956350.0
bs0_1_2,18805826350.0
bs0_1_3,18794436350.0
bs0_1_4,18806166350.0
bs0_1_5,18795286350.0
bs0_1_6,17921656350.0
bs0_1_7,17130986350.0
bs0_1_8,17256956350.0
bs0_1_9,18576156350.0
bs0_1_10,18591966350.0
bs0_1_11,18417716350.0
bs0_1_12,18355156350.0
bs0_1_13,18395276350.0
bs0_1_14,18373686350.0
bs0_1_15,17049726350.0
bs0_1_16,16470196350.0
bs0_1_17,17307616350.0
bs0_1_18,18301096350.0
bs0_1_19,18460896350.0
bs0_1_20,18457666350.0
bs0_1_21,18253666350.0
bs0_1_22,18568846350.0
bs0_1_23,18473986350.0
bs0_2_0,21235115965.0
bs0_2_1,21425220965.0
bs0_2_2,21350143965.0
bs0_2_3,21337212965.0
bs0_2_4,21350529965.0
bs0_2_5,21338177965.0
bs0_2_6,20346350965.0
bs0_2_7,19448707965.0
bs0_2_8,19591720965.0
bs0_2_9,21089400965.0
bs0_2_10,21107349965.0
bs0_2_11,20909524965.0
bs0_2_12,20838500965.0
bs0_2_13,20884048965.0
bs0_2_14,20859537965.0
bs0_2_15,19356453965.0
bs0_2_16,18698516965.0
bs0_2_17,19649234965.0
bs0_2_18,20777126965.0
bs0_2_19,20958546965.0
bs0_2_20,20954879965.0
bs0_2_21,20723279965.0
bs0_2_22,21081101965.0
bs0_2_23,20973407965.0
bs0_3_0,23765725580.0
bs0_3_1,23978485580.0
bs0_3_2,23894461580.0
bs0_3_3,23879989580.0
bs0_3_4,23894893580.0
bs0_3_5,23881069580.0
bs0_3_6,22771045580.0
bs0_3_7,21766429580.0
bs0_3_8,21926485580.0
bs0_3_9,23602645580.0
bs0_3_10,23622733580.0
bs0_3_11,23401333580.0
bs0_3_12,23321845580.0
bs0_3_13,23372821580.0
bs0_3_14,23345389580.0
bs0_3_15,21663181580.0
bs0_3_16,20926837580.0
bs0_3_17,21990853580.0
bs0_3_18,23253157580.0
bs0_3_19,23456197580.0
bs0_3_20,23452093580.0
bs0_3_21,23192893580.0
bs0_3_22,23593357580.0
bs0_3_23,23472829580.0
bs0_4_0,26296335195.0
bs0_4_1,26531750195.0
