,Value
bs0_1_0,18735276350.0
bs0_1_1,18868556350.0
bs0_1_2,18644326350.0
bs0_1_3,18727286350.0
bs0_1_4,18708416350.0
bs0_1_5,18727456350.0
bs0_1_6,17003146350.0
bs0_1_7,17799766350.0
bs0_1_8,17879156350.0
bs0_1_9,18371986350.0
bs0_1_10,18637526350.0
bs0_1_11,18395786350.0
bs0_1_12,18389666350.0
bs0_1_13,18599956350.0
bs0_1_14,18560686350.0
bs0_1_15,17046326350.0
bs0_1_16,16973736350.0
bs0_1_17,16924266350.0
bs0_1_18,18443556350.0
bs0_1_19,18453246350.0
bs0_1_20,18509006350.0
bs0_1_21,18561536350.0
bs0_1_22,18416866350.0
bs0_1_23,18312996350.0
bs0_2_0,21270048965.0
bs0_2_1,21421360965.0
bs0_2_2,21166793965.0
bs0_2_3,21260977965.0
bs0_2_4,21239554965.0
bs0_2_5,21261170965.0
bs0_2_6,19303571965.0
bs0_2_7,20207969965.0
bs0_2_8,20298100965.0
bs0_2_9,20857607965.0
bs0_2_10,21159073965.0
bs0_2_11,20884627965.0
bs0_2_12,20877679965.0
bs0_2_13,21116420965.0
bs0_2_14,21071837965.0
bs0_2_15,19352593965.0
bs0_2_16,19270182965.0
bs0_2_17,19214019965.0
bs0_2_18,20938860965.0
bs0_2_19,20949861965.0
bs0_2_20,21013165965.0
bs0_2_21,21072802965.0
bs0_2_22,20908559965.0
bs0_2_23,20790636965.0
bs0_3_0,23804821580.0
bs0_3_1,23974165580.0
bs0_3_2,23689261580.0
bs0_3_3,23794669580.0
bs0_3_4,23770693580.0
bs0_3_5,23794885580.0
bs0_3_6,21603997580.0
bs0_3_7,22616173580.0
bs0_3_8,22717045580.0
bs0_3_9,23343229580.0
bs0_3_10,23680621580.0
bs0_3_11,23373469580.0
bs0_3_12,23365693580.0
bs0_3_13,23632885580.0
bs0_3_14,23582989580.0
bs0_3_15,21658861580.0
bs0_3_16,21566629580.0
bs0_3_17,21503773580.0
bs0_3_18,23434165580.0
bs0_3_19,23446477580.0
bs0_3_20,23517325580.0
bs0_3_21,23584069580.0
bs0_3_22,23400253580.0
bs0_3_23,23268277580.0
bs0_4_0,26339594195.0
bs0_4_1,26526970195.0
bs0_4_2,26211729195.0
bs0_4_3,26328361195.0
bs0_4_4,26301832195.0
