,Value
bs0_1_0,18631066350.0
bs0_1_1,18821466350.0
bs0_1_2,18687336350.0
bs0_1_3,18878076350.0
bs0_1_4,18716066350.0
bs0_1_5,18651126350.0
bs0_1_6,17690116350.0
bs0_1_7,17093416350.0
bs0_1_8,17378506350.0
bs0_1_9,18543856350.0
bs0_1_10,18543006350.0
bs0_1_11,18396976350.0
bs0_1_12,18680536350.0
bs0_1_13,18463446350.0
bs0_1_14,18413466350.0
bs0_1_15,16552646350.0
bs0_1_16,16911686350.0
bs0_1_17,16499436350.0
bs0_1_18,18414146350.0
bs0_1_19,18454606350.0
bs0_1_20,18367056350.0
bs0_1_21,18480616350.0
bs0_1_22,18536886350.0
bs0_1_23,18590776350.0
bs0_2_0,21151739965.0
bs0_2_1,21367899965.0
bs0_2_2,21215622965.0
bs0_2_3,21432168965.0
bs0_2_4,21248239965.0
bs0_2_5,21174513965.0
bs0_2_6,20083484965.0
bs0_2_7,19406054965.0
bs0_2_8,19729715965.0
bs0_2_9,21052730965.0
bs0_2_10,21051765965.0
bs0_2_11,20885978965.0
bs0_2_12,21207902965.0
bs0_2_13,20961441965.0
bs0_2_14,20904699965.0
bs0_2_15,18792121965.0
bs0_2_16,19199737965.0
bs0_2_17,18731712965.0
bs0_2_18,20905471965.0
bs0_2_19,20951405965.0
bs0_2_20,20852010965.0
bs0_2_21,20980934965.0
bs0_2_22,21044817965.0
bs0_2_23,21105998965.0
bs0_3_0,23672413580.0
bs0_3_1,23914333580.0
bs0_3_2,23743909580.0
bs0_3_3,23986261580.0
bs0_3_4,23780413580.0
bs0_3_5,23697901580.0
bs0_3_6,22476853580.0
bs0_3_7,21718693580.0
bs0_3_8,22080925580.0
bs0_3_9,23561605580.0
bs0_3_10,23560525580.0
bs0_3_11,23374981580.0
bs0_3_12,23735269580.0
bs0_3_13,23459437580.0
bs0_3_14,23395933580.0
bs0_3_15,21031597580.0
bs0_3_16,21487789580.0
bs0_3_17,20963989580.0
bs0_3_18,23396797580.0
bs0_3_19,23448205580.0
bs0_3_20,23336965580.0
bs0_3_21,23481253580.0
bs0_3_22,23552749580.0
bs0_3_23,23621221580.0
bs0_4_0,26193087195.0
bs0_4_1,26460767195.0
bs0_4_2,26272196195.0
bs0_4_3,26540354195.0
bs0_4_4,26312587195.0
bs0_4_5,26221289195.0
bs0_4_6,24870222195.0
bs0_4_7,24031332195.0
bs0_4_8,24432135195.0
bs0_4_9,26070480195.0
bs0_4_10,26069285195.0
bs0_4_11,25863984195.0
bs0_4_12,26262636195.0
bs0_4_13,25957433195.0
bs0_4_14,25887167195.0
bs0_4_15,23271073195.0
bs0_4_16,23775841195.0
bs0_4_17,23196266195.0
bs0_4_18,25888123195.0
bs0_4_19,25945005195.0
bs0_4_20,25821920195.0
bs0_4_21,25981572195.0
bs0_4_22,26060681195.0
bs0_4_23,26136444195.0
bs0_5_0,28713760810.0
bs0_5_1,29007200810.0
bs0_5_2,28800482810.0
bs0_5_3,29094446810.0
bs0_5_4,28844760810.0
bs0_5_5,28744676810.0
bs0_5_6,27263590810.0
bs0_5_7,26343970810.0
bs0_5_8,26783344810.0
bs0_5_9,28579354810.0
bs0_5_10,28578044810.0
bs0_5_11,28352986810.0
bs0_5_12,28790002810.0
bs0_5_13,28455428810.0
bs0_5_14,28378400810.0
bs0_5_15,25510548810.0
bs0_5_16,26063892810.0
bs0_5_17,25428542810.0
bs0_5_18,28379448810.0
bs0_5_19,28441804810.0
bs0_5_20,28306874810.0
bs0_5_21,28481890810.0
bs0_5_22,28568612810.0
bs0_5_23,28651666810.0
bs0_6_0,31234434425.0
bs0_6_1,31553634425.0
bs0_6_2,31328769425.0
bs0_6_3,31648539425.0
bs0_6_4,31376934425.0
bs0_6_5,31268064425.0
bs0_6_6,29656959425.0
bs0_6_7,28656609425.0
bs0_6_8,29134554425.0
bs0_6_9,31088229425.0
bs0_6_10,31086804425.0
bs0_6_11,30841989425.0
bs0_6_12,31317369425.0
bs0_6_13,30953424425.0
bs0_6_14,30869634425.0
bs0_6_15,27750024425.0
bs0_6_16,28351944425.0
bs0_6_17,27660819425.0
bs0_6_18,30870774425.0
bs0_6_19,30938604425.0
bs0_6_20,30791829425.0
bs0_6_21,30982209425.0
bs0_6_22,31076544425.0
bs0_6_23,31166889425.0
bs0_7_0,33755108040.0
bs0_7_1,34100068040.0
bs0_7_2,33857056040.0
bs0_7_3,34202632040.0
bs0_7_4,33909108040.0
bs0_7_5,33791452040.0
bs0_7_6,32050328040.0
bs0_7_7,30969248040.0
bs0_7_8,31485764040.0
bs0_7_9,33597104040.0
bs0_7_10,33595564040.0
bs0_7_11,33330992040.0
bs0_7_12,33844736040.0
bs0_7_13,33451420040.0
bs0_7_14,33360868040.0
bs0_7_15,29989500040.0
bs0_7_16,30639996040.0
bs0_7_17,29893096040.0
bs0_7_18,33362100040.0
bs0_7_19,33435404040.0
bs0_7_20,33276784040.0
bs0_7_21,33482528040.0
bs0_7_22,33584476040.0
bs0_7_23,33682112040.0
bs0_8_0,36275781655.0
bs0_8_1,36646501655.0
bs0_8_2,36385342655.0
bs0_8_3,36756724655.0
bs0_8_4,36441281655.0
bs0_8_5,36314839655.0
bs0_8_6,34443696655.0
bs0_8_7,33281886655.0
bs0_8_8,33836973655.0
bs0_8_9,36105978655.0
bs0_8_10,36104323655.0
bs0_8_11,35819994655.0
bs0_8_12,36372102655.0
bs0_8_13,35949415655.0
bs0_8_14,35852101655.0
bs0_8_15,32228975655.0
bs0_8_16,32928047655.0
bs0_8_17,32125372655.0
bs0_8_18,35853425655.0
bs0_8_19,35932203655.0
bs0_8_20,35761738655.0
bs0_8_21,35982846655.0
bs0_8_22,36092407655.0
bs0_8_23,36197334655.0
bs0_9_0,38796455270.0
bs0_9_1,39192935270.0
bs0_9_2,38913629270.0
bs0_9_3,39310817270.0
bs0_9_4,38973455270.0
bs0_9_5,38838227270.0
bs0_9_6,36837065270.0
bs0_9_7,35594525270.0
bs0_9_8,36188183270.0
bs0_9_9,38614853270.0
bs0_9_10,38613083270.0
bs0_9_11,38308997270.0
bs0_9_12,38899469270.0
bs0_9_13,38447411270.0
bs0_9_14,38343335270.0
bs0_9_15,34468451270.0
bs0_9_16,35216099270.0
bs0_9_17,34357649270.0
bs0_9_18,38344751270.0
bs0_9_19,38429003270.0
bs0_9_20,38246693270.0
bs0_9_21,38483165270.0
bs0_9_22,38600339270.0
bs0_9_23,38712557270.0
bs0_10_0,41317128885.0
bs0_10_1,41739368885.0
bs0_10_2,41441915885.0
bs0_10_3,41864909885.0
bs0_10_4,41505628885.0
bs0_10_5,41361614885.0
bs0_10_6,39230433885.0
bs0_10_7,37907163885.0
bs0_10_8,38539392885.0
bs0_10_9,41123727885.0
bs0_10_10,41121842885.0
bs0_10_11,40797999885.0
bs0_10_12,41426835885.0
bs0_10_13,40945406885.0
bs0_10_14,40834568885.0
bs0_10_15,36707926885.0
bs0_10_16,37504150885.0
bs0_10_17,36589925885.0
bs0_10_18,40836076885.0
bs0_10_19,40925802885.0
bs0_10_20,40731647885.0
bs0_10_21,40983483885.0
bs0_10_22,41108270885.0
bs0_10_23,41227779885.0
bs1_1_0,27398627112.5
bs1_1_1,27678627112.5
bs1_1_2,27481377112.5
bs1_1_3,27761877112.5
bs1_1_4,27523627112.5
bs1_1_5,27428127112.5
bs1_1_6,26014877112.5
bs1_1_7,25137377112.5
bs1_1_8,25556627112.5
bs1_1_9,27270377112.5
bs1_1_10,27269127112.5
bs1_1_11,27054377112.5
bs1_1_12,27471377112.5
bs1_1_13,27152127112.5
bs1_1_14,27078627112.5
bs1_1_15,24342127112.5
bs1_1_16,24870127112.5
bs1_1_17,24263877112.5
bs1_1_18,27079627112.5
bs1_1_19,27139127112.5
bs1_1_20,27010377112.5
bs1_1_21,27177377112.5
bs1_1_22,27260127112.5
bs1_1_23,27339377112.5
bs1_2_0,28494572145.0
bs1_2_1,28785772145.0
bs1_2_2,28580632145.0
bs1_2_3,28872352145.0
bs1_2_4,28624572145.0
bs1_2_5,28525252145.0
bs1_2_6,27055472145.0
bs1_2_7,26142872145.0
bs1_2_8,26578892145.0
bs1_2_9,28361192145.0
bs1_2_10,28359892145.0
bs1_2_11,28136552145.0
bs1_2_12,28570232145.0
bs1_2_13,28238212145.0
bs1_2_14,28161772145.0
bs1_2_15,25315812145.0
bs1_2_16,25864932145.0
bs1_2_17,25234432145.0
bs1_2_18,28162812145.0
bs1_2_19,28224692145.0
bs1_2_20,28090792145.0
bs1_2_21,28264472145.0
bs1_2_22,28350532145.0
bs1_2_23,28432952145.0
bs1_3_0,29590517177.5
bs1_3_1,29892917177.5
bs1_3_2,29679887177.5
bs1_3_3,29982827177.5
bs1_3_4,29725517177.5
bs1_3_5,29622377177.5
bs1_3_6,28096067177.5
bs1_3_7,27148367177.5
bs1_3_8,27601157177.5
bs1_3_9,29452007177.5
bs1_3_10,29450657177.5
bs1_3_11,29218727177.5
bs1_3_12,29669087177.5
bs1_3_13,29324297177.5
bs1_3_14,29244917177.5
bs1_3_15,26289497177.5
bs1_3_16,26859737177.5
bs1_3_17,26204987177.5
bs1_3_18,29245997177.5
bs1_3_19,29310257177.5
bs1_3_20,29171207177.5
bs1_3_21,29351567177.5
bs1_3_22,29440937177.5
bs1_3_23,29526527177.5
bs1_4_0,30686462210.0
bs1_4_1,31000062210.0
bs1_4_2,30779142210.0
bs1_4_3,31093302210.0
bs1_4_4,30826462210.0
bs1_4_5,30719502210.0
bs1_4_6,29136662210.0
bs1_4_7,28153862210.0
bs1_4_8,28623422210.0
bs1_4_9,30542822210.0
bs1_4_10,30541422210.0
bs1_4_11,30300902210.0
bs1_4_12,30767942210.0
bs1_4_13,30410382210.0
bs1_4_14,30328062210.0
bs1_4_15,27263182210.0
bs1_4_16,27854542210.0
bs1_4_17,27175542210.0
bs1_4_18,30329182210.0
bs1_4_19,30395822210.0
bs1_4_20,30251622210.0
bs1_4_21,30438662210.0
bs1_4_22,30531342210.0
bs1_4_23,30620102210.0
bs1_5_0,31782407242.5
bs1_5_1,32107207242.5
bs1_5_2,31878397242.5
bs1_5_3,32203777242.5
bs1_5_4,31927407242.5
bs1_5_5,31816627242.5
bs1_5_6,30177257242.5
bs1_5_7,29159357242.5
bs1_5_8,29645687242.5
bs1_5_9,31633637242.5
bs1_5_10,31632187242.5
bs1_5_11,31383077242.5
bs1_5_12,31866797242.5
bs1_5_13,31496467242.5
bs1_5_14,31411207242.5
bs1_5_15,28236867242.5
bs1_5_16,28849347242.5
bs1_5_17,28146097242.5
bs1_5_18,31412367242.5
bs1_5_19,31481387242.5
bs1_5_20,31332037242.5
bs1_5_21,31525757242.5
bs1_5_22,31621747242.5
bs1_5_23,31713677242.5
bs1_6_0,32878352275.0
bs1_6_1,33214352275.0
bs1_6_2,32977652275.0
bs1_6_3,33314252275.0
bs1_6_4,33028352275.0
bs1_6_5,32913752275.0
bs1_6_6,31217852275.0
bs1_6_7,30164852275.0
bs1_6_8,30667952275.0
bs1_6_9,32724452275.0
bs1_6_10,32722952275.0
bs1_6_11,32465252275.0
bs1_6_12,32965652275.0
bs1_6_13,32582552275.0
bs1_6_14,32494352275.0
bs1_6_15,29210552275.0
bs1_6_16,29844152275.0
bs1_6_17,29116652275.0
bs1_6_18,32495552275.0
bs1_6_19,32566952275.0
bs1_6_20,32412452275.0
bs1_6_21,32612852275.0
bs1_6_22,32712152275.0
bs1_6_23,32807252275.0
bs1_7_0,33974297307.5
bs1_7_1,34321497307.5
bs1_7_2,34076907307.5
bs1_7_3,34424727307.5
bs1_7_4,34129297307.5
bs1_7_5,34010877307.5
bs1_7_6,32258447307.5
bs1_7_7,31170347307.5
bs1_7_8,31690217307.5
bs1_7_9,33815267307.5
bs1_7_10,33813717307.5
bs1_7_11,33547427307.5
bs1_7_12,34064507307.5
bs1_7_13,33668637307.5
bs1_7_14,33577497307.5
bs1_7_15,30184237307.5
bs1_7_16,30838957307.5
bs1_7_17,30087207307.5
bs1_7_18,33578737307.5
bs1_7_19,33652517307.5
bs1_7_20,33492867307.5
bs1_7_21,33699947307.5
bs1_7_22,33802557307.5
bs1_7_23,33900827307.5
bs1_8_0,35070242340.0
bs1_8_1,35428642340.0
bs1_8_2,35176162340.0
bs1_8_3,35535202340.0
bs1_8_4,35230242340.0
bs1_8_5,35108002340.0
bs1_8_6,33299042340.0
bs1_8_7,32175842340.0
bs1_8_8,32712482340.0
bs1_8_9,34906082340.0
bs1_8_10,34904482340.0
bs1_8_11,34629602340.0
bs1_8_12,35163362340.0
bs1_8_13,34754722340.0
bs1_8_14,34660642340.0
bs1_8_15,31157922340.0
bs1_8_16,31833762340.0
bs1_8_17,31057762340.0
bs1_8_18,34661922340.0
bs1_8_19,34738082340.0
bs1_8_20,34573282340.0
bs1_8_21,34787042340.0
bs1_8_22,34892962340.0
bs1_8_23,34994402340.0
bs1_9_0,36166187372.5
bs1_9_1,36535787372.5
bs1_9_2,36275417372.5
bs1_9_3,36645677372.5
bs1_9_4,36331187372.5
bs1_9_5,36205127372.5
bs1_9_6,34339637372.5
bs1_9_7,33181337372.5
bs1_9_8,33734747372.5
bs1_9_9,35996897372.5
bs1_9_10,35995247372.5
bs1_9_11,35711777372.5
bs1_9_12,36262217372.5
bs1_9_13,35840807372.5
bs1_9_14,35743787372.5
bs1_9_15,32131607372.5
bs1_9_16,32828567372.5
bs1_9_17,32028317372.5
bs1_9_18,35745107372.5
bs1_9_19,35823647372.5
bs1_9_20,35653697372.5
bs1_9_21,35874137372.5
bs1_9_22,35983367372.5
bs1_9_23,36087977372.5
bs1_10_0,37262132405.0
