,Value
bs0_1_0,18883516350.0
bs0_1_1,18737656350.0
bs0_1_2,18639226350.0
bs0_1_3,18845096350.0
bs0_1_4,18864306350.0
bs0_1_5,18803446350.0
bs0_1_6,17448546350.0
bs0_1_7,17784126350.0
bs0_1_8,17541366350.0
bs0_1_9,18482656350.0
bs0_1_10,18705186350.0
bs0_1_11,18661326350.0
bs0_1_12,18371136350.0
bs0_1_13,18341386350.0
bs0_1_14,18649936350.0
bs0_1_15,17384966350.0
bs0_1_16,16318726350.0
bs0_1_17,17526576350.0
bs0_1_18,18631916350.0
bs0_1_19,18636676350.0
bs0_1_20,18233776350.0
bs0_1_21,18379296350.0
bs0_1_22,18318266350.0
bs0_1_23,18314016350.0
bs0_2_0,21438344965.0
bs0_2_1,21272750965.0
bs0_2_2,21161003965.0
bs0_2_3,21394726965.0
bs0_2_4,21416535965.0
bs0_2_5,21347441965.0
bs0_2_6,19809231965.0
bs0_2_7,20190213965.0
bs0_2_8,19914609965.0
bs0_2_9,20983250965.0
bs0_2_10,21235887965.0
bs0_2_11,21186093965.0
bs0_2_12,20856642965.0
bs0_2_13,20822867965.0
bs0_2_14,21173162965.0
bs0_2_15,19737049965.0
bs0_2_16,18526553965.0
bs0_2_17,19897818965.0
bs0_2_18,21152704965.0
bs0_2_19,21158108965.0
bs0_2_20,20700698965.0
bs0_2_21,20865906965.0
bs0_2_22,20796619965.0
bs0_2_23,20791794965.0
bs0_3_0,23993173580.0
bs0_3_1,23807845580.0
bs0_3_2,23682781580.0
bs0_3_3,23944357580.0
bs0_3_4,23968765580.0
bs0_3_5,23891437580.0
bs0_3_6,22169917580.0
bs0_3_7,22596301580.0
bs0_3_8,22287853580.0
bs0_3_9,23483845580.0
bs0_3_10,23766589580.0
bs0_3_11,23710861580.0
bs0_3_12,23342149580.0
bs0_3_13,23304349580.0
bs0_3_14,23696389580.0
bs0_3_15,22089133580.0
bs0_3_16,20734381580.0
bs0_3_17,22269061580.0
bs0_3_18,23673493580.0
bs0_3_19,23679541580.0
bs0_3_20,23167621580.0
bs0_3_21,23352517580.0
bs0_3_22,23274973580.0
bs0_3_23,23269573580.0
bs0_4_0,26548002195.0
bs0_4_1,26342940195.0
bs0_4_2,26204559195.0
bs0_4_3,26493988195.0
bs0_4_4,26520995195.0
bs0_4_5,26435433195.0
bs0_4_6,24530603195.0
bs0_4_7,25002389195.0
bs0_4_8,24661097195.0
bs0_4_9,25984440195.0
bs0_4_10,26297291195.0
bs0_4_11,26235629195.0
bs0_4_12,25827656195.0
bs0_4_13,25785831195.0
bs0_4_14,26219616195.0
bs0_4_15,24441217195.0
bs0_4_16,22942209195.0
bs0_4_17,24640304195.0
bs0_4_18,26194282195.0
bs0_4_19,26200974195.0
bs0_4_20,25634544195.0
bs0_4_21,25839128195.0
bs0_4_22,25753327195.0
bs0_4_23,25747352195.0
bs0_5_0,29102830810.0
bs0_5_1,28878034810.0
bs0_5_2,28726336810.0
bs0_5_3,29043618810.0
bs0_5_4,29073224810.0
bs0_5_5,28979428810.0
bs0_5_6,26891288810.0
bs0_5_7,27408476810.0
bs0_5_8,27034340810.0
bs0_5_9,28485034810.0
bs0_5_10,28827992810.0
bs0_5_11,28760396810.0
bs0_5_12,28313162810.0
bs0_5_13,28267312810.0
bs0_5_14,28742842810.0
bs0_5_15,26793300810.0
bs0_5_16,25150036810.0
bs0_5_17,27011546810.0
bs0_5_18,28715070810.0
bs0_5_19,28722406810.0
bs0_5_20,28101466810.0
bs0_5_21,28325738810.0
bs0_5_22,28231680810.0
bs0_5_23,28225130810.0
bs0_6_0,31657659425.0
bs0_6_1,31413129425.0
bs0_6_2,31248114425.0
bs0_6_3,31593249425.0
bs0_6_4,31625454425.0
bs0_6_5,31523424425.0
bs0_6_6,29251974425.0
bs0_6_7,29814564425.0
bs0_6_8,29407584425.0
bs0_6_9,30985629425.0
bs0_6_10,31358694425.0
bs0_6_11,31285164425.0
bs0_6_12,30798669425.0
bs0_6_13,30748794425.0
bs0_6_14,31266069425.0
bs0_6_15,29145384425.0
bs0_6_16,27357864425.0
bs0_6_17,29382789425.0
bs0_6_18,31235859425.0
bs0_6_19,31243839425.0
bs0_6_20,30568389425.0
bs0_6_21,30812349425.0
bs0_6_22,30710034425.0
bs0_6_23,30702909425.0
bs0_7_0,34212488040.0
bs0_7_1,33948224040.0
bs0_7_2,33769892040.0
bs0_7_3,34142880040.0
bs0_7_4,34177684040.0
bs0_7_5,34067420040.0
bs0_7_6,31612660040.0
bs0_7_7,32220652040.0
bs0_7_8,31780828040.0
bs0_7_9,33486224040.0
bs0_7_10,33889396040.0
bs0_7_11,33809932040.0
bs0_7_12,33284176040.0
bs0_7_13,33230276040.0
bs0_7_14,33789296040.0
bs0_7_15,31497468040.0
bs0_7_16,29565692040.0
bs0_7_17,31754032040.0
bs0_7_18,33756648040.0
bs0_7_19,33765272040.0
bs0_7_20,33035312040.0
bs0_7_21,33298960040.0
bs0_7_22,33188388040.0
bs0_7_23,33180688040.0
bs0_8_0,36767316655.0
bs0_8_1,36483318655.0
bs0_8_2,36291669655.0
bs0_8_3,36692510655.0
bs0_8_4,36729913655.0
bs0_8_5,36611415655.0
bs0_8_6,33973345655.0
bs0_8_7,34626739655.0
bs0_8_8,34154071655.0
bs0_8_9,35986818655.0
bs0_8_10,36420097655.0
bs0_8_11,36334699655.0
bs0_8_12,35769682655.0
bs0_8_13,35711757655.0
bs0_8_14,36312522655.0
bs0_8_15,33849551655.0
bs0_8_16,31773519655.0
bs0_8_17,34125274655.0
bs0_8_18,36277436655.0
bs0_8_19,36286704655.0
bs0_8_20,35502234655.0
bs0_8_21,35785570655.0
bs0_8_22,35666741655.0
bs0_8_23,35658466655.0
bs0_9_0,39322145270.0
bs0_9_1,39018413270.0
bs0_9_2,38813447270.0
bs0_9_3,39242141270.0
bs0_9_4,39282143270.0
bs0_9_5,39155411270.0
bs0_9_6,36334031270.0
bs0_9_7,37032827270.0
bs0_9_8,36527315270.0
bs0_9_9,38487413270.0
bs0_9_10,38950799270.0
bs0_9_11,38859467270.0
bs0_9_12,38255189270.0
bs0_9_13,38193239270.0
bs0_9_14,38835749270.0
bs0_9_15,36201635270.0
bs0_9_16,33981347270.0
bs0_9_17,36496517270.0
bs0_9_18,38798225270.0
bs0_9_19,38808137270.0
bs0_9_20,37969157270.0
bs0_9_21,38272181270.0
bs0_9_22,38145095270.0
