,Value
bs0_1_0,18774716350.0
bs0_1_1,18669996350.0
bs0_1_2,18754486350.0
bs0_1_3,18632766350.0
bs0_1_4,18723886350.0
bs0_1_5,18640926350.0
bs0_1_6,17079306350.0
bs0_1_7,17044286350.0
bs0_1_8,17331076350.0
bs0_1_9,18556266350.0
bs0_1_10,18644496350.0
bs0_1_11,18644156350.0
bs0_1_12,18464806350.0
bs0_1_13,18478916350.0
bs0_1_14,18508156350.0
bs0_1_15,17052106350.0
bs0_1_16,17388876350.0
bs0_1_17,16642236350.0
bs0_1_18,18406496350.0
bs0_1_19,18202326350.0
bs0_1_20,18312826350.0
bs0_1_21,18416356350.0
bs0_1_22,18247886350.0
bs0_1_23,18235476350.0
bs0_2_0,21314824965.0
bs0_2_1,21195936965.0
bs0_2_2,21291857965.0
bs0_2_3,21153669965.0
bs0_2_4,21257117965.0
bs0_2_5,21162933965.0
bs0_2_6,19390035965.0
bs0_2_7,19350277965.0
bs0_2_8,19675868965.0
bs0_2_9,21066819965.0
bs0_2_10,21166986965.0
bs0_2_11,21166600965.0
bs0_2_12,20962985965.0
bs0_2_13,20979004965.0
bs0_2_14,21012200965.0
bs0_2_15,19359155965.0
bs0_2_16,19741488965.0
bs0_2_17,18893832965.0
bs0_2_18,20896786965.0
bs0_2_19,20664993965.0
bs0_2_20,20790443965.0
bs0_2_21,20907980965.0
bs0_2_22,20716717965.0
bs0_2_23,20702628965.0
bs0_3_0,23854933580.0
bs0_3_1,23721877580.0
bs0_3_2,23829229580.0
bs0_3_3,23674573580.0
bs0_3_4,23790349580.0
bs0_3_5,23684941580.0
bs0_3_6,21700765580.0
bs0_3_7,21656269580.0
bs0_3_8,22020661580.0
bs0_3_9,23577373580.0
bs0_3_10,23689477580.0
bs0_3_11,23689045580.0
bs0_3_12,23461165580.0
bs0_3_13,23479093580.0
bs0_3_14,23516245580.0
bs0_3_15,21666205580.0
bs0_3_16,22094101580.0
bs0_3_17,21145429580.0
bs0_3_18,23387077580.0
bs0_3_19,23127661580.0
bs0_3_20,23268061580.0
bs0_3_21,23399605580.0
