,Value
bs0_1_0,18648066350.0
bs0_1_1,18652826350.0
bs0_1_2,18650616350.0
bs0_1_3,18730686350.0
bs0_1_4,18881476350.0
bs0_1_5,18713006350.0
bs0_1_6,17816596350.0
bs0_1_7,17303536350.0
bs0_1_8,17838696350.0
bs0_1_9,18358216350.0
bs0_1_10,18573266350.0
bs0_1_11,18409216350.0
bs0_1_12,18554736350.0
bs0_1_13,18465486350.0
bs0_1_14,18647726350.0
bs0_1_15,17288576350.0
bs0_1_16,17369156350.0
bs0_1_17,17479826350.0
bs0_1_18,18273046350.0
bs0_1_19,18595876350.0
bs0_1_20,18557286350.0
bs0_1_21,18296166350.0
bs0_1_22,18449506350.0
bs0_1_23,18317756350.0
bs0_2_0,21171039965.0
bs0_2_1,21176443965.0
bs0_2_2,21173934965.0
bs0_2_3,21264837965.0
bs0_2_4,21436028965.0
bs0_2_5,21244765965.0
bs0_2_6,20227076965.0
bs0_2_7,19644602965.0
bs0_2_8,20252166965.0
bs0_2_9,20841974965.0
bs0_2_10,21086119965.0
bs0_2_11,20899874965.0
bs0_2_12,21065082965.0
bs0_2_13,20963757965.0
bs0_2_14,21170653965.0
bs0_2_15,19627618965.0
bs0_2_16,19719100965.0
bs0_2_17,19844743965.0
bs0_2_18,20745281965.0
bs0_2_19,21111788965.0
bs0_2_20,21067977965.0
bs0_2_21,20771529965.0
bs0_2_22,20945615965.0
bs0_2_23,20796040965.0
bs0_3_0,23694013580.0
bs0_3_1,23700061580.0
bs0_3_2,23697253580.0
bs0_3_3,23798989580.0
bs0_3_4,23990581580.0
bs0_3_5,23776525580.0
bs0_3_6,22637557580.0
bs0_3_7,21985669580.0
bs0_3_8,22665637580.0
bs0_3_9,23325733580.0
bs0_3_10,23598973580.0
bs0_3_11,23390533580.0
bs0_3_12,23575429580.0
bs0_3_13,23462029580.0
bs0_3_14,23693581580.0
bs0_3_15,21966661580.0
bs0_3_16,22069045580.0
bs0_3_17,22209661580.0
bs0_3_18,23217517580.0
bs0_3_19,23627701580.0
bs0_3_20,23578669580.0
bs0_3_21,23246893580.0
bs0_3_22,23441725580.0
bs0_3_23,23274325580.0
bs0_4_0,26216987195.0
bs0_4_1,26223679195.0
bs0_4_2,26220572195.0
bs0_4_3,26333141195.0
bs0_4_4,26545134195.0
bs0_4_5,26308285195.0
bs0_4_6,25048038195.0
bs0_4_7,24326736195.0
bs0_4_8,25079108195.0
bs0_4_9,25809492195.0
bs0_4_10,26111827195.0
bs0_4_11,25881192195.0
bs0_4_12,26085776195.0
bs0_4_13,25960301195.0
bs0_4_14,26216509195.0
bs0_4_15,24305704195.0
bs0_4_16,24418990195.0
bs0_4_17,24574579195.0
bs0_4_18,25689753195.0
bs0_4_19,26143614195.0
bs0_4_20,26089361195.0
bs0_4_21,25722257195.0
bs0_4_22,25937835195.0
bs0_4_23,25752610195.0
bs0_5_0,28739960810.0
bs0_5_1,28747296810.0
bs0_5_2,28743890810.0
bs0_5_3,28867292810.0
bs0_5_4,29099686810.0
bs0_5_5,28840044810.0
bs0_5_6,27458518810.0
bs0_5_7,26667802810.0
bs0_5_8,27492578810.0
bs0_5_9,28293250810.0
bs0_5_10,28624680810.0
bs0_5_11,28371850810.0
bs0_5_12,28596122810.0
bs0_5_13,28458572810.0
bs0_5_14,28739436810.0
bs0_5_15,26644746810.0
bs0_5_16,26768934810.0
bs0_5_17,26939496810.0
bs0_5_18,28161988810.0
bs0_5_19,28659526810.0
bs0_5_20,28600052810.0
bs0_5_21,28197620810.0
bs0_5_22,28433944810.0
bs0_5_23,28230894810.0
bs0_6_0,31262934425.0
bs0_6_1,31270914425.0
bs0_6_2,31267209425.0
bs0_6_3,31401444425.0
bs0_6_4,31654239425.0
bs0_6_5,31371804425.0
bs0_6_6,29868999425.0
bs0_6_7,29008869425.0
bs0_6_8,29906049425.0
bs0_6_9,30777009425.0
bs0_6_10,31137534425.0
bs0_6_11,30862509425.0
bs0_6_12,31106469425.0
bs0_6_13,30956844425.0
bs0_6_14,31262364425.0
bs0_6_15,28983789425.0
bs0_6_16,29118879425.0
bs0_6_17,29304414425.0
bs0_6_18,30634224425.0
bs0_6_19,31175439425.0
bs0_6_20,31110744425.0
bs0_6_21,30672984425.0
bs0_6_22,30930054425.0
bs0_6_23,30709179425.0
bs0_7_0,33785908040.0
bs0_7_1,33794532040.0
bs0_7_2,33790528040.0
bs0_7_3,33935596040.0
bs0_7_4,34208792040.0
bs0_7_5,33903564040.0
bs0_7_6,32279480040.0
bs0_7_7,31349936040.0
bs0_7_8,32319520040.0
bs0_7_9,33260768040.0
bs0_7_10,33650388040.0
bs0_7_11,33353168040.0
bs0_7_12,33616816040.0
bs0_7_13,33455116040.0
bs0_7_14,33785292040.0
bs0_7_15,31322832040.0
bs0_7_16,31468824040.0
bs0_7_17,31669332040.0
bs0_7_18,33106460040.0
