,Value
bs0_1_0,18642796350.0
bs0_1_1,18857676350.0
bs0_1_2,18731196350.0
bs0_1_3,18676626350.0
bs0_1_4,18820786350.0
bs0_1_5,18776756350.0
bs0_1_6,17838016350.0
bs0_1_7,17925056350.0
bs0_1_8,17770356350.0
bs0_1_9,18623926350.0
bs0_1_10,18633786350.0
bs0_1_11,18566126350.0
bs0_1_12,18546746350.0
bs0_1_13,18450186350.0
bs0_1_14,18458006350.0
bs0_1_15,16778236350.0
bs0_1_16,16881426350.0
bs0_1_17,17200006350.0
bs0_1_18,18439306350.0
bs0_1_19,18251796350.0
bs0_1_20,18408706350.0
bs0_1_21,18435226350.0
bs0_1_22,18478916350.0
bs0_1_23,18221026350.0
bs0_2_0,21165056965.0
bs0_2_1,21409008965.0
bs0_2_2,21265416965.0
bs0_2_3,21203463965.0
bs0_2_4,21367127965.0
bs0_2_5,21317140965.0
bs0_2_6,20251394965.0
bs0_2_7,20350210965.0
bs0_2_8,20174580965.0
bs0_2_9,21143633965.0
bs0_2_10,21154827965.0
bs0_2_11,21078013965.0
bs0_2_12,21056011965.0
bs0_2_13,20946387965.0
bs0_2_14,20955265965.0
bs0_2_15,19048232965.0
bs0_2_16,19165383965.0
bs0_2_17,19527065965.0
bs0_2_18,20934035965.0
bs0_2_19,20721156965.0
bs0_2_20,20899295965.0
bs0_2_21,20929403965.0
bs0_2_22,20979004965.0
bs0_2_23,20686223965.0
bs0_3_0,23687317580.0
bs0_3_1,23960341580.0
bs0_3_2,23799637580.0
bs0_3_3,23730301580.0
bs0_3_4,23913469580.0
bs0_3_5,23857525580.0
bs0_3_6,22664773580.0
bs0_3_7,22775365580.0
bs0_3_8,22578805580.0
bs0_3_9,23663341580.0
bs0_3_10,23675869580.0
bs0_3_11,23589901580.0
bs0_3_12,23565277580.0
bs0_3_13,23442589580.0
bs0_3_14,23452525580.0
bs0_3_15,21318229580.0
bs0_3_16,21449341580.0
bs0_3_17,21854125580.0
bs0_3_18,23428765580.0
bs0_3_19,23190517580.0
bs0_3_20,23389885580.0
bs0_3_21,23423581580.0
bs0_3_22,23479093580.0
bs0_3_23,23151421580.0
bs0_4_0,26209578195.0
bs0_4_1,26511674195.0
bs0_4_2,26333858195.0
bs0_4_3,26257139195.0
bs0_4_4,26459811195.0
bs0_4_5,26397910195.0
bs0_4_6,25078152195.0
bs0_4_7,25200520195.0
bs0_4_8,24983030195.0
bs0_4_9,26183049195.0
bs0_4_10,26196911195.0
bs0_4_11,26101789195.0
bs0_4_12,26074543195.0
bs0_4_13,25938791195.0
bs0_4_14,25949785195.0
bs0_4_15,23588226195.0
bs0_4_16,23733299195.0
bs0_4_17,24181185195.0
bs0_4_18,25923495195.0
bs0_4_19,25659878195.0
bs0_4_20,25880475195.0
bs0_4_21,25917759195.0
bs0_4_22,25979182195.0
bs0_4_23,25616619195.0
bs0_5_0,28731838810.0
bs0_5_1,29063006810.0
bs0_5_2,28868078810.0
bs0_5_3,28783976810.0
bs0_5_4,29006152810.0
bs0_5_5,28938294810.0
bs0_5_6,27491530810.0
bs0_5_7,27625674810.0
bs0_5_8,27387254810.0
bs0_5_9,28702756810.0
bs0_5_10,28717952810.0
bs0_5_11,28613676810.0
bs0_5_12,28583808810.0
bs0_5_13,28434992810.0
bs0_5_14,28447044810.0
bs0_5_15,25858222810.0
bs0_5_16,26017256810.0
bs0_5_17,26508244810.0
bs0_5_18,28418224810.0
bs0_5_19,28129238810.0
bs0_5_20,28371064810.0
bs0_5_21,28411936810.0
bs0_5_22,28479270810.0
bs0_5_23,28081816810.0
bs0_6_0,31254099425.0
bs0_6_1,31614339425.0
bs0_6_2,31402299425.0
bs0_6_3,31310814425.0
bs0_6_4,31552494425.0
bs0_6_5,31478679425.0
bs0_6_6,29904909425.0
bs0_6_7,30050829425.0
bs0_6_8,29791479425.0
bs0_6_9,31222464425.0
bs0_6_10,31238994425.0
bs0_6_11,31125564425.0
bs0_6_12,31093074425.0
bs0_6_13,30931194425.0
bs0_6_14,30944304425.0
bs0_6_15,28128219425.0
bs0_6_16,28301214425.0
bs0_6_17,28835304425.0
bs0_6_18,30912954425.0
bs0_6_19,30598599425.0
bs0_6_20,30861654425.0
bs0_6_21,30906114425.0
bs0_6_22,30979359425.0
bs0_6_23,30547014425.0
bs0_7_0,33776360040.0
bs0_7_1,34165672040.0
bs0_7_2,33936520040.0
bs0_7_3,33837652040.0
bs0_7_4,34098836040.0
bs0_7_5,34019064040.0
bs0_7_6,32318288040.0
bs0_7_7,32475984040.0
bs0_7_8,32195704040.0
bs0_7_9,33742172040.0
bs0_7_10,33760036040.0
bs0_7_11,33637452040.0
bs0_7_12,33602340040.0
bs0_7_13,33427396040.0
bs0_7_14,33441564040.0
bs0_7_15,30398216040.0
bs0_7_16,30585172040.0
bs0_7_17,31162364040.0
bs0_7_18,33407684040.0
bs0_7_19,33067960040.0
bs0_7_20,33352244040.0
bs0_7_21,33400292040.0
bs0_7_22,33479448040.0
bs0_7_23,33012212040.0
bs0_8_0,36298620655.0
bs0_8_1,36717004655.0
bs0_8_2,36470740655.0
bs0_8_3,36364489655.0
bs0_8_4,36645177655.0
bs0_8_5,36559448655.0
bs0_8_6,34731666655.0
bs0_8_7,34901138655.0
bs0_8_8,34599928655.0
bs0_8_9,36261879655.0
bs0_8_10,36281077655.0
bs0_8_11,36149339655.0
bs0_8_12,36111605655.0
bs0_8_13,35923597655.0
bs0_8_14,35938823655.0
bs0_8_15,32668212655.0
bs0_8_16,32869129655.0
bs0_8_17,33489423655.0
bs0_8_18,35902413655.0
bs0_8_19,35537320655.0
bs0_8_20,35842833655.0
bs0_8_21,35894469655.0
bs0_8_22,35979536655.0
bs0_8_23,35477409655.0
bs0_9_0,38820881270.0
bs0_9_1,39268337270.0
bs0_9_2,39004961270.0
bs0_9_3,38891327270.0
bs0_9_4,39191519270.0
bs0_9_5,39099833270.0
bs0_9_6,37145045270.0
bs0_9_7,37326293270.0
bs0_9_8,37004153270.0
