,Value
bs0_1_0,18715726350.0
bs0_1_1,18799196350.0
bs0_1_2,18799876350.0
bs0_1_3,18862266350.0
bs0_1_4,18857846350.0
bs0_1_5,18808376350.0
bs0_1_6,17639456350.0
bs0_1_7,17108886350.0
bs0_1_8,17961266350.0
bs0_1_9,18535696350.0
bs0_1_10,18305346350.0
bs0_1_11,18309086350.0
bs0_1_12,18648916350.0
bs0_1_13,18339176350.0
bs0_1_14,18637866350.0
bs0_1_15,16484986350.0
bs0_1_16,16333686350.0
bs0_1_17,17445486350.0
bs0_1_18,18230376350.0
bs0_1_19,18491496350.0
bs0_1_20,18235646350.0
bs0_1_21,18567146350.0
bs0_1_22,18329486350.0
bs0_1_23,18601656350.0
bs0_2_0,21247853965.0
bs0_2_1,21342616965.0
bs0_2_2,21343388965.0
bs0_2_3,21414219965.0
bs0_2_4,21409201965.0
bs0_2_5,21353038965.0
bs0_2_6,20025970965.0
bs0_2_7,19423617965.0
bs0_2_8,20391319965.0
bs0_2_9,21043466965.0
bs0_2_10,20781951965.0
bs0_2_11,20786197965.0
bs0_2_12,21172004965.0
bs0_2_13,20820358965.0
bs0_2_14,21159459965.0
bs0_2_15,18715307965.0
bs0_2_16,18543537965.0
bs0_2_17,19805757965.0
bs0_2_18,20696838965.0
bs0_2_19,20993286965.0
bs0_2_20,20702821965.0
bs0_2_21,21079171965.0
bs0_2_22,20809357965.0
bs0_2_23,21118350965.0
bs0_3_0,23779981580.0
bs0_3_1,23886037580.0
bs0_3_2,23886901580.0
bs0_3_3,23966173580.0
bs0_3_4,23960557580.0
bs0_3_5,23897701580.0
bs0_3_6,22412485580.0
bs0_3_7,21738349580.0
bs0_3_8,22821373580.0
bs0_3_9,23551237580.0
bs0_3_10,23258557580.0
bs0_3_11,23263309580.0
bs0_3_12,23695093580.0
bs0_3_13,23301541580.0
bs0_3_14,23681053580.0
bs0_3_15,20945629580.0
bs0_3_16,20753389580.0
bs0_3_17,22166029580.0
bs0_3_18,23163301580.0
bs0_3_19,23495077580.0
bs0_3_20,23169997580.0
bs0_3_21,23591197580.0
bs0_3_22,23289229580.0
bs0_3_23,23635045580.0
bs0_4_0,26312109195.0
bs0_4_1,26429458195.0
bs0_4_2,26430414195.0
bs0_4_3,26518127195.0
bs0_4_4,26511913195.0
bs0_4_5,26442364195.0
bs0_4_6,24799000195.0
bs0_4_7,24053081195.0
bs0_4_8,25251427195.0
bs0_4_9,26059008195.0
bs0_4_10,25735163195.0
bs0_4_11,25740421195.0
bs0_4_12,26218182195.0
bs0_4_13,25782724195.0
bs0_4_14,26202647195.0
bs0_4_15,23175951195.0
bs0_4_16,22963241195.0
bs0_4_17,24526301195.0
bs0_4_18,25629764195.0
bs0_4_19,25996868195.0
bs0_4_20,25637173195.0
bs0_4_21,26103223195.0
bs0_4_22,25769101195.0
bs0_4_23,26151740195.0
bs0_5_0,28844236810.0
bs0_5_1,28972878810.0
bs0_5_2,28973926810.0
bs0_5_3,29070080810.0
bs0_5_4,29063268810.0
bs0_5_5,28987026810.0
bs0_5_6,27185514810.0
bs0_5_7,26367812810.0
bs0_5_8,27681480810.0
bs0_5_9,28566778810.0
bs0_5_10,28211768810.0
bs0_5_11,28217532810.0
bs0_5_12,28741270810.0
bs0_5_13,28263906810.0
bs0_5_14,28724240810.0
bs0_5_15,25406272810.0
bs0_5_16,25173092810.0
bs0_5_17,26886572810.0
bs0_5_18,28096226810.0
bs0_5_19,28498658810.0
bs0_5_20,28104348810.0
bs0_5_21,28615248810.0
bs0_5_22,28248972810.0
bs0_5_23,28668434810.0
bs0_6_0,31376364425.0
bs0_6_1,31516299425.0
bs0_6_2,31517439425.0
bs0_6_3,31622034425.0
bs0_6_4,31614624425.0
bs0_6_5,31531689425.0
bs0_6_6,29572029425.0
bs0_6_7,28682544425.0
bs0_6_8,30111534425.0
bs0_6_9,31074549425.0
bs0_6_10,30688374425.0
bs0_6_11,30694644425.0
bs0_6_12,31264359425.0
bs0_6_13,30745089425.0
bs0_6_14,31245834425.0
bs0_6_15,27636594425.0
bs0_6_16,27382944425.0
