,Value
bs0_1_0,18791886350.0
bs0_1_1,18662346350.0
bs0_1_2,18872466350.0
bs0_1_3,18666086350.0
bs0_1_4,18630386350.0
bs0_1_5,18787126350.0
bs0_1_6,17517056350.0
bs0_1_7,17921826350.0
bs0_1_8,17517226350.0
bs0_1_9,18377426350.0
bs0_1_10,18515636350.0
bs0_1_11,18316226350.0
bs0_1_12,18418566350.0
bs0_1_13,18443896350.0
bs0_1_14,18662856350.0
bs0_1_15,16883976350.0
bs0_1_16,16547206350.0
bs0_1_17,16977136350.0
bs0_1_18,18641776350.0
bs0_1_19,18459536350.0
bs0_1_20,18377086350.0
bs0_1_21,18538586350.0
bs0_1_22,18566126350.0
bs0_1_23,18434886350.0
bs0_2_0,21334317965.0
bs0_2_1,21187251965.0
bs0_2_2,21425799965.0
bs0_2_3,21191497965.0
bs0_2_4,21150967965.0
bs0_2_5,21328913965.0
bs0_2_6,19887010965.0
bs0_2_7,20346543965.0
bs0_2_8,19887203965.0
bs0_2_9,20863783965.0
bs0_2_10,21020692965.0
bs0_2_11,20794303965.0
bs0_2_12,20910489965.0
bs0_2_13,20939246965.0
bs0_2_14,21187830965.0
bs0_2_15,19168278965.0
bs0_2_16,18785945965.0
bs0_2_17,19274042965.0
bs0_2_18,21163898965.0
bs0_2_19,20957002965.0
bs0_2_20,20863397965.0
bs0_2_21,21046747965.0
bs0_2_22,21078013965.0
bs0_2_23,20929017965.0
bs0_3_0,23876749580.0
bs0_3_1,23712157580.0
bs0_3_2,23979133580.0
bs0_3_3,23716909580.0
bs0_3_4,23671549580.0
bs0_3_5,23870701580.0
bs0_3_6,22256965580.0
bs0_3_7,22771261580.0
bs0_3_8,22257181580.0
bs0_3_9,23350141580.0
bs0_3_10,23525749580.0
bs0_3_11,23272381580.0
bs0_3_12,23402413580.0
bs0_3_13,23434597580.0
bs0_3_14,23712805580.0
bs0_3_15,21452581580.0
bs0_3_16,21024685580.0
bs0_3_17,21570949580.0
bs0_3_18,23686021580.0
bs0_3_19,23454469580.0
bs0_3_20,23349709580.0
bs0_3_21,23554909580.0
bs0_3_22,23589901580.0
bs0_3_23,23423149580.0
bs0_4_0,26419181195.0
bs0_4_1,26237063195.0
bs0_4_2,26532467195.0
bs0_4_3,26242321195.0
bs0_4_4,26192131195.0
bs0_4_5,26412489195.0
bs0_4_6,24626920195.0
bs0_4_7,25195979195.0
bs0_4_8,24627159195.0
bs0_4_9,25836499195.0
bs0_4_10,26030806195.0
bs0_4_11,25750459195.0
bs0_4_12,25894337195.0
bs0_4_13,25929948195.0
bs0_4_14,26237780195.0
bs0_4_15,23736884195.0
bs0_4_16,23263425195.0
bs0_4_17,23867856195.0
bs0_4_18,26208144195.0
bs0_4_19,25951936195.0
bs0_4_20,25836021195.0
bs0_4_21,26063071195.0
bs0_4_22,26101789195.0
bs0_4_23,25917281195.0
bs0_5_0,28961612810.0
bs0_5_1,28761968810.0
bs0_5_2,29085800810.0
bs0_5_3,28767732810.0
bs0_5_4,28712712810.0
bs0_5_5,28954276810.0
bs0_5_6,26996874810.0
bs0_5_7,27620696810.0
bs0_5_8,26997136810.0
bs0_5_9,28322856810.0
bs0_5_10,28535862810.0
bs0_5_11,28228536810.0
bs0_5_12,28386260810.0
bs0_5_13,28425298810.0
bs0_5_14,28762754810.0
bs0_5_15,26021186810.0
bs0_5_16,25502164810.0
bs0_5_17,26164762810.0
bs0_5_18,28730266810.0
bs0_5_19,28449402810.0
bs0_5_20,28322332810.0
bs0_5_21,28571232810.0
bs0_5_22,28613676810.0
bs0_5_23,28411412810.0
bs0_6_0,31504044425.0
bs0_6_1,31286874425.0
bs0_6_2,31639134425.0
bs0_6_3,31293144425.0
bs0_6_4,31233294425.0
bs0_6_5,31496064425.0
bs0_6_6,29366829425.0
bs0_6_7,30045414425.0
bs0_6_8,29367114425.0
bs0_6_9,30809214425.0
bs0_6_10,31040919425.0
bs0_6_11,30706614425.0
bs0_6_12,30878184425.0
bs0_6_13,30920649425.0
bs0_6_14,31287729425.0
bs0_6_15,28305489425.0
bs0_6_16,27740904425.0
bs0_6_17,28461669425.0
bs0_6_18,31252389425.0
bs0_6_19,30946869425.0
bs0_6_20,30808644425.0
bs0_6_21,31079394425.0
bs0_6_22,31125564425.0
bs0_6_23,30905544425.0
bs0_7_0,34046476040.0
bs0_7_1,33811780040.0
bs0_7_2,34192468040.0
bs0_7_3,33818556040.0
bs0_7_4,33753876040.0
bs0_7_5,34037852040.0
bs0_7_6,31736784040.0
bs0_7_7,32470132040.0
bs0_7_8,31737092040.0
bs0_7_9,33295572040.0
bs0_7_10,33545976040.0
bs0_7_11,33184692040.0
bs0_7_12,33370108040.0
bs0_7_13,33416000040.0
bs0_7_14,33812704040.0
bs0_7_15,30589792040.0
bs0_7_16,29979644040.0
bs0_7_17,30758576040.0
bs0_7_18,33774512040.0
bs0_7_19,33444336040.0
bs0_7_20,33294956040.0
bs0_7_21,33587556040.0
bs0_7_22,33637452040.0
bs0_7_23,33399676040.0
bs0_8_0,36588907655.0
bs0_8_1,36336685655.0
bs0_8_2,36745801655.0
bs0_8_3,36343967655.0
bs0_8_4,36274457655.0
bs0_8_5,36579639655.0
bs0_8_6,34106738655.0
bs0_8_7,34894849655.0
bs0_8_8,34107069655.0
bs0_8_9,35781929655.0
bs0_8_10,36051032655.0
bs0_8_11,35662769655.0
bs0_8_12,35862031655.0
bs0_8_13,35911350655.0
bs0_8_14,36337678655.0
bs0_8_15,32874094655.0
bs0_8_16,32218383655.0
bs0_8_17,33055482655.0
bs0_8_18,36296634655.0
bs0_8_19,35941802655.0
bs0_8_20,35781267655.0
bs0_8_21,36095717655.0
bs0_8_22,36149339655.0
bs0_8_23,35893807655.0
bs0_9_0,39131339270.0
bs0_9_1,38861591270.0
bs0_9_2,39299135270.0
bs0_9_3,38869379270.0
bs0_9_4,38795039270.0
bs0_9_5,39121427270.0
bs0_9_6,36476693270.0
