,Value
bs0_1_0,18836256350.0
bs0_1_1,18788826350.0
bs0_1_2,18652486350.0
bs0_1_3,18778116350.0
bs0_1_4,18756696350.0
bs0_1_5,18804296350.0
bs0_1_6,17705076350.0
bs0_1_7,17779536350.0
bs0_1_8,17593046350.0
bs0_1_9,18491156350.0
bs0_1_10,18395446350.0
bs0_1_11,18499826350.0
bs0_1_12,18306026350.0
bs0_1_13,18530936350.0
bs0_1_14,18330166350.0
bs0_1_15,16384006350.0
bs0_1_16,17372046350.0
bs0_1_17,17042926350.0
bs0_1_18,18578876350.0
bs0_1_19,18594856350.0
bs0_1_20,18601316350.0
bs0_1_21,18261656350.0
bs0_1_22,18584656350.0
bs0_1_23,18618996350.0
bs0_2_0,21384690965.0
bs0_2_1,21330843965.0
bs0_2_2,21176057965.0
bs0_2_3,21318684965.0
bs0_2_4,21294366965.0
bs0_2_5,21348406965.0
bs0_2_6,20100468965.0
bs0_2_7,20185002965.0
bs0_2_8,19973281965.0
bs0_2_9,20992900965.0
bs0_2_10,20884241965.0
bs0_2_11,21002743965.0
bs0_2_12,20782723965.0
bs0_2_13,21038062965.0
bs0_2_14,20810129965.0
bs0_2_15,18600665965.0
bs0_2_16,19722381965.0
bs0_2_17,19348733965.0
bs0_2_18,21092488965.0
bs0_2_19,21110630965.0
bs0_2_20,21117964965.0
bs0_2_21,20732350965.0
bs0_2_22,21099050965.0
bs0_2_23,21138036965.0
bs0_3_0,23933125580.0
bs0_3_1,23872861580.0
bs0_3_2,23699629580.0
bs0_3_3,23859253580.0
bs0_3_4,23832037580.0
bs0_3_5,23892517580.0
bs0_3_6,22495861580.0
bs0_3_7,22590469580.0
bs0_3_8,22353517580.0
bs0_3_9,23494645580.0
bs0_3_10,23373037580.0
bs0_3_11,23505661580.0
bs0_3_12,23259421580.0
bs0_3_13,23545189580.0
bs0_3_14,23290093580.0
bs0_3_15,20817325580.0
bs0_3_16,22072717580.0
bs0_3_17,21654541580.0
bs0_3_18,23606101580.0
bs0_3_19,23626405580.0
bs0_3_20,23634613580.0
bs0_3_21,23203045580.0
bs0_3_22,23613445580.0
bs0_3_23,23657077580.0
bs0_4_0,26481560195.0
