,Value
bs0_1_0,18744966350.0
bs0_1_1,18735786350.0
bs0_1_2,18668126350.0
bs0_1_3,18686826350.0
bs0_1_4,18826226350.0
bs0_1_5,18828606350.0
bs0_1_6,17509236350.0
bs0_1_7,17277696350.0
bs0_1_8,17851276350.0
bs0_1_9,18648066350.0
bs0_1_10,18471946350.0
bs0_1_11,18602676350.0
bs0_1_12,18694646350.0
bs0_1_13,18666766350.0
bs0_1_14,18567826350.0
bs0_1_15,16510996350.0
bs0_1_16,17623816350.0
bs0_1_17,16845046350.0
bs0_1_18,18515126350.0
bs0_1_19,18276616350.0
bs0_1_20,18540286350.0
bs0_1_21,18462766350.0
bs0_1_22,18247886350.0
bs0_1_23,18635996350.0
bs0_2_0,21281049965.0
bs0_2_1,21270627965.0
bs0_2_2,21193813965.0
bs0_2_3,21215043965.0
bs0_2_4,21373303965.0
bs0_2_5,21376005965.0
bs0_2_6,19878132965.0
bs0_2_7,19615266965.0
bs0_2_8,20266448965.0
bs0_2_9,21171039965.0
bs0_2_10,20971091965.0
bs0_2_11,21119508965.0
bs0_2_12,21223921965.0
bs0_2_13,21192269965.0
bs0_2_14,21079943965.0
bs0_2_15,18744836965.0
bs0_2_16,20008214965.0
bs0_2_17,19124081965.0
bs0_2_18,21020113965.0
bs0_2_19,20749334965.0
bs0_2_20,21048677965.0
bs0_2_21,20960669965.0
bs0_2_22,20716717965.0
bs0_2_23,21157336965.0
bs0_3_0,23817133580.0
bs0_3_1,23805469580.0
bs0_3_2,23719501580.0
bs0_3_3,23743261580.0
bs0_3_4,23920381580.0
bs0_3_5,23923405580.0
bs0_3_6,22247029580.0
bs0_3_7,21952837580.0
bs0_3_8,22681621580.0
bs0_3_9,23694013580.0
bs0_3_10,23470237580.0
bs0_3_11,23636341580.0
bs0_3_12,23753197580.0
bs0_3_13,23717773580.0
bs0_3_14,23592061580.0
bs0_3_15,20978677580.0
bs0_3_16,22392613580.0
bs0_3_17,21403117580.0
bs0_3_18,23525101580.0
bs0_3_19,23222053580.0
bs0_3_20,23557069580.0
bs0_3_21,23458573580.0
bs0_3_22,23185549580.0
bs0_3_23,23678677580.0
bs0_4_0,26353217195.0
bs0_4_1,26340311195.0
bs0_4_2,26245189195.0
bs0_4_3,26271479195.0
bs0_4_4,26467459195.0
bs0_4_5,26470805195.0
bs0_4_6,24615926195.0
bs0_4_7,24290408195.0
bs0_4_8,25096794195.0
bs0_4_9,26216987195.0
bs0_4_10,25969383195.0
bs0_4_11,26153174195.0
bs0_4_12,26282473195.0
bs0_4_13,26243277195.0
bs0_4_14,26104179195.0
bs0_4_15,23212518195.0
bs0_4_16,24777012195.0
bs0_4_17,23682153195.0
bs0_4_18,26030089195.0
bs0_4_19,25694772195.0
bs0_4_20,26065461195.0
bs0_4_21,25956477195.0
bs0_4_22,25654381195.0
bs0_4_23,26200018195.0
bs0_5_0,28889300810.0
bs0_5_1,28875152810.0
bs0_5_2,28770876810.0
bs0_5_3,28799696810.0
bs0_5_4,29014536810.0
bs0_5_5,29018204810.0
bs0_5_6,26984822810.0
bs0_5_7,26627978810.0
bs0_5_8,27511966810.0
bs0_5_9,28739960810.0
bs0_5_10,28468528810.0
bs0_5_11,28670006810.0
bs0_5_12,28811748810.0
bs0_5_13,28768780810.0
bs0_5_14,28616296810.0
bs0_5_15,25446358810.0
bs0_5_16,27161410810.0
bs0_5_17,25961188810.0
bs0_5_18,28535076810.0
bs0_5_19,28167490810.0
bs0_5_20,28573852810.0
bs0_5_21,28454380810.0
bs0_5_22,28123212810.0
bs0_5_23,28721358810.0
bs0_6_0,31425384425.0
bs0_6_1,31409994425.0
bs0_6_2,31296564425.0
bs0_6_3,31327914425.0
bs0_6_4,31561614425.0
bs0_6_5,31565604425.0
bs0_6_6,29353719425.0
bs0_6_7,28965549425.0
bs0_6_8,29927139425.0
bs0_6_9,31262934425.0
bs0_6_10,30967674425.0
bs0_6_11,31186839425.0
bs0_6_12,31341024425.0
bs0_6_13,31294284425.0
bs0_6_14,31128414425.0
bs0_6_15,27680199425.0
bs0_6_16,29545809425.0
bs0_6_17,28240224425.0
bs0_6_18,31040064425.0
bs0_6_19,30640209425.0
bs0_6_20,31082244425.0
bs0_6_21,30952284425.0
bs0_6_22,30592044425.0
bs0_6_23,31242699425.0
