,Value
bs0_1_0,18884026350.0
bs0_1_1,18805146350.0
bs0_1_2,18842376350.0
bs0_1_3,18675096350.0
bs0_1_4,18683256350.0
bs0_1_5,18718446350.0
bs0_1_6,17750466350.0
bs0_1_7,17390746350.0
bs0_1_8,17156316350.0
bs0_1_9,18500846350.0
bs0_1_10,18441176350.0
bs0_1_11,18573776350.0
bs0_1_12,18307726350.0
bs0_1_13,18598936350.0
bs0_1_14,18466336350.0
bs0_1_15,16702246350.0
bs0_1_16,16443676350.0
bs0_1_17,17283646350.0
bs0_1_18,18377936350.0
bs0_1_19,18229016350.0
bs0_1_20,18598086350.0
bs0_1_21,18527536350.0
bs0_1_22,18423156350.0
bs0_1_23,18199436350.0
bs0_2_0,21438923965.0
bs0_2_1,21349371965.0
bs0_2_2,21391638965.0
bs0_2_3,21201726965.0
bs0_2_4,21210990965.0
bs0_2_5,21250941965.0
bs0_2_6,20151999965.0
bs0_2_7,19743611965.0
bs0_2_8,19477464965.0
bs0_2_9,21003901965.0
bs0_2_10,20936158965.0
bs0_2_11,21086698965.0
bs0_2_12,20784653965.0
bs0_2_13,21115262965.0
bs0_2_14,20964722965.0
bs0_2_15,18961961965.0
bs0_2_16,18668408965.0
bs0_2_17,19622021965.0
bs0_2_18,20864362965.0
bs0_2_19,20695294965.0
bs0_2_20,21114297965.0
bs0_2_21,21034202965.0
bs0_2_22,20915700965.0
bs0_2_23,20661712965.0
bs0_3_0,23993821580.0
bs0_3_1,23893597580.0
bs0_3_2,23940901580.0
bs0_3_3,23728357580.0
bs0_3_4,23738725580.0
bs0_3_5,23783437580.0
bs0_3_6,22553533580.0
bs0_3_7,22096477580.0
bs0_3_8,21798613580.0
bs0_3_9,23506957580.0
bs0_3_10,23431141580.0
bs0_3_11,23599621580.0
bs0_3_12,23261581580.0
bs0_3_13,23631589580.0
bs0_3_14,23463109580.0
bs0_3_15,21221677580.0
bs0_3_16,20893141580.0
bs0_3_17,21960397580.0
bs0_3_18,23350789580.0
bs0_3_19,23161573580.0
bs0_3_20,23630509580.0
bs0_3_21,23540869580.0
bs0_3_22,23408245580.0
bs0_3_23,23123989580.0
bs0_4_0,26548719195.0
bs0_4_1,26437823195.0
bs0_4_2,26490164195.0
bs0_4_3,26254988195.0
bs0_4_4,26266460195.0
bs0_4_5,26315933195.0
bs0_4_6,24955067195.0
bs0_4_7,24449343195.0
bs0_4_8,24119762195.0
bs0_4_9,26010013195.0
bs0_4_10,25926124195.0
bs0_4_11,26112544195.0
bs0_4_12,25738509195.0
bs0_4_13,26147916195.0
bs0_4_14,25961496195.0
bs0_4_15,23481393195.0
bs0_4_16,23117874195.0
bs0_4_17,24298773195.0
bs0_4_18,25837216195.0
bs0_4_19,25627852195.0
bs0_4_20,26146721195.0
bs0_4_21,26047536195.0
bs0_4_22,25900790195.0
bs0_4_23,25586266195.0
bs0_5_0,29103616810.0
bs0_5_1,28982048810.0
bs0_5_2,29039426810.0
bs0_5_3,28781618810.0
bs0_5_4,28794194810.0
bs0_5_5,28848428810.0
bs0_5_6,27356600810.0
bs0_5_7,26802208810.0
bs0_5_8,26440910810.0
bs0_5_9,28513068810.0
bs0_5_10,28421106810.0
bs0_5_11,28625466810.0
bs0_5_12,28215436810.0
bs0_5_13,28664242810.0
bs0_5_14,28459882810.0
bs0_5_15,25741108810.0
bs0_5_16,25342606810.0
bs0_5_17,26637148810.0
bs0_5_18,28323642810.0
bs0_5_19,28094130810.0
bs0_5_20,28662932810.0
bs0_5_21,28554202810.0
bs0_5_22,28393334810.0
bs0_5_23,28048542810.0
bs0_6_0,31658514425.0
bs0_6_1,31526274425.0
bs0_6_2,31588689425.0
bs0_6_3,31308249425.0
