,Value
bs0_1_0,18708756350.0
bs0_1_1,18655716350.0
bs0_1_2,18692436350.0
bs0_1_3,18883176350.0
bs0_1_4,18759926350.0
bs0_1_5,18672376350.0
bs0_1_6,17880346350.0
bs0_1_7,17040036350.0
bs0_1_8,17589816350.0
bs0_1_9,18380996350.0
bs0_1_10,18473646350.0
bs0_1_11,18401736350.0
bs0_1_12,18427576350.0
bs0_1_13,18475516350.0
bs0_1_14,18386946350.0
bs0_1_15,17470646350.0
bs0_1_16,16699866350.0
bs0_1_17,16690856350.0
bs0_1_18,18549806350.0
bs0_1_19,18442366350.0
bs0_1_20,18401226350.0
bs0_1_21,18546236350.0
bs0_1_22,18610326350.0
bs0_1_23,18580406350.0
bs0_2_0,21239940965.0
bs0_2_1,21179724965.0
bs0_2_2,21221412965.0
bs0_2_3,21437958965.0
bs0_2_4,21298033965.0
bs0_2_5,21198638965.0
bs0_2_6,20299451965.0
bs0_2_7,19345452965.0
bs0_2_8,19969614965.0
bs0_2_9,20867836965.0
bs0_2_10,20973021965.0
bs0_2_11,20891382965.0
bs0_2_12,20920718965.0
bs0_2_13,20975144965.0
bs0_2_14,20874591965.0
bs0_2_15,19834321965.0
bs0_2_16,18959259965.0
bs0_2_17,18949030965.0
bs0_2_18,21059485965.0
bs0_2_19,20937509965.0
bs0_2_20,20890803965.0
bs0_2_21,21055432965.0
bs0_2_22,21128193965.0
bs0_2_23,21094225965.0
bs0_3_0,23771125580.0
bs0_3_1,23703733580.0
bs0_3_2,23750389580.0
bs0_3_3,23992741580.0
bs0_3_4,23836141580.0
bs0_3_5,23724901580.0
bs0_3_6,22718557580.0
bs0_3_7,21650869580.0
bs0_3_8,22349413580.0
bs0_3_9,23354677580.0
bs0_3_10,23472397580.0
bs0_3_11,23381029580.0
bs0_3_12,23413861580.0
bs0_3_13,23474773580.0
bs0_3_14,23362237580.0
bs0_3_15,22197997580.0
bs0_3_16,21218653580.0
bs0_3_17,21207205580.0
bs0_3_18,23569165580.0
bs0_3_19,23432653580.0
bs0_3_20,23380381580.0
bs0_3_21,23564629580.0
bs0_3_22,23646061580.0
bs0_3_23,23608045580.0
bs0_4_0,26302310195.0
bs0_4_1,26227742195.0
bs0_4_2,26279366195.0
bs0_4_3,26547524195.0
bs0_4_4,26374249195.0
bs0_4_5,26251164195.0
bs0_4_6,25137663195.0
bs0_4_7,23956286195.0
bs0_4_8,24729212195.0
bs0_4_9,25841518195.0
bs0_4_10,25971773195.0
bs0_4_11,25870676195.0
bs0_4_12,25907004195.0
bs0_4_13,25974402195.0
bs0_4_14,25849883195.0
bs0_4_15,24561673195.0
bs0_4_16,23478047195.0
bs0_4_17,23465380195.0
bs0_4_18,26078845195.0
bs0_4_19,25927797195.0
bs0_4_20,25869959195.0
bs0_4_21,26073826195.0
bs0_4_22,26163929195.0
bs0_4_23,26121865195.0
bs0_5_0,28833494810.0
bs0_5_1,28751750810.0
bs0_5_2,28808342810.0
bs0_5_3,29102306810.0
bs0_5_4,28912356810.0
bs0_5_5,28777426810.0
bs0_5_6,27556768810.0
bs0_5_7,26261702810.0
bs0_5_8,27109010810.0
bs0_5_9,28328358810.0
bs0_5_10,28471148810.0
bs0_5_11,28360322810.0
bs0_5_12,28400146810.0
bs0_5_13,28474030810.0
bs0_5_14,28337528810.0
bs0_5_15,26925348810.0
bs0_5_16,25737440810.0
bs0_5_17,25723554810.0
bs0_5_18,28588524810.0
bs0_5_19,28422940810.0
bs0_5_20,28359536810.0
bs0_5_21,28583022810.0
bs0_5_22,28681796810.0
bs0_5_23,28635684810.0
bs0_6_0,31364679425.0
bs0_6_1,31275759425.0
bs0_6_2,31337319425.0
bs0_6_3,31657089425.0
bs0_6_4,31450464425.0
bs0_6_5,31303689425.0
bs0_6_6,29975874425.0
bs0_6_7,28567119425.0
bs0_6_8,29488809425.0
bs0_6_9,30815199425.0
bs0_6_10,30970524425.0
bs0_6_11,30849969425.0
bs0_6_12,30893289425.0
bs0_6_13,30973659425.0
bs0_6_14,30825174425.0
bs0_6_15,29289024425.0
bs0_6_16,27996834425.0
bs0_6_17,27981729425.0
bs0_6_18,31098204425.0
bs0_6_19,30918084425.0
bs0_6_20,30849114425.0
bs0_6_21,31092219425.0
bs0_6_22,31199664425.0
bs0_6_23,31149504425.0
bs0_7_0,33895864040.0
bs0_7_1,33799768040.0
bs0_7_2,33866296040.0
bs0_7_3,34211872040.0
bs0_7_4,33988572040.0
bs0_7_5,33829952040.0
bs0_7_6,32394980040.0
bs0_7_7,30872536040.0
